freq,redchi,fitstat,norm,width
1.0471285480508996,1.525772357723577,375.34,0.0,0.104713
1.0587608285836607,1.525772357723577,375.34,0.0,0.105876
1.070522329115862,1.525772357723577,375.34,0.0,0.107052
1.0824144851190958,1.525772357723577,375.34,0.0,0.108241
1.0944387480112365,1.525772357723577,375.34,0.0,0.109444
1.1065965853335857,1.525772357723577,375.34,0.0,0.11066
1.1188894809299823,1.525772357723577,375.34,0.0,0.111889
1.1313189351279025,1.525772357723577,375.34,0.0,0.113132
1.1438864649215728,1.525772357723577,375.34,0.0,0.114389
1.1565936041571172,1.525772357723577,375.34,0.0,0.115659
1.1694419037197599,1.525772357723577,375.34,0.0,0.116944
1.1824329317231081,1.525772357723577,375.34,0.0,0.118243
1.1955682737005384,1.525772357723577,375.34,0.0,0.119557
1.2088495327987077,1.525772357723577,375.34,0.0,0.120885
1.2222783299732152,1.525772357723577,375.34,0.0,0.122228
1.2358563041864368,1.525772357723577,375.34,0.0,0.123586
1.2495851126075586,1.525772357723577,375.34,0.0,0.124959
1.2634664308148307,1.525772357723577,375.34,0.0,0.126347
1.2775019530000689,1.525772357723577,375.34,0.0,0.12775
1.2916933921754286,1.525772357723577,375.34,0.0,0.129169
1.3060424803824748,1.525772357723577,375.34,0.0,0.130604
1.3205509689035746,1.525772357723577,375.34,0.0,0.132055
1.3352206284756383,1.525772357723577,375.34,0.0,0.133522
1.3500532495062354,1.525772357723577,375.34,0.0,0.135005
1.3650506422921107,1.525772357723577,375.34,0.0,0.136505
1.3802146372401272,1.525772357723577,375.34,0.0,0.138021
1.3955470850906657,1.525731707317073,375.33,8.01568e-06,0.130236
1.4110498571435033,1.525691056910569,375.32,1.75894e-05,0.129012
1.4267248454862032,1.5255284552845527,375.28,5.85764e-05,0.131633
1.4425739632250398,1.5254065040650406,375.25,7.398e-05,0.130074
1.4585991447184923,1.5253658536585366,375.24,8.4505e-05,0.131782
1.474802345813327,1.5253252032520326,375.23,9.09975e-05,0.132985
1.491185544083308,1.5254878048780487,375.27,4.49135e-05,0.135598
1.5077507390705542,1.5255284552845527,375.28,4.02461e-05,0.136005
1.5244999525295826,1.5255284552845527,375.28,3.65414e-05,0.137318
1.5414352286740576,1.525650406504065,375.31,2.64256e-05,0.146401
1.5585586344262863,1.525731707317073,375.33,6.66985e-06,0.146216
1.5758722596694812,1.525772357723577,375.34,0.0,0.157587
1.593378217502827,1.525772357723577,375.34,0.0,0.159338
1.6110786444993823,1.525772357723577,375.34,0.0,0.161108
1.6289757009668435,1.525772357723577,375.34,0.0,0.162898
1.6470715712112072,1.525772357723577,375.34,0.0,0.164707
1.6653684638033603,1.525772357723577,375.34,0.0,0.166537
1.6838686118486341,1.525772357723577,375.34,0.0,0.168387
1.70257427325935,1.525772357723577,375.34,0.0,0.170257
1.7214877310303935,1.525772357723577,375.34,0.0,0.172149
1.7406112935178513,1.525772357723577,375.34,0.0,0.174061
1.7599472947207409,1.525772357723577,375.34,0.0,0.175995
1.779498094565872,1.525772357723577,375.34,0.0,0.17795
1.7992660791958721,1.525772357723577,375.34,0.0,0.179927
1.81925366126041,1.525772357723577,375.34,0.0,0.181925
1.839463280210657,1.525772357723577,375.34,0.0,0.183946
1.8598974025970172,1.525772357723577,375.34,0.0,0.18599
1.8805585223701655,1.525772357723577,375.34,0.0,0.188056
1.901449161185431,1.525772357723577,375.34,0.0,0.190145
1.9225718687105604,1.525772357723577,375.34,0.0,0.192257
1.9439292229369007,1.525772357723577,375.34,0.0,0.194393
1.9655238304940383,1.525772357723577,375.34,0.0,0.196552
1.9873583269679354,1.525772357723577,375.34,0.0,0.198736
2.0094353772225966,1.525772357723577,375.34,0.0,0.200944
2.031757675725313,1.525772357723577,375.34,0.0,0.203176
2.0543279468755165,1.525772357723577,375.34,0.0,0.205433
2.077148945337289,1.525772357723577,375.34,0.0,0.207715
2.100223456375563,1.525772357723577,375.34,0.0,0.210022
2.123554296196061,1.525772357723577,375.34,0.0,0.212355
2.147144312289006,1.525772357723577,375.34,5.04534e-07,0.203975
2.1709963837766555,1.525731707317073,375.33,1.5376e-05,0.197537
2.1951134217646913,1.525650406504065,375.31,2.87291e-05,0.20146
2.219498369697517,1.525609756097561,375.3,3.35176e-05,0.204045
2.244154203717499,1.525691056910569,375.32,1.80604e-05,0.202424
2.269083933028201,1.525731707317073,375.33,6.93931e-06,0.206594
2.2942906002616517,1.525772357723577,375.34,0.0,0.229429
2.3197772818496922,1.525772357723577,375.34,0.0,0.231978
2.3455470883994516,1.525772357723577,375.34,0.0,0.234555
2.371603165072989,1.525772357723577,375.34,0.0,0.23716
2.397948691971156,1.525772357723577,375.34,0.0,0.239795
2.424586884521724,1.525772357723577,375.34,0.0,0.242459
2.45152099387182,1.525772357723577,375.34,0.0,0.245152
2.478754307284725,1.525772357723577,375.34,0.0,0.247875
2.50629014854108,1.525772357723577,375.34,0.0,0.250629
2.5341318783445423,1.525772357723577,375.34,0.0,0.253413
2.5622828947319634,1.525772357723577,375.34,0.0,0.256228
2.5907466334881044,1.525772357723577,375.34,0.0,0.259075
2.6195265685649725,1.525772357723577,375.34,0.0,0.261953
2.648626212505812,1.525772357723577,375.34,0.0,0.264863
2.678049116873801,1.525772357723577,375.34,0.0,0.267805
2.7077988726855153,1.525772357723577,375.34,0.0,0.27078
2.737879110849208,1.525772357723577,375.34,0.0,0.273788
2.7682935026079525,1.525772357723577,375.34,0.0,0.276829
2.7990457599877123,1.525772357723577,375.34,0.0,0.279905
2.8301396362503914,1.525772357723577,375.34,0.0,0.283014
2.8615789263519074,1.525772357723577,375.34,0.0,0.286158
2.8933674674053647,1.525772357723577,375.34,0.0,0.289337
2.9255091391493653,1.525772357723577,375.34,0.0,0.292551
2.9580078644215257,1.525772357723577,375.34,0.0,0.295801
2.9908676096372515,1.525772357723577,375.34,0.0,0.299087
3.024092385273832,1.525772357723577,375.34,0.0,0.302409
3.057686246359914,1.525772357723577,375.34,0.0,0.305769
3.0916532929704084,1.525772357723577,375.34,0.0,0.309165
3.1259976707269,1.525772357723577,375.34,0.0,0.3126
3.1607235713036137,1.525772357723577,375.34,0.0,0.316072
3.195835232938998,1.525772357723577,375.34,0.0,0.319584
3.2313369409529997,1.525772357723577,375.34,0.0,0.323134
3.267233028270078,1.525772357723577,375.34,0.0,0.326723
3.3035278759480278,1.525772357723577,375.34,0.0,0.330353
3.3402259137126866,1.525772357723577,375.34,0.0,0.334023
3.377331620498571,1.525772357723577,375.34,0.0,0.337733
3.4148495249955215,1.525772357723577,375.34,0.0,0.341485
3.452784206201428,1.525772357723577,375.34,0.0,0.345278
3.4911402939810827,1.525772357723577,375.34,0.0,0.349114
3.52992246963125,1.525772357723577,375.34,0.0,0.352992
3.5691354664520105,1.525772357723577,375.34,0.0,0.356914
3.608784070324455,1.525772357723577,375.34,0.0,0.360878
3.6488731202947875,1.525772357723577,375.34,0.0,0.364887
3.6894075091649277,1.525772357723577,375.34,0.0,0.368941
3.73039218408967,1.525772357723577,375.34,0.0,0.373039
3.771832147180468,1.525772357723577,375.34,0.0,0.377183
3.8137324561159454,1.525772357723577,375.34,0.0,0.381373
3.856098224759168,1.525772357723577,375.34,0.0,0.38561
3.898934623781784,1.525772357723577,375.34,0.0,0.389893
3.9422468812951004,1.525772357723577,375.34,0.0,0.394225
3.9860402834881605,1.525772357723577,375.34,0.0,0.398604
4.030320175272916,1.525772357723577,375.34,0.0,0.403032
4.075091960936564,1.525772357723577,375.34,0.0,0.407509
4.120361104801134,1.525772357723577,375.34,0.0,0.412036
4.166133131890395,1.525772357723577,375.34,0.0,0.416613
4.21241362860418,1.525772357723577,375.34,0.0,0.421241
4.259208243400194,1.525772357723577,375.34,0.0,0.425921
4.3065226874833975,1.525772357723577,375.34,0.0,0.430652
4.354362735503053,1.525772357723577,375.34,0.0,0.435436
4.402734226257512,1.525772357723577,375.34,0.0,0.440273
4.451643063406824,1.525772357723577,375.34,0.0,0.445164
4.501095216193276,1.525772357723577,375.34,0.0,0.45011
4.551096720169926,1.525772357723577,375.34,0.0,0.45511
4.601653677937228,1.525772357723577,375.34,0.0,0.460165
4.652772259887852,1.525772357723577,375.34,0.0,0.465277
4.704458704959767,1.525772357723577,375.34,0.0,0.470446
4.756719321397685,1.525731707317073,375.33,4.40075e-05,0.438396
4.809560487522986,1.5253658536585366,375.24,0.000122005,0.433053
4.862988652512174,1.5247560975609755,375.09,0.000199321,0.457324
4.917010337183984,1.5238211382113822,374.86,0.00029,0.443046
4.971632134795246,1.523048780487805,374.67,0.000355816,0.448806
5.026860711845576,1.522439024390244,374.52,0.000408806,0.452529
5.082702808891011,1.5221951219512195,374.46,0.000428979,0.45778
5.139165241366684,1.52239837398374,374.51,0.000428915,0.463184
5.196254900418639,1.523170731707317,374.7,0.000395079,0.478868
5.2539787537448746,1.5239024390243903,374.88,0.000408169,0.556606
5.312343846445754,1.5242276422764227,374.96,0.00040142,0.583561
5.371357301883837,1.5241869918699187,374.95,0.00040438,0.590604
5.431026322553275,1.5239024390243903,374.88,0.000418638,0.596671
5.491358190958871,1.5232520325203254,374.72,0.000439602,0.509265
5.5523602705048924,1.5223170731707318,374.49,0.000465821,0.499753
5.614040006393758,1.521910569105691,374.39,0.000472341,0.505768
5.676404926534721,1.5221544715447155,374.45,0.000464538,0.511748
5.739462642462633,1.523048780487805,374.67,0.000415387,0.518352
5.803220850266918,1.5241463414634147,374.94,0.000319976,0.522619
5.867687331530871,1.5250406504065042,375.16,0.000254741,0.53914
5.932869954281387,1.525569105691057,375.29,0.000163394,0.631856
5.9987766739492345,1.525731707317073,375.33,1.18066e-05,0.659857
6.065415534340013,1.525772357723577,375.34,0.0,0.606542
6.132794668615875,1.525772357723577,375.34,0.0,0.613279
6.200922300288177,1.525772357723577,375.34,0.0,0.620092
6.26980674422113,1.525772357723577,375.34,0.0,0.626981
6.33945640764663,1.525650406504065,375.31,9.35972e-05,0.679957
6.409879791190342,1.5251219512195122,375.18,0.000267527,0.677748
6.481085489909176,1.5240650406504066,374.92,0.000375721,0.607942
6.553082194340318,1.5222357723577238,374.47,0.000487896,0.590312
6.625878691561884,1.52,373.92,0.000600574,0.596358
6.699483866265369,1.518048780487805,373.44,0.000694851,0.602954
6.773906701840011,1.5175609756097561,373.32,0.000727337,0.609652
6.849156281469203,1.5189430894308944,373.66,0.00074806,0.616438
6.925241789239067,1.5221138211382115,374.44,0.000542458,0.62416
7.0021725112593725,1.5248373983739838,375.11,0.000263602,0.631264
7.079957836796883,1.525772357723577,375.34,0.0,0.707996
7.158607259421295,1.525772357723577,375.34,0.0,0.715861
7.238130378163925,1.525772357723577,375.34,0.0,0.723813
7.318536898689247,1.525772357723577,375.34,0.0,0.731854
7.399836634479451,1.525772357723577,375.34,0.0,0.739984
7.482039508032168,1.525772357723577,375.34,0.0,0.748204
7.565155552071494,1.525772357723577,375.34,0.0,0.756516
7.649194910772461,1.525772357723577,375.34,0.0,0.764919
7.734167840999122,1.525772357723577,375.34,0.0,0.773417
7.820084713556388,1.525772357723577,375.34,0.0,0.782008
7.906956014455753,1.525772357723577,375.34,0.0,0.790696
7.994792346195112,1.525772357723577,375.34,0.0,0.799479
8.083604429052771,1.525772357723577,375.34,0.0,0.80836
8.173403102395827,1.525772357723577,375.34,0.0,0.81734
8.264199326003121,1.525772357723577,375.34,0.0,0.82642
8.356004181402835,1.525772357723577,375.34,0.0,0.8356
8.448828873224988,1.525772357723577,375.34,0.0,0.844883
8.542684730568942,1.525731707317073,375.33,1.69072e-05,0.806023
8.637583208386094,1.525691056910569,375.32,4.15309e-05,0.793684
8.733535888877936,1.525731707317073,375.33,1.00322e-05,0.82238
8.830554482909648,1.525772357723577,375.34,0.0,0.883055
8.928650831439386,1.525772357723577,375.34,0.0,0.892865
9.027836906963444,1.525772357723577,375.34,0.0,0.902784
9.128124814977493,1.525772357723577,375.34,0.0,0.912812
9.229526795454028,1.525772357723577,375.34,0.0,0.922953
9.332055224336228,1.525772357723577,375.34,0.0,0.933206
9.435722615048434,1.525772357723577,375.34,0.0,0.943572
9.54054162002339,1.525772357723577,375.34,0.0,0.954054
9.646525032246434,1.525772357723577,375.34,0.0,0.964653
9.753685786816883,1.525772357723577,375.34,0.0,0.975369
9.862036962526732,1.525772357723577,375.34,1.13662e-05,0.991885
9.971591783456889,1.525650406504065,375.31,0.000124118,0.921421
10.082363620591163,1.5253252032520326,375.23,0.000222635,0.912273
10.194365993448185,1.5251626016260162,375.19,0.000275714,0.925245
10.307612571731394,1.5252845528455286,375.22,0.000200218,0.955037
10.422117176997459,1.5253658536585366,375.24,0.000239527,0.945972
10.537893784343142,1.5254065040650406,375.25,0.000288645,1.11391
10.654956524110943,1.5252845528455286,375.22,0.000353803,1.14184
10.7733196836137,1.5249186991869919,375.13,0.000436991,1.13745
10.892997708878294,1.5240243902439026,374.91,0.000538372,1.01186
11.014005206408806,1.5225203252032522,374.54,0.000652807,0.99205
11.13635694496919,1.5208943089430893,374.14,0.000768219,1.00258
11.260067857385788,1.5195934959349593,373.82,0.000860532,1.01341
11.38515304236985,1.5192682926829268,373.74,0.000870878,1.02466
11.511627766360313,1.5202032520325204,373.97,0.000783565,1.03605
11.639507465387025,1.5218699186991869,374.38,0.000741368,1.04792
11.768807746954717,1.5241056910569106,374.93,0.000456885,1.06001
11.899544391947854,1.525691056910569,375.32,4.45104e-05,1.07893
12.031733356556671,1.525772357723577,375.34,0.0,1.20317
12.165390774224598,1.525772357723577,375.34,0.0,1.21654
12.300532957617323,1.525772357723577,375.34,0.0,1.23005
12.437176400613707,1.525772357723577,375.34,0.0,1.24372
12.575337780318868,1.525772357723577,375.34,0.0,1.25753
12.715033959099575,1.525772357723577,375.34,0.0,1.2715
12.856281986642266,1.525772357723577,375.34,0.0,1.28563
12.999099102033945,1.525772357723577,375.34,0.0,1.29991
13.143502735866187,1.525772357723577,375.34,0.0,1.31435
13.289510512362487,1.525772357723577,375.34,0.0,1.32895
13.4371402515293,1.525772357723577,375.34,0.0,1.34371
