,freq,redchi,norm,width
0,1.0471285480508996,4.259227642276422,0.0,0.104713
1,1.0587608285836607,4.259227642276422,0.0,0.105876
2,1.070522329115862,4.259227642276422,0.0,0.107052
3,1.0824144851190958,4.259227642276422,0.0,0.108241
4,1.0944387480112365,4.259227642276422,0.0,0.109444
5,1.1065965853335857,4.259227642276422,0.0,0.11066
6,1.1188894809299823,4.259227642276422,0.0,0.111889
7,1.1313189351279025,4.259227642276422,0.0,0.113132
8,1.1438864649215728,4.259227642276422,0.0,0.114389
9,1.1565936041571172,4.259227642276422,0.0,0.115659
10,1.1694419037197599,4.259227642276422,0.0,0.116944
11,1.1824329317231081,4.259227642276422,0.0,0.118243
12,1.1955682737005384,4.259227642276422,0.0,0.119557
13,1.2088495327987077,4.259227642276422,0.0,0.120885
14,1.2222783299732152,4.259227642276422,0.0,0.122228
15,1.2358563041864368,4.259227642276422,0.0,0.123586
16,1.2495851126075586,4.259227642276422,0.0,0.124959
17,1.2634664308148307,4.259227642276422,0.0,0.126347
18,1.2775019530000689,4.259227642276422,0.0,0.12775
19,1.2916933921754286,4.259227642276422,0.0,0.129169
20,1.3060424803824748,4.259227642276422,0.0,0.130604
21,1.3205509689035746,4.259227642276422,0.0,0.132055
22,1.3352206284756383,4.259227642276422,0.0,0.133522
23,1.3500532495062354,4.259227642276422,0.0,0.135005
24,1.3650506422921107,4.259227642276422,0.0,0.136505
25,1.3802146372401272,4.259227642276422,0.0,0.138021
26,1.3955470850906657,4.259227642276422,0.0,0.139555
27,1.4110498571435033,4.259227642276422,0.0,0.141105
28,1.4267248454862032,4.259227642276422,0.0,0.142672
29,1.4425739632250398,4.259227642276422,0.0,0.144257
30,1.4585991447184923,4.259227642276422,0.0,0.14586
31,1.474802345813327,4.259227642276422,0.0,0.14748
32,1.491185544083308,4.259227642276422,0.0,0.149119
33,1.5077507390705542,4.259227642276422,0.0,0.150775
34,1.5244999525295826,4.259227642276422,0.0,0.15245
35,1.5414352286740576,4.259227642276422,0.0,0.154144
36,1.5585586344262863,4.259227642276422,0.0,0.155856
37,1.5758722596694812,4.259227642276422,0.0,0.157587
38,1.593378217502827,4.259227642276422,0.0,0.159338
39,1.6110786444993823,4.259227642276422,0.0,0.161108
40,1.6289757009668435,4.259227642276422,0.0,0.162898
41,1.6470715712112072,4.259227642276422,0.0,0.164707
42,1.6653684638033603,4.259227642276422,0.0,0.166537
43,1.6838686118486341,4.259227642276422,0.0,0.168387
44,1.70257427325935,4.259227642276422,0.0,0.170257
45,1.7214877310303935,4.259227642276422,0.0,0.172149
46,1.7406112935178513,4.259227642276422,0.0,0.174061
47,1.7599472947207409,4.259227642276422,0.0,0.175995
48,1.779498094565872,4.259227642276422,0.0,0.17795
49,1.7992660791958721,4.259227642276422,0.0,0.179927
50,1.81925366126041,4.259227642276422,0.0,0.181925
51,1.839463280210657,4.259227642276422,0.0,0.183946
52,1.8598974025970172,4.259227642276422,0.0,0.18599
53,1.8805585223701655,4.259227642276422,0.0,0.188056
54,1.901449161185431,4.259227642276422,0.0,0.190145
55,1.9225718687105604,4.259227642276422,0.0,0.192257
56,1.9439292229369007,4.259227642276422,0.0,0.194393
57,1.9655238304940383,4.257967479674797,2.71647e-05,0.177262
58,1.9873583269679354,4.254674796747968,4.89973e-05,0.178866
59,2.0094353772225966,4.249756097560976,7.93568e-05,0.180855
60,2.031757675725313,4.243211382113821,0.000126256,0.182983
61,2.0543279468755165,4.234552845528455,0.000178917,0.205716
62,2.077148945337289,4.220772357723577,0.000265471,0.218753
63,2.100223456375563,4.1986585365853655,0.000344913,0.223286
64,2.123554296196061,4.163089430894309,0.000447844,0.191166
65,2.147144312289006,4.111260162601626,0.000577125,0.193309
66,2.1709963837766555,4.0459349593495935,0.000733922,0.195393
67,2.1951134217646913,3.9721951219512195,0.000918516,0.197575
68,2.219498369697517,3.8910162601626017,0.00114512,0.199755
69,2.244154203717499,3.798130081300813,0.00142117,0.201979
70,2.269083933028201,3.6910162601626015,0.00178748,0.204223
71,2.2942906002616517,3.581951219512195,0.00223001,0.206495
72,2.3197772818496922,3.496178861788618,0.00259175,0.20878
73,2.3455470883994516,3.4522357723577235,0.00274364,0.211101
74,2.371603165072989,3.453821138211382,0.00270942,0.213453
75,2.397948691971156,3.4895934959349595,0.00257114,0.215837
76,2.424586884521724,3.544186991869919,0.00238016,0.218221
77,2.45152099387182,3.6060569105691056,0.00216086,0.220663
78,2.478754307284725,3.670487804878049,0.00192512,0.223143
79,2.50629014854108,3.7373983739837398,0.00168528,0.225607
80,2.5341318783445423,3.805731707317073,0.0014501,0.228112
81,2.5622828947319634,3.8727235772357727,0.00122643,0.230667
82,2.5907466334881044,3.9353658536585368,0.00101712,0.23319
83,2.6195265685649725,3.9927235772357723,0.000824467,0.235758
84,2.648626212505812,4.044959349593496,0.000647165,0.238395
85,2.678049116873801,4.092479674796748,0.000483641,0.241038
86,2.7077988726855153,4.130365853658537,0.000398154,0.243831
87,2.737879110849208,4.162723577235773,0.000308553,0.24641
88,2.7682935026079525,4.189390243902439,0.000236192,0.249152
89,2.7990457599877123,4.2129268292682935,0.000178791,0.251916
90,2.8301396362503914,4.234308943089431,0.000131874,0.254788
91,2.8615789263519074,4.24890243902439,9.35468e-05,0.314493
