,freq,redchi,norm,width
0,1.0471285480508996,1.464390243902439,4.94399e-06,0.101922
1,1.0587608285836607,1.4646747967479674,5.46993e-06,0.116129
2,1.070522329115862,1.4645934959349594,5.4039e-06,0.117306
3,1.0824144851190958,1.4640243902439023,5.97624e-06,0.119029
4,1.0944387480112365,1.4630081300813007,6.06278e-06,0.120351
5,1.1065965853335857,1.461869918699187,6.63127e-06,0.12059
6,1.1188894809299823,1.460609756097561,6.84804e-06,0.12303
7,1.1313189351279025,1.4595121951219514,7.6137e-06,0.124413
8,1.1438864649215728,1.4584552845528453,8.25763e-06,0.124051
9,1.1565936041571172,1.4572764227642276,8.06758e-06,0.122665
10,1.1694419037197599,1.4567073170731708,7.89771e-06,0.109396
11,1.1824329317231081,1.4569918699186992,7.84674e-06,0.111422
12,1.1955682737005384,1.4580894308943089,7.66309e-06,0.1088
13,1.2088495327987077,1.459918699186992,7.15868e-06,0.109083
14,1.2222783299732152,1.4623577235772358,6.68655e-06,0.119059
15,1.2358563041864368,1.4647560975609755,6.30139e-06,0.13073
16,1.2495851126075586,1.4669512195121952,5.52111e-06,0.135008
17,1.2634664308148307,1.4689024390243903,4.32017e-06,0.114401
18,1.2775019530000689,1.4707723577235772,3.78243e-06,0.116767
19,1.2916933921754286,1.4728861788617886,2.89107e-06,0.118998
20,1.3060424803824748,1.4748373983739838,2.14249e-06,0.117598
21,1.3205509689035746,1.4764227642276422,1.23199e-06,0.138897
22,1.3352206284756383,1.476991869918699,5.57888e-08,0.145441
23,1.3500532495062354,1.476991869918699,0.0,0.135005
24,1.3650506422921107,1.476991869918699,0.0,0.136505
25,1.3802146372401272,1.476991869918699,0.0,0.138021
26,1.3955470850906657,1.476991869918699,0.0,0.139555
27,1.4110498571435033,1.476991869918699,0.0,0.141105
28,1.4267248454862032,1.476991869918699,0.0,0.142672
29,1.4425739632250398,1.476991869918699,0.0,0.144257
30,1.4585991447184923,1.476991869918699,0.0,0.14586
31,1.474802345813327,1.476991869918699,0.0,0.14748
32,1.491185544083308,1.476991869918699,0.0,0.149119
33,1.5077507390705542,1.476991869918699,0.0,0.150775
34,1.5244999525295826,1.476951219512195,1.44054e-07,0.141058
35,1.5414352286740576,1.476951219512195,3.37173e-07,0.145468
36,1.5585586344262863,1.476869918699187,4.73285e-07,0.141027
37,1.5758722596694812,1.476869918699187,5.24607e-07,0.14499
38,1.593378217502827,1.476910569105691,3.37832e-07,0.144111
39,1.6110786444993823,1.476910569105691,3.69062e-07,0.151177
40,1.6289757009668435,1.476910569105691,3.78942e-07,0.153136
41,1.6470715712112072,1.476869918699187,5.62603e-07,0.153532
42,1.6653684638033603,1.4767886178861789,6.40821e-07,0.156725
43,1.6838686118486341,1.4767479674796746,6.27744e-07,0.152934
44,1.70257427325935,1.476869918699187,4.63953e-07,0.160746
45,1.7214877310303935,1.476951219512195,6.70282e-08,0.15871
46,1.7406112935178513,1.476991869918699,0.0,0.174061
47,1.7599472947207409,1.476991869918699,0.0,0.175995
48,1.779498094565872,1.476991869918699,0.0,0.17795
49,1.7992660791958721,1.476991869918699,0.0,0.179927
50,1.81925366126041,1.476991869918699,0.0,0.181925
51,1.839463280210657,1.476991869918699,0.0,0.183946
52,1.8598974025970172,1.476991869918699,0.0,0.18599
53,1.8805585223701655,1.476991869918699,0.0,0.188056
54,1.901449161185431,1.476991869918699,0.0,0.190145
55,1.9225718687105604,1.476991869918699,0.0,0.192257
56,1.9439292229369007,1.476991869918699,0.0,0.194393
57,1.9655238304940383,1.476991869918699,0.0,0.196552
58,1.9873583269679354,1.476991869918699,0.0,0.198736
59,2.0094353772225966,1.476991869918699,0.0,0.200944
60,2.031757675725313,1.476991869918699,0.0,0.203176
61,2.0543279468755165,1.476991869918699,0.0,0.205433
62,2.077148945337289,1.476991869918699,0.0,0.207715
63,2.100223456375563,1.476991869918699,0.0,0.210022
64,2.123554296196061,1.476991869918699,0.0,0.212355
65,2.147144312289006,1.476991869918699,0.0,0.214714
66,2.1709963837766555,1.476991869918699,0.0,0.2171
67,2.1951134217646913,1.476991869918699,0.0,0.219511
68,2.219498369697517,1.476991869918699,0.0,0.22195
69,2.244154203717499,1.476991869918699,0.0,0.224415
70,2.269083933028201,1.476991869918699,0.0,0.226908
71,2.2942906002616517,1.476991869918699,0.0,0.229429
72,2.3197772818496922,1.476991869918699,0.0,0.231978
73,2.3455470883994516,1.476991869918699,0.0,0.234555
74,2.371603165072989,1.476991869918699,0.0,0.23716
75,2.397948691971156,1.476991869918699,0.0,0.239795
76,2.424586884521724,1.476991869918699,0.0,0.242459
77,2.45152099387182,1.476991869918699,0.0,0.245152
78,2.478754307284725,1.476991869918699,0.0,0.247875
79,2.50629014854108,1.476991869918699,0.0,0.250629
80,2.5341318783445423,1.476991869918699,0.0,0.253413
81,2.5622828947319634,1.476991869918699,0.0,0.256228
82,2.5907466334881044,1.476991869918699,0.0,0.259075
83,2.6195265685649725,1.476991869918699,0.0,0.261953
84,2.648626212505812,1.476991869918699,0.0,0.264863
85,2.678049116873801,1.476991869918699,0.0,0.267805
86,2.7077988726855153,1.476991869918699,0.0,0.27078
87,2.737879110849208,1.476991869918699,0.0,0.273788
88,2.7682935026079525,1.476991869918699,0.0,0.276829
89,2.7990457599877123,1.476991869918699,0.0,0.279905
90,2.8301396362503914,1.476991869918699,0.0,0.283014
91,2.8615789263519074,1.476991869918699,0.0,0.286158
92,2.8933674674053647,1.476991869918699,0.0,0.289337
93,2.9255091391493653,1.476991869918699,0.0,0.292551
94,2.9580078644215257,1.476991869918699,0.0,0.295801
95,2.9908676096372515,1.476991869918699,0.0,0.299087
96,3.024092385273832,1.476991869918699,0.0,0.302409
97,3.057686246359914,1.476991869918699,0.0,0.305769
98,3.0916532929704084,1.476991869918699,0.0,0.309165
99,3.1259976707269,1.476991869918699,0.0,0.3126
100,3.1607235713036137,1.476991869918699,0.0,0.316072
101,3.195835232938998,1.476991869918699,0.0,0.319584
102,3.2313369409529997,1.476991869918699,0.0,0.323134
103,3.267233028270078,1.476991869918699,0.0,0.326723
104,3.3035278759480278,1.476991869918699,0.0,0.330353
105,3.3402259137126866,1.476991869918699,0.0,0.334023
106,3.377331620498571,1.476991869918699,0.0,0.337733
107,3.4148495249955215,1.476991869918699,0.0,0.341485
108,3.452784206201428,1.476991869918699,0.0,0.345278
109,3.4911402939810827,1.476991869918699,0.0,0.349114
110,3.52992246963125,1.476991869918699,0.0,0.352992
111,3.5691354664520105,1.476991869918699,0.0,0.356914
112,3.608784070324455,1.476991869918699,0.0,0.360878
113,3.6488731202947875,1.476991869918699,0.0,0.364887
114,3.6894075091649277,1.476991869918699,0.0,0.368941
115,3.73039218408967,1.476991869918699,0.0,0.373039
116,3.771832147180468,1.476991869918699,0.0,0.377183
117,3.8137324561159454,1.476991869918699,0.0,0.381373
118,3.856098224759168,1.476991869918699,0.0,0.38561
119,3.898934623781784,1.476991869918699,0.0,0.389893
120,3.9422468812951004,1.476991869918699,0.0,0.394225
121,3.9860402834881605,1.476991869918699,0.0,0.398604
122,4.030320175272916,1.476991869918699,0.0,0.403032
123,4.075091960936564,1.476991869918699,0.0,0.407509
124,4.120361104801134,1.476991869918699,0.0,0.412036
125,4.166133131890395,1.476991869918699,0.0,0.416613
126,4.21241362860418,1.476991869918699,0.0,0.421241
127,4.259208243400194,1.476991869918699,0.0,0.425921
128,4.3065226874833975,1.476991869918699,0.0,0.430652
129,4.354362735503053,1.476991869918699,0.0,0.435436
130,4.402734226257512,1.476991869918699,0.0,0.440273
131,4.451643063406824,1.476991869918699,0.0,0.445164
132,4.501095216193276,1.476991869918699,0.0,0.45011
133,4.551096720169926,1.476991869918699,0.0,0.45511
134,4.601653677937228,1.476991869918699,0.0,0.460165
135,4.652772259887852,1.476991869918699,0.0,0.465277
136,4.704458704959767,1.476991869918699,0.0,0.470446
137,4.756719321397685,1.476991869918699,0.0,0.475672
138,4.809560487522986,1.476991869918699,0.0,0.480956
139,4.862988652512174,1.476991869918699,0.0,0.486299
140,4.917010337183984,1.476951219512195,3.74002e-07,0.519494
141,4.971632134795246,1.4758536585365853,3.79843e-06,0.546733
