freq,redchi,fitstat,norm,width
1.0471285480508996,4.407405405405405,815.37,0.000425314,0.115184
1.0587608285836607,4.3895135135135135,812.06,0.000476496,0.116463
1.070522329115862,4.370270270270271,808.5,0.000530719,0.117757
1.0824144851190958,4.350540540540541,804.85,0.000611056,0.119064
1.0944387480112365,4.328162162162163,800.71,0.000666511,0.120344
1.1065965853335857,4.3095675675675675,797.27,0.000708715,0.121702
1.1188894809299823,4.301675675675676,795.81,0.000745865,0.123077
1.1313189351279025,4.307243243243243,796.84,0.00078224,0.124442
1.1438864649215728,4.31627027027027,798.51,0.000748526,0.125827
1.1565936041571172,4.327837837837838,800.65,0.000679783,0.127202
1.1694419037197599,4.341567567567568,803.19,0.000662953,0.128639
1.1824329317231081,4.353675675675675,805.43,0.00065225,0.130068
1.1955682737005384,4.363243243243243,807.2,0.000636889,0.131512
1.2088495327987077,4.37054054054054,808.55,0.00062826,0.132973
1.2222783299732152,4.37572972972973,809.51,0.000624136,0.134451
1.2358563041864368,4.378756756756757,810.07,0.000624409,0.135944
1.2495851126075586,4.3798378378378375,810.27,0.000631441,0.137454
1.2634664308148307,4.378648648648649,810.05,0.000643818,0.138981
1.2775019530000689,4.375027027027027,809.38,0.000664763,0.140525
1.2916933921754286,4.368324324324324,808.14,0.000696967,0.142086
1.3060424803824748,4.357837837837838,806.2,0.000743165,0.143665
1.3205509689035746,4.342540540540541,803.37,0.000808666,0.145261
1.3352206284756383,4.321783783783784,799.53,0.000898366,0.146874
1.3500532495062354,4.296108108108108,794.78,0.00101271,0.148506
1.3650506422921107,4.268918918918919,789.75,0.00113848,0.150156
1.3802146372401272,4.249621621621621,786.18,0.00132349,0.151799
1.3955470850906657,4.235135135135135,783.5,0.00135972,0.153509
1.4110498571435033,4.23772972972973,783.98,0.00148245,0.155214
1.4267248454862032,4.243027027027027,784.96,0.00146721,0.15694
1.4425739632250398,4.2552972972972976,787.23,0.00150469,0.158683
1.4585991447184923,4.267945945945947,789.57,0.00153372,0.160446
1.474802345813327,4.270162162162162,789.98,0.00137967,0.162228
1.491185544083308,4.276594594594594,791.17,0.00139946,0.16403
1.5077507390705542,4.27972972972973,791.75,0.0013871,0.165852
1.5244999525295826,4.281189189189189,792.02,0.00139191,0.167689
1.5414352286740576,4.2884864864864864,793.37,0.00155898,0.169558
1.5585586344262863,4.289729729729729,793.6,0.00153528,0.171441
1.5758722596694812,4.298324324324325,795.19,0.00150629,0.173346
1.593378217502827,4.315567567567568,798.38,0.00140758,0.174729
1.6110786444993823,4.340810810810811,803.05,0.00124809,0.177219
1.6289757009668435,4.373027027027027,809.01,0.00112442,0.179187
1.6470715712112072,4.40227027027027,814.42,0.000996897,0.181178
1.6653684638033603,4.425351351351352,818.69,0.000894725,0.183191
1.6838686118486341,4.441891891891892,821.75,0.000822957,0.185226
1.70257427325935,4.4526486486486485,823.74,0.000775691,0.187283
1.7214877310303935,4.458756756756757,824.87,0.000749153,0.189364
1.7406112935178513,4.460864864864865,825.26,0.000741085,0.191467
1.7599472947207409,4.459135135135136,824.94,0.000748466,0.193594
1.779498094565872,4.453675675675675,823.93,0.0007734,0.195745
1.7992660791958721,4.444054054054054,822.15,0.000817086,0.197919
1.81925366126041,4.430162162162162,819.58,0.000880757,0.200118
1.839463280210657,4.413027027027026,816.41,0.000961625,0.202341
1.8598974025970172,4.394054054054054,812.9,0.000959713,0.204577
1.8805585223701655,4.381243243243243,810.53,0.00101018,0.206839
1.901449161185431,4.377567567567568,809.85,0.00110996,0.209159
1.9225718687105604,4.379297297297297,810.17,0.00108829,0.211483
1.9439292229369007,4.384540540540541,811.14,0.00106438,0.213827
1.9655238304940383,4.389945945945946,812.14,0.00105124,0.2162
1.9873583269679354,4.3932972972972975,812.76,0.00104588,0.218609
2.0094353772225966,4.393783783783784,812.85,0.0010585,0.221034
2.031757675725313,4.390702702702702,812.28,0.00108853,0.223491
2.0543279468755165,4.383675675675676,810.98,0.00114402,0.225975
2.077148945337289,4.372324324324325,808.88,0.00122652,0.228486
2.100223456375563,4.35718918918919,806.08,0.00134035,0.231025
2.123554296196061,4.340594594594594,803.01,0.0014797,0.233591
2.147144312289006,4.326702702702703,800.44,0.00160928,0.236186
2.1709963837766555,4.31945945945946,799.1,0.00168488,0.23881
2.1951134217646913,4.319621621621621,799.13,0.00171067,0.241462
2.219498369697517,4.324000000000001,799.94,0.00174214,0.244145
2.244154203717499,4.3255675675675676,800.23,0.00165643,0.246857
2.269083933028201,4.323567567567568,799.86,0.00169197,0.249599
2.2942906002616517,4.315027027027027,798.28,0.00175834,0.252372
2.3197772818496922,4.299675675675676,795.44,0.00185836,0.255176
2.3455470883994516,4.281081081081081,792.0,0.00212275,0.25801
2.371603165072989,4.259081081081081,787.93,0.00209693,0.260876
2.397948691971156,4.247189189189189,785.73,0.00234596,0.263774
2.424586884521724,4.2384324324324325,784.11,0.00219054,0.266705
2.45152099387182,4.237513513513514,783.94,0.00235135,0.269667
2.478754307284725,4.230486486486487,782.64,0.00236622,0.272663
2.50629014854108,4.213027027027027,779.41,0.00244142,0.275692
2.5341318783445423,4.179135135135135,773.14,0.00259903,0.278755
2.5622828947319634,4.122648648648649,762.69,0.00286547,0.281851
2.5907466334881044,4.037405405405405,746.92,0.00325947,0.284982
2.6195265685649725,3.9195675675675674,725.12,0.00358889,0.288148
2.648626212505812,3.78345945945946,699.94,0.00428198,0.291348
2.678049116873801,3.6594054054054053,676.99,0.00526963,0.294561
2.7077988726855153,3.5396756756756758,654.84,0.00542796,0.297797
2.737879110849208,3.462702702702703,640.6,0.00557473,0.301161
2.7682935026079525,3.424918918918919,633.61,0.00557228,0.304511
2.7990457599877123,3.4282702702702705,634.23,0.00539411,0.307893
2.8301396362503914,3.475027027027027,642.88,0.00505363,0.311314
2.8615789263519074,3.556972972972973,658.04,0.00462467,0.314761
2.8933674674053647,3.6534054054054055,675.88,0.00420087,0.318262
2.9255091391493653,3.7428108108108105,692.42,0.00378394,0.321797
2.9580078644215257,3.8138378378378377,705.56,0.00336552,0.325359
2.9908676096372515,3.8691891891891887,715.8,0.00296662,0.328972
3.024092385273832,3.9184864864864863,724.92,0.00261535,0.332624
3.057686246359914,3.970756756756757,734.59,0.00235373,0.336338
3.0916532929704084,4.0237837837837835,744.4,0.002054,0.340082
3.1259976707269,4.067945945945946,752.57,0.0016557,0.343858
3.1607235713036137,4.1075135135135135,759.89,0.00145958,0.34768
3.195835232938998,4.134810810810811,764.94,0.00129985,0.351542
3.2313369409529997,4.152162162162162,768.15,0.00118418,0.355447
3.267233028270078,4.164054054054054,770.35,0.00106747,0.359328
3.3035278759480278,4.1782702702702705,772.98,0.000990639,0.363345
3.3402259137126866,4.200702702702703,777.13,0.000929297,0.367425
3.377331620498571,4.230756756756757,782.69,0.000834154,0.371482
3.4148495249955215,4.262864864864865,788.63,0.000741076,0.375604
3.452784206201428,4.289297297297297,793.52,0.000666493,0.379763
3.4911402939810827,4.305675675675675,796.55,0.000627881,0.38402
3.52992246963125,4.3108108108108105,797.5,0.000628393,0.388284
3.5691354664520105,4.305675675675675,796.55,0.000666345,0.392569
3.608784070324455,4.293081081081081,794.22,0.000740788,0.396959
3.6488731202947875,4.275837837837837,791.03,0.000824118,0.401376
3.6894075091649277,4.25745945945946,787.63,0.000907029,0.405817
3.73039218408967,4.238216216216217,784.07,0.000980318,0.410281
3.771832147180468,4.2169189189189185,780.13,0.0010688,0.414889
3.8137324561159454,4.19345945945946,775.79,0.00116492,0.419503
3.856098224759168,4.172216216216216,771.86,0.0012493,0.424162
3.898934623781784,4.163459459459459,770.24,0.00137704,0.426314
3.9422468812951004,4.151837837837838,768.09,0.00134431,0.433647
3.9860402834881605,4.148810810810811,767.53,0.00135158,0.438464
4.030320175272916,4.147891891891892,767.36,0.00134447,0.443335
4.075091960936564,4.151459459459459,768.02,0.00130198,0.448227
4.120361104801134,4.163783783783783,770.3,0.00126285,0.453236
4.166133131890395,4.18172972972973,773.62,0.0011883,0.458242
4.21241362860418,4.198756756756756,776.77,0.00110963,0.463359
4.259208243400194,4.210324324324324,778.91,0.00105376,0.468491
4.3065226874833975,4.216972972972973,780.14,0.00102125,0.473693
4.354362735503053,4.223405405405406,781.33,0.00100146,0.478979
4.402734226257512,4.231513513513514,782.83,0.000961867,0.484299
4.451643063406824,4.240216216216217,784.44,0.00093875,0.489681
4.501095216193276,4.2417837837837835,784.73,0.000886862,0.49512
4.551096720169926,4.234108108108108,783.31,0.0009276,0.500621
4.601653677937228,4.215837837837838,779.93,0.00106877,0.506177
4.652772259887852,4.186918918918919,774.58,0.00120369,0.511805
4.704458704959767,4.152594594594595,768.23,0.00134253,0.51749
4.756719321397685,4.118432432432432,761.91,0.00145196,0.523233
4.809560487522986,4.090918918918919,756.82,0.00155177,0.529048
4.862988652512174,4.072270270270271,753.37,0.00161386,0.534916
4.917010337183984,4.0600000000000005,751.1,0.00166845,0.540871
4.971632134795246,4.046432432432432,748.59,0.00169805,0.54688
5.026860711845576,4.028486486486487,745.27,0.00171747,0.552944
5.082702808891011,4.010756756756757,741.99,0.00177299,0.559088
5.139165241366684,3.9947027027027024,739.02,0.00181209,0.565307
5.196254900418639,3.9763783783783784,735.63,0.00180468,0.571588
5.2539787537448746,3.949837837837838,730.72,0.00191033,0.577938
5.312343846445754,3.911135135135135,723.56,0.00214014,0.584338
5.371357301883837,3.864324324324324,714.9,0.00237114,0.590849
5.431026322553275,3.8198378378378375,706.67,0.00256627,0.597413
5.491358190958871,3.8004864864864865,703.09,0.00295505,0.604049
5.5523602705048924,3.820702702702703,706.83,0.00333013,0.610756
5.614040006393758,3.835189189189189,709.51,0.0033313,0.61754
5.676404926534721,3.834864864864865,709.45,0.00293116,0.624405
5.739462642462633,3.908594594594595,723.09,0.00310466,0.63079
5.803220850266918,3.919027027027027,725.02,0.00267238,0.638354
5.867687331530871,3.950324324324324,730.81,0.00218562,0.645446
5.932869954281387,3.998108108108108,739.65,0.0020857,0.652616
5.9987766739492345,4.044108108108108,748.16,0.00190641,0.659865
6.065415534340013,4.086378378378378,755.98,0.00174339,0.667196
6.132794668615875,4.122972972972973,762.75,0.00159915,0.674607
6.200922300288177,4.152486486486486,768.21,0.00148239,0.682101
6.26980674422113,4.1757297297297296,772.51,0.0013882,0.689679
6.33945640764663,4.197513513513513,776.54,0.00130083,0.69734
6.409879791190342,4.235243243243243,783.52,0.00136348,0.705087
6.481085489909176,4.2493513513513514,786.13,0.00106573,0.712913
6.553082194340318,4.277675675675676,791.37,0.000968545,0.720839
6.625878691561884,4.3011351351351355,795.71,0.000858275,0.728844
6.699483866265369,4.316486486486486,798.55,0.000766702,0.736857
6.773906701840011,4.323243243243243,799.8,0.000726384,0.74513
6.849156281469203,4.319891891891892,799.18,0.000662492,0.753407
6.925241789239067,4.313189189189189,797.94,0.000706752,0.761777
7.0021725112593725,4.300486486486487,795.59,0.000683192,0.770239
7.079957836796883,4.286756756756756,793.05,0.000712926,0.778795
7.158607259421295,4.273405405405406,790.58,0.000789264,0.787447
7.238130378163925,4.260216216216216,788.14,0.000822934,0.796194
7.318536898689247,4.250216216216216,786.29,0.000850247,0.805039
7.399836634479451,4.244972972972973,785.32,0.000866693,0.813982
7.482039508032168,4.244648648648648,785.26,0.000873001,0.823024
7.565155552071494,4.248216216216216,785.92,0.000868659,0.832167
7.649194910772461,4.255081081081081,787.19,0.000855562,0.841411
7.734167840999122,4.264162162162163,788.87,0.000834903,0.850758
7.820084713556388,4.274864864864865,790.85,0.000804999,0.860209
7.906956014455753,4.288756756756756,793.42,0.000766059,0.869765
7.994792346195112,4.3070270270270266,796.8,0.000714779,0.879427
8.083604429052771,4.327891891891892,800.66,0.000640943,0.889196
8.173403102395827,4.349081081081081,804.58,0.000587709,0.898983
8.264199326003121,4.3660000000000005,807.71,0.000540949,0.909011
8.356004181402835,4.375891891891892,809.54,0.000509386,0.919156
8.448828873224988,4.3785945945945945,810.04,0.000505706,0.929371
8.542684730568942,4.373783783783784,809.15,0.000505542,0.939695
8.637583208386094,4.365351351351351,807.59,0.000514374,0.950134
8.733535888877936,4.358810810810811,806.38,0.000523057,0.960689
8.830554482909648,4.357675675675676,806.17,0.000507145,0.971337
