,freq,redchi,norm,width
0,1.0471285480508996,1.9045405405405404,0.000223396,0.0950651
1,1.0587608285836607,1.897081081081081,0.000285901,0.0952932
2,1.070522329115862,1.8925945945945946,0.000317286,0.0963487
3,1.0824144851190958,1.8889189189189188,0.000348475,0.0974175
4,1.0944387480112365,1.8881081081081081,0.000345681,0.0991629
5,1.1065965853335857,1.8869189189189188,0.000395785,0.100276
6,1.1188894809299823,1.8884324324324324,0.000456013,0.100701
7,1.1313189351279025,1.8941621621621623,0.000459525,0.101833
8,1.1438864649215728,1.9006486486486487,0.000469963,0.103445
9,1.1565936041571172,1.9058378378378378,0.000460637,0.126299
10,1.1694419037197599,1.9095675675675674,0.000471044,0.128579
11,1.1824329317231081,1.9121081081081082,0.000452101,0.129804
12,1.1955682737005384,1.9137297297297298,0.000439207,0.131415
13,1.2088495327987077,1.9144864864864866,0.000426541,0.132883
14,1.2222783299732152,1.9145405405405405,0.000432121,0.134171
15,1.2358563041864368,1.9139459459459458,0.000462488,0.135944
16,1.2495851126075586,1.9129729729729728,0.000487683,0.134977
17,1.2634664308148307,1.9104324324324324,0.00051287,0.136678
18,1.2775019530000689,1.9057837837837837,0.000527828,0.140522
19,1.2916933921754286,1.9003243243243244,0.0005692,0.142086
20,1.3060424803824748,1.8925945945945946,0.000596485,0.143618
21,1.3205509689035746,1.8828108108108108,0.000652259,0.145233
22,1.3352206284756383,1.8712432432432433,0.000727649,0.146648
23,1.3500532495062354,1.8595135135135135,0.000784885,0.142825
24,1.3650506422921107,1.8483783783783783,0.00074637,0.124494
25,1.3802146372401272,1.8421081081081083,0.000734535,0.12533
26,1.3955470850906657,1.8405405405405406,0.000709155,0.126208
27,1.4110498571435033,1.8411351351351353,0.000719306,0.14716
28,1.4267248454862032,1.8421081081081083,0.000718679,0.155985
29,1.4425739632250398,1.8434054054054052,0.00071648,0.158674
30,1.4585991447184923,1.8445945945945945,0.000707638,0.160443
31,1.474802345813327,1.8455675675675676,0.000694356,0.162094
32,1.491185544083308,1.8462702702702702,0.000665292,0.163989
33,1.5077507390705542,1.8473513513513513,0.000656179,0.165326
34,1.5244999525295826,1.8488108108108106,0.000626991,0.147477
35,1.5414352286740576,1.851027027027027,0.000595211,0.145679
36,1.5585586344262863,1.8543783783783785,0.000589843,0.140279
37,1.5758722596694812,1.8626486486486484,0.000529445,0.143819
38,1.593378217502827,1.8732432432432433,0.00052807,0.143499
39,1.6110786444993823,1.8886486486486485,0.000505501,0.177107
40,1.6289757009668435,1.9023243243243244,0.000458875,0.179181
41,1.6470715712112072,1.9134594594594596,0.000392975,0.181172
42,1.6653684638033603,1.9215135135135135,0.00033949,0.183184
43,1.6838686118486341,1.926918918918919,0.000297685,0.185204
44,1.70257427325935,1.9304324324324325,0.000270389,0.187268
45,1.7214877310303935,1.9327027027027028,0.00025461,0.189363
46,1.7406112935178513,1.9339459459459458,0.000245301,0.191457
47,1.7599472947207409,1.9343783783783786,0.000243138,0.193555
48,1.779498094565872,1.9341081081081082,0.000247049,0.195734
49,1.7992660791958721,1.9332432432432431,0.000262181,0.197918
50,1.81925366126041,1.9315135135135135,0.000288113,0.200097
51,1.839463280210657,1.928972972972973,0.000326309,0.202328
52,1.8598974025970172,1.925081081081081,0.000316813,0.204443
53,1.8805585223701655,1.9214594594594596,0.000360234,0.206581
54,1.901449161185431,1.9184324324324327,0.000417296,0.209109
55,1.9225718687105604,1.9167027027027026,0.000452981,0.208609
56,1.9439292229369007,1.9154054054054055,0.000460804,0.213776
57,1.9655238304940383,1.9149189189189189,0.000473591,0.216207
58,1.9873583269679354,1.9143243243243242,0.000460738,0.21844
59,2.0094353772225966,1.9137837837837839,0.000476757,0.220781
60,2.031757675725313,1.9127027027027028,0.000499763,0.223469
61,2.0543279468755165,1.9109729729729727,0.000536216,0.225965
62,2.077148945337289,1.9083243243243244,0.000593148,0.228445
63,2.100223456375563,1.9043783783783783,0.000676556,0.231024
64,2.123554296196061,1.8987567567567567,0.000792328,0.233578
65,2.147144312289006,1.8912972972972972,0.000938702,0.236155
66,2.1709963837766555,1.8829189189189188,0.00116569,0.238731
67,2.1951134217646913,1.873027027027027,0.00132915,0.241406
68,2.219498369697517,1.8632972972972972,0.00150195,0.243956
69,2.244154203717499,1.8536756756756758,0.00172899,0.2466
70,2.269083933028201,1.8430270270270268,0.00199029,0.249566
71,2.2942906002616517,1.8298918918918918,0.00228263,0.25237
72,2.3197772818496922,1.812324324324324,0.00258925,0.25517
73,2.3455470883994516,1.7890270270270272,0.00289658,0.258004
74,2.371603165072989,1.7616216216216214,0.00319913,0.260744
75,2.397948691971156,1.7341621621621621,0.00349864,0.263736
76,2.424586884521724,1.711081081081081,0.00377462,0.26667
77,2.45152099387182,1.6940540540540538,0.00401061,0.269634
78,2.478754307284725,1.6812972972972975,0.00420552,0.272658
79,2.50629014854108,1.6696756756756757,0.00435056,0.275666
80,2.5341318783445423,1.657135135135135,0.0044346,0.278722
81,2.5622828947319634,1.6449189189189188,0.00445402,0.281846
82,2.5907466334881044,1.6369729729729727,0.0044122,0.284944
83,2.6195265685649725,1.6378918918918919,0.00431287,0.288002
84,2.648626212505812,1.6485945945945946,0.00416435,0.291318
85,2.678049116873801,1.6652972972972973,0.00397452,0.294575
86,2.7077988726855153,1.6822162162162162,0.00374284,0.297834
87,2.737879110849208,1.696108108108108,0.0034779,0.301122
88,2.7682935026079525,1.708054054054054,0.00319785,0.304491
89,2.7990457599877123,1.7211891891891893,0.00291663,0.307894
90,2.8301396362503914,1.7382162162162162,0.00263406,0.310749
91,2.8615789263519074,1.7591351351351352,0.0023432,0.314751
92,2.8933674674053647,1.7816756756756758,0.00206608,0.317931
93,2.9255091391493653,1.8027567567567566,0.00180339,0.321767
94,2.9580078644215257,1.8211351351351353,0.00155895,0.325377
95,2.9908676096372515,1.8374594594594595,0.0013358,0.328887
96,3.024092385273832,1.8529729729729731,0.00113991,0.33257
97,3.057686246359914,1.8685405405405406,0.000983416,0.332631
98,3.0916532929704084,1.8821081081081081,0.000791251,0.33991
99,3.1259976707269,1.8937297297297295,0.000643823,0.343855
100,3.1607235713036137,1.9024864864864863,0.000539925,0.347678
101,3.195835232938998,1.9083243243243244,0.00046521,0.351425
102,3.2313369409529997,1.911891891891892,0.000418618,0.355422
103,3.267233028270078,1.9139459459459458,0.000390455,0.359144
104,3.3035278759480278,1.9151891891891892,0.000374151,0.363303
105,3.3402259137126866,1.9164324324324324,0.000365462,0.3674
106,3.377331620498571,1.9181081081081082,0.000352175,0.371449
107,3.4148495249955215,1.9202702702702703,0.000329489,0.375511
108,3.452784206201428,1.9222702702702703,0.000301782,0.379694
109,3.4911402939810827,1.923837837837838,0.000286593,0.383971
110,3.52992246963125,1.9246486486486487,0.000285475,0.388172
111,3.5691354664520105,1.9247567567567567,0.000300357,0.392193
112,3.608784070324455,1.9243783783783783,0.00032438,0.396869
113,3.6488731202947875,1.9236756756756757,0.000350498,0.401363
114,3.6894075091649277,1.9223783783783783,0.000363301,0.405642
115,3.73039218408967,1.9203243243243242,0.000382444,0.410249
