freq,redchi,fitstat,norm,width
1.0471285480508996,1.863821138211382,458.5,0.000705348,0.115019
1.0587608285836607,1.8610975609756097,457.83,0.000855141,0.116384
1.070522329115862,1.858130081300813,457.1,0.00119789,0.113522
1.0824144851190958,1.8542682926829268,456.15,0.00139909,0.119033
1.0944387480112365,1.8502845528455285,455.17,0.00155416,0.098753
1.1065965853335857,1.8467886178861788,454.31,0.00173469,0.101213
1.1188894809299823,1.8441056910569105,453.65,0.00201294,0.100726
1.1313189351279025,1.842560975609756,453.27,0.00223594,0.103388
1.1438864649215728,1.8418699186991871,453.1,0.00234971,0.104446
1.1565936041571172,1.8423170731707317,453.21,0.00237977,0.106078
1.1694419037197599,1.8442276422764228,453.68,0.00240625,0.115298
1.1824329317231081,1.8470325203252034,454.37,0.00239911,0.128864
1.1955682737005384,1.850528455284553,455.23,0.002327,0.130631
1.2088495327987077,1.8544308943089431,456.19,0.00219155,0.130643
1.2222783299732152,1.8576016260162602,456.97,0.00172072,0.13443
1.2358563041864368,1.8606910569105692,457.73,0.0014618,0.135865
1.2495851126075586,1.8628861788617885,458.27,0.00109322,0.13735
1.2634664308148307,1.8645121951219512,458.67,0.000892715,0.138732
1.2775019530000689,1.8655691056910568,458.93,0.000765134,0.140368
1.2916933921754286,1.8660569105691058,459.05,0.000385591,0.141569
1.3060424803824748,1.8663414634146342,459.12,0.000305715,0.143605
1.3205509689035746,1.8664227642276423,459.14,0.00026531,0.14478
1.3352206284756383,1.8662601626016262,459.1,0.000308525,0.146856
1.3500532495062354,1.8658943089430895,459.01,0.000394635,0.148304
1.3650506422921107,1.8652439024390244,458.85,0.000705314,0.150066
1.3802146372401272,1.863861788617886,458.51,0.000812319,0.151818
1.3955470850906657,1.8620325203252033,458.06,0.00103056,0.152857
1.4110498571435033,1.8596747967479677,457.48,0.00105341,0.134582
1.4267248454862032,1.8570731707317072,456.84,0.00110849,0.129854
1.4425739632250398,1.8558130081300812,456.53,0.00124992,0.130093
1.4585991447184923,1.8566666666666667,456.74,0.00111043,0.131492
1.474802345813327,1.8578455284552844,457.03,0.00138751,0.160788
1.491185544083308,1.8589024390243902,457.29,0.00137192,0.163915
1.5077507390705542,1.8594715447154473,457.43,0.00128345,0.165597
1.5244999525295826,1.8596341463414636,457.47,0.0013208,0.167497
1.5414352286740576,1.8593495934959348,457.4,0.00137366,0.169505
1.5585586344262863,1.8589430894308943,457.3,0.00151038,0.171301
1.5758722596694812,1.8584146341463414,457.17,0.00146032,0.173273
1.593378217502827,1.8580894308943088,457.09,0.00155566,0.173747
1.6110786444993823,1.8578455284552844,457.03,0.00157812,0.175749
1.6289757009668435,1.8578861788617886,457.04,0.00169463,0.178727
1.6470715712112072,1.8578048780487804,457.02,0.00145255,0.16391
1.6653684638033603,1.8578861788617886,457.04,0.00134727,0.150197
1.6838686118486341,1.858821138211382,457.27,0.00122826,0.151629
1.70257427325935,1.8606504065040652,457.72,0.001101,0.15343
1.7214877310303935,1.8632113821138212,458.35,0.000835833,0.155019
1.7406112935178513,1.8652845528455284,458.86,0.000648443,0.190585
1.7599472947207409,1.8664634146341463,459.15,0.000302484,0.193479
1.779498094565872,1.8669512195121951,459.27,8.4362e-05,0.194273
1.7992660791958721,1.8670325203252034,459.29,0.0,0.179927
1.81925366126041,1.8670325203252034,459.29,0.0,0.181925
1.839463280210657,1.8669512195121951,459.27,8.59469e-05,0.193662
1.8598974025970172,1.8666260162601627,459.19,0.000412453,0.198643
1.8805585223701655,1.8657317073170734,458.97,0.000538676,0.206474
1.901449161185431,1.8643495934959349,458.63,0.000663066,0.172548
1.9225718687105604,1.8630487804878049,458.31,0.000793161,0.173056
1.9439292229369007,1.8621544715447154,458.09,0.000859445,0.174996
1.9655238304940383,1.861869918699187,458.02,0.000853621,0.17696
1.9873583269679354,1.8623983739837398,458.15,0.000807696,0.178894
2.0094353772225966,1.863821138211382,458.5,0.000637068,0.181009
2.031757675725313,1.8656097560975609,458.94,0.000402367,0.192984
2.0543279468755165,1.8666260162601627,459.19,0.000272214,0.189481
2.077148945337289,1.8670325203252034,459.29,0.0,0.207715
2.100223456375563,1.8670325203252034,459.29,0.0,0.210022
2.123554296196061,1.8670325203252034,459.29,0.0,0.212355
2.147144312289006,1.8670325203252034,459.29,0.0,0.214714
2.1709963837766555,1.8670325203252034,459.29,0.0,0.2171
2.1951134217646913,1.8670325203252034,459.29,0.0,0.219511
2.219498369697517,1.8670325203252034,459.29,0.0,0.22195
2.244154203717499,1.8670325203252034,459.29,0.0,0.224415
2.269083933028201,1.8670325203252034,459.29,0.0,0.226908
2.2942906002616517,1.8670325203252034,459.29,0.0,0.229429
2.3197772818496922,1.8670325203252034,459.29,0.0,0.231978
2.3455470883994516,1.8670325203252034,459.29,0.0,0.234555
2.371603165072989,1.8670325203252034,459.29,0.0,0.23716
2.397948691971156,1.8670325203252034,459.29,0.0,0.239795
2.424586884521724,1.8670325203252034,459.29,0.0,0.242459
2.45152099387182,1.8670325203252034,459.29,0.0,0.245152
2.478754307284725,1.8670325203252034,459.29,0.0,0.247875
2.50629014854108,1.8670325203252034,459.29,0.0,0.250629
2.5341318783445423,1.866910569105691,459.26,8.21668e-05,0.230774
2.5622828947319634,1.8660162601626018,459.04,0.00042055,0.232379
2.5907466334881044,1.865040650406504,458.8,0.000483025,0.233168
2.6195265685649725,1.8639430894308942,458.53,0.000624143,0.235768
2.648626212505812,1.8635772357723577,458.44,0.000661084,0.238507
2.678049116873801,1.8642682926829268,458.61,0.000588443,0.241383
2.7077988726855153,1.8654065040650405,458.89,0.00050142,0.244986
2.737879110849208,1.8662601626016262,459.1,0.000450002,0.300577
2.7682935026079525,1.8666666666666667,459.2,0.000405206,0.295068
2.7990457599877123,1.8667073170731707,459.21,0.000392418,0.306905
