,freq,redchi,norm,width
0,1.0471285480508996,7.43650406504065,0.000124692,0.115175
1,1.0587608285836607,7.435569105691057,0.000144594,0.116461
2,1.070522329115862,7.437764227642277,0.000167166,0.117757
3,1.0824144851190958,7.444837398373984,0.000186492,0.119034
4,1.0944387480112365,7.457926829268293,0.000199897,0.120359
5,1.1065965853335857,7.477520325203252,0.000219929,0.121722
6,1.1188894809299823,7.501544715447155,0.000241091,0.123075
7,1.1313189351279025,7.513577235772358,0.000225712,0.124444
8,1.1438864649215728,7.52609756097561,0.000232633,0.125827
9,1.1565936041571172,7.534227642276423,0.000238354,0.127225
10,1.1694419037197599,7.540487804878049,0.000240021,0.128639
11,1.1824329317231081,7.547560975609756,0.000237402,0.130067
12,1.1955682737005384,7.556626016260163,0.00023213,0.131512
13,1.2088495327987077,7.568455284552845,0.000236256,0.13297
14,1.2222783299732152,7.580772357723577,0.000223232,0.134433
15,1.2358563041864368,7.59329268292683,0.000204578,0.135928
16,1.2495851126075586,7.602845528455284,0.000162179,0.137454
17,1.2634664308148307,7.612601626016261,0.000137121,0.138981
18,1.2775019530000689,7.619878048780488,9.86518e-05,0.14047
19,1.2916933921754286,7.625691056910569,6.8629e-05,0.142024
20,1.3060424803824748,7.629756097560976,4.75214e-05,0.14347
21,1.3205509689035746,7.632195121951219,2.96887e-05,0.145182
22,1.3352206284756383,7.633495934959349,1.52609e-05,0.142076
23,1.3500532495062354,7.633739837398374,0.0,0.135005
24,1.3650506422921107,7.633739837398374,0.0,0.136505
25,1.3802146372401272,7.633739837398374,0.0,0.138021
26,1.3955470850906657,7.633739837398374,0.0,0.139555
27,1.4110498571435033,7.633739837398374,0.0,0.141105
28,1.4267248454862032,7.633739837398374,0.0,0.142672
29,1.4425739632250398,7.633739837398374,0.0,0.144257
30,1.4585991447184923,7.633739837398374,0.0,0.14586
31,1.474802345813327,7.633739837398374,0.0,0.14748
32,1.491185544083308,7.633739837398374,0.0,0.149119
33,1.5077507390705542,7.633739837398374,0.0,0.150775
34,1.5244999525295826,7.633739837398374,0.0,0.15245
35,1.5414352286740576,7.633739837398374,0.0,0.154144
36,1.5585586344262863,7.633739837398374,0.0,0.155856
37,1.5758722596694812,7.633739837398374,0.0,0.157587
38,1.593378217502827,7.633739837398374,0.0,0.159338
39,1.6110786444993823,7.633739837398374,0.0,0.161108
