x,y,xerr,yerr
0.2578125,20.593791961669922,0.00390625,5.459907054901123
0.265625,15.893388748168945,0.00390625,4.428790092468262
0.2734375,18.614084243774414,0.00390625,3.7837047576904297
0.28125,19.77989959716797,0.00390625,5.288787364959717
0.2890625,29.51628875732422,0.00390625,5.328520774841309
0.296875,26.082443237304688,0.00390625,4.078530311584473
0.3046875,13.349235534667969,0.00390625,6.216172695159912
0.3125,20.185617446899414,0.00390625,5.010973930358887
0.3203125,24.33002471923828,0.00390625,5.846161365509033
0.328125,22.229257583618164,0.00390625,4.0828022956848145
0.33984375,24.124725341796875,0.00390625,4.198060989379883
0.35546875,19.901824951171875,0.00390625,4.4757399559021
0.37109375,22.276647567749023,0.00390625,4.619301795959473
0.38671875,17.696590423583984,0.00390625,5.604302406311035
0.40234375,22.73535919189453,0.00390625,3.9182121753692627
0.41796875,12.8256254196167,0.00390625,4.560145378112793
0.43359375,19.444185256958008,0.00390625,4.578064918518066
0.44921875,21.70864486694336,0.00390625,4.36902379989624
0.46484375,20.759063720703125,0.00390625,3.078930377960205
0.48046875,19.883636474609375,0.00390625,4.453316688537598
0.49609375,23.124073028564453,0.00390625,3.7441959381103516
0.51171875,17.451305389404297,0.00390625,4.272971153259277
0.52734375,17.77298355102539,0.00390625,4.125438213348389
0.54296875,20.947418212890625,0.00390625,5.136232376098633
0.55859375,24.06139373779297,0.00390625,4.582295894622803
0.57421875,26.430103302001953,0.00390625,3.3677494525909424
0.58984375,22.232439041137695,0.00390625,3.9682483673095703
0.60546875,28.05008316040039,0.00390625,2.9343385696411133
0.62109375,20.962650299072266,0.00390625,4.502407073974609
0.63671875,28.11023712158203,0.00390625,4.561470985412598
0.65234375,23.328994750976562,0.00390625,3.6488704681396484
0.66796875,18.225189208984375,0.00390625,3.320983409881592
0.6875,20.394943237304688,0.00390625,4.506500720977783
0.7109375,23.25844383239746,0.00390625,3.566420078277588
0.734375,25.276845932006836,0.00390625,4.110558986663818
0.7578125,23.923370361328125,0.00390625,4.343722343444824
0.78125,21.51890754699707,0.00390625,6.290999889373779
0.8046875,30.465410232543945,0.00390625,5.604230880737305
0.828125,28.219221115112305,0.00390625,3.057589292526245
0.8515625,25.57335090637207,0.00390625,4.42486572265625
0.875,36.341766357421875,0.00390625,5.25374698638916
0.8984375,41.194393157958984,0.00390625,4.833593845367432
