x,y,xerr,yerr
0.2578125,12.93051528930664,0.00390625,6.185857772827148
0.265625,16.77365493774414,0.00390625,3.4123103618621826
0.2734375,25.429101943969727,0.00390625,6.903583526611328
0.28125,40.54900360107422,0.00390625,5.630136489868164
0.2890625,17.23302459716797,0.00390625,3.5634000301361084
0.296875,29.269359588623047,0.00390625,14.51269817352295
0.3046875,14.42286205291748,0.00390625,6.408447265625
0.3125,33.782203674316406,0.00390625,4.439115047454834
0.3203125,20.6157283782959,0.00390625,10.250279426574707
0.328125,23.057327270507812,0.00390625,5.789183139801025
0.33984375,18.225400924682617,0.00390625,9.813441276550293
0.35546875,21.28753662109375,0.00390625,8.650002479553223
0.37109375,19.024383544921875,0.00390625,5.19183874130249
0.38671875,16.16499137878418,0.00390625,4.533587455749512
0.40234375,22.77642059326172,0.00390625,7.330470561981201
0.41796875,23.534725189208984,0.00390625,3.7668416500091553
0.43359375,27.67184066772461,0.00390625,7.97260046005249
0.44921875,21.669349670410156,0.00390625,8.164634704589844
0.46484375,21.41259765625,0.00390625,7.597726345062256
0.48046875,29.69239044189453,0.00390625,10.40861701965332
0.49609375,16.010711669921875,0.00390625,7.90245246887207
0.51171875,29.4586181640625,0.00390625,6.222938537597656
0.52734375,23.499874114990234,0.00390625,4.0225958824157715
0.54296875,30.036487579345703,0.00390625,7.317460536956787
0.55859375,23.610132217407227,0.00390625,10.818692207336426
0.57421875,26.88372039794922,0.00390625,6.643135070800781
0.58984375,22.929058074951172,0.00390625,10.77596378326416
0.60546875,19.980392456054688,0.00390625,5.300835609436035
0.62109375,25.289344787597656,0.00390625,6.882594585418701
0.63671875,19.247819900512695,0.00390625,7.7541632652282715
0.65234375,29.694740295410156,0.00390625,7.613933563232422
0.66796875,25.447172164916992,0.00390625,8.943925857543945
0.6875,19.496747970581055,0.00390625,4.956235408782959
0.7109375,21.98856544494629,0.00390625,6.237281799316406
0.734375,18.683252334594727,0.00390625,9.122430801391602
0.7578125,19.902238845825195,0.00390625,14.162398338317871
0.78125,19.482120513916016,0.00390625,6.390405178070068
0.8046875,30.189260482788086,0.00390625,10.40251636505127
0.828125,25.431961059570312,0.00390625,5.453684329986572
0.8515625,27.825830459594727,0.00390625,11.906798362731934
0.875,20.588930130004883,0.00390625,7.517972946166992
0.8984375,32.31986618041992,0.00390625,8.331839561462402
0.921875,25.862646102905273,0.0078125,5.053314208984375
0.9453125,34.24736404418945,0.0078125,5.663947105407715
0.96875,40.52994155883789,0.0078125,5.333456039428711
0.9921875,60.00230407714844,0.0078125,4.281968116760254
1.01953125,42.80293655395508,0.0078125,5.973230838775635
1.05078125,129.64862060546875,0.0078125,6.014043807983398
1.08203125,231.2295379638672,0.0078125,7.577509880065918
1.11328125,202.95489501953125,0.0078125,5.599824905395508
1.14453125,140.52389526367188,0.0078125,6.216184616088867
1.17578125,115.50806427001953,0.0078125,7.5319929122924805
1.20703125,47.01421356201172,0.0078125,4.254762172698975
1.23828125,40.649940490722656,0.0078125,7.50183629989624
1.26953125,29.108341217041016,0.0078125,6.070375919342041
1.30078125,28.244705200195312,0.0078125,7.82687520980835
1.33203125,33.98237228393555,0.0078125,6.491602897644043
1.3671875,23.001596450805664,0.0078125,6.886436462402344
1.40625,20.546558380126953,0.0078125,6.190087795257568
1.4453125,15.112409591674805,0.0078125,5.283112525939941
1.484375,16.183338165283203,0.0078125,6.428640365600586
1.5234375,18.028886795043945,0.0078125,5.0256667137146
1.5625,12.537014961242676,0.0078125,8.079195022583008
1.6015625,15.87866497039795,0.0078125,6.475013256072998
1.640625,16.22735595703125,0.01171875,4.880531311035156
1.6796875,12.098758697509766,0.01171875,4.668375492095947
1.72265625,13.394078254699707,0.01171875,3.9863102436065674
1.76953125,14.633732795715332,0.01171875,4.629953861236572
1.81640625,16.273881912231445,0.01171875,4.269143581390381
1.86328125,14.203448295593262,0.01171875,6.351321697235107
1.91015625,16.569047927856445,0.01171875,5.306891918182373
1.95703125,14.817172050476074,0.01171875,5.873531341552734
2.00390625,15.151516914367676,0.01171875,4.440191268920898
2.0546875,25.06890869140625,0.01171875,6.777557373046875
2.109375,27.04334831237793,0.01171875,5.358633041381836
2.1640625,30.512104034423828,0.01171875,7.00785493850708
2.21875,30.648513793945312,0.01171875,8.60960865020752
2.2734375,30.192188262939453,0.01171875,13.028023719787598
2.328125,17.2886905670166,0.015625,7.829285144805908
2.38671875,15.34784984588623,0.015625,22.049232482910156
2.44921875,13.383136749267578,0.015625,40.17240524291992
2.51171875,8.289291381835938,0.015625,35.14330291748047
2.57421875,12.76270580291748,0.015625,26.13260269165039
2.63671875,10.609901428222656,0.015625,20.459056854248047
2.69921875,6.360645771026611,0.015625,8.472617149353027
2.765625,8.144973754882812,0.015625,7.356369972229004
2.8359375,8.419280052185059,0.015625,5.242228984832764
2.90625,8.218934059143066,0.015625,5.250040531158447
2.9765625,5.159832954406738,0.015625,6.166879653930664
3.046875,7.466985702514648,0.01953125,3.9673309326171875
3.12109375,7.633879661560059,0.01953125,3.4215667247772217
3.19921875,6.169831275939941,0.01953125,2.605499029159546
3.27734375,6.953559875488281,0.01953125,2.7186713218688965
3.35546875,7.787543296813965,0.01953125,3.0200955867767334
3.4375,6.2146897315979,0.01953125,2.2921576499938965
3.5234375,4.698787212371826,0.01953125,2.7474682331085205
3.609375,4.512997150421143,0.01953125,2.8491241931915283
3.6953125,4.601939678192139,0.01953125,2.207146167755127
3.78515625,4.0522308349609375,0.0234375,2.273505687713623
3.87890625,3.358814239501953,0.0234375,2.338290214538574
3.97265625,3.6608924865722656,0.0234375,2.499340772628784
4.06640625,2.8065407276153564,0.0234375,2.266709566116333
4.1640625,3.843212366104126,0.0234375,2.530444622039795
4.265625,2.399406671524048,0.0234375,2.35373592376709
4.3671875,2.458397388458252,0.0234375,2.357990026473999
4.47265625,2.536212205886841,0.02734375,3.424607753753662
4.58203125,2.3751962184906006,0.02734375,3.7421422004699707
4.69140625,3.030202865600586,0.02734375,4.26408576965332
4.8046875,1.8507840633392334,0.02734375,4.236907005310059
4.921875,1.7964235544204712,0.02734375,4.417816638946533
5.0390625,2.2066664695739746,0.02734375,2.5970356464385986
5.16015625,1.5586886405944824,0.03125,2.170267343521118
5.28515625,2.219496488571167,0.03125,1.861097812652588
5.41015625,1.7790197134017944,0.03125,1.2714967727661133
5.5390625,1.6333730220794678,0.03125,1.7880417108535767
5.671875,1.4648133516311646,0.03125,1.5717440843582153
5.80859375,1.2525620460510254,0.03125,1.0255780220031738
5.94921875,0.8305628895759583,0.03515625,1.1564915180206299
6.08984375,0.7023055553436279,0.03515625,1.1951861381530762
6.234375,0.8812358975410461,0.03515625,1.1717437505722046
6.3828125,1.2981157302856445,0.03515625,0.8144714832305908
6.53515625,0.9210015535354614,0.03515625,1.0894343852996826
6.69140625,0.9179781675338745,0.0390625,1.0747443437576294
6.8515625,1.0289654731750488,0.0390625,0.9113389253616333
7.015625,0.8865479826927185,0.0390625,0.972700297832489
7.18359375,0.7890987396240234,0.0390625,1.035834789276123
7.35546875,0.9099136590957642,0.04296875,0.8593950867652893
7.53125,0.8197481632232666,0.04296875,0.704944372177124
7.7109375,0.5274993777275085,0.04296875,0.6805620789527893
7.89453125,0.4113064110279083,0.04296875,0.6952648758888245
8.08203125,0.2886095941066742,0.046875,0.6056528687477112
8.2734375,0.760477602481842,0.046875,0.5364405512809753
8.46875,0.5705351233482361,0.046875,0.5684481263160706
8.66796875,0.23572757840156555,0.046875,0.4720114767551422
8.875,0.49843350052833557,0.05078125,0.5552120804786682
9.0859375,0.605485200881958,0.05078125,0.4143766164779663
9.30078125,0.50247722864151,0.05078125,0.4275326728820801
9.5234375,0.4371526837348938,0.0546875,0.42389312386512756
9.75,0.18834982812404633,0.0546875,0.40116724371910095
9.98046875,0.35640472173690796,0.0546875,0.4578797519207001
