x,y,xerr,yerr
0.2578125,127.42485809326172,0.00390625,41.15645217895508
0.265625,103.41319274902344,0.00390625,46.03060531616211
0.2734375,123.70924377441406,0.00390625,34.14753341674805
0.28125,136.8423309326172,0.00390625,60.5474853515625
0.2890625,124.89629364013672,0.00390625,37.91112518310547
0.296875,65.22966766357422,0.00390625,36.45113754272461
0.3046875,70.51441955566406,0.00390625,41.15780258178711
0.3125,71.57801055908203,0.00390625,33.40383529663086
0.3203125,101.30561065673828,0.00390625,43.9157600402832
0.328125,106.54971313476562,0.00390625,33.17085647583008
0.33984375,67.828857421875,0.00390625,29.73838996887207
0.35546875,93.74436950683594,0.00390625,28.6324405670166
0.37109375,106.12751007080078,0.00390625,39.98064041137695
0.38671875,78.9930419921875,0.00390625,55.74690628051758
0.40234375,47.267112731933594,0.00390625,32.48915481567383
0.41796875,98.9425048828125,0.00390625,25.558034896850586
0.43359375,74.09703826904297,0.00390625,16.782318115234375
0.44921875,68.09544372558594,0.00390625,43.54893493652344
0.46484375,58.42754364013672,0.00390625,43.98527908325195
0.48046875,62.024253845214844,0.00390625,63.441009521484375
0.49609375,70.76610565185547,0.00390625,29.312875747680664
0.51171875,110.56634521484375,0.00390625,36.62736892700195
0.52734375,58.57880783081055,0.00390625,38.240413665771484
0.54296875,58.94526672363281,0.00390625,23.111251831054688
0.55859375,53.73728942871094,0.00390625,55.58663558959961
0.57421875,34.1243896484375,0.00390625,48.278072357177734
0.58984375,37.943084716796875,0.00390625,32.16190719604492
0.60546875,43.55518341064453,0.00390625,36.6111946105957
0.62109375,41.99227523803711,0.00390625,58.956424713134766
0.63671875,64.94802856445312,0.00390625,38.014286041259766
0.65234375,24.070253372192383,0.00390625,42.68825912475586
0.66796875,47.783084869384766,0.00390625,51.04054641723633
0.6875,44.386165618896484,0.00390625,43.1193733215332
0.7109375,52.9148063659668,0.00390625,35.11548614501953
0.734375,41.080841064453125,0.00390625,41.880836486816406
0.7578125,41.49103927612305,0.00390625,46.2585334777832
0.78125,37.179996490478516,0.00390625,42.276519775390625
0.8046875,37.9648323059082,0.00390625,22.387643814086914
0.828125,45.24592590332031,0.00390625,24.149229049682617
0.8515625,32.81302261352539,0.00390625,24.503759384155273
0.875,44.09956359863281,0.00390625,34.412960052490234
