x,y,xerr,yerr
0.2578125,101.33588409423828,0.00390625,198.9420166015625
0.265625,197.10394287109375,0.00390625,90.4259033203125
0.2734375,147.56930541992188,0.00390625,49.625343322753906
0.28125,140.55484008789062,0.00390625,93.34221649169922
0.2890625,175.48696899414062,0.00390625,78.418212890625
0.296875,151.45895385742188,0.00390625,42.672203063964844
0.3046875,141.059326171875,0.00390625,31.499448776245117
0.3125,78.55705261230469,0.00390625,46.501731872558594
0.3203125,176.25430297851562,0.00390625,30.989870071411133
0.328125,168.91647338867188,0.00390625,50.59883117675781
0.33984375,136.75572204589844,0.00390625,50.69155502319336
0.35546875,96.58128356933594,0.00390625,48.363059997558594
0.37109375,112.06192016601562,0.00390625,38.174007415771484
0.38671875,191.62490844726562,0.00390625,39.736881256103516
0.40234375,116.29934692382812,0.00390625,28.045202255249023
0.41796875,177.1459197998047,0.00390625,49.6602783203125
0.43359375,129.21495056152344,0.00390625,39.45116424560547
0.44921875,116.17509460449219,0.00390625,31.02721405029297
0.46484375,174.8527069091797,0.00390625,58.09329605102539
0.48046875,153.6877899169922,0.00390625,50.244747161865234
0.49609375,94.23554229736328,0.00390625,39.267478942871094
0.51171875,163.25103759765625,0.00390625,43.177371978759766
0.52734375,172.66944885253906,0.00390625,23.448162078857422
0.54296875,132.795166015625,0.00390625,42.57865524291992
0.55859375,151.78005981445312,0.00390625,47.111473083496094
0.57421875,183.94064331054688,0.00390625,43.554039001464844
0.58984375,126.5094223022461,0.00390625,65.72473907470703
0.60546875,137.4905242919922,0.00390625,34.09939956665039
0.62109375,177.52976989746094,0.00390625,37.78531265258789
0.63671875,192.3004150390625,0.00390625,51.488128662109375
0.65234375,129.2030792236328,0.00390625,56.24294662475586
0.66796875,131.58621215820312,0.00390625,43.330753326416016
0.6875,143.2191925048828,0.00390625,29.788406372070312
0.7109375,164.62974548339844,0.00390625,57.434261322021484
0.734375,130.61412048339844,0.00390625,43.13484191894531
0.7578125,126.77509307861328,0.00390625,41.10993957519531
0.78125,117.95514678955078,0.00390625,51.19397735595703
0.8046875,119.4560775756836,0.00390625,44.257686614990234
0.828125,106.27141571044922,0.00390625,41.25557327270508
0.8515625,86.08875274658203,0.00390625,23.212722778320312
0.875,100.82544708251953,0.00390625,51.415489196777344
0.8984375,106.3097915649414,0.00390625,49.2972412109375
0.921875,106.7533950805664,0.0078125,28.389984130859375
0.9453125,122.19915771484375,0.0078125,20.131847381591797
0.96875,76.99675750732422,0.0078125,23.562519073486328
0.9921875,83.18766784667969,0.0078125,41.00636672973633
1.01953125,114.18689727783203,0.0078125,24.189083099365234
1.05078125,94.15938568115234,0.0078125,41.38528823852539
1.08203125,89.6569595336914,0.0078125,26.953794479370117
1.11328125,71.8627700805664,0.0078125,24.192508697509766
1.14453125,103.23359680175781,0.0078125,36.439414978027344
