e,de,rate,rate_err,total,model0,model1,x,y,xerr,yerr
0.210263386,0.00406377017,0.000122313722,0.000107130923,7.33627676e-05,1.02353169e-05,6.31274524e-05,0.21026338,0.00012231372039254334,0.004063769999999994,0.00010713092668034253
0.218551099,0.00422394508,0.000198625508,5.71655837e-05,7.31077234e-05,1.0234894e-05,6.28728303e-05,0.218551095,0.00019862550909247604,0.004223945000000007,5.716558286290035e-05
0.227165475,0.00439043483,3.82784783e-05,5.25176984e-05,7.28344748e-05,1.02344366e-05,6.26000328e-05,0.227165475,3.827847894082518e-05,0.004390434999999998,5.251769752427016e-05
0.234578595,0.00302268006,0.000163601115,0.000118849908,7.25930586e-05,1.023403e-05,6.23590313e-05,0.23457859,0.0001636011132536985,0.00302268,0.00011884990619225004
0.240702868,0.0031016001,5.57113935e-06,5.19393907e-05,7.23890698e-05,1.02336835e-05,6.21553845e-05,0.24070287,5.571139228160594e-06,0.003101599999999996,5.1939391085133725e-05
0.248609349,0.00480487989,0.000156827606,0.000126000727,7.21197721e-05,1.02332233e-05,6.18865452e-05,0.24860935,0.0001568276101028951,0.004804880000000011,0.00012600073108001508
0.258408517,0.00499427505,8.67872222e-05,8.56802653e-05,7.17775911e-05,1.02326321e-05,6.15449535e-05,0.258408505,8.678722222264047e-05,0.0049942749999999925,8.568026499464341e-05
0.266841173,0.00343840499,-7.76897559e-06,4.30211112e-05,7.14759299e-05,1.02321064e-05,6.12438234e-05,0.266841185,-7.768975542138635e-06,0.0034384050000000055,4.3021109608583935e-05
0.273807764,0.00352817005,0.00015253984,7.48499806e-05,7.12215333e-05,1.02316581e-05,6.09898707e-05,0.27380776,0.00015253984304430083,0.003528169999999997,7.484998398102864e-05
0.280956209,0.00362028508,7.71361447e-05,7.05209604e-05,7.09559463e-05,1.02311869e-05,6.07247566e-05,0.280956215,7.7136146565187e-05,0.003620285000000001,7.052095706201153e-05
0.288291305,0.003714805,0.000188722828,8.88755094e-05,7.06787905e-05,1.02306903e-05,6.04480956e-05,0.288291305,0.00018872283456378838,0.0037148049999999877,8.887550989124098e-05
0.295817882,0.00381178502,8.64283866e-05,0.000105092797,7.03896803e-05,1.02301683e-05,6.01595166e-05,0.295817895,8.64283888922023e-05,0.003811785000000012,0.00010509279715641903
0.303540975,0.00391130522,0.000241511443,0.000167929436,7.0088252e-05,1.02296181e-05,5.98586303e-05,0.30354098500000004,0.0002415114395238999,0.003911305000000004,0.00016792944060093113
0.31146571,0.00401341496,9.16886493e-05,6.55366966e-05,6.97741052e-05,1.02290387e-05,5.95450692e-05,0.31146570500000004,9.16886485599512e-05,0.004013414999999992,6.553669456506732e-05
0.319597334,0.00411819993,9.81844423e-05,7.68900645e-05,6.94468763e-05,1.02284284e-05,5.92184515e-05,0.31959731999999996,9.818444537320165e-05,0.0041181999999999885,7.68900617230159e-05
0.327941239,0.00422571506,3.11363874e-05,3.99275668e-05,6.91061941e-05,1.02277863e-05,5.8878406e-05,0.327941235,3.113638769750469e-05,0.004225715000000019,3.992756780232739e-05
0.336502999,0.00433603488,3.95259849e-05,8.63806636e-05,6.87516804e-05,1.02271106e-05,5.85245725e-05,0.336502985,3.9525983638099946e-05,0.004336034999999988,8.638066482697182e-05
0.345288277,0.00444924505,0.000169266554,9.30034439e-05,6.83829858e-05,1.02263994e-05,5.81565873e-05,0.345288265,0.00016926654710142726,0.004449244999999991,9.300344364585314e-05
0.354302913,0.00456540007,0.000175340101,0.000105793675,6.79997611e-05,1.02256499e-05,5.77741084e-05,0.35430291,0.00017534010827625592,0.004565400000000025,0.00010579367816506875
0.363552898,0.0046845898,0.000113288654,5.62459572e-05,6.76016571e-05,1.02248614e-05,5.73767975e-05,0.3635529,0.00011328865628206292,0.0046845899999999885,5.624595862248026e-05
0.373044372,0.00480689481,4.63728647e-05,4.14021379e-05,6.71883608e-05,1.02240319e-05,5.69643307e-05,0.37304438500000003,4.6372864760693326e-05,0.0048068950000000055,4.140213799509557e-05
0.382783681,0.00493239006,9.33554984e-05,5.66334929e-05,6.67595741e-05,1.02231579e-05,5.65364135e-05,0.38278367,9.335550148719878e-05,0.004932389999999981,5.663349399755553e-05
0.392777234,0.00506116496,3.78725599e-05,4.99693342e-05,6.63149913e-05,1.02222375e-05,5.6092751e-05,0.392777225,3.787256034830497e-05,0.005061165000000006,4.996933504705946e-05
0.403031677,0.00519330008,7.00868113e-05,6.92930989e-05,6.58543577e-05,1.02212698e-05,5.56330888e-05,0.40303169,7.00868091603805e-05,0.005193300000000012,6.929309955435311e-05
0.413553864,0.00532888016,7.88399047e-05,6.48512869e-05,6.53774332e-05,1.02202503e-05,5.51571829e-05,0.41355387,7.883990658479786e-05,0.005328880000000008,6.485128381455178e-05
0.424350768,0.00546800997,7.69276521e-05,4.5687797e-05,6.48840069e-05,1.02191771e-05,5.46648262e-05,0.42435076000000005,7.692765482929657e-05,0.005468009999999995,4.5687798761035794e-05
0.435429543,0.00561076496,9.62195118e-05,8.54824902e-05,6.43738895e-05,1.02180475e-05,5.41558402e-05,0.43542953500000003,9.621951448555965e-05,0.00561076499999999,8.54824867316297e-05
0.44679755,0.00575724477,1.05160771e-05,4.2957814e-05,6.38469282e-05,1.02168578e-05,5.36300722e-05,0.446797545,1.0516077413089945e-05,0.005757244999999994,4.2957815218813376e-05
0.458462358,0.00590755511,9.30565366e-05,5.26782896e-05,6.33030213e-05,1.02156064e-05,5.30874167e-05,0.458462345,9.305653963420991e-05,0.005907555000000009,5.267829040120838e-05
0.470431685,0.00606179005,0.000197421366,0.000121909157,6.27420959e-05,1.02142885e-05,5.25278047e-05,0.47043169,0.00019742136971095681,0.006061790000000011,0.00012190915458120735
0.482713521,0.00622004503,6.91806927e-05,5.15469073e-05,6.21641011e-05,1.02129015e-05,5.19511996e-05,0.482713525,6.91806910330217e-05,0.00622004499999998,5.154690712862739e-05
0.495315999,0.00638243509,6.20498686e-05,3.45533699e-05,6.1569066e-05,1.02114418e-05,5.13576233e-05,0.49531600499999995,6.204987038541507e-05,0.006382434999999992,3.455337105166328e-05
0.508247495,0.00654907012,0.000202844676,9.12951364e-05,6.09570379e-05,1.02099048e-05,5.07471341e-05,0.5082475099999999,0.00020284467873104103,0.00654906999999999,9.129513592160959e-05
0.521516621,0.00672004512,3.26543959e-05,3.02925164e-05,6.03281333e-05,1.02082877e-05,5.01198447e-05,0.521516625,3.265439473700468e-05,0.006720045000000008,3.0292515746439514e-05
0.53513217,0.00689548999,3.71791466e-05,2.01207731e-05,5.96825084e-05,1.02065851e-05,4.94759224e-05,0.53513216,3.7179145119371026e-05,0.006895490000000004,2.0120773509335326e-05
0.549103141,0.00707551511,0.000115520932,4.02944061e-05,5.90203781e-05,1.02047934e-05,4.88155856e-05,0.549103165,0.00011552093488566163,0.007075515000000032,4.029440699482805e-05
0.563438892,0.00726024015,-7.45931459e-08,2.73927653e-05,5.83420115e-05,1.02029071e-05,4.81391035e-05,0.5634389200000001,-7.459314387360393e-08,0.007260239999999973,2.7392765990856364e-05
0.578148961,0.0074497899,7.17968651e-05,8.57269624e-05,5.7647736e-05,1.02009226e-05,4.74468143e-05,0.57814895,7.179686412313686e-05,0.007449790000000012,8.572696166012404e-05
0.593243003,0.00764427986,6.06918438e-05,5.38565437e-05,5.69379372e-05,1.01988326e-05,4.67391037e-05,0.5932430200000001,6.06918428272795e-05,0.007644280000000003,5.3856541950556644e-05
0.608731151,0.00784386043,6.07921647e-05,3.06742149e-05,5.6213059e-05,1.01966343e-05,4.60164229e-05,0.60873116,6.0792164823008625e-05,0.00784385999999998,3.067421358597306e-05
0.624623656,0.00804863963,8.86436173e-05,5.19028326e-05,5.54736071e-05,1.01943197e-05,4.52792847e-05,0.6246236599999999,8.864361746750316e-05,0.008048639999999996,5.190283105764574e-05
0.64093107,0.00825877022,0.000150971333,4.39627074e-05,5.47201416e-05,1.01918849e-05,4.45282603e-05,0.6409310699999999,0.00015097133612601365,0.008258770000000026,4.396270897069166e-05
0.657664239,0.00847439002,8.53088859e-05,2.66251045e-05,5.39532921e-05,1.0189322e-05,4.37639683e-05,0.65766423,8.5308882428233e-05,0.008474389999999998,2.6625105067282877e-05
0.674834251,0.00869563036,9.49876412e-05,4.76311216e-05,5.31737314e-05,1.01866244e-05,4.2987107e-05,0.67483425,9.498764263484617e-05,0.00869563000000001,4.763112140356325e-05
0.69245255,0.00892265979,0.000102200531,4.68492181e-05,5.23822018e-05,1.01837868e-05,4.2198415e-05,0.69245254,0.00010220053206960871,0.008922659999999971,4.6849219030021406e-05
0.710530818,0.00915560499,-3.88404624e-06,2.11155784e-05,5.15794891e-05,1.01808e-05,4.13986891e-05,0.710530805,-3.884046072835628e-06,0.009155605000000011,2.1115577685044227e-05
0.729081035,0.00939463545,6.27491754e-05,5.06233118e-05,5.07664408e-05,1.01776568e-05,4.0588784e-05,0.729081045,6.274917431410925e-05,0.009394634999999985,5.062331223135324e-05
0.748115599,0.00963990483,-1.08533814e-05,2.64959981e-05,4.99439448e-05,1.01743499e-05,3.97695949e-05,0.748115585,-1.0853381161342812e-05,0.009639905000000004,2.6495998758340547e-05
0.767647088,0.00989157986,8.77607963e-05,3.88107874e-05,4.91129395e-05,1.01708702e-05,3.89420675e-05,0.76764707,8.77607994047376e-05,0.009891580000000011,3.881078814272507e-05
0.787688494,0.01014983,7.74584532e-06,2.46179734e-05,4.82744035e-05,1.01672094e-05,3.8107195e-05,0.78768848,7.745845701286447e-06,0.010149830000000026,2.461797254967725e-05
0.808253109,0.0104148099,0.000112556343,6.26639303e-05,4.7429352e-05,1.01633577e-05,3.72659924e-05,0.80825312,0.00011255634531111588,0.010414809999999997,6.266393091774729e-05
0.829354644,0.0106867198,0.000104520412,3.61708262e-05,4.65788289e-05,1.0159305e-05,3.64195257e-05,0.82935465,0.00010452040877702942,0.010686719999999983,3.617082678410772e-05
0.851007104,0.0109657254,0.000119620549,4.02841397e-05,4.57239112e-05,1.01550422e-05,3.55688717e-05,0.8510070949999999,0.00011962054579971885,0.010965724999999982,4.028413883297982e-05
0.873224854,0.0112520149,7.18944502e-05,3.99551318e-05,4.48656938e-05,1.01505575e-05,3.47151363e-05,0.873224835,7.189445198361206e-05,0.011252015000000004,3.9955131293240155e-05
0.896022618,0.0115457755,5.53686477e-05,2.89803302e-05,4.40052863e-05,1.0145839e-05,3.38594473e-05,0.8960226250000001,5.5368646550041684e-05,0.011545775000000036,2.898033023319387e-05
0.919415593,0.0118472055,4.63954748e-05,2.66941606e-05,4.31438093e-05,1.01408768e-05,3.30029325e-05,0.919415605,4.6395475063684536e-05,0.011847204999999972,2.6694161450152098e-05
0.943419337,0.0121565098,4.72466891e-05,2.73289224e-05,4.22823869e-05,1.01356563e-05,3.21467305e-05,0.9434193200000001,4.724668746098715e-05,0.01215651000000001,2.7328922313211027e-05
0.968049705,0.012473885,5.36055122e-05,3.37205565e-05,4.14221431e-05,1.01301666e-05,3.12919765e-05,0.968049715,5.360551058574503e-05,0.012473885000000018,3.3720556967682345e-05
1.00645685,0.0259332657,6.35578253e-05,1.86113448e-05,4.01314028e-05,1.01213172e-05,3.00100874e-05,1.006456865,6.355782868014591e-05,0.025933264999999983,1.8611344235814975e-05
1.06674421,0.0343540758,3.48348913e-05,2.20761649e-05,3.82174076e-05,1.01067781e-05,2.81106313e-05,1.066744205,3.483489275252707e-05,0.034354074999999984,2.207616423494257e-05
1.13022053,0.0291222706,2.17437446e-05,1.94363565e-05,3.63421968e-05,1.00906382e-05,2.62515605e-05,1.13022055,2.174374512838425e-05,0.029122270000000006,1.9436357428821483e-05
1.19000554,0.0306627452,8.37322586e-05,2.9475761e-05,3.47079113e-05,1.00746201e-05,2.46332893e-05,1.1900055649999999,8.37322554407309e-05,0.03066274499999999,2.947576106084371e-05
1.25295305,0.0322847068,5.28815053e-06,1.86287052e-05,3.31145093e-05,1.00569214e-05,2.30575861e-05,1.2529530150000001,5.28815055266413e-06,0.032284705000000025,1.8628704941315406e-05
1.3192302,0.0339924619,6.75800184e-05,3.10327123e-05,3.15681755e-05,1.00373736e-05,2.15308028e-05,1.31923018,6.758001745265731e-05,0.03399246,3.103271212672442e-05
1.37989187,0.0266692247,3.80468809e-05,1.71552383e-05,3.02596654e-05,1.00186899e-05,2.02409756e-05,1.379891865,3.804688113650041e-05,0.02666922500000002,1.715523914862989e-05
1.43428147,0.0277204141,3.06629445e-05,2.12393861e-05,2.91706147e-05,1.00012703e-05,1.91693434e-05,1.434281505,3.0662946057047235e-05,0.027720414999999998,2.1239385428542877e-05
1.50066948,0.0386675857,2.97585284e-05,2.0448304e-05,2.7940574e-05,9.9791605e-06,1.79614126e-05,1.500669505,2.9758528311151424e-05,0.038667585000000004,2.0448303130015197e-05
1.56967425,0.0303371605,1.77543297e-05,1.84782293e-05,2.67604646e-05,9.95527625e-06,1.68051884e-05,1.56967425,1.775433000528409e-05,0.030337159999999974,1.8478229571787387e-05
1.63154435,0.0315329209,5.57784915e-05,2.21265855e-05,2.57861102e-05,9.93303092e-06,1.58530784e-05,1.63154433,5.577849212100655e-05,0.031532919999999964,2.2126585414985454e-05
1.69585311,0.0327758193,6.62057791e-05,2.65213112e-05,2.48477954e-05,9.90910939e-06,1.4938686e-05,1.69585307,6.620577699264655e-05,0.03277582000000001,2.6521311951060014e-05
1.751194,0.0225651599,5.22016162e-05,1.96242854e-05,2.40943391e-05,9.88789998e-06,1.42064391e-05,1.75119405,5.220161793800413e-05,0.022565159999999973,1.9624286037552846e-05
1.8087163,0.0349571332,1.59382489e-05,1.63234145e-05,2.33645987e-05,9.86519262e-06,1.3499407e-05,1.8087163450000001,1.593824965379436e-05,0.034957135000000084,1.6323414892647147e-05
1.88000846,0.0363349952,4.72404317e-05,1.89203638e-05,2.25229505e-05,9.83620885e-06,1.26867417e-05,1.880008475,4.72404309989095e-05,0.036334994999999926,1.8920364686621046e-05
1.94135904,0.0250155497,6.69615911e-05,2.70131695e-05,2.18495352e-05,9.81053654e-06,1.20389977e-05,1.94135902,6.696158854708483e-05,0.025015549999999998,2.7013168888124857e-05
1.99204326,0.0256686397,2.49881741e-05,1.8930592e-05,2.13279636e-05,9.78879234e-06,1.15391704e-05,1.9920432099999998,2.4988173950091295e-05,0.02566864000000002,1.8930592174984155e-05
2.05747676,0.0397649333,3.32708441e-05,2.52619429e-05,2.06972181e-05,9.76001502e-06,1.09372031e-05,2.057476785,3.327084408727085e-05,0.039764935,2.5261942787168312e-05
2.13857412,0.0413323045,5.57139501e-05,2.7270964e-05,1.99722708e-05,9.72333692e-06,1.02489348e-05,2.138574025,5.571395099322295e-05,0.04133230500000007,2.7270963945833807e-05
2.20836234,0.0284560397,3.98599768e-05,2.04857497e-05,1.93940159e-05,9.69089888e-06,9.70311703e-06,2.20836237,3.985997715214527e-05,0.028456040000000016,2.0485749272985438e-05
2.26601744,0.0291989595,-1.1170916e-05,1.76273497e-05,1.89471903e-05,9.66346124e-06,9.28372901e-06,2.26601737,-1.1170916138135196e-05,0.029198959999999996,1.762734957988966e-05
2.32517767,0.0299612693,7.53749691e-06,1.80914249e-05,1.85143708e-05,9.6347394e-06,8.87963233e-06,2.3251776,7.537496815307685e-06,0.02996127000000004,1.809142514479862e-05
2.38588238,0.0307434909,4.24803584e-05,2.23318712e-05,1.80951956e-05,9.60468333e-06,8.4905123e-06,2.38588236,4.248035885535084e-05,0.030743489999999873,2.233187073723397e-05
2.44817209,0.0315461308,-1.02122403e-05,1.39049389e-05,1.76892809e-05,9.57323846e-06,8.11604241e-06,2.4481719799999997,-1.0212240480480437e-05,0.03154612999999995,1.3904939240671664e-05
2.51208782,0.0323697217,5.6566274e-05,2.00779414e-05,1.729623e-05,9.54035295e-06,7.75587796e-06,2.51208783,5.6566272748593906e-05,0.03236972000000016,2.0077941783624415e-05
2.57767248,0.033214815,1.00471552e-05,1.41432201e-05,1.69156374e-05,9.50597041e-06,7.40966743e-06,2.577672365,1.0047155486844963e-05,0.03321481500000001,1.4143220253765625e-05
2.64496922,0.0340819769,1.48289719e-05,1.8384133e-05,1.65470847e-05,9.47003628e-06,7.07704794e-06,2.644969155,1.4828971475983116e-05,0.034081974999999876,1.8384132820151964e-05
2.71402287,0.0349717699,8.92578282e-06,1.85966928e-05,1.61901462e-05,9.43249415e-06,6.75765159e-06,2.7140229,8.925783095945697e-06,0.03497177000000007,1.8596692545171397e-05
2.78487945,0.0358848013,-1.5757334e-05,9.30538044e-06,1.58443909e-05,9.39328584e-06,6.45110413e-06,2.78487947,-1.5757333808451202e-05,0.03588480000000005,9.305380515437603e-06
2.85758591,0.0368216634,1.48284125e-05,1.94302465e-05,1.5509384e-05,9.35235494e-06,6.15702857e-06,2.8575859350000004,1.4828412704048678e-05,0.03682166499999995,1.9430245947587514e-05
2.93219066,0.0377829894,5.35366889e-05,2.91290326e-05,1.51846898e-05,9.30964325e-06,5.87504655e-06,2.9321905900000003,5.353669054231313e-05,0.03778298999999996,2.912903203370124e-05
3.00874305,0.0387694165,5.40620431e-06,1.70087842e-05,1.48698691e-05,9.26509074e-06,5.60477838e-06,3.008742995,5.406204468232104e-06,0.038769414999999974,1.700878403782035e-05
3.0872941,0.0397815853,4.87913212e-06,1.13107135e-05,1.45644872e-05,9.21864103e-06,5.34584615e-06,3.087293995,4.879132212225912e-06,0.039781585000000064,1.1310713796777673e-05
3.16789579,0.0408201888,-1.94064728e-06,1.83193115e-05,1.42681092e-05,9.17023499e-06,5.09787469e-06,3.1678957700000003,-1.9406473239283646e-06,0.040820190000000034,1.831931205598591e-05
3.25060177,0.041885905,-3.34170982e-05,1.20511304e-05,1.39803051e-05,9.11981442e-06,4.86049066e-06,3.250601865,-3.3417098451888185e-05,0.041885905,1.2051130692813153e-05
3.3354671,0.0429794453,1.17297086e-05,1.24270719e-05,1.37006491e-05,9.06732294e-06,4.63332572e-06,3.335467215,1.1729708949040326e-05,0.04297944499999984,1.2427072170228716e-05
3.42254829,0.0441015363,-9.30585793e-06,1.42766485e-05,1.34287211e-05,9.01270414e-06,4.41601696e-06,3.422548195,-9.30585763333071e-06,0.044101535000000025,1.4276648037965129e-05
3.51190257,0.0452529192,5.44556087e-06,1.47416467e-05,1.316411e-05,8.95590347e-06,4.20820652e-06,3.5119026499999997,5.445560918543066e-06,0.04525292000000003,1.4741646291981144e-05
3.60359001,0.0464343615,2.69154443e-05,1.34694956e-05,1.29064101e-05,8.89686635e-06,4.00954332e-06,3.60358993,2.6915445183344377e-05,0.04643436000000012,1.3469495407302347e-05
3.69767094,0.0476466566,-1.22871015e-05,1.18369862e-05,1.2655225e-05,8.83554185e-06,3.81968357e-06,3.697670945,-1.2287101691907322e-05,0.04764665499999987,1.1836985931516311e-05
3.79420829,0.0488905907,-1.05646313e-06,1.01253172e-05,1.24101707e-05,8.77188086e-06,3.63829008e-06,3.79420819,-1.0564631456269793e-06,0.04889059000000007,1.0125317296855469e-05
3.89326572,0.0501670055,1.98251346e-05,1.22407982e-05,1.21708708e-05,8.70583608e-06,3.46503452e-06,3.893265785,1.982513378308217e-05,0.05016700500000004,1.2240797949908988e-05
3.99490952,0.0514767468,1.21344265e-05,1.84789787e-05,1.19369615e-05,8.63736477e-06,3.29959607e-06,3.994909535,1.213442673283617e-05,0.05147674499999999,1.8478979649097505e-05
4.09920692,0.0528206788,1.71368356e-05,1.59733572e-05,1.1708089e-05,8.56642691e-06,3.14166255e-06,4.09920696,1.7136834722685398e-05,0.05282067999999995,1.5973357898385615e-05
4.2062273,0.0541996956,2.03095806e-05,1.23419668e-05,1.14839149e-05,8.49298431e-06,2.9909304e-06,4.2062273349999995,2.0309579853045762e-05,0.05419969499999988,1.2341967091208914e-05
4.31604195,0.0556147248,2.12786708e-05,1.79500657e-05,1.1264111e-05,8.41700603e-06,2.84710518e-06,4.3160417550000005,2.1278671223844944e-05,0.05561472500000031,1.7950066055095793e-05
4.42872334,0.0570666865,-5.51935273e-06,9.40859809e-06,1.10483652e-05,8.3384648e-06,2.70990063e-06,4.428723165,-5.519352919754024e-06,0.05706668499999967,9.408598476518564e-06
4.54434633,0.0585565604,1.90976371e-05,1.19647493e-05,1.08363774e-05,8.25733696e-06,2.57904003e-06,4.544346409999999,1.90976373600575e-05,0.05855655999999998,1.1964749601218197e-05
4.66298819,0.0600853302,3.59832447e-05,1.44302367e-05,1.0627863e-05,8.17360797e-06,2.45425554e-06,4.6629883,3.5983244655494984e-05,0.06008533000000016,1.4430236373779839e-05
4.78472757,0.0616540164,-5.31202932e-06,1.04258406e-05,1.04225528e-05,8.08726509e-06,2.33528795e-06,4.784727645,-5.312029292200432e-06,0.061654014999999784,1.0425840558354356e-05
