e,de,rate,rate_err,total,model0,model1,x,y,xerr,yerr
0.210263386,0.00406377017,0.0152349714,0.0238016937,0,0,0,0.21026338,0.015234971874232311,0.004063769999999994,0.02380169368306798
0.218551099,0.00422394508,-0.00998778362,0.00166895974,0,0,0,0.218551095,-0.009987784012402964,0.004223945000000007,0.0016689596887758957
0.227165475,0.00439043483,-0.00476931315,0.00322235213,0,0,0,0.227165475,-0.004769313333085961,0.004390434999999998,0.003222352115134893
0.234578595,0.00302268006,-0.0024482396,0.00707793282,0,0,0,0.23457859,-0.0024482395134960383,0.00302268,0.0070779327660096805
0.240702868,0.0031016001,-0.00389194349,0.00333826663,0,0,0,0.24070287,-0.0038919435318469737,0.003101599999999996,0.003338266639589623
0.248609349,0.00480487989,0.00592310028,0.00180530315,0,0,0,0.24860935,0.005923100334574093,0.004804880000000011,0.001805303106611966
0.258408517,0.00499427505,-0.00171575637,0.00830157101,0,0,0,0.258408505,-0.001715756330368864,0.0049942749999999925,0.008301570766212787
0.266841173,0.00343840499,-0.0106955497,0.00100652769,0,0,0,0.266841185,-0.0106955500899219,0.0034384050000000055,0.001006527652123752
0.273807764,0.00352817005,-0.00174722448,0.00588660175,0,0,0,0.27380776,-0.0017472245006358296,0.003528169999999997,0.005886601776663665
0.280956209,0.00362028508,-0.00469728233,0.00824268255,0,0,0,0.280956215,-0.0046972823747566715,0.003620285000000001,0.008242682914794894
0.288291305,0.003714805,-0.00324103702,0.00855564326,0,0,0,0.288291305,-0.0032410371018069665,0.0037148049999999877,0.008555643435381287
0.295817882,0.00381178502,-0.00391311338,0.00267650513,0,0,0,0.295817895,-0.003913113370563747,0.003811785000000012,0.002676505173850572
0.303540975,0.00391130522,-0.00235332944,0.0102174403,0,0,0,0.30354098500000004,-0.0023533294725193014,0.003911305000000004,0.010217440116277066
0.31146571,0.00401341496,-0.0071241539,0.00182490796,0,0,0,0.31146570500000004,-0.007124154102253015,0.004013414999999992,0.0018249079860681145
0.319597334,0.00411819993,0.00441909535,0.00652507413,0,0,0,0.31959731999999996,0.004419095224383278,0.0041181999999999885,0.006525074353779344
0.327941239,0.00422571506,0.0127618974,0.00289591448,0,0,0,0.327941235,0.012761897745976448,0.004225715000000019,0.0028959145186117875
0.336502999,0.00433603488,0.00824556127,0.0201739594,0,0,0,0.336502985,0.008245560914524507,0.004336034999999988,0.020173960009480386
0.345288277,0.00444924505,0.00048296139,0.00542325666,0,0,0,0.345288265,0.00048296139331901376,0.004449244999999991,0.005423256821797995
0.354302913,0.00456540007,0.00346675189,0.0064154733,0,0,0,0.35430291,0.003466751797164667,0.004565400000000025,0.006415473309646361
0.363552898,0.0046845898,-0.00888221059,0.000796737324,0,0,0,0.3635529,-0.00888221030513847,0.0046845899999999885,0.0007967373383243536
0.373044372,0.00480689481,-0.00072606263,0.00251041865,0,0,0,0.37304438500000003,-0.0007260626229644196,0.0048068950000000055,0.0025104187637312813
0.382783681,0.00493239006,0.0106486073,0.00859029405,0,0,0,0.38278367,0.010648606975272505,0.004932389999999981,0.008590294077151011
0.392777234,0.00506116496,-0.00698845461,0.000226271324,0,0,0,0.392777225,-0.006988454524802513,0.005061165000000006,0.0002262713241938281
0.403031677,0.00519330008,0.0158487745,0.00841919705,0,0,0,0.40303169,0.015848773798765918,0.005193300000000012,0.008419196990139443
0.413553864,0.00532888016,0.0113383485,0.0049584154,0,0,0,0.41355387,0.011338348394316126,0.005328880000000008,0.004958415304336856
0.424350768,0.00546800997,0.00618202891,0.00677942764,0,0,0,0.42435076000000005,0.006182029101187901,0.005468009999999995,0.0067794276408128335
0.435429543,0.00561076496,0.00183213048,0.00967963785,0,0,0,0.43542953500000003,0.001832130539554591,0.00561076499999999,0.009679638010882567
0.44679755,0.00575724477,-0.000255303778,0.00786336325,0,0,0,0.446797545,-0.00025530378476858797,0.005757244999999994,0.007863362874032893
0.458462358,0.00590755511,-8.13950828e-05,0.00251625851,0,0,0,0.458462345,-8.139508250561274e-05,0.005907555000000009,0.002516258590885065
0.470431685,0.00606179005,-0.00722786225,0.00286152284,0,0,0,0.47043169,-0.007227862252314802,0.006061790000000011,0.0028615227935677723
0.482713521,0.00622004503,-0.0105500882,0.000492721098,0,0,0,0.482713525,-0.010550087948461474,0.00622004499999998,0.0004927210753789508
0.495315999,0.00638243509,-0.00117236376,0.00352373789,0,0,0,0.49531600499999995,-0.0011723637911346734,0.006382434999999992,0.003523737984199868
0.508247495,0.00654907012,-0.0057334099,0.0039092158,0,0,0,0.5082475099999999,-0.005733409982579302,0.00654906999999999,0.003909215864099407
0.521516621,0.00672004512,0.00963906758,0.00362901273,0,0,0,0.521516625,0.009639067797888222,0.006720045000000008,0.00362901276519719
0.53513217,0.00689548999,-0.00580810755,0.00243818085,0,0,0,0.53513216,-0.0058081076688824085,0.006895490000000004,0.002438180836560945
0.549103141,0.00707551511,-0.00376776722,0.00249431655,0,0,0,0.549103165,-0.003767767301407506,0.007075515000000032,0.0024943164847929314
0.563438892,0.00726024015,-0.00132584863,0.000597024511,0,0,0,0.5634389200000001,-0.0013258486146768822,0.007260239999999973,0.0005970245122810714
0.578148961,0.0074497899,0.0127421729,0.00310886512,0,0,0,0.57814895,0.012742173388130799,0.007449790000000012,0.0031088650445196164
0.593243003,0.00764427986,0.00176497141,0.00362533564,0,0,0,0.5932430200000001,0.0017649713947210945,0.007644280000000003,0.003625335580525102
0.608731151,0.00784386043,0.00745849824,0.00710342173,0,0,0,0.60873116,0.007458498453127375,0.00784385999999998,0.007103421859321405
0.624623656,0.00804863963,0.00642191852,0.00375130004,0,0,0,0.6246236599999999,0.006421918693740277,0.008048639999999996,0.003751299977463948
0.64093107,0.00825877022,-0.000835134997,0.00247304305,0,0,0,0.6409310699999999,-0.0008351349694559416,0.008258770000000026,0.0024730429985397023
0.657664239,0.00847439002,0.00601780228,0.00592719857,0,0,0,0.65766423,0.006017802474007649,0.008474389999999998,0.005927198475710339
0.674834251,0.00869563036,0.00109490205,0.00331585179,0,0,0,0.67483425,0.0010949020814558042,0.00869563000000001,0.00331585169700212
0.69245255,0.00892265979,0.00235338882,0.00765100867,0,0,0,0.69245254,0.002353388816014393,0.008922659999999971,0.007651008665480287
0.710530818,0.00915560499,-0.000620772131,0.00331241125,0,0,0,0.710530805,-0.0006207721127361152,0.009155605000000011,0.003312411153108867
0.729081035,0.00939463545,-0.0031162824,0.00338406162,0,0,0,0.729081045,-0.0031162824458649463,0.009394634999999985,0.0033840616422845596
0.748115599,0.00963990483,0.00717204949,0.00792431179,0,0,0,0.748115585,0.0071720492735068905,0.009639905000000004,0.00792431145360989
0.767647088,0.00989157986,-0.00642521773,0.000398247386,0,0,0,0.76764707,-0.00642521773503431,0.009891580000000011,0.0003982473746389487
0.787688494,0.01014983,-0.00557706226,0.000986000639,0,0,0,0.78768848,-0.005577062232226738,0.010149830000000026,0.0009860006165419628
0.808253109,0.0104148099,0.00476979278,0.00233969209,0,0,0,0.80825312,0.004769792650611535,0.010414809999999997,0.002339691998447712
0.829354644,0.0106867198,0.00651793974,0.0054459637,0,0,0,0.82935465,0.006517939832343996,0.010686719999999983,0.00544596377682458
0.851007104,0.0109657254,0.00457471842,0.000483033829,0,0,0,0.8510070949999999,0.004574718476623742,0.010965724999999982,0.00048303383479861886
0.873224854,0.0112520149,0.00409117434,0.00271940581,0,0,0,0.873224835,0.004091174272069146,0.011252015000000004,0.002719405902131157
0.896022618,0.0115457755,0.00592572428,0.00428978819,0,0,0,0.8960226250000001,0.005925724423945225,0.011545775000000036,0.004289788378266381
0.919415593,0.0118472055,0.00398646528,0.00570157543,0,0,0,0.919415605,0.003986465167634862,0.011847204999999972,0.005701575598904441
0.943419337,0.0121565098,-0.00150150259,0.0019749573,0,0,0,0.9434193200000001,-0.0015015025823740225,0.01215651000000001,0.0019749573107639157
0.968049705,0.012473885,0.00540762907,0.00299998745,0,0,0,0.968049715,0.005407629162881267,0.012473885000000018,0.002999987400595415
1.00645685,0.0259332657,0.009398886,0.00293849735,0,0,0,1.006456865,0.009398885727336014,0.025933264999999983,0.002938497307749006
1.06674421,0.0343540758,-0.000420924422,0.00163176074,0,0,0,1.066744205,-0.000420924422330754,0.034354074999999984,0.001631760715152175
1.13022053,0.0291222706,-0.00109261496,0.00294568297,0,0,0,1.13022055,-0.0010926149933064202,0.029122270000000006,0.0029456829304471306
1.19000554,0.0306627452,0.00248713396,0.00297219609,0,0,0,1.1900055649999999,0.0024871339178713205,0.03066274499999999,0.0029721960977880575
1.25295305,0.0322847068,-0.00227500382,0.00165608013,0,0,0,1.2529530150000001,-0.0022750039314416116,0.032284705000000025,0.0016560801029310535
1.3192302,0.0339924619,0.000873804616,0.00341477152,0,0,0,1.31923018,0.0008738046348407631,0.03399246,0.003414771621612555
1.37989187,0.0266692247,0.000543799077,0.0024598802,0,0,0,1.379891865,0.0005437991036884087,0.02666922500000002,0.002459880143784954
1.43428147,0.0277204141,0.00278202258,0.00363676599,0,0,0,1.434281505,0.002782022586141657,0.027720414999999998,0.0036367660344057222
1.50066948,0.0386675857,-0.00148182677,0.00180769723,0,0,0,1.500669505,-0.0014818267284293094,0.038667585000000004,0.0018076972757500767
1.56967425,0.0303371605,0.00417163363,0.00304633682,0,0,0,1.56967425,0.004171633678419554,0.030337159999999974,0.003046336751728126
1.63154435,0.0315329209,-0.00104160269,0.00222164625,0,0,0,1.63154433,-0.0010416027116423906,0.031532919999999964,0.002221646252782113
1.69585311,0.0327758193,0.00248159398,0.00235579326,0,0,0,1.69585307,0.0024815940082224663,0.03277582000000001,0.002355793351020321
1.751194,0.0225651599,0.000609334093,0.00272744847,0,0,0,1.75119405,0.0006093340748534337,0.022565159999999973,0.002727448421288329
1.8087163,0.0349571332,-0.000900882529,0.00244210544,0,0,0,1.8087163450000001,-0.0009008825432334071,0.034957135000000084,0.0024421053709942054
1.88000846,0.0363349952,0.0059516863,0.00363519718,0,0,0,1.880008475,0.005951686088237008,0.036334994999999926,0.00363519708205784
1.94135904,0.0250155497,-0.00120824785,0.0029744918,0,0,0,1.94135902,-0.0012082478532150058,0.025015549999999998,0.002974491795855358
1.99204326,0.0256686397,-0.000181581941,0.00192609441,0,0,0,1.9920432099999998,-0.00018158194676437536,0.02566864000000002,0.0019260943679854686
2.05747676,0.0397649333,0.00257976376,0.00307051255,0,0,0,2.057476785,0.0025797636499594054,0.039764935,0.003070512560637682
2.13857412,0.0413323045,0.00463625044,0.00299697416,0,0,0,2.138574025,0.004636250270500612,0.04133230500000007,0.002996974259170565
2.20836234,0.0284560397,0.00183787139,0.00299471663,0,0,0,2.20836237,0.001837871427957355,0.028456040000000016,0.0029947166351698574
2.26601744,0.0291989595,0.00302950363,0.00308748963,0,0,0,2.26601737,0.0030295036848291576,0.029198959999999996,0.0030874896503818934
2.32517767,0.0299612693,0.0036030882,0.00414089765,0,0,0,2.3251776,0.003603088232217539,0.02996127000000004,0.004140897858566824
2.38588238,0.0307434909,0.000194840177,0.00203048903,0,0,0,2.38588236,0.0001948401813144748,0.030743489999999873,0.002030489006208736
2.44817209,0.0315461308,0.000921184255,0.00335814315,0,0,0,2.4481719799999997,0.0009211842524025013,0.03154612999999995,0.003358143207657151
2.51208782,0.0323697217,0.0025083283,0.00286656525,0,0,0,2.51208783,0.0025083284018542064,0.03236972000000016,0.0028665653079434253
2.57767248,0.033214815,0.00468667503,0.00335749728,0,0,0,2.577672365,0.004686675111196372,0.03321481500000001,0.0033574973482252616
2.64496922,0.0340819769,-0.00152634806,0.00212573074,0,0,0,2.644969155,-0.0015263481007152053,0.034081974999999876,0.0021257307933146394
2.71402287,0.0349717699,0.00897300616,0.00360900979,0,0,0,2.7140229,0.008973005789037876,0.03497177000000007,0.003609009811177536
2.78487945,0.0358848013,0.000384386833,0.00157605542,0,0,0,2.78487947,0.0003843868417586776,0.03588480000000005,0.0015760554124484934
2.85758591,0.0368216634,0.00699512521,0.0035898753,0,0,0,2.8575859350000004,0.006995125265821217,0.03682166499999995,0.0035898753819027596
2.93219066,0.0377829894,-9.08337679e-05,0.00236637052,0,0,0,2.9321905900000003,-9.083377032706741e-05,0.03778298999999996,0.0023663705101646514
3.00874305,0.0387694165,-0.000329714821,0.00314961793,0,0,0,3.008742995,-0.00032971482075459286,0.038769414999999974,0.003149617964870628
3.0872941,0.0397815853,0.00285978825,0.00169572735,0,0,0,3.087293995,0.0028597882571838183,0.039781585000000064,0.0016957273290585707
3.16789579,0.0408201888,-0.00383403711,0.00175975438,0,0,0,3.1678957700000003,-0.003834037146017074,0.040820190000000034,0.0017597543472633558
3.25060177,0.041885905,-0.00261750631,0.00158067455,0,0,0,3.250601865,-0.0026175064137680094,0.041885905,0.0015806745434744332
3.3354671,0.0429794453,0.000101735954,0.00191140338,0,0,0,3.335467215,0.00010173595634718362,0.04297944499999984,0.0019114033420424552
3.42254829,0.0441015363,-0.00222198339,0.00195947685,0,0,0,3.422548195,-0.002221983285484545,0.044101535000000025,0.0019594768618193654
3.51190257,0.0452529192,-0.000816358486,0.00174195622,0,0,0,3.5119026499999997,-0.0008163584851595662,0.04525292000000003,0.0017419562137191257
3.60359001,0.0464343615,0.00619401224,0.00262685795,0,0,0,3.60358993,0.0061940122705189315,0.04643436000000012,0.0026268579387912733
3.69767094,0.0476466566,-0.000105343381,0.00278495485,0,0,0,3.697670945,-0.00010534338220052349,0.04764665499999987,0.0027849547495286306
3.79420829,0.0488905907,0.00192439475,0.00178902375,0,0,0,3.79420819,0.0019243947910746457,0.04889059000000007,0.0017890237285260297
3.89326572,0.0501670055,0.00100694492,0.00122531014,0,0,0,3.893265785,0.0010069448910571487,0.05016700500000004,0.0012253101834563632
3.99490952,0.0514767468,9.83920927e-07,0.0026816132,0,0,0,3.994909535,9.839209802212362e-07,0.05147674499999999,0.0026816132084691376
4.09920692,0.0528206788,-3.7722948e-05,0.00142932101,0,0,0,4.09920696,-3.7722946544616954e-05,0.05282067999999995,0.00142932101909611
4.2062273,0.0541996956,0.00154992857,0.00154848408,0,0,0,4.2062273349999995,0.0015499285143991944,0.05419969499999988,0.0015484840541687703
4.31604195,0.0556147248,-0.000758014445,0.00212540803,0,0,0,4.3160417550000005,-0.000758014425340819,0.05561472500000031,0.0021254080648451306
4.42872334,0.0570666865,0.00174086879,0.00204294315,0,0,0,4.428723165,0.001740868816856694,0.05706668499999967,0.002042943147588606
4.54434633,0.0585565604,-0.000603135675,0.00179419003,0,0,0,4.544346409999999,-0.000603135655355261,0.05855655999999998,0.0017941900518682794
4.66298819,0.0600853302,5.08394296e-05,0.00196621683,0,0,0,4.6629883,5.083943016851942e-05,0.06008533000000016,0.0019662168131773204
4.78472757,0.0616540164,-0.00115217641,0.00144193589,0,0,0,4.784727645,-0.0011521764147996401,0.061654014999999784,0.0014419358627948335
4.90964508,0.0632636473,-0.00173396524,0.00163188227,0,0,0,4.90964531,-0.0017339652672020878,0.06326365000000012,0.0016318823178567813
5.03782415,0.0649153069,0.00142707292,0.00174072362,0,0,0,5.03782427,0.0014270729362871064,0.06491530999999995,0.001740723663631875
5.16934967,0.0666100979,0.000197915724,0.00132920442,0,0,0,5.169349674999999,0.00019791571862124173,0.06661009500000015,0.0013292044712243792
5.30430889,0.068349123,-0.000244033785,0.00165894965,0,0,0,5.30430889,-0.00024403378368638575,0.06834912000000015,0.0016589497012972098
5.44279146,0.070133552,-0.0010080043,0.00131844578,0,0,0,5.44279156,-0.0010080043189800477,0.07013354999999999,0.0013184458204000054
5.58488989,0.0719645694,-0.000487821177,0.00177243527,0,0,0,5.58488968,-0.00048782116883696724,0.07196457,0.0017724352807982316
5.73069763,0.0738433897,-0.000507148216,0.00196385197,0,0,0,5.730697640000001,-0.0005071482094077762,0.07384338999999995,0.0019638520056850842
5.88031244,0.0757712573,-0.00129986205,0.000978564611,0,0,0,5.88031229,-0.001299862061492515,0.07577125999999978,0.0009785645923669317
6.03383303,0.0777494684,-0.000463252596,0.00153608038,0,0,0,6.033833015,-0.00046325260029231476,0.07774946500000013,0.001536080420930945
6.1913619,0.0797793195,-0.000489152793,0.00147208851,0,0,0,6.1913618,-0.0004891528095443497,0.0797793200000001,0.001472088523451567
6.3530035,0.0818621591,0.00202589598,0.0014847992,0,0,0,6.35300328,0.0020258959663018283,0.08186216000000002,0.0014847991605115758
6.51886463,0.0839993879,-0.000416833558,0.00110867701,0,0,0,6.518864825,-0.0004168335685867502,0.08399938499999982,0.0011086769614478023
6.6890564,0.0861924067,-0.000169920342,0.00123804261,0,0,0,6.689056615,-0.00016992033560494927,0.08619240500000025,0.0012380426214313423
6.86369181,0.0884426832,-0.000700262899,0.00155398424,0,0,0,6.8636917,-0.0007002628802622451,0.08844268,0.0015539842524561367
7.04288626,0.0907517076,0.000248415337,0.00139593414,0,0,0,7.042886085,0.00024841532698599713,0.09075170499999974,0.0013959341104900422
7.22675896,0.0931210071,0.000918675622,0.00154980482,0,0,0,7.2267588,0.0009186756347610094,0.09312100999999995,0.0015498048241619742
7.41543198,0.0955521837,6.24620225e-05,0.0012556077,0,0,0,7.41543199,6.246201901061102e-05,0.09555218000000032,0.0012556076877789323
7.6090312,0.0980468094,3.71193528e-05,0.0015472183,0,0,0,7.60903098,3.711935376569865e-05,0.0980468099999996,0.0015472182760708263
7.80768442,0.100606583,-0.00131842319,0.00120607985,0,0,0,7.80768437,-0.0013184231695656972,0.10060658,0.0012060798234959853
8.0115242,0.103233173,0.000618906342,0.00140551862,0,0,0,8.01152412,0.0006189063149910074,0.10323317000000021,0.0014055186202254065
8.22068596,0.105928339,0.00036904146,0.00109544094,0,0,0,8.22068563,0.00036904145354612776,0.10592834000000018,0.0010954409183380194
8.4353075,0.108693875,-0.00225972082,0.000902501924,0,0,0,8.435307845,-0.0022597208814080978,0.10869387500000016,0.0009025019334248065
8.65553379,0.111531608,-1.4760165e-05,0.00115956611,0,0,0,8.655533325,-1.476016470436065e-05,0.1115316049999997,0.0011595661103867938
8.88150883,0.114443429,-0.00166095153,0.00129081192,0,0,0,8.88150836,-0.0016609515225038858,0.11444342999999968,0.001290811942161293
9.11338329,0.117431268,-0.00060981221,0.00104367628,0,0,0,9.11338306,-0.0006098122125111117,0.11743126999999998,0.0010436762868186085
9.35131168,0.120497115,0.000719833828,0.00112061983,0,0,0,9.351311445,0.0007198338194872511,0.12049711500000004,0.001120619825722362
9.59545135,0.123643003,-0.00142802019,0.000907200214,0,0,0,9.59545156,-0.0014280202113907262,0.12364300000000039,0.0009072002179498652
9.84596539,0.12687102,0.00255985954,0.00151506078,0,0,0,9.845965585,0.0025598595225108244,0.1268710249999998,0.001515060751982651
10.1030197,0.130183324,0.000636296405,0.00133745093,0,0,0,10.10301993,0.0006362963913257313,0.13018332000000044,0.0013374508859863602
10.366785,0.133582085,-0.000692461384,0.000977847609,0,0,0,10.36678534,-0.0006924614101049223,0.13358209,0.000977847585623816
10.6374369,0.137069598,9.48937231e-05,0.00120143325,0,0,0,10.637437025,9.489372088650708e-05,0.13706959499999982,0.0012014332183229925
10.9151545,0.140648156,-0.000921307073,0.000875537924,0,0,0,10.915154770000001,-0.0009213070626511535,0.14064814999999964,0.0008755379196408267
11.2001228,0.14432013,-0.000619076425,0.000909727532,0,0,0,11.20012305,-0.0006190764033193676,0.14432013000000055,0.0009097275075033028
11.4925308,0.148087978,-0.00170804432,0.000771754887,0,0,0,11.492531164999999,-0.0017080442922273221,0.1480879849999992,0.0007717549002624014
11.792573,0.151954204,-0.0013536386,0.00084822037,0,0,0,11.79257335,-0.0013536386251278734,0.15195420000000048,0.0008482203825125127
12.1004486,0.155921355,0.000477582886,0.00112527213,0,0,0,12.10044891,0.00047758288840461864,0.1559213599999998,0.001125272094263436
12.4163628,0.159992084,-0.000130306944,0.00101840438,0,0,0,12.41636236,-0.00013030693990745719,0.15999209000000025,0.001018404379933535
12.7405233,0.164169088,0.00107284705,0.000960097183,0,0,0,12.740523545,0.001072847083155517,0.1641690950000001,0.0009600971729339992
13.0731478,0.168455154,-0.000482348114,0.000916025892,0,0,0,13.07314779,-0.00048234811358245714,0.16845514999999978,0.0009160258996718675
13.4144564,0.172853112,-0.00264349463,0.000747331185,0,0,0,13.41445605,-0.0026434945253522757,0.17285311000000014,0.0007473311624849023
13.7646751,0.177365884,-0.00155178749,0.000845467323,0,0,0,13.764675045,-0.0015517875262750756,0.1773658849999995,0.0008454673480347092
14.1240377,0.18199648,-5.68696632e-05,0.00094569457,0,0,0,14.12403741,-5.686966478695827e-05,0.18199648000000046,0.0009456945703220651
14.4927816,0.186747968,-0.00132816343,0.000777225418,0,0,0,14.492781855,-0.0013281633731969439,0.18674796500000035,0.0007772254435313703
14.8711529,0.191623509,-0.000518025132,0.000780115428,0,0,0,14.871153325000002,-0.0005180251131869126,0.19162350499999992,0.0007801154096240947
