e,de,rate,rate_err,total,model0,model1,x,y,xerr,yerr
0.210263386,0.00406377017,0.0303786639,0.0430957749,0,0,0,0.21026338,0.03037866326972535,0.004063769999999994,0.0430957731966031
0.218551099,0.00422394508,0.0119928652,0.0247099809,0,0,0,0.218551095,0.011992865258987415,0.004223945000000007,0.024709980225487274
0.227165475,0.00439043483,-0.00451108767,0.0127189672,0,0,0,0.227165475,-0.004511087589045238,0.004390434999999998,0.01271896739655709
0.234578595,0.00302268006,0.00549449585,0.0182116181,0,0,0,0.23457859,0.005494495834532432,0.00302268,0.018211618305797473
0.240702868,0.0031016001,-0.00425029173,0.0127189523,0,0,0,0.24070287,-0.004250291657902918,0.003101599999999996,0.012718952636296094
0.248609349,0.00480487989,-0.0121944342,0.0127189718,0,0,0,0.24860935,-0.012194433971691536,0.004804880000000011,0.01271897168873126
0.258408517,0.00499427505,-0.00579579873,0.0127189541,0,0,0,0.258408505,-0.0057957987952722495,0.0049942749999999925,0.012718954176782126
0.266841173,0.00343840499,-0.00861984119,0.0127189625,0,0,0,0.266841185,-0.00861984147329978,0.0034384050000000055,0.01271896230821761
0.273807764,0.00352817005,0.00786637049,0.0205834936,0,0,0,0.27380776,0.00786637065015116,0.003528169999999997,0.02058349450816822
0.280956209,0.00362028508,-0.00656629913,0.0127189644,0,0,0,0.280956215,-0.006566299092984177,0.003620285000000001,0.012718964421628612
0.288291305,0.003714805,0.0122000687,0.0249171741,0,0,0,0.288291305,0.012200069098899414,0.0037148049999999877,0.024917173536967187
0.295817882,0.00381178502,-0.00593796186,0.012718969,0,0,0,0.295817895,-0.005937962000249462,0.003811785000000012,0.01271896911344151
0.303540975,0.00391130522,0.0156996846,0.0284167919,0,0,0,0.30354098500000004,0.015699683843677786,0.003911305000000004,0.028416792531097315
0.31146571,0.00401341496,-0.00925801601,0.0127189728,0,0,0,0.31146570500000004,-0.009258015948415207,0.004013414999999992,0.0127189723147138
0.319597334,0.00411819993,-0.00674610864,0.0127189588,0,0,0,0.31959731999999996,-0.006746108818907466,0.0041181999999999885,0.012718958537433598
0.327941239,0.00422571506,0.022389492,0.0351066031,0,0,0,0.327941235,0.022389492059833857,0.004225715000000019,0.03510660417887528
0.336502999,0.00433603488,-0.00182486,0.0127189718,0,0,0,0.336502985,-0.0018248599598751395,0.004336034999999988,0.012718971822021204
0.345288277,0.00444924505,-0.00664302241,0.0127189523,0,0,0,0.345288265,-0.006643022588799415,0.004449244999999991,0.012718952389142881
0.354302913,0.00456540007,-0.0124772489,0.0127189644,0,0,0,0.35430291,-0.012477248922878442,0.004565400000000025,0.012718964063161694
0.363552898,0.0046845898,-0.00128355331,0.00899366848,0,0,0,0.3635529,-0.0012835532989452403,0.0046845899999999885,0.008993668782894053
0.373044372,0.00480689481,0.0184348654,0.0311519783,0,0,0,0.37304438500000003,0.018434865455515745,0.0048068950000000055,0.031151977798206415
0.382783681,0.00493239006,0.00317971199,0.0158968288,0,0,0,0.38278367,0.0031797119605099207,0.004932389999999981,0.0158968283589189
0.392777234,0.00506116496,-0.00955087785,0.0127189616,0,0,0,0.392777225,-0.00955087742792503,0.005061165000000006,0.012718961286364959
0.403031677,0.00519330008,0.0139694838,0.0153468763,0,0,0,0.40303169,0.013969484159201647,0.005193300000000012,0.015346876608941146
0.413553864,0.00532888016,0.00544195203,0.0181590728,0,0,0,0.41355387,0.005441952079133121,0.005328880000000008,0.018159073264259907
0.424350768,0.00546800997,0.0221331343,0.0205502808,0,0,0,0.42435076000000005,0.022133135165821435,0.005468009999999995,0.020550280626738915
0.435429543,0.00561076496,-0.00213115965,0.0127189606,0,0,0,0.43542953500000003,-0.0021311596676045624,0.00561076499999999,0.012718961068044049
0.44679755,0.00575724477,-0.00330459885,0.012718969,0,0,0,0.446797545,-0.003304598809384984,0.005757244999999994,0.012718968826829498
0.458462358,0.00590755511,-0.00780034205,0.00899366662,0,0,0,0.458462345,-0.007800342051350529,0.005907555000000009,0.008993666199607772
0.470431685,0.00606179005,-0.00415351894,0.0127189588,0,0,0,0.47043169,-0.004153518727788153,0.006061790000000011,0.012718958550999634
0.482713521,0.00622004503,0.00687685842,0.0119399047,0,0,0,0.482713525,0.006876858434549555,0.00622004499999998,0.0119399051141699
0.495315999,0.00638243509,-0.00199531321,0.00991963409,0,0,0,0.49531600499999995,-0.0019953133304114767,0.006382434999999992,0.009919633770140162
0.508247495,0.00654907012,-0.00149228983,0.0127189569,0,0,0,0.5082475099999999,-0.001492289872090477,0.00654906999999999,0.01271895677989373
0.521516621,0.00672004512,-0.00972064584,0.00899366755,0,0,0,0.521516625,-0.009720645678161442,0.006720045000000008,0.008993667611091707
0.53513217,0.00689548999,0.000504291442,0.0112813246,0,0,0,0.53513216,0.0005042914393185926,0.006895490000000004,0.011281324539339771
0.549103141,0.00707551511,0.0124752801,0.0153882913,0,0,0,0.549103165,0.012475279781061886,0.007075515000000032,0.015388291235785587
0.563438892,0.00726024015,-0.010275363,0.00899366569,0,0,0,0.5634389200000001,-0.010275362966952455,0.007260239999999973,0.008993665227545765
0.578148961,0.0074497899,-0.0107819298,0.0127189588,0,0,0,0.57814895,-0.010781930226317541,0.007449790000000012,0.012718959010741432
0.593243003,0.00764427986,0.00187755295,0.0102913892,0,0,0,0.5932430200000001,0.0018775529346541065,0.007644280000000003,0.01029138892313953
0.608731151,0.00784386043,-0.0048970012,0.00975790247,0,0,0,0.60873116,-0.00489700120474944,0.00784385999999998,0.00975790210704208
0.624623656,0.00804863963,0.0250880681,0.025629105,0,0,0,0.6246236599999999,0.025088068913815518,0.008048639999999996,0.025629104719172433
0.64093107,0.00825877022,-0.00497860508,0.00816557463,0,0,0,0.6409310699999999,-0.004978604944752718,0.008258770000000026,0.008165575024945608
0.657664239,0.00847439002,-0.0112337898,0.00899366289,0,0,0,0.65766423,-0.011233789935417758,0.008474389999999998,0.008993663119549761
