e,de,rate,rate_err,total,model0,model1,x,y,xerr,yerr
0.485696435,0.130460531,6.74340918e-05,6.8630332e-05,7.44859572e-05,3.72429786e-05,3.72429786e-05,0.485696445,6.743409170112195e-05,0.130460535,6.863033096893287e-05
0.741703689,0.125546724,0.000158956114,9.04987246e-05,3.07369992e-05,1.53684996e-05,1.53684996e-05,0.7417037049999999,0.0001589561189001732,0.12554672500000003,9.049872791307475e-05
0.993968785,0.126718357,3.42338208e-05,3.80500132e-05,1.69356354e-05,8.46781768e-06,8.46781768e-06,0.9939687800000001,3.423382058584574e-05,0.12671835000000004,3.805001229102595e-05
1.2443372,0.123650067,2.99519979e-05,5.30387806e-05,1.07466367e-05,5.37331834e-06,5.37331834e-06,1.244337195,2.995199851098111e-05,0.12365006499999998,5.303877935624787e-05
1.48780644,0.119819202,4.99271528e-06,3.60767335e-05,7.49520996e-06,3.74760498e-06,3.74760498e-06,1.48780646,4.9927152976513205e-06,0.11981920000000001,3.607673500456145e-05
1.73950744,0.131881744,4.04310013e-05,3.87539512e-05,5.48064054e-06,2.74032027e-06,2.74032027e-06,1.7395074,4.0431002495029106e-05,0.13188173999999997,3.8753952390752396e-05
2.00441933,0.133030236,-3.53484502e-05,2.45800547e-05,4.12294776e-06,2.06147388e-06,2.06147388e-06,2.004419375,-3.5348451068450137e-05,0.133030235,2.4580054189387307e-05
2.25511241,0.117662728,-3.08548588e-05,2.1422331e-05,3.25215706e-06,1.62607853e-06,1.62607853e-06,2.25511234,-3.0854860013668705e-05,0.11766272999999994,2.1422331406738274e-05
2.49094605,0.118170969,-4.22105995e-06,1.83302673e-05,2.66447364e-06,1.33223682e-06,1.33223682e-06,2.49094604,-4.221059890503526e-06,0.11817096999999999,1.833026808368235e-05
2.73905849,0.129941463,6.92611275e-06,3.89999368e-05,2.20377297e-06,1.10188648e-06,1.10188648e-06,2.7390584799999997,6.9261128754939e-06,0.12994147000000011,3.8999936092398065e-05
2.99697781,0.127977744,6.39596255e-05,5.66229392e-05,1.8400932e-06,9.20046602e-07,9.20046602e-07,2.996977695,6.395962563811914e-05,0.12797774499999992,5.662293775123253e-05
3.24826741,0.123312078,1.37281077e-05,3.23378517e-05,1.56586555e-06,7.82932773e-07,7.82932773e-07,3.2482675199999997,1.3728107296774259e-05,0.12331208000000005,3.233785114652871e-05
3.50462365,0.133043975,5.60015906e-05,4.81023162e-05,1.34520769e-06,6.72603846e-07,6.72603846e-07,3.504623575,5.600159101438532e-05,0.1330439750000001,4.8102314544152255e-05
3.76266646,0.124999002,5.21184738e-05,2.96284925e-05,1.16666251e-06,5.83331257e-07,5.83331257e-07,3.76266655,5.211847241201356e-05,0.12499899999999986,2.962849304365678e-05
4.00162315,0.113957413,-4.80877407e-06,2.42694987e-05,1.03120692e-06,5.1560346e-07,5.1560346e-07,4.00162296,-4.808774218680909e-06,0.11395741000000004,2.426949910349454e-05
4.23621845,0.120638177,-1.18485486e-05,2.73031401e-05,9.20170919e-07,4.6008546e-07,4.6008546e-07,4.23621855,-1.1848548603418799e-05,0.12063817999999982,2.7303140914511626e-05
4.48456717,0.127710596,-2.07441281e-05,3.44217478e-05,8.21089372e-07,4.10544686e-07,4.10544686e-07,4.48456733,-2.0744128220741563e-05,0.12771060000000034,3.442174868326237e-05
4.74747562,0.135197654,-7.89923433e-06,2.93924186e-05,7.3267546e-07,3.6633773e-07,3.6633773e-07,4.747475585,-7.899234716947613e-06,0.1351976549999998,2.9392418669237468e-05
5.00137329,0.118699886,3.17706508e-05,5.40331166e-05,6.60017747e-07,3.30008874e-07,3.30008874e-07,5.001373125,3.177064988038497e-05,0.11869988499999984,5.4033117256921826e-05
5.24454403,0.12447118,-3.0212952e-05,2.46126765e-05,6.00236547e-07,3.00118273e-07,3.00118273e-07,5.244544189999999,-3.02129511056198e-05,0.12447118000000001,2.461267566954562e-05
5.49953842,0.130523071,5.09678212e-05,5.54635481e-05,5.45869568e-07,2.72934784e-07,2.72934784e-07,5.49953844,5.096782287987772e-05,0.13052307000000019,5.546354901581807e-05
5.73903465,0.108973086,-2.89612308e-05,1.83485208e-05,5.0116239e-07,2.50581195e-07,2.50581195e-07,5.739034595,-2.896123011473499e-05,0.10897308500000014,1.8348521545639674e-05
5.99017525,0.142167583,-4.68082226e-06,4.58201794e-05,4.60116468e-07,2.30058234e-07,2.30058234e-07,5.99017526,-4.680822354855553e-06,0.14216757999999974,4.582017878900585e-05
6.28142262,0.149079889,1.66270383e-05,3.42972562e-05,4.18440237e-07,2.09220119e-07,2.09220119e-07,6.281422735,1.6627038115830762e-05,0.1490798950000003,3.4297256652068034e-05
6.55496883,0.124466076,-3.57956378e-06,2.85091592e-05,3.84169027e-07,1.92084514e-07,1.92084514e-07,6.554968710000001,-3.5795638718945946e-06,0.12446607999999992,2.8509159804169657e-05
6.77593613,0.0965014398,5.76472394e-06,3.12225893e-05,3.59466156e-07,1.79733078e-07,1.79733078e-07,6.77593623,5.764723760429867e-06,0.09650143999999994,3.1222588516430244e-05
6.97172737,0.0992898569,-2.92968543e-05,2.31633003e-05,3.39560444e-07,1.69780222e-07,1.69780222e-07,6.97172753,-2.9296854285281965e-05,0.09928985999999984,2.3163300479583853e-05
7.20788097,0.136863619,-1.98177277e-05,2.18779423e-05,3.17725892e-07,1.58862946e-07,1.58862946e-07,7.207881005,-1.9817727268663823e-05,0.13686361500000022,2.1877943170659263e-05
7.48690653,0.142161757,5.19214773e-05,5.97039361e-05,2.94485886e-07,1.47242943e-07,1.47242943e-07,7.486906380000001,5.192147629267972e-05,0.14216176000000003,5.970393493447519e-05
7.77673292,0.147665009,-1.62528577e-05,3.05400827e-05,2.72945698e-07,1.36472849e-07,1.36472849e-07,7.77673315,-1.625285830672336e-05,0.14766500999999987,3.054008352522148e-05
8.03888607,0.11448811,-5.16120854e-05,1.84764504e-05,2.55394468e-07,1.27697234e-07,1.27697234e-07,8.03888627,-5.1612086632984965e-05,0.11448811000000036,1.847645076486113e-05
8.27117062,0.11779625,-3.35290752e-05,2.60183933e-05,2.41251598e-07,1.20625799e-07,1.20625799e-07,8.27117063,-3.352907610817437e-05,0.1177962499999996,2.601839306086148e-05
8.51016712,0.121199988,-1.83210414e-05,3.13923338e-05,2.27891874e-07,1.13945937e-07,1.13945937e-07,8.510166864999999,-1.832104138670578e-05,0.12119998499999962,3.1392333501075904e-05
8.75606918,0.124702074,6.93807233e-05,4.63609067e-05,2.15271953e-07,1.07635977e-07,1.07635977e-07,8.756068925,6.938072461957477e-05,0.12470207500000008,4.636090696363638e-05
9.00907612,0.128305346,-3.42486419e-05,1.94292443e-05,2.03350865e-07,1.01675433e-07,1.01675433e-07,9.009076345,-3.424864083617259e-05,0.12830534500000024,1.942924408056185e-05
9.26939487,0.13201274,-3.62668688e-05,1.83620796e-05,1.92089914e-07,9.60449569e-08,9.60449569e-08,9.269394434999999,-3.626686798119044e-05,0.13201274499999993,1.8362079208060888e-05
