full_ids,mjd,net_source_count_rate,source_percent,source_exposure_time,tin_before_error,diskbb_norm_before_error,gamma_before_error,nthcomp_norm_before_error,fit_stat,reduced_fit_stat,tin_after_error,diskbb_norm_after_error,gamma_after_error,nthcomp_norm_after_error,hardness_ratio,counts_ratio,source_counts,net_source_counts,bg_net_count_rate,pds_exposure
1130360260_2,58379.956875,0.5539,45.3,359.093519970775,0.2,2920.04,1.77163,0.00305043,108.83,1.4510666666666667,0.2,2428.5,1.7475,0.0029442,0.3940184135836442,3.843268460246732,442,442,0.4329092182788011,
1130360179_0,58255.5947222,35.72,98.1,98.9644491001382,0.280393,97541.3,2.72555,0.181533,180.62,1.4566129032258064,0.28054,97133.0,2.7197,0.18005,0.1279046150569967,77.31798759941108,3306,3306,0.4377203398059219,
1130360233_4,58333.7560301,7.262,95.5,298.897323401354,0.2,49270.5,1.87861,0.0357843,215.7,1.46734693877551,0.2,49270.0,1.8786,0.035784,0.4562700110485215,35.795428504008115,2340,2340,0.2249943654823047,
1130360188_0,58273.758831,15.47,96.8,785.729851801763,0.2,176117.0,1.9624,0.0778704,288.61,1.487680412371134,0.2,176120.0,1.9624,0.07787,0.4205264167218268,51.05096691589538,12253,12253,0.3115707704892323,
1130360226_5,58321.6277662,9.849,89.6,494.703742491547,0.2,63598.8,1.90529,0.0545944,274.46,1.508021978021978,0.2,36534.0,1.885,0.052322,0.469389935318049,16.991801420551027,5705,5705,0.7211291721712909,
2130360207_3,58596.2182176,0.7076,60.7,120.949748701212,0.200012,3231.4,2.5419,0.00985798,34.87,1.516086956521739,0.2,1869.5,2.5063,0.0092177,0.3755295903891422,4.63347465675493,135,135,0.3071897091677801,
1130360165_4,58231.5813079,2.139,56.9,594.800318003399,0.2,136443.0,3.64756,0.00984126,201.92,1.5181954887218043,0.2,136460.0,3.6476,0.013306,-0.0331674921245301,2.8401032932010093,1092,1092,0.9977212996138164,
1130360163_0,58229.3940394,4.628,75.2,454.851760996826,0.204821,191773.0,1.19365,0.00263228,263.32,1.5398830409356723,0.2048,219540.0,1.1937,0.0023837,0.4064409935779363,4.905393537587323,1633,1633,0.9192878093704818,
1130360202_0,58288.9965278,33.09,98.2,281.88844080409,0.2,374365.0,2.12127,0.203314,282.48,1.5436065573770492,0.2,372350.0,2.1096,0.20015,0.3833227034494273,91.7186757239084,9415,9415,0.3681682684623399,
1130360241_1,58342.1974769,-0.4045,-2.4,357.788207191858,0.486843,0.110791,1.19365,0.000739898,311.77,1.551094527363184,0.48636,0.10207,1.1937,0.00072477,0.0852940593827573,2.027251790919832,5546,5546,15.08957250470512,
1130360259_1,58377.5682407,0.2168,8.2,103.770159993321,0.96157,0.10061,3.64755,0.00260624,76.9,1.569387755102041,0.96005,0.37564,3.646,0.00011718,0.3233698601278068,2.446329629917706,246,246,1.6390618326994133,
1130360240_2,58340.7135185,2.372,67.5,574.796392505959,0.2,18967.9,1.7334,0.00834729,276.49,1.579942857142857,0.2,18969.0,1.7334,0.0083473,0.5176631934541952,4.639260029412664,1701,1701,0.8131622189262293,
1130360265_0,58384.5907755,1.492,82.7,69.7806199919432,0.2,9230.56,1.19366,0.00288346,33.25,1.5833333333333333,0.2,8266.4,1.1937,0.0026657,1.3833119327354702,7.975332118070486,138,138,0.2835171744491525,
1130360167_1,58236.2128125,0.8111,60.5,84.9674109992338,0.2,50644.5,1.49214,0.000133635,27.24,1.6023529411764703,0.2,50031.0,2.1852,0.00030826,0.1147872763827473,2.7413884854184176,55,55,0.3717188935494261,
1130360166_3,58233.6475116,2.651,65.5,234.9211810017,0.2,109539.0,1.28658,0.00190417,164.24,1.6101960784313727,0.2,109540.0,1.2866,0.0019042,0.3504996065380713,3.258030606142577,510,510,0.9614311221529842,
1130360260_0,58379.3649769,-0.6325,-7.0,464.842921977863,0.2,0.119366,1.54951,0.000173528,324.13,1.612587064676617,0.20624,0.10002,1.1937,7.2426e-05,-1.3606140003954914,1.9972069572145053,3815,3815,8.23006035341238,
1130360286_1,58536.6868403,1.872,54.5,1159.51860001427,0.200002,15885.5,1.53623,0.0049288,323.39,1.61695,0.2,15590.0,1.5551,0.0050555,0.5698995884444149,3.5046182263100065,3235,3235,1.1139226344932969,
1130360175_7,58245.7452894,0.369,22.4,266.912343900825,0.25173,533.365,1.19774,0.000826952,127.06,1.65012987012987,0.25174,532.92,1.1937,0.00071578,1.169471071586396,2.750936482235693,353,353,0.7553281222956195,
1130360173_1,58243.2916898,0.7491,26.2,117.924963798723,0.2,11686.7,3.6037,0.00919276,97.7,1.6559322033898305,0.2,11568.0,3.5816,0.0089903,0.0448554548632128,2.1372077727617484,248,248,1.8492946353743045,
1130360163_1,58229.5225347,4.084,56.5,492.837309995142,0.202333,189088.0,1.19365,0.00251533,321.53,1.6573711340206183,0.2023,207870.0,1.1937,0.0022842,0.3920370973448412,3.318277235345973,2177,2177,1.9054145620920784,
1130360201_0,58288.738287,29.08,97.8,852.684987109416,0.2,275715.0,2.05081,0.169577,330.36,1.6601005025125628,0.2,276490.0,2.042,0.16759,0.4036053467699404,76.18951326464283,25557,25557,0.3986244957814169,
1130360162_2,58228.24375,8.368,74.1,219.928169997293,0.204812,247928.0,1.19365,0.00605107,296.46,1.674915254237288,0.2048,295200.0,1.1937,0.0071547,0.6065540054198383,5.420660830492158,1683,1683,1.7310756998328212,
1130360175_3,58245.2931134,0.03284,2.1,407.8668695956,0.528771,0.100773,1.19365,0.00064107,181.54,1.680925925925926,0.52524,0.1,1.1937,0.00062083,0.9217008748476088,2.337369168673252,506,506,0.9276428046750692,
1130360162_4,58228.5567477,7.067,69.3,236.921647796582,0.208462,206481.0,1.19365,0.00591945,301.38,1.7123863636363637,0.2083,263460.0,1.1937,0.0054532,0.5361410332963911,4.604051797111213,1666,1666,1.9510986506438084,
1130360232_0,58328.4435185,32.13,98.5,639.354240000248,0.2,413577.0,2.18806,0.207867,338.2,1.7167512690355329,0.2,414590.0,2.175,0.20432,0.3598785271485238,105.88878672107104,20497,20497,0.3056466848584193,
1130360194_1,58280.9021412,1.186,44.8,1014.65835099807,0.200003,9884.39,3.52896,0.030337,312.95,1.7195054945054944,0.2,9600.6,3.5295,0.030182,0.0592593276907749,2.79763951782065,2145,2145,1.1759933224210657,
1130360208_0,58301.1579745,23.93,97.7,610.729754704982,0.2,336034.0,2.17277,0.148646,329.31,1.7241361256544503,0.2,334130.0,2.1671,0.1475,0.3608078212840117,71.85190846490187,14379,14379,0.3322982480004897,
1130360176_3,58247.3487037,0.7438,33.6,675.772525999229,0.2,9724.74,1.19365,0.000680283,310.22,1.7526553672316385,0.2,6618.4,1.1937,0.0012138,1.5464536626084413,2.950321676276225,1133,1133,0.859652896825485,
1130360168_1,58237.3706713,1.429,64.2,776.717638198257,0.2,42045.8,1.81672,0.00302972,261.27,1.77734693877551,0.2,42046.0,1.8167,0.0030297,0.428289747088977,3.6026602195281656,984,984,0.4867595229435829,
1130360242_1,58344.193206,-4.429,-18.9,101.939503802452,0.200002,1.44628,3.64747,6.19941e-07,355.67,1.7872864321608042,0.2,0.32241,3.6476,7.4069e-10,2.0019757978675297,1.894878458248051,2242,2242,24.577009604810705,
1130360173_0,58243.2272801,0.7122,39.7,100.890598261826,0.2,15915.2,2.42842,0.00225097,53.74,1.7913333333333334,0.2,11180.0,2.2828,0.0018179,0.2583746551462786,2.578592536917302,108,108,0.6781144718590267,
1130360206_0,58297.680625,60.37,98.7,206.865967503574,0.26563,191802.0,2.86488,0.491082,309.34,1.8090058479532165,0.26554,192380.0,2.8668,0.49256,0.1551905196725038,125.32518314885642,12243,12243,0.4760358858098362,
1130360163_2,58229.5868634,3.504,51.1,514.830101495318,0.213037,130311.0,1.19366,0.00149193,343.84,1.809684210526316,0.21298,141720.0,1.1955,0.0015938,0.2277826231307402,3.059140586456288,2202,2202,2.0771477245058683,
1130360231_1,58327.7968287,35.68,95.6,389.677118993131,0.2,540815.0,2.33767,0.273307,347.75,1.8111979166666667,0.2,511260.0,2.3325,0.27072,0.3207063202896963,36.92670952108297,14189,14189,1.0135132726021516,
1130360231_2,58327.8033449,36.69,99.0,393.632358598523,0.2,536234.0,2.34055,0.277737,344.34,1.8315957446808508,0.2,515500.0,2.3371,0.27596,0.325706757000178,160.33665180088818,14138,14138,0.2254143177755611,
2130360204_0,58581.9201968,0.8188,42.2,563.803558797925,0.276544,267.033,2.24464,0.00762196,246.1,1.8365671641791044,0.27537,274.82,2.2461,0.0076611,0.3452434766249855,3.5972197635250787,1028,1028,0.7020315057464687,
1130360186_1,58270.9313657,34.3,96.2,729.733622990025,0.2,618150.0,2.41834,0.262293,363.98,1.8382828282828283,0.2,617630.0,2.4236,0.26401,0.2936300905522714,40.41122719842462,24201,24201,0.8414900715643828,
2130360201_1,58558.4931944,1.96,83.6,66.9352913986659,0.2,2810.22,2.27123,0.0181659,46.06,1.8424,0.2,1969.1,2.2481,0.017416,0.433315945231056,7.82467399954012,158,158,0.3458756733920409,
1130360170_1,58240.785787,-0.4822,-17.3,587.799785998533,0.392284,50.7113,3.64758,8.79734e-18,341.45,1.845675675675676,0.38629,86.153,3.6475,1.6268e-07,-2.393392156026958,1.937335866098771,1343,1343,2.4375377702010184,
1130360162_3,58228.4923958,5.407,51.2,216.928476798523,0.22266,120425.0,1.19365,0.00305535,321.22,1.8460919540229888,0.22264,147210.0,1.1937,0.0030782,0.3492821762292002,3.1490520629601555,1481,1481,3.176812295078015,
2130360205_1,58588.7523958,2.929,56.8,577.784001403837,0.2,12800.4,1.19365,0.00412211,371.38,1.8476616915422883,0.2,9778.5,1.1937,0.0049099,1.0865708415170865,4.274931362693051,2550,2550,1.347635571523888,
1130360163_4,58229.7843981,3.477,43.5,167.942779199453,0.213929,119287.0,1.19365,0.000806936,260.32,1.8594285714285717,0.21392,139580.0,1.1937,0.0017654,0.4919906553535443,2.7243277894378792,901,901,3.11131245670848,
1130360259_0,58377.5022106,0.08913,3.1,247.45390399918,0.2,0.156074,1.47942,0.0023322,223.87,1.8655833333333331,0.2,0.1,1.1972,0.00055943,0.5312250323488263,2.487827720841476,651,651,1.7682107742423714,
1130360220_1,58314.5415625,-2.629,-30.8,64.9581594992196,0.200454,0.783126,3.64712,2.09256e-06,190.06,1.9006,0.20012,0.19005,3.6476,6.7106e-08,2.2492162015118016,1.8239118383305244,501,501,9.361022121843083,
1130360267_1,58386.4446412,-0.5256,-14.1,403.618140039034,1.32469,0.100117,3.64758,4.69012e-05,357.07,1.9094652406417112,1.3241,0.22187,3.6476,4.7882e-18,-0.3567387656297219,2.059530636602648,1355,1355,3.168510126771855,
1130360186_0,58270.9260764,32.08,96.5,454.837701495708,0.2,574220.0,2.45575,0.257092,373.85,1.9370466321243525,0.2,572680.0,2.4457,0.25382,0.2931929277629387,44.70725776700634,14043,14043,0.7063986821521641,
1130360203_1,58290.284213,49.25,99.0,484.808279494027,0.2,694970.0,2.25255,0.339576,380.84,1.9530256410256408,0.2,671760.0,2.2497,0.33781,0.3351477150482396,168.57814936293815,23848,23848,0.2935381447051874,
1130360184_10,58266.3568634,68.17,99.3,95.9613791992888,0.287957,143250.0,3.64758,0.733771,239.77,1.9653278688524591,0.28796,143260.0,3.6476,1.1377,0.0725499256746265,236.18053848332067,6441,6441,0.2854009651995946,
1130360206_1,58297.6881019,59.2,98.4,227.905493997037,0.233679,417835.0,3.11437,0.757999,337.2,1.9719298245614036,0.23347,1201400.0,3.344,1.1431,0.1657595412665974,98.05962485968617,13170,13170,0.5953774366673384,
1130360228_1,58324.2556481,28.88,89.0,1014.34014849743,0.2,324163.0,2.171,0.189805,397.05,1.9753731343283585,0.2,323100.0,2.1611,0.18737,0.3690798755653681,12.870610898445213,32553,32553,2.7035495457007417,
1130360184_4,58266.2303013,74.98,99.5,121.916541056238,0.294471,143518.0,3.64758,0.758948,257.27,1.979,0.29447,138420.0,3.6476,0.99323,0.0610467326222493,287.0753680478845,8876,8876,0.2544920356396572,
1130360203_0,58290.217662,48.06,99.0,674.730000006821,0.2,662653.0,2.23005,0.321211,394.01,1.9799497487437183,0.2,662650.0,2.23,0.32121,0.3427618227358009,159.76202110847794,32204,32204,0.3006305965642915,
2130360212_1,58614.6442708,0.6812,26.6,774.716892509605,0.407884,0.1,1.19365,0.0016922,390.51,1.9923979591836731,0.40741,0.1,1.1937,0.0015927,1.4999820662319674,2.915803040909979,1682,1682,1.1332666473628008,
1130360228_4,58324.8457639,33.81,98.4,548.600053490431,0.2,429467.0,2.31146,0.253933,385.18,2.006145833333333,0.2,430750.0,2.2851,0.24544,0.3315427505012853,99.46014630192906,18595,18595,0.3442546857888341,
1130360165_0,58231.0665046,1.97,53.7,273.909223802562,0.21057,94367.5,3.64758,0.00756331,163.04,2.0128395061728392,0.21058,83006.0,3.6476,0.009486,-0.0924643468763154,2.914330574190541,555,555,1.0584476677227208,
1130360164_2,58230.7482523,1.944,39.6,510.82901940681,0.2,153215.0,3.64758,0.00593423,335.27,2.0196987951807226,0.2,152360.0,3.6476,0.0072609,-0.0603854105850656,2.4646520196608663,1350,1350,1.8043623347009012,
1130360207_1,58300.1924306,32.21,98.1,617.751625797304,0.2,553873.0,2.36845,0.240919,391.67,2.029378238341969,0.2,553870.0,2.3685,0.24092,0.3089813313930317,84.26573302219629,19241,19241,0.3740653085556912,
1130360166_6,58233.9043981,0.07979,2.2,199.93136000121,0.237117,17150.5,1.19365,4.8808e-09,199.2,2.0326530612244897,0.23711,59201.0,3.6476,1.5506e-11,-1.8486229352709675,1.9710300549673083,475,475,2.446696029304642,
1130360184_7,58266.2934244,75.41,99.1,76.4834807240195,0.296991,140118.0,3.64758,0.663437,228.45,2.039732142857143,0.29698,140220.0,3.6476,1.0103,0.0581856976294377,169.8825876550637,5620,5620,0.4350947035625186,
1130360216_3,58309.7193634,0.5049,16.4,399.836079997476,0.247048,538.759,2.25116,0.00850111,316.25,2.0535714285714284,0.23737,582.24,2.2421,0.0084688,0.2786040251899266,2.6801484641871767,1094,1094,1.6284996956113185,
1130360162_5,58228.621331,4.18,45.5,216.928628699679,0.217606,126064.0,1.19365,0.00262709,337.77,2.0595731707317078,0.21755,126540.0,1.1937,0.0023908,0.3394665110424593,2.955101762333823,1289,1289,3.0392517768025678,
1130360174_4,58244.7156366,-0.03043,-1.4,588.808574999479,0.438821,1.30541,1.19365,0.00060606,349.76,2.0819047619047617,0.44199,0.15997,1.1937,0.00055665,1.4478228616826376,2.336996872179599,1002,1002,1.2728089021106743,
1130360229_0,58325.4804282,31.94,79.1,171.868609200697,0.2,524219.0,2.66376,0.385461,405.81,2.1026424870466323,0.2,403870.0,2.6359,0.36592,0.2632038360901328,7.228135387688295,6894,6894,6.440456803970786,
1130360230_0,58326.6445486,38.62,99.0,621.490892997361,0.2,563884.0,2.36636,0.297818,410.12,2.136041666666667,0.2,563880.0,2.3664,0.29782,0.3140334099099176,154.8445320364194,23633,23633,0.2471735645938385,
1130360165_3,58231.3882639,2.619,82.6,653.782414199144,0.2,153530.0,3.47334,0.0105986,210.13,2.144183673469388,0.2,152160.0,3.2796,0.008613,0.0707906200014084,5.116783818417343,901,901,0.334759950258261,
1130360198_0,58284.1713773,0.8471,39.8,872.709902101516,0.255147,211.806,2.28466,0.00940558,364.99,2.2120606060606063,0.25479,213.55,2.2849,0.0094141,0.3337324395260367,3.507605307345866,1762,1762,0.8051500422520078,
1130360161_2,58224.7022917,10.44,93.3,501.824099204736,0.228879,216282.0,3.64758,0.0393006,246.78,2.2232432432432434,0.22889,204830.0,3.6476,0.056079,0.0244628188631735,15.430083929572488,3315,3315,0.4577866904334582,
1130360229_1,58325.4824421,36.68,98.4,1071.22901759483,0.2,493298.0,2.34931,0.283572,444.94,2.2358793969849247,0.2,493300.0,2.3493,0.28357,0.3235941253355119,101.58719123923572,39141,39141,0.3632510743840891,
1130360175_5,58245.73875,-1.324,-25.8,524.757870005124,0.2,0.102593,3.64758,7.54212e-07,451.64,2.246965174129353,0.2,0.10017,3.6476,7.2364e-09,0.9560015883680476,1.8698572122742023,2329,2329,5.102259691137612,
1130360203_2,58290.3462963,49.6,99.2,680.723309694033,0.200007,689287.0,2.27052,0.348066,452.29,2.26145,0.2,676010.0,2.2895,0.3564,0.3383505172214534,196.8300641920976,33460,33460,0.2510012869026192,
1130360231_3,58327.8617708,35.47,96.5,942.173083315778,0.2,521523.0,2.31986,0.263322,456.66,2.2833,0.2,499480.0,2.3162,0.26151,0.3249204019679934,45.43139614638249,33900,33900,0.8098023734007691,
1130360229_2,58325.5495949,36.52,98.8,817.390835380065,0.200001,494562.0,2.2916,0.263543,460.03,2.30015,0.2,493100.0,2.2967,0.26523,0.3329940692332687,134.21210336646865,29794,29794,0.2736247411055146,
1130360184_9,58266.2946065,74.74,99.4,125.948755798512,0.294239,144452.0,3.64758,0.734483,312.54,2.3323880597014925,0.29424,144950.0,3.6476,0.99714,0.0615506672426674,262.9781209254154,9078,9078,0.2751257718866322,
1130360261_0,58380.0212847,0.1369,12.8,369.063160016667,0.384851,0.136605,1.8717,0.00183885,163.89,2.341285714285714,0.38574,0.1,1.3112,1.3957e-09,0.1965790863349934,2.761027144018168,400,400,0.615450664937867,
1130360228_0,58324.1911921,26.61,67.1,1023.31279361248,0.2,274851.0,2.56152,0.28683,474.48,2.360597014925373,0.2,272830.0,2.5741,0.29094,0.2637310650470798,4.256711184304873,39875,39875,11.965009469295934,
1130360164_0,58230.6806134,1.953,43.8,774.741924997215,0.203853,140400.0,3.63418,2.12077e-26,410.61,2.4012280701754385,0.20371,141220.0,1.2196,1.0288e-28,-0.2220537366420314,2.384563474946224,1648,1648,1.536339789159343,
1130360158_0,58218.3289931,32.24,96.3,117.957519999356,0.278975,127982.0,3.27441,0.111742,250.03,2.4041346153846157,0.27879,128820.0,3.3213,0.1199,0.043802798694796,37.11307728191572,3402,3402,0.7986273496002148,
1130360161_1,58224.7001736,10.4,95.1,172.940505300125,0.242162,134984.0,3.64758,0.0279319,156.21,2.44078125,0.24214,135170.0,3.6476,0.041676,0.0118563318435647,19.763628673270247,1102,1102,0.339600281172717,
1130360212_0,58305.0232176,6.005,59.3,164.878675498185,0.222304,12258.8,2.03436,0.0444806,355.78,2.453655172413793,0.22163,12663.0,2.0356,0.044605,0.3861056179091979,5.21463145605079,1709,1709,2.45933657434606,
1130360158_1,58218.7151042,30.46,97.9,137.950802998908,0.27561,132128.0,3.64758,0.127268,241.84,2.49319587628866,0.27564,126300.0,3.6421,0.18016,0.0350944690535782,65.54135532567075,3538,3538,0.3973704010871374,
1130360185_1,58267.194456,72.4,99.1,321.870266196143,0.252108,304405.0,3.64758,1.2314,429.16,2.5097076023391813,0.25214,281030.0,3.6476,2.469,0.1045212320121256,170.86984431964703,22537,22537,0.4121914288166765,
1130360162_8,58228.8143866,2.538,22.6,119.959919998655,0.202707,172976.0,1.19365,0.00200817,403.29,2.585192307692308,0.20263,193190.0,1.1937,0.002118,0.7447731646651214,2.4928175429002213,971,971,5.422209984667007,
1130360161_0,58224.6328588,10.55,91.1,943.672054402996,0.235688,163327.0,3.64758,0.0388523,422.02,2.6212422360248446,0.2357,153840.0,3.6476,0.054988,0.0273383835970976,12.28626491865312,6673,6673,0.6265414250961476,
1050360105_13,58009.1096181,4879.0,99.6,62.7341399998404,0.2,16980200.0,2.3583,45.3331,528.34,2.6285572139303484,0.2,16980000.0,2.3583,45.333,0.3491219589397369,314.37329525644094,336166,336166,17.099674888987543,
1130360184_3,58266.2291204,74.53,99.4,101.135289832201,0.30059,129942.0,3.64758,0.613203,318.46,2.6319008264462807,0.30062,121020.0,3.6476,0.90159,0.0552927962621274,267.1981143829861,7225,7225,0.2683676438056195,
1130360183_4,58261.3057292,90.16,95.1,209.328240559011,0.319484,105492.0,3.64758,0.60001,476.45,2.6323204419889503,0.31995,104400.0,3.6476,0.85472,0.0490327249863396,34.525623156768305,19902,19902,2.8359073599509155,
1130360267_0,58386.246794,-2.025,-24.1,418.517399956472,0.2,0.142244,3.64758,4.10207e-07,529.3,2.6333333333333333,0.2,0.10225,3.6476,7.0156e-11,3.762842588656683,1.884607036575666,3198,3198,8.638026880500657,
1130360204_0,58292.6001389,84.94,98.0,346.841559795343,0.27398,184359.0,3.19491,0.949955,512.85,2.643556701030928,0.27385,185150.0,3.1985,0.95545,0.1402772338483468,84.29953835460921,29750,29750,1.0297060036188217,
1130360249_1,58356.4187153,9.676,55.5,202.928097401949,0.357797,429.419,1.19365,0.0214748,526.05,2.6568181818181817,0.35856,419.03,1.1937,0.017796,0.6861255111562508,4.585088184511585,3512,3512,4.827391050287309,
1130360264_0,58383.4303819,0.7181,30.1,979.971377054695,0.211855,0.107166,1.19645,0.00221903,523.79,2.6588324873096445,0.21019,1.3112,1.1937,0.0016528,0.8017516126248522,3.2217790356012896,2176,2176,0.9994121743132998,
1130360160_2,58220.9677083,21.56,97.5,318.888031001552,0.257414,161733.0,3.64758,0.088652,295.29,2.6602702702702703,0.25741,161810.0,3.6476,0.13145,0.0313664311959062,46.60614275652637,5041,5041,0.3466212117329442,
1130360182_2,58260.1431246,85.14,97.1,109.561674449687,0.333866,83781.9,3.64758,0.341324,326.99,2.702396694214876,0.33387,81355.0,3.6476,0.47968,0.0258202858708339,47.90762934502763,9534,9534,1.8551242468657685,
1130360158_3,58218.9725579,29.35,95.7,343.876331999432,0.271403,141693.0,3.64758,0.155995,380.3,2.716428571428572,0.2714,141540.0,3.6476,0.1825,0.0297648357297768,31.119684695666507,8600,8600,0.8303204693177851,
1130360161_3,58224.7653009,10.31,92.1,617.785059600079,0.233119,173721.0,3.64758,0.0526594,327.71,2.7309166666666664,0.23312,168850.0,3.6476,0.049404,0.0148170452192599,13.535063828966411,4125,4125,0.5326721635351651,
1130360187_0,58270.9903704,32.85,97.0,1191.57123759622,0.2,596322.0,2.41344,0.248981,549.08,2.7317412935323384,0.2,596340.0,2.4134,0.24898,0.293821506120013,52.55588812094592,37646,37646,0.6128025357926605,
1130360231_0,58327.1526852,39.8,98.7,1137.08140642685,0.2,586088.0,2.36283,0.304723,553.18,2.7659,0.2,586090.0,2.3628,0.30472,0.3143273520986243,132.59087376588187,44486,44486,0.2973076121488932,
1050360108_4,58012.3799306,5936.0,100.0,65.5480979857966,0.2,19021500.0,2.33704,54.0517,561.33,2.7926865671641794,0.2,19022000.0,2.337,54.052,0.3532215928332116,6904.769052992639,427691,427691,0.9451130553414916,
1130360241_0,58342.1309838,6.836,36.5,502.712988210435,0.2,31484.0,1.19365,0.008648,565.69,2.8143781094527367,0.2,31020.0,1.1937,0.0082113,1.7287002414764177,2.578080328199896,8700,8700,10.96655044337596,
1130360184_14,58266.5509606,73.93,99.5,256.895709398726,0.293337,138649.0,3.64758,0.777768,439.91,2.856558441558441,0.29334,138380.0,3.6476,1.0922,0.069309721544373,290.642717439256,18674,18674,0.2509677344576438,
1130360166_2,58233.5829514,9.881,40.2,252.908489902708,0.2,118184.0,1.19365,0.0095935,575.88,2.865074626865672,0.2,114040.0,1.1937,0.0095415,2.172884853857342,2.639352751114444,5429,5429,13.094352241146494,
1130360183_8,58261.5646644,91.54,99.1,97.9134464026429,0.320409,106719.0,3.64758,0.576753,355.4,2.866129032258064,0.3204,106750.0,3.6476,0.85241,0.0487400880541852,199.30172177441,8934,8934,0.460126372364212,
1050360105_23,58009.4859144,5034.0,99.9,82.4704599874094,0.2,16359100.0,2.35843,46.9555,578.64,2.8788059701492537,0.2,16359000.0,2.3584,46.956,0.3485421500331733,2300.494471824925,457018,457018,2.409919405027894,
1130360283_0,58502.3141667,1.042,41.0,764.44185590744,1.31665,0.1,3.64665,0.0035181,472.37,2.8803048780487805,1.3183,0.1,3.6476,3.1448e-11,0.3422931548689547,3.774611515755141,2021,2021,0.952839320819787,
1130360286_0,58536.6224769,3.151,55.0,1160.5114511968,0.2,22411.7,1.19365,0.00499629,580.02,2.8856716417910446,0.2,22407.0,1.1937,0.0043869,0.8792649098574526,3.2982950405789686,5622,5622,2.107830241821267,
1130360190_1,58276.083588,5.344,40.3,535.767804794712,0.207421,24241.2,2.10707,0.0432385,581.36,2.8923383084577114,0.207,24842.0,2.1079,0.043314,0.3500107386784412,3.16553004175572,6719,6719,5.791136686596166,
1050360108_5,58012.3845255,5884.0,99.9,77.4829380037263,0.2,18681600.0,2.32554,52.901,595.32,2.9617910447761195,0.2,18682000.0,2.3255,52.901,0.3559887139609719,2377.659088589368,501687,501687,2.7243310308280977,
1130360184_15,58266.6153356,75.3,99.4,237.903467199183,0.288897,154877.0,3.64758,0.822642,472.25,2.970125786163522,0.2889,155790.0,3.6476,1.1965,0.0745442834374841,244.4234976135141,17024,17024,0.2939668379104183,
1130360205_0,58296.200706,70.76,98.9,373.44684408203,0.260068,232358.0,3.64713,1.15933,538.46,2.9749171270718238,0.26009,232180.0,3.6468,1.1094,0.1091449559782422,147.75369325609103,26021,26021,0.4747950137287629,
1050360105_21,58009.422037,4880.0,99.9,75.5271280091256,0.2,17193200.0,2.31402,43.048,602.15,2.995771144278607,0.2,17193000.0,2.314,43.048,0.3576015781633967,1296.5012261623745,404944,404944,4.13860682435292,
