full_ids,simpl_tin,simpl_diskbb_norm,simpl_gamma,simpl_FracScat,fit_stat,reduced_fit_stat,mjd,net_source_count_rate,source_percent,source_exposure_time,tin_before_error,diskbb_norm_before_error,gamma_before_error,nthcomp_norm_before_error,nthcomp_fit_stat,nthcomp_reduced_fit_stat,tin_after_error,diskbb_norm_after_error,gamma_after_error,nthcomp_norm_after_error,hardness_ratio,counts_ratio,source_counts,net_source_counts,bg_net_count_rate,pds_exposure
1050360117_0,0.179253,1.74606E+07,2.80901,0.906345,80740.93,401.6961691542288,58021.0164815,10170.0,100.0,873.198700202629,0.29898,0.1,2.8574599999999997,133.357,73363.34,364.99174129353236,,,,,0.274963882786037,15130.979689139878,9982319,9982319,0.7555792431152027,
1050360117_1,0.199698,1.05543E+07,2.82169,0.906345,72419.63,360.2966666666667,58021.1448727,10170.0,100.0,763.461679693311,0.305313,0.1,2.86651,131.945,66035.58,328.535223880597,,,,,0.2741913982598696,22951.057761854532,8727747,8727747,0.4981167226859679,
1050360117_2,0.213519,7.71306E+06,2.83077,0.906345,12965.93,64.5071144278607,58021.153830999996,10150.0,100.0,138.405400048941,0.30288200000000004,0.1,2.86375,132.226,11949.54,59.45044776119404,,,,,0.2738911693039397,31253.18293931156,1578235,1578235,0.3648701015476879,
1050360117_3,0.196314,1.13051E+07,2.81563,0.906345,83289.68,414.3765174129353,58021.4018866,10110.0,100.0,935.489939704537,0.288711,0.1,2.84491,134.931,76949.7,382.83432835820895,,,,,0.2759936558226275,23422.51790891793,10617720,10617720,0.4845929698481958,
1050360117_4,0.236515,4.26108E+06,2.87797,0.906345,227024.5,1129.4751243781095,58021.5969444,10040.0,100.0,761.468400293961,0.30153800000000003,0.1,2.86965,131.991,63367.34,315.26039800995017,,,,,0.2728604100542371,27927.746952797042,8589613,8589613,0.4039255844166051,
1050360117_6,0.233759,4.85743E+06,2.83897,0.906345,74909.34,372.68328358208953,58021.771736099996,9924.0,100.0,925.7788797542449,0.25764699999999996,0.1,2.8125299999999998,139.904,67986.2,338.2398009950248,,,,,0.277655121471026,12425.694806582507,10312025,10312025,0.8965013722857149,
1050360117_7,0.272465,2.47500E+06,2.87434,0.906345,65991.14,328.31412935323385,58021.9807755,10000.0,100.0,838.578719735146,0.270794,0.1,2.82333,137.549,62659.92,311.7408955223881,,,,,0.27720762092447365,19316.18581183788,9417309,9417309,0.5814121363879737,
1050360117_8,0.132640,7.08322E+07,2.78510,0.906337,8867.11,44.11497512437811,58021.9907755,10080.0,100.0,105.772709972225,0.2,0.1,2.77235,156.033,8389.39,41.738258706467654,,,,,0.2791350232888711,16990.572452401164,1197341,1197341,0.6662876643549074,
1050360118_0,0.192368,1.24379E+07,2.82799,0.906345,87624.75,435.9440298507463,58022.237963,9931.0,100.0,982.926839925349,0.295656,0.1,2.86769,132.5,80119.48,398.6043781094528,,,,,0.2725264386609,22928.156078556647,10969291,10969291,0.4867513629399343,
1050360118_1,9.31460E-02,1.40741E+10,2.70244,2.07185E-02,55694.75,277.08830845771143,58022.4951273,10030.0,100.0,995.711529856548,0.2,1335530.0,2.70853,144.783,58343.19,290.26462686567163,,,,,0.29265888281208235,17583.08982235353,11187549,11187549,0.6390442330512855,
1050360118_3,8.92194E-02,3.33646E+10,2.66485,1.00000E-02,3001.78,14.934228855721393,58022.5537153,10140.0,100.0,61.30993997119371,0.2,3289780.0,2.6623900000000003,138.952,3364.48,16.738706467661693,,,,,0.2997891826527228,3475.6233354776728,696088,696088,3.2675746941480632,
1050360118_4,8.89002E-02,3.28793E+10,2.66980,1.03639E-02,47269.95,235.17388059701491,58022.880833300005,10080.0,100.0,1011.40940987226,0.2,2905050.0,2.66817,139.067,52440.18,260.8964179104478,,,,,0.2994938591325971,14502.651449450681,11414315,11414315,0.7782253996301167,
1050360118_5,8.81561E-02,3.55783E+10,2.67439,9.99797E-03,45742.56,227.5749253731343,58022.92920140001,10020.0,100.0,980.029629992321,0.2,2808540.0,2.67163,138.67700000000002,50647.03,251.97527363184082,,,,,0.2990186190200416,14211.60052101546,10983174,10983174,0.7886353255811059,
1050360119_0,0.295856,1.70975E+06,2.98961,0.906345,95223.25,473.74751243781094,58023.252314800004,9596.0,100.0,884.2196396291259,0.332842,0.1,2.9645900000000003,123.86,82145.71,408.6851243781095,,,,,0.26256431734394514,3211.8194701304246,9545858,9545858,3.3623190791149153,
1050360119_1,0.264285,2.79032E+06,2.95679,0.906345,140109.2,697.060696517413,58023.26645830001,9549.0,100.0,1029.43448967487,0.33844,0.1,2.97799,122.339,97445.64,484.8041791044776,,,,,0.2614498784551704,25222.7109528382,11062054,11062054,0.4260519087867332,
1050360119_3,0.263369,3.02164E+06,2.99203,0.906345,41232.74,205.13800995024874,58023.724641199995,9267.0,100.0,352.03771983459603,0.37527,0.1,3.09091,114.29700000000001,36865.85,183.41218905472638,,,,,0.25189617999110603,14423.723090275384,3674227,3674227,0.7236515880996837,
1050360119_4,0.302421,1.52427E+06,3.07015,0.906345,153053.8,761.4616915422885,58023.765081,9209.0,100.0,1059.46533044335,0.372558,0.1,3.08766,114.316,106108.3,527.9019900497512,,,,,0.2517420172849381,8105.215471287653,10994041,10994041,1.2804411516182568,
1050360119_5,0.166952,2.56015E+07,2.90270,0.906345,50006.48,248.7884577114428,58023.7885301,9271.0,100.0,388.684860083275,0.376802,0.1,3.0901099999999997,113.758,39916.24,198.5882587064677,,,,,0.25199776496881593,8429.695245865745,4062467,4062467,1.240029080839148,
1050360120_0,0.248911,3.39299E+06,2.90901,0.906345,335700.1,1670.1497512437809,58020.5663426,10190.0,100.0,848.519100124016,0.327864,0.1,2.91125,128.197,79226.04,394.1594029850746,,,,,0.270332116716699,31459.00855554732,9715185,9715185,0.3639638296714021,
1050360120_1,0.288285,1.94902E+06,2.93284,0.906345,65055.03,323.6568656716418,58020.6332755,10090.0,100.0,624.052690283395,0.321223,0.1,2.90555,128.843,57034.18,283.75213930348264,,,,,0.27006909446197924,19010.773010820205,7074531,7074531,0.596347582546948,
1050360120_2,0.179862,1.66649E+07,2.77634,0.906345,46014.19,228.92631840796022,58020.6976505,10300.0,100.0,616.059779953212,0.2,0.1,2.75255,156.144,43574.35,216.78781094527363,,,,,0.28347973027305506,14932.664834213383,7120781,7120781,0.7740990597096556,
1050360120_3,0.161430,2.83398E+07,2.79749,0.906345,40320.40,200.5990049751244,58020.7638079,10130.0,100.0,465.781320179813,0.28318899999999997,0.1,2.83608,136.291,37031.33,184.23547263681598,,,,,0.2764828089091008,18966.76188319795,5299098,5299098,0.5998595676610511,
1050360120_4,0.174567,1.94506E+07,2.79579,0.906345,20438.56,101.68437810945274,58020.8309375,10160.0,100.0,229.387679986656,0.282524,0.1,2.82871,135.976,18901.22,94.03592039800995,,,,,0.2771064869138529,14016.966632276415,2616671,2616671,0.8138717560660815,
1050360120_5,0.165196,2.47878E+07,2.77119,0.906345,14937.16,74.3142288557214,58020.8877546,10280.0,100.0,190.84419003128997,0.25367199999999995,0.1,2.7823,142.36700000000002,14025.0,69.77611940298507,,,,,0.2818369662481001,16644.550773597406,2203252,2203252,0.6936481698647834,
1050360120_6,0.137702,5.85496E+07,2.76912,0.906283,36980.94,183.984776119403,58020.8923495,10230.0,100.0,481.560210078955,0.200021,0.1,2.7556599999999998,155.585,34996.61,174.11248756218902,,,,,0.282237361666524,19869.424731264142,5530190,5530190,0.5779975824028224,
1050360120_7,0.177308,1.80492E+07,2.79072,0.906345,75130.27,373.7824378109453,58020.9519097,10230.0,100.0,888.0142400693151,0.271565,0.1,2.81237,138.963,69954.64,348.0330348258706,,,,,0.27943103591952595,15649.56853327577,10194370,10194370,0.7336110186691936,
1130360103_0,8.59708E-02,3.78648E+10,2.69085,9.94844E-03,43687.81,217.3522885572139,58026.724213,9077.0,100.0,1221.13094963599,0.2,3469010.0,2.67024,125.272,49420.39,245.87258706467662,,,,,0.2982748486822357,3685.156889100031,12420070,12420070,2.760728436622569,
1130360103_1,8.98207E-02,2.87975E+10,2.65870,9.99867E-03,12061.49,60.00741293532338,58026.7465278,9152.0,100.0,376.629929901101,0.2,4179030.0,2.64699,123.02799999999999,14181.1,70.55273631840797,,,,,0.3022128305489402,9278.082976064956,3859914,3859914,1.1047178162670912,
1130360103_2,8.66912E-02,3.47265E+10,2.66554,9.94844E-03,2280.92,11.347860696517413,58026.750960599995,9137.0,100.0,70.1543900081888,0.2,3853660.0,2.64247,122.287,2619.07,13.030199004975126,,,,,0.3044213130021098,9313.886318851506,717031,717031,1.0974854667388168,
1130360103_3,9.22277E-02,2.46170E+10,2.67795,9.94844E-03,37830.96,188.21373134328357,58026.7886921,8476.0,100.0,2342.3308808207503,0.2,7245070.0,2.64554,113.08200000000001,55387.09,275.55766169154225,,,,,0.3000873343352312,5810.613439934195,22209304,22209304,1.6320725800134297,
1130360104_0,9.92015E-02,1.31904E+10,2.63663,1.06266E-02,7030.26,34.976417910447765,58027.7535648,7466.0,100.0,1403.46549959853,0.2,11147200.0,2.5884400000000003,92.6776,17284.09,85.99049751243783,,,,,0.3085422910891449,3824.242791316509,11685021,11685021,2.177689101949265,
1130360104_1,9.76006E-02,1.54940E+10,2.64332,1.00086E-02,3736.17,18.587910447761196,58027.7733449,7548.0,100.0,638.246849938296,0.2,10554100.0,2.59681,94.7004,8353.08,41.55761194029851,,,,,0.3071791046965783,8722.882489408517,5374941,5374941,0.9655500491750618,
1130360105_0,9.57726E-02,1.78217E+10,2.66286,9.97645E-03,10332.79,51.406915422885575,58028.7193403,7603.0,100.0,1206.15173980128,0.2,9288180.0,2.62078,98.1809,19176.93,95.40761194029852,,,,,0.30313682497346817,6929.759950172121,10240286,10240286,1.2253343921950264,
1130360105_1,9.54101E-02,1.83308E+10,2.66393,1.00000E-02,5354.45,26.63905472636816,58028.73920140001,7684.0,100.0,537.12473976519,0.2,8756560.0,2.62659,99.9817,9438.81,46.95925373134328,,,,,0.3026329550141997,9344.962382482365,4610812,4610812,0.918694628545631,
1130360105_2,9.78930E-02,1.49773E+10,2.64621,1.00020E-02,13164.84,65.49671641791045,58028.7837153,7354.0,100.0,2226.6450002789497,0.2,10616000.0,2.5988,92.4078,29213.4,145.3402985074627,,,,,0.30670321412492235,8152.071115969687,18258459,18258459,1.0060011020787445,
1130360105_3,9.65849E-02,1.67207E+10,2.65765,9.99974E-03,14862.83,73.94442786069652,58028.851273099994,7524.0,100.0,1952.4018793432,0.2,9710270.0,2.61502,96.4504,29691.37,147.71825870646762,,,,,0.3043667771508593,9005.413557263963,16395296,16395296,0.9325982831145044,
1130360106_0,9.32347E-02,2.14351E+10,2.69034,9.99999E-03,27896.86,138.79034825870647,58029.7490278,7630.0,100.0,2104.2843825527398,0.2,7079890.0,2.66031,103.30799999999999,42781.06,212.8410945273632,,,,,0.2966512908416439,7073.051864644886,17965959,17965959,1.207259232217014,
1130360106_1,9.36215E-02,2.08138E+10,2.68406,9.99884E-03,25531.26,127.02119402985073,58029.81363430001,7650.0,100.0,2141.5097495773803,0.2,7583570.0,2.65002,102.335,40725.69,202.61537313432842,,,,,0.2986463818562972,7250.582709414048,18324138,18324138,1.1802947866417917,
1130360107_0,0.111987,3.24681E+09,2.61879,2.05590E-02,1406.47,6.997363184079602,58030.71504630001,6488.0,100.0,558.202079974115,0.2,12464300.0,2.56683,78.1277,4677.15,23.269402985074624,,,,,0.31066674511008724,4575.14089754091,4029097,4029097,1.577999039760391,
1130360107_11,0.113170,3.00535E+09,2.60849,2.01351E-02,496.08,2.468059701492537,58030.7797454,6305.0,100.0,231.55169694457996,0.2,12961500.0,2.55555,74.8334,1958.32,9.742885572139302,,,,,0.31247669897248065,3384.947540332614,1622753,1622753,2.0710034903063947,
1130360107_12,0.114513,2.58428E+09,2.60973,2.24980E-02,343.83,1.710597014925373,58030.7824555,6379.0,100.0,87.9186728931975,0.2,12897500.0,2.55697,75.8668,838.86,4.173432835820895,,,,,0.3133341831719612,6651.236434983458,623056,623056,1.0656359730420633,
1130360107_13,0.112375,3.27770E+09,2.60768,1.90043E-02,303.69,1.5108955223880598,58030.7834856,6293.0,100.0,87.3366353642564,0.2,12956400.0,2.5548900000000003,74.6291,887.2,4.413930348258707,,,,,0.3121378489350841,8888.753768211322,611607,611607,0.7879233600917459,
1130360107_14,0.113410,2.89332E+09,2.61108,2.10313E-02,2908.18,14.468557213930348,58030.7845089,6368.0,100.0,1593.35896304922,0.2,12839500.0,2.5585,75.8744,12428.4,61.83283582089552,,,,,0.31169664977691625,7588.577735769796,11288893,11288893,0.93375851550285,
1130360107_15,9.76715E-02,1.46452E+10,2.66310,1.00011E-02,5417.82,26.954328358208954,58030.85526619999,6880.0,100.0,1034.07975005917,0.2,10019000.0,2.61587,88.0569,12917.82,64.26776119402984,,,,,0.3030234264959303,9821.736991194708,7937685,7937685,0.7816201490389175,
1130360107_6,0.115122,2.40373E+09,2.60276,2.34276E-02,346.00,1.7213930348258706,58030.72554400001,6412.0,100.0,123.789874953218,0.2,12701200.0,2.55158,75.8518,1038.69,5.167611940298508,,,,,0.3134187563734398,6063.918988364952,883110,883110,1.1766516632390611,
1130360107_7,0.116740,2.12157E+09,2.59214,2.42964E-02,288.58,1.4357213930348258,58030.7270139,6389.0,100.0,82.170249001123,0.2,13103000.0,2.5411900000000003,74.6386,756.88,3.7655721393034822,,,,,0.3152480190584963,11325.616641629287,583882,583882,0.6274613429058931,
1130360108_2,9.58843E-02,1.69845E+10,2.68944,1.00000E-02,15422.49,76.72880597014925,58031.870231500005,6930.0,100.0,2230.08505948074,0.2,8978510.0,2.64642,91.9099,31349.27,155.9665174129353,,,,,0.2981666903829021,3896.095263070832,17246257,17246257,1.9854334829299995,
1130360109_2,0.111051,6.52366E+08,2.79766,0.179127,45932.84,228.52159203980096,58032.399305599996,7691.0,100.0,978.7436995748429,0.2,0.1,2.8008900000000003,122.59299999999999,44687.22,222.3244776119403,,,,,0.274871992865077,12059.308000247049,8460665,8460665,0.7168844289560699,
1130360109_5,8.99739E-02,2.07606E+10,2.74321,1.37693E-02,62371.42,310.3055721393035,58032.83770830001,7687.0,100.0,1972.6560007967103,0.2,2264470.0,2.7406200000000003,114.5,69162.44,344.0917412935323,,,,,0.2850302726434773,9453.033665491079,17005097,17005097,0.9120160805604284,
1130360110_0,9.15733E-02,2.38882E+10,2.74162,9.99999E-03,26728.63,132.97825870646767,58033.02980319999,7030.0,100.0,2027.9215008486103,0.2,5931830.0,2.71509,101.075,39903.07,198.52273631840802,,,,,0.28692498615757545,3138.504233320212,15963931,15963931,2.5090214935259176,
1130360110_1,9.52482E-02,1.77552E+10,2.70693,9.97513E-03,12427.03,61.82601990049751,58033.2239005,6756.0,100.0,1937.3039401453,0.2,8716210.0,2.66234,91.1747,25911.91,128.91497512437812,,,,,0.29495526379640885,3096.4394375879187,14617058,14617058,2.4374734677775107,
1130360110_3,9.58791E-02,8.19540E+09,2.79045,2.68013E-02,23522.34,117.0265671641791,58033.429664400006,7273.0,100.0,834.4796798229221,0.2,2214350.0,2.78823,113.87799999999999,26086.15,129.7818407960199,,,,,0.2757695858994156,12942.212202081311,6809839,6809839,0.6305886070442283,
1130360110_5,0.215192,5.68806E+06,2.86373,0.906345,20316.35,101.07636815920397,58033.627233800005,7445.0,100.0,432.026939982548,0.2,0.1,2.81835,120.84299999999999,19142.19,95.23477611940298,,,,,0.2716385922911669,16606.2054363001,3614715,3614715,0.5038705542189498,
1130360110_6,0.213708,5.92840E+06,2.86684,0.906345,78356.36,389.8326368159204,58033.8054051,7476.0,100.0,1686.89280068129,0.2,0.1,2.82235,121.86399999999999,73773.65,367.03308457711444,,,,,0.2711933276540498,12834.813521195036,14168292,14168292,0.6544467110575325,
1130360111_0,9.65024E-02,5.97137E+09,2.79828,3.69557E-02,61578.94,306.3628855721393,58033.9991435,7411.0,100.0,1568.2209397740698,0.2,656989.0,2.80593,118.59200000000001,63317.21,315.0109950248756,,,,,0.2740726578307026,12979.511276863592,13048712,13048712,0.6411143806859754,
1130360111_2,0.120579,2.59263E+08,2.81948,0.301777,64191.31,319.3597512437811,58034.1930903,7356.0,100.0,1512.75690050796,0.2,311951.0,2.8178900000000002,119.271,62550.87,311.19835820895526,,,,,0.2720829526573973,6436.025934059085,12500715,12500715,1.2841489759240754,
1130360111_3,0.229854,4.18005E+06,2.89512,0.906345,38653.04,192.3036815920398,58034.3937731,7268.0,100.0,849.138680111617,0.2,0.1,2.8366599999999997,120.245,36399.37,181.09139303482587,,,,,0.26765770514519105,12939.726533151861,6940105,6940105,0.6316781908738397,
1130360113_0,9.16270E-02,2.47186E+10,2.80518,9.97121E-03,3704.78,18.43174129353234,58036.4984375,6368.0,100.0,282.525755949318,0.2,6392090.0,2.77446,97.2741,5801.52,28.863283582089554,,,,,0.2769716098276899,8094.729357854959,2005001,2005001,0.8768147959790333,
1130360113_1,0.103140,7.82829E+09,2.72654,1.36776E-02,929.22,4.6229850746268655,58036.6912616,5762.0,100.0,297.586925961077,0.2,11129200.0,2.66929,77.5933,3027.72,15.063283582089554,,,,,0.2927709267596967,8063.170273010148,1902280,1902280,0.7928821275277735,
1130360130_4,0.299388,4.26384E+05,3.64758,0.718360,22375.79,122.94390109890111,58136.4066204,1226.0,100.0,416.989439958706,0.46872700000000006,59766.8,3.6475800000000005,8.03925,12151.39,66.76587912087912,,,,,0.1145913865159329,5892.4965871146205,584173,584173,0.2377884703188497,
1130360130_5,0.299958,4.23488E+05,3.64758,0.716686,10413.19,59.845919540229886,58136.42045140001,1228.0,99.9,194.66935604438203,0.461662,63393.6,3.6475800000000005,8.57713,5652.64,32.4864367816092,,,,,0.11424336798365127,2697.021767510849,272967,272967,0.5201027620397553,
1130360130_6,0.297900,4.34072E+05,3.64758,0.714702,22703.42,126.83474860335194,58136.470983800005,1210.0,100.0,413.016032040119,0.645633,12448.0,3.6475800000000005,0.9218790000000001,36761.53,205.3716759776536,,,,,0.11321233870763275,6183.8071076043925,569201,569201,0.2229015286706449,
1130360130_8,0.302410,4.05482E+05,3.64758,0.702256,54410.48,284.8716230366492,58136.7283565,1209.0,100.0,986.399528911337,0.769282,6293.19,3.6475800000000005,0.00022649400000000002,115932.9,606.9785340314137,,,,,0.11268619482220173,6143.7782333766245,1359387,1359387,0.2243496619702844,
1130360130_9,0.300160,4.18426E+05,3.64758,0.712331,54483.36,285.2531937172775,58136.8571181,1212.0,100.0,991.3613041052589,0.468689,60354.7,3.6475800000000005,7.80675,28488.04,149.15204188481675,,,,,0.11291714820534372,5528.272665646133,1369552,1369552,0.24993994743415934,
1130360131_0,0.299891,4.18036E+05,3.64758,0.712165,51400.73,267.7121354166667,58137.11447919999,1205.0,100.0,915.8982039066029,0.8631030000000001,3710.61,3.6475800000000005,0.0601128,192679.9,1003.5411458333333,,,,,0.11154244770264247,5499.423449444691,1258884,1258884,0.2499771563733585,
1130360131_1,0.298378,4.22153E+05,3.64758,0.723521,36228.70,190.67736842105262,58137.3077431,1200.0,99.9,658.5592261464341,0.732,8037.85,3.6475800000000005,8.016610000000001e-06,61721.06,324.8476842105263,,,,,0.11237131362482353,1836.9328937042997,901898,901898,0.745943239773462,
1130360131_2,0.299213,4.27144E+05,3.64758,0.706607,44837.52,235.98694736842103,58137.5651852,1207.0,99.9,817.5871289819479,0.486372,50430.6,3.6475800000000005,6.85611,24730.98,130.16305263157895,,,,,0.11256859884277437,2729.814612867725,1125677,1125677,0.5045517474842068,
1130360131_3,0.299540,4.22502E+05,3.64758,0.711030,45042.97,239.5902659574468,58137.6295255,1208.0,100.0,813.628179094288,0.892932,3114.2,3.6475800000000005,0.203316,200705.6,1067.5829787234045,,,,,0.1124450747143815,5658.723978557294,1121134,1121134,0.2435509265069616,
1130360131_4,0.301916,4.08048E+05,3.64758,0.698204,46982.89,251.24540106951872,58137.6939352,1199.0,99.9,841.480100973975,0.9183979999999999,2406.33,3.6475800000000005,0.34189200000000003,213777.3,1143.1941176470586,,,,,0.11137945832124756,3457.041618284495,1151551,1151551,0.3959682486487863,
1130360131_5,0.133031,3.13123E+07,3.64758,0.905294,37769.53,199.83878306878307,58137.7582523,1202.0,100.0,844.457149947993,0.8284219999999999,4459.51,3.6475800000000005,0.0163803,144496.7,764.5328042328042,,,,,0.11226309270600064,4587.439837986544,1156671,1156671,0.29864588073832266,
1130360131_6,0.303374,3.97029E+05,3.64758,0.699722,43491.49,232.5748128342246,58137.8225926,1200.0,100.0,795.747041911818,0.8229780000000001,4579.32,3.6475800000000005,0.00935658,129177.5,690.7887700534758,,,,,0.11242679819577486,5663.358446319017,1089896,1089896,0.2418870776462176,
1130360131_7,0.134302,2.95308E+07,3.64758,0.905413,33788.00,180.68449197860963,58137.887384300004,1212.0,100.0,758.022188113537,0.748275,7265.52,3.6475800000000005,1.18729e-05,78638.33,420.5258288770054,,,,,0.1122898439943075,4637.468905156629,1048106,1048106,0.2982194312324302,
1130360131_8,0.300427,4.16477E+05,3.64758,0.710338,43919.41,232.3778306878307,58137.95129630001,1209.0,100.0,805.698492851574,0.469645,59356.8,3.6475800000000005,7.7672300000000005,23318.33,123.37740740740742,,,,,0.11270011199284125,4099.600228032125,1112830,1112830,0.3369928712123314,
1130360132_0,0.301812,4.06145E+05,3.64758,0.711435,44933.52,236.49221052631577,58138.015648099994,1211.0,100.0,805.703358888626,0.501893,22827.0,3.6475800000000005,9.96343,57474.17,302.4956315789474,,,,,0.11334650109693355,5384.0050268319155,1112750,1112750,0.25656513751108856,
1130360132_1,0.134187,2.95705E+07,3.64758,0.905159,35899.55,193.00833333333335,58138.08,1208.0,100.0,805.725255866535,0.770228,6290.19,3.6475800000000005,0.000192082,95263.94,512.1717204301075,,,,,0.11247327468631382,4666.268809679997,1110684,1110684,0.2954791670391134,
1130360132_2,0.300037,4.16734E+05,3.64758,0.711762,20950.11,112.03267379679144,58138.275740699995,1203.0,99.7,376.58576997136703,0.47032799999999997,59324.6,3.6475800000000005,7.61591,11066.7,59.18021390374332,,,,,0.11109618538939936,541.7331710876575,518147,518147,2.5445211825790905,
1130360133_0,0.293706,4.59846E+05,3.64758,0.723922,17533.75,97.95391061452514,58139.56423609999,1199.0,100.0,330.988014031202,0.460818,63985.9,3.6475800000000005,8.24945,9348.53,52.226424581005595,,,,,0.11331796295202665,5756.0928412786425,451832,451832,0.23719874367919905,
1130360134_0,0.296201,4.37151E+05,3.64758,0.713733,4997.48,31.629620253164553,58140.0171875,1179.0,99.9,87.49197600409391,0.952266,1638.85,3.6475800000000005,0.705964,26264.96,166.2339240506329,,,,,0.1106557955979796,3428.172235099238,118008,118008,0.3935566852596528,
1130360135_1,0.293897,4.56426E+05,3.64758,0.717619,36880.57,196.17324468085107,58141.936956,1185.0,100.0,685.7644560676999,0.49862,23371.3,3.6475800000000005,9.73536,47110.06,250.5854255319149,,,,,0.11253271880796384,5732.216438582146,924520,924520,0.23523098622142805,
1130360137_0,0.294227,4.28046E+05,3.64758,0.662036,24017.38,134.9291011235955,58151.782858800005,1021.0,100.0,440.207963975728,0.48486599999999996,50570.9,3.6475800000000005,5.07423,11843.31,66.53544943820225,,,,,0.10532089872830562,4002.469637634453,509501,509501,0.2892461716793804,
1130360138_0,0.302720,2.73772E+05,3.64758,0.423866,42945.89,213.66114427860697,58175.7774421,540.0,99.0,957.147858979879,0.424307,69356.9,3.6475800000000005,3.04833,14231.43,70.8031343283582,,,,,0.0759596800251692,156.80716728871886,585415,585415,3.925521696830109,
1130360138_1,0.422666,8.37153E+04,3.64758,0.102193,1628.41,11.30840277777778,58175.851886599994,543.4,99.9,95.91767039895059,0.423109,71177.4,3.6475800000000005,3.0758799999999997,1587.39,11.023541666666668,,,,,0.07722249611270182,1410.931797768316,58300,58300,0.4310938500724681,
1130360143_1,0.393717,7.76137E+04,3.64758,5.65310E-02,1367.83,8.768141025641025,58196.8659954,272.0,97.7,141.851042006398,0.39103000000000004,74042.7,3.6475800000000005,1.2715100000000001,1344.7,8.619871794871795,,,,,0.049804720511118,74.28623649278812,43232,43232,4.158630910184506,
1130360144_4,0.368328,1.10984E+05,3.64758,7.48946E-02,2250.18,14.517290322580644,58197.901261599996,266.9,99.1,250.685497001279,0.38276,80513.6,3.6475800000000005,1.44408,2102.19,13.56251612903226,,,,,0.053511318609756116,205.67372835937562,73599,73599,1.434434108450811,
1130360144_5,0.358567,1.28898E+05,3.64758,8.19610E-02,771.86,5.717481481481482,58197.9656019,266.7,99.5,85.90187400369899,0.383251,79444.8,3.6475800000000005,1.44116,677.96,5.021925925925927,,,,,0.056794910372547774,357.53961684881403,25216,25216,0.8233144997489358,
1130360145_0,0.350044,1.48489E+05,3.64758,8.73747E-02,1362.42,8.56867924528302,58198.094305599996,267.8,99.2,149.824200005969,0.383642,79488.7,3.6475800000000005,1.4259700000000002,1131.28,7.11496855345912,,,,,0.0567857223976861,196.40091994020236,44175,44175,1.5089261558933598,
1130360145_2,0.386476,8.19822E+04,3.64758,6.03364E-02,1510.20,9.870588235294118,58198.4808102,258.5,99.1,183.770000005141,0.384513,77020.4,3.6475800000000005,1.31689,1480.37,9.67562091503268,,,,,0.05347902959027754,216.9889450632008,52379,52379,1.3196266092160729,
1130360145_3,0.393034,7.37825E+04,3.64758,5.54740E-02,1377.09,9.629999999999999,58198.8014699,255.0,98.7,161.811593998689,0.390728,70139.2,3.6475800000000005,1.1712,1351.14,9.448531468531467,,,,,0.051271770301268685,144.80655745419662,45509,45509,1.95573030984264,
1130360145_4,0.358809,1.25857E+05,3.64758,7.81187E-02,1548.65,10.535034013605443,58198.93017359999,257.7,99.2,170.80146900122102,0.380284,81563.8,3.6475800000000005,1.39856,1419.64,9.657414965986396,,,,,0.0544350447072836,230.01436680298332,47923,47923,1.2251511380985036,
1130360146_0,0.366915,1.10322E+05,3.64758,7.01335E-02,1938.26,12.42474358974359,58199.0588426,254.2,99.5,246.71496198617402,0.383156,78304.9,3.6475800000000005,1.27801,1812.82,11.620641025641026,,,,,0.05378381077680396,334.81092207275486,68593,68593,0.8328825579478326,
1130360146_1,0.375552,9.56200E+04,3.64758,6.60584E-02,1760.53,9.121917098445596,58199.1875694,254.7,98.5,237.70797399291803,0.373568,89174.8,3.6475800000000005,1.50201,1724.58,8.935647668393784,,,,,0.055009449551793925,82.811997892151,66274,66274,3.4078654098944825,
1130360146_10,0.391478,7.29317E+04,3.64758,5.37667E-02,628.34,4.94755905511811,58199.766493099996,243.5,98.4,69.921040001791,0.389824,68888.5,3.6475800000000005,1.09414,618.13,4.867165354330709,,,,,0.04869496984512818,106.45316655575888,18856,18856,2.557302274316293,
1130360146_4,0.380993,8.67634E+04,3.64758,5.95472E-02,995.66,7.111857142857143,58199.37304400001,247.8,99.4,122.881206597551,0.379338,81302.8,3.6475800000000005,1.2958,976.0,6.971428571428572,,,,,0.05412956569696675,280.2741523233119,33544,33544,0.9774592030606448,
1130360146_6,0.390593,7.42808E+04,3.64758,5.62419E-02,1190.72,7.395776397515528,58199.438796300004,247.2,98.6,149.851860007038,0.38919699999999996,69652.4,3.6475800000000005,1.14957,1171.51,7.276459627329192,,,,,0.05018858670954333,98.01842223000084,40871,40871,2.8112464389345213,
1130360146_7,0.383020,8.49689E+04,3.64758,5.45926E-02,2158.41,11.859395604395603,58199.44417819999,246.0,98.3,290.643524995772,0.381769,79756.0,3.6475800000000005,1.18171,2118.17,11.638296703296705,,,,,0.04881035498660684,88.73252652889427,78699,78699,3.0863695491181566,
1130360146_8,0.386247,8.02264E+04,3.64758,5.66646E-02,1422.39,9.419801324503313,58199.5096528,248.3,99.0,190.771181992022,0.384877,75178.5,3.6475800000000005,1.1974,1394.97,9.238211920529801,,,,,0.05333541399165124,193.67225649887726,51861,51861,1.4109412561253631,
