full_ids,mjd,net_source_count_rate,source_percent,source_exposure_time,tin_before_error,diskbb_norm_before_error,gamma_before_error,nthcomp_norm_before_error,fit_stat,reduced_fit_stat,tin_after_error,diskbb_norm_after_error,gamma_after_error,nthcomp_norm_after_error,hardness_ratio,counts_ratio,source_counts,net_source_counts,bg_net_count_rate,pds_exposure
1050360104_4,58008.7162731,4.790e+03,99.5,196.64686802309,0.200000,1.52873E+07,2.36604,45.1173,970.29,4.827313432835821,,,,,0.346995856265004,315.6542255557545,1040837,1040837,16.82139930086679,
1050360104_5,58008.7328588,4.829e+03,100.0,658.318983900361,0.200000,1.59501E+07,2.36006,45.0917,3648.91,18.153781094527364,,,,,0.3482123521091027,4998.141052376676,3496417,3496417,1.0628335028928577,
1050360104_6,58008.7405324,4.852e+03,100.0,231.090095985681,0.200000,1.57763E+07,2.36841,45.7808,1416.58,7.047661691542288,,,,,0.3477435099730364,5537.180918779071,1232367,1232367,0.9632709280176741,
1050360104_7,58008.7781713,4.735e+03,100.0,145.295696008019,0.200000,1.65233E+07,2.32723,42.4377,963.95,4.795771144278607,,,,,0.35489074552727157,9117.60718125483,754843,754843,0.5698632362278621,
1050360104_8,58008.779919,4.710e+03,100.0,155.333099970594,0.200000,1.66797E+07,2.33696,42.6586,1067.40,5.31044776119403,,,,,0.35280602526739496,5347.288050436156,801918,801918,0.9656363329037738,
1050360104_9,58008.7817477,4.742e+03,99.9,607.71893005399,0.200000,1.64124E+07,2.33442,42.8742,3118.29,15.513880597014925,,,,,0.3537294601264574,1875.1426498559617,3165022,3165022,2.7788897992643453,
1050360105_0,58008.9877083,4.787e+03,99.8,197.14741196204,0.200000,1.64149E+07,2.35391,44.2885,1123.23,5.58820895522388,,,,,0.34952530528214565,785.0462890056331,1038416,1038416,6.717978154797954,
1050360105_1,58008.9988079,4.834e+03,99.9,136.463918969035,0.200000,1.61005E+07,2.35975,45.0951,846.88,4.213333333333333,,,,,0.3493220535371164,1833.382102645368,725166,725166,2.900037095782757,
1050360105_13,58009.1096181,4.879e+03,99.6,62.7341399998404,0.200000,1.69802E+07,2.35830,45.3331,528.34,2.6285572139303484,2.0000e-01,1.6980e+07,2.3583e+00,4.5333e+01,0.34912195893973696,314.37329525644094,336166,336166,17.099674888987543,
1050360105_14,58009.12,4.886e+03,99.7,151.39382398501,0.200000,1.64344E+07,2.35940,45.5381,828.29,4.120845771144278,,,,,0.3488776085241411,495.15980747493984,814285,814285,10.884308852883134,
1050360105_15,58009.1218634,4.809e+03,99.9,486.063616026193,0.200000,1.64096E+07,2.36023,45.8168,2376.32,11.822487562189055,,,,,0.34870118118611954,2014.3186402759636,2568419,2568419,2.62458260455228,
1050360105_16,58009.1646412,4.726e+03,99.9,845.086109848693,0.200000,1.73403E+07,2.30993,41.3992,4698.92,23.37771144278607,,,,,0.35910916035119606,2410.1266891687374,4372065,4372065,2.147464571147284,
1050360105_17,58009.1828588,4.710e+03,99.9,911.352809923701,0.200000,1.73050E+07,2.31105,41.3087,4979.77,24.774975124378113,,,,,0.35840226298110034,1781.5425227034814,4704888,4704888,2.8994151419141097,
1050360105_18,58009.2289699,4.623e+03,99.9,846.228442926425,0.200000,1.77291E+07,2.27637,38.8286,5114.49,25.445223880597013,,,,,0.36526165972066005,1532.5180688485807,4278928,4278928,3.3016059258596564,
1050360105_19,58009.2933449,4.682e+03,99.9,844.248146991245,0.200000,1.74928E+07,2.29559,40.2873,4544.91,22.61149253731343,,,,,0.3616003683824405,1493.040951495897,4328998,4328998,3.4366596657956157,
1050360105_2,58009.0391088,4.766e+03,99.9,291.780241058208,0.200000,1.65940E+07,2.35704,45.1946,1748.98,8.701393034825871,,,,,0.3502847335750467,2905.94901721821,1526425,1526425,1.8008646650250524,
1050360105_20,58009.3576852,4.791e+03,99.9,845.128649915569,0.200000,1.72444E+07,2.32151,42.5846,4580.76,22.78985074626866,,,,,0.35627886838305317,951.2953064406801,4442728,4442728,5.53182351530688,
1050360105_21,58009.422037,4.880e+03,99.9,75.5271280091256,0.200000,1.71932E+07,2.31402,43.0480,602.15,2.995771144278607,2.0000e-01,1.7193e+07,2.3140e+00,4.3048e+01,0.35760157816339677,1296.5012261623745,404944,404944,4.1386068243529195,
1050360105_22,58009.4265394,4.826e+03,99.8,458.406414000783,0.200000,1.72618E+07,2.31288,42.4808,2715.56,13.510248756218905,,,,,0.3576684335367613,725.4035270594779,2428913,2428913,7.314433864862486,
1050360105_23,58009.4859144,5.034e+03,99.9,82.4704599874094,0.200000,1.63591E+07,2.35843,46.9555,578.64,2.8788059701492537,2.0000e-01,1.6359e+07,2.3584e+00,4.6956e+01,0.34854215003317335,2300.494471824925,457018,457018,2.409919405027894,
1050360105_24,58009.4925579,4.964e+03,99.9,315.198806012981,0.200000,1.69800E+07,2.35870,47.1167,1939.77,9.650597014925372,,,,,0.3492031652768238,911.704059416766,1720380,1720380,5.993252137798237,
1050360105_25,58009.5576505,4.853e+03,99.9,271.478571047075,0.200000,1.74574E+07,2.32621,44.2445,1578.59,7.8536815920398,,,,,0.3551831940735557,1039.1711497339325,1446069,1446069,5.130793142356227,
1050360105_26,58009.6779977,4.867e+03,100.0,177.904161991086,0.200000,1.73002E+07,2.30487,42.4566,1136.72,5.6553233830845775,,,,,0.36044920473916847,4163.335666918025,949387,949387,1.2820946023271849,
1050360105_27,58009.7424306,4.631e+03,99.5,743.891984067857,0.200000,1.77188E+07,2.25628,37.9970,3998.24,19.891741293532338,,,,,0.36904012961471766,340.806553570124,3783666,3783666,14.96825464840847,
1050360105_28,58009.8067593,4.561e+03,99.9,745.954499929212,0.200000,1.83402E+07,2.20626,35.1656,4636.30,23.066169154228856,,,,,0.38058124357203976,2229.4968626022423,3715901,3715901,2.235320338952622,
1050360105_29,58009.8711343,4.416e+03,99.9,803.781432047486,0.200000,1.85374E+07,2.17066,32.5330,4771.08,23.736716417910447,,,,,0.3878883641035065,3453.4653325962086,3865724,3865724,1.3930398741716488,
1050360105_3,58009.055706,4.874e+03,99.1,145.411473971792,0.200000,1.58051E+07,2.38306,46.7837,894.06,4.448059701492537,,,,,0.34412352805046253,186.995152265625,784172,784172,28.99419326238395,
1050360105_4,58009.0634028,4.903e+03,99.9,104.583780008834,0.200000,1.65242E+07,2.36024,45.7445,730.18,3.63273631840796,,,,,0.3485501113007045,2348.2925905696957,563173,563173,2.2940890020560816,
1050360106_0,58009.9998148,4.410e+03,99.9,825.68399998825,0.200000,1.85550E+07,2.16756,32.3667,5345.70,26.5955223880597,,,,,0.3896083205446472,3261.5191510843574,3964168,3964168,1.4724868568458718,
1050360106_1,58010.0641898,4.429e+03,99.9,823.624020030722,0.200000,1.87471E+07,2.17104,32.6394,5418.62,26.958308457711443,,,,,0.38860393237490654,3137.374919124889,3970004,3970004,1.536858800202272,
1050360106_2,58010.1285301,4.498e+03,99.9,824.607958141714,0.200000,1.86337E+07,2.18986,33.9382,5159.58,25.66955223880597,,,,,0.3840705315608478,3544.029441546567,4041021,4041021,1.3831485454273909,
1050360106_3,58010.1926505,4.471e+03,99.9,884.23762695957,0.200000,1.88837E+07,2.16440,32.6759,5538.91,27.55676616915423,,,,,0.38919870987833755,2281.484427987221,4304840,4304840,2.1348182750360647,
1050360106_4,58010.2570023,4.480e+03,99.9,844.464641860686,0.200000,1.88336E+07,2.15798,32.5024,5249.75,26.1181592039801,,,,,0.3909724798872425,1898.702773422823,4122163,4122163,2.5722637554480077,
1050360106_5,58010.3213542,4.418e+03,99.9,844.507092183921,0.200000,1.87750E+07,2.14750,31.6265,5299.74,26.36686567164179,,,,,0.3936950618370756,1370.4831238466352,4062235,4062235,3.512408809640428,
1050360106_6,58010.3856944,4.489e+03,99.9,885.229600146413,0.200000,1.87464E+07,2.17834,33.3865,5605.07,27.885920398009947,,,,,0.3869022038496289,1728.2939975229679,4328312,4328312,2.8307164423337703,
1050360106_7,58010.4500463,4.674e+03,100.0,143.198064029217,0.200000,1.86888E+07,2.21885,36.5891,1079.91,5.3726865671641795,,,,,0.3785834717808305,4120.7372222834865,730226,730226,1.2378004326524048,
1050360106_8,58010.4567477,4.699e+03,99.9,309.297586070839,0.200000,1.85657E+07,2.21688,36.7264,2122.07,10.557562189054726,,,,,0.3785994634228202,2614.5918951003887,1587223,1587223,1.9634671644601358,
1050360106_9,58010.5215856,4.761e+03,99.9,236.680289980955,0.200000,1.88494E+07,2.22011,37.3526,1628.90,8.103980099502488,,,,,0.37784071913528156,1272.7228126789205,1231243,1231243,4.0906207762435285,
1050360107_0,58011.8653241,5.139e+03,99.9,871.743261994328,0.200000,1.98253E+07,2.23006,40.8615,5715.78,28.436716417910446,,,,,0.3750828584484685,3073.246419755771,4898182,4898182,1.828901314147824,
1050360107_1,58011.9296991,5.241e+03,99.9,882.612504120916,0.200000,1.99282E+07,2.23355,41.8748,5657.85,28.14850746268657,,,,,0.3745997539740281,2888.2824934249493,5060923,5060923,1.9859594481356093,
1050360108_0,58012.1870949,5.504e+03,99.9,863.510527082719,0.200000,1.97262E+07,2.26456,45.7786,5339.85,26.566417910447765,,,,,0.3683994122108286,1087.034495731896,5213752,5213752,5.559543248780648,
1050360108_1,58012.2512153,5.614e+03,99.6,806.740920499159,0.200000,1.95940E+07,2.28248,47.7524,5221.90,25.979601990049748,,,,,0.3645668634361113,261.71921712495254,4986364,4986364,23.707013593554212,
1050360108_3,58012.3155903,5.844e+03,99.3,881.089032012504,0.200000,1.85638E+07,2.33120,52.8860,4669.40,23.230845771144278,,,,,0.3550430730162551,182.07092925495527,5698085,5698085,35.715801284430704,
1050360108_4,58012.3799306,5.936e+03,100.0,65.5480979857966,0.200000,1.90215E+07,2.33704,54.0517,561.33,2.7926865671641794,2.0000e-01,1.9022e+07,2.3370e+00,5.4052e+01,0.35322159283321164,6904.7690529926385,427691,427691,0.9451130553414915,
1050360108_5,58012.3845255,5.884e+03,99.9,77.4829380037263,0.200000,1.86816E+07,2.32554,52.9010,595.32,2.9617910447761195,2.0000e-01,1.8682e+07,2.3255e+00,5.2901e+01,0.3559887139609719,2377.659088589368,501687,501687,2.7243310308280977,
1050360108_6,58012.3856829,5.986e+03,99.9,388.389293057844,0.200000,1.89261E+07,2.33823,54.6270,2639.17,13.130199004975125,,,,,0.3535403201038734,1244.173845828677,2558921,2558921,5.299779057245251,
1050360108_7,58012.4503125,5.941e+03,99.9,364.558348950464,0.200000,1.92688E+07,2.31915,52.9539,2360.29,11.74273631840796,,,,,0.35724182568841,1222.1780951153564,2382785,2382785,5.352279730627924,
1050360108_8,58012.515625,5.575e+03,99.9,282.194611940533,0.200000,2.03546E+07,2.26790,46.5128,1980.64,9.853930348258707,,,,,0.36815364024781044,1513.4976556870745,1724739,1724739,4.040917242893669,
1050360108_9,58012.5818866,5.521e+03,99.9,118.251728009898,0.200000,2.01373E+07,2.25923,45.5877,919.75,4.575870646766169,,,,,0.36976435289518006,1936.199849698295,715756,715756,3.127747458515688,
1050360109_0,58013.21625,6.110e+03,99.1,903.562660138123,0.200000,1.94200E+07,2.32895,55.1388,5424.55,26.987810945273633,,,,,0.3560832168922994,133.61815503675334,6116685,6116685,51.045193969114976,
1050360109_1,58013.2806019,6.581e+03,99.8,883.523469795473,0.200000,1.80180E+07,2.38698,63.9496,5152.51,25.634378109452737,,,,,0.34508364797188246,531.6282285865872,6426724,6426724,13.708224512407352,
1050360109_10,58013.9882292,6.358e+03,100.0,864.806319089606,0.200000,2.00726E+07,2.32046,56.8406,5493.39,27.33029850746269,,,,,0.35763105819362057,4647.73117062048,6049521,6049521,1.5054092719192786,
1050360109_2,58013.3451736,6.914e+03,100.0,66.4528110297397,0.200000,1.73272E+07,2.39519,68.0666,622.07,3.0948756218905475,,,,,0.3449564758709573,4678.105104909295,507851,507851,1.6339765728975297,
1050360109_3,58013.3459722,6.867e+03,100.0,160.639848053455,0.200000,1.76621E+07,2.39219,67.3008,1249.12,6.214527363184079,,,,,0.34447985815997445,3406.172683488397,1218977,1218977,2.2284509832493624,
1050360109_4,58013.4795486,6.771e+03,99.9,358.334736961871,0.200000,1.82318E+07,2.38440,65.6435,2409.19,11.986019900497512,,,,,0.3462032295623891,1495.0351988712391,2678235,2678235,5.002636427050807,
1050360109_5,58013.5457755,6.773e+03,99.9,197.53675302444,0.200000,1.83145E+07,2.38153,65.4413,1416.79,7.048706467661692,,,,,0.3464588167545987,2714.7378503117934,1476336,1476336,2.754034694605686,
1050360109_7,58013.6664931,6.945e+03,99.5,684.713910073042,0.200000,1.76561E+07,2.39371,68.2205,3988.99,19.845721393034825,,,,,0.3440416813974734,296.62921011259874,5275893,5275893,26.06390508040247,
1050360109_8,58013.7308681,6.747e+03,100.0,72.445565010421,0.200000,1.95234E+07,2.35059,62.7202,632.43,3.1464179104477608,,,,,0.35308453497737924,8225.294720762246,538582,538582,0.9039436656378698,
1050360109_9,58013.7317361,6.722e+03,99.9,786.146327868104,0.200000,1.93451E+07,2.35149,62.5610,4639.93,23.084228855721395,,,,,0.3523772068598982,1125.2032913038797,5826699,5826699,6.5928673993161775,
1050360110_0,58014.0526157,6.522e+03,100.0,861.700923932716,0.200000,2.00253E+07,2.33421,59.3225,5449.44,27.111641791044775,,,,,0.35557862732700557,4037.821558389776,6184317,6184317,1.7778521109723748,
1050360110_1,58014.3785995,8.065e+03,99.9,478.882908138447,0.200000,1.55695E+07,2.45520,85.7720,4898.76,24.371940298507464,,,,,0.33420852573268667,926.3442725837339,4286412,4286412,9.6730010291828,
1050360110_2,58014.4434954,8.371e+03,99.9,432.181948062032,0.200000,1.50756E+07,2.46675,90.3708,4917.39,24.464626865671644,,,,,0.33224004894395365,1044.3416156297526,4018121,4018121,8.911070049433159,
1050360110_3,58014.6958796,7.636e+03,99.9,327.258360022679,0.200000,1.71580E+07,2.42937,78.4809,2779.84,13.830049751243783,,,,,0.3384999001999504,3188.4840379005313,2766206,2766206,2.651830434947721,
1050360110_4,58014.6997222,7.768e+03,99.9,533.579791912809,0.200000,1.67568E+07,2.43733,80.6732,4322.09,21.502935323383085,,,,,0.33699791059651707,2497.0979904029828,4591089,4591089,3.447106551563204,
1050360110_5,58014.824375,8.244e+03,100.0,189.331233056262,0.200000,1.47624E+07,2.48316,90.6693,2481.87,12.347611940298506,,,,,0.3288957177496613,6550.1042948523045,1732072,1732072,1.396888593727092,
1050360110_6,58014.8266667,8.386e+03,100.0,673.08930473309,0.200000,1.45848E+07,2.47964,91.9482,8301.23,41.29965174129353,,,,,0.3301605942863663,6930.4676875126825,6265500,6265500,1.3433314130499907,
1050360111_0,58015.274838,1.045e+04,99.9,858.964120313525,0.200000,4.19836E+06,2.61984,136.630,39537.71,196.7050248756219,,,,,0.30812654573012616,926.6766037792203,10048507,10048507,12.637676347776637,
1050360111_2,58015.3430903,1.072e+04,100.0,514.540000073612,0.200000,4.08382E+06,2.59049,135.693,25834.35,128.52910447761192,,,,,0.31514791206905,2732.0374115797804,6158270,6158270,4.382399186480697,
1050360111_3,58015.5963426,1.010e+04,100.0,109.855590021238,0.200000,8.70927E+06,2.56902,124.022,3307.25,16.453980099502488,,,,,0.31670446058457097,8580.659805605741,1237778,1237778,1.3132594377124402,
1050360111_5,58015.6608102,1.049e+04,99.9,560.057000080124,0.200000,5.85431E+06,2.59845,133.606,22661.36,112.74308457711443,,,,,0.31132780072735483,1501.5315352513317,6567373,6567373,7.814736273772316,
1050360111_6,58015.6674074,1.064e+04,100.0,175.146809983067,0.200000,5.52201E+06,2.60279,136.246,7349.58,36.56507462686567,,,,,0.31115188085011086,3435.618313193325,2081925,2081925,3.4608626767212622,
1050360112_0,58016.2396065,1.082e+04,99.6,871.414720037021,0.200000,8.32594E+05,2.66726,149.665,57733.93,287.23348258706466,,,,,0.30030429782024015,298.6738187957315,10595024,10595024,40.8447661605233,
1050360112_1,58016.3063542,1.112e+04,99.9,657.731550084427,0.200000,5.17750E+06,2.56732,137.043,31416.47,156.30084577114428,,,,,0.3188224277827008,2526.8584368751754,8169093,8169093,4.917180594481111,
1050360112_2,58016.3727431,1.103e+04,99.9,472.780239874497,0.200000,3.62141E+06,2.60401,141.834,25126.45,125.00721393034826,,,,,0.3124050218288132,1526.434820958601,5830051,5830051,8.083871128506873,
1050360112_3,58016.9472917,1.052e+04,100.0,847.932940397412,0.200000,8.04873E+06,2.57348,129.916,27118.92,134.92,,,,,0.3154806353150234,13406.232909127788,9955228,9955228,0.8758209709647713,
1050360113_0,58017.0116204,1.049e+04,100.0,849.911780398339,0.200000,8.16267E+06,2.57411,129.644,26388.37,131.28542288557213,,,,,0.31524312261790005,9674.251232115208,9949991,9949991,1.2102535679248336,
1050360113_1,58017.0759722,1.071e+04,100.0,860.612700227648,0.200000,5.35582E+06,2.61436,138.952,37412.54,186.13203980099502,,,,,0.308784280272126,7086.48257540015,10302821,10302821,1.689580814513451,
1050360113_2,58017.1401042,1.082e+04,100.0,879.318790383637,0.200000,5.84797E+06,2.60546,138.945,35950.69,178.85915422885574,,,,,0.3104343449398279,2764.5053108421653,10637354,10637354,4.377508066189369,
1050360113_3,58017.204456,1.085e+04,99.9,879.25656032376,0.200000,4.73527E+06,2.62161,141.988,40684.80,202.4119402985075,,,,,0.3076115267801182,1212.7149766331493,10674822,10674822,10.019465377453194,
1050360113_4,58017.2688426,1.095e+04,100.0,876.245140397921,0.200000,4.08023E+06,2.62896,144.530,42294.50,210.42039800995025,,,,,0.3066468460971497,4695.875373557844,10724684,10724684,2.606962679266769,
1050360113_5,58017.3365278,1.092e+04,99.9,591.392100086436,0.200000,4.87002E+06,2.61889,142.401,26012.10,129.41343283582088,,,,,0.3080619540138723,1485.1013488901285,7217524,7217524,8.223357253020806,
1050360113_6,58017.4013773,1.035e+04,99.9,538.162879884243,0.200000,9.73004E+06,2.55521,124.970,14596.60,72.61990049751245,,,,,0.3180262131941052,955.9507820816314,6219241,6219241,12.101596238323506,
1050360113_7,58017.8477778,1.072e+04,100.0,876.298299977556,0.321595,0.100000,2.86036,132.042,84449.54,420.1469651741293,,,,,0.27781699282100286,18302.164854399183,10546483,10546483,0.6576229404540137,
1050360114_0,58018.3657292,1.080e+04,99.9,588.270550016314,0.200000,0.100000,2.72483,158.916,42050.22,209.20507462686567,,,,,0.2889653975482093,1253.309768453905,7122277,7122277,9.667851807033818,
1050360114_1,58018.8769213,1.060e+04,100.0,898.012000054121,0.315118,0.100000,2.86703,133.787,85694.90,426.3427860696517,,,,,0.2760368424864449,18934.13496579113,10694345,10694345,0.6289983691332095,
1050360114_2,58018.9412731,1.054e+04,100.0,898.012000054121,0.313876,0.100000,2.86732,133.520,83533.02,415.5871641791045,,,,,0.2754146398942644,11974.22631252408,10635105,10635105,0.9891187862715076,
1050360115_10,58019.4727431,1.044e+04,100.0,619.10774028115,0.313433,0.100000,2.87013,132.658,57209.52,284.6244776119403,,,,,0.2745926858636126,28170.714833968643,7262153,7262153,0.4164057425505202,
1050360115_12,58019.5372569,1.052e+04,100.0,698.156339779496,0.277811,0.100000,2.80386,139.509,56244.61,279.8239303482587,,,,,0.281293315561794,14369.020339450313,8245146,8245146,0.8219563029213409,
1050360115_13,58019.5454514,1.050e+04,100.0,59.3015999905765,0.200000,0.100000,2.75107,158.851,4757.59,23.669601990049753,,,,,0.28274657331654196,20892.318478579436,698830,698830,0.5640781531160595,
1050360115_14,58019.602662,1.046e+04,100.0,670.453859684989,0.274632,0.100000,2.80602,140.180,53641.60,266.873631840796,,,,,0.2807092331571002,26443.86953566,7872438,7872438,0.44404989473875667,
1050360115_15,58019.6688079,1.066e+04,100.0,360.919299861416,0.200000,1.77737E+06,2.67566,148.539,22285.53,110.87328358208954,,,,,0.29890599759847775,14117.328461306837,4309235,4309235,0.8458012395794628,
1050360115_16,58019.6730556,1.064e+04,100.0,154.196640070528,0.200000,1.28368E+06,2.68233,149.393,9652.12,48.020497512437814,,,,,0.29774388744665264,35068.60981890884,1837195,1837195,0.33976151029636953,
1050360115_17,58019.7336458,1.065e+04,100.0,303.570810049772,0.200000,1.64709E+06,2.67391,148.144,18680.16,92.93611940298507,,,,,0.299322317535882,18497.46532232611,3621501,3621501,0.6449705093141257,
1050360115_18,58019.7372801,1.060e+04,100.0,170.021999996156,0.200000,1.83111E+06,2.66696,146.335,10205.08,50.771542288557214,,,,,0.3002825111948391,14146.842897402892,2018934,2018934,0.8394371218050564,
1050360115_19,58019.8001852,1.079e+04,100.0,295.552530064248,0.200000,1.41946E+06,2.67734,150.617,19103.30,95.0412935323383,,,,,0.29871930031478655,20955.42256056329,3570433,3570433,0.576514863867693,
1050360115_2,58019.0071181,1.053e+04,100.0,776.380700166337,0.317777,0.100000,2.87549,132.717,73189.84,364.1285572139303,,,,,0.27474442666086046,9676.095167364809,9181797,9181797,1.2223560047751325,
1050360115_20,58019.8661574,1.053e+04,100.0,155.188219948672,0.276043,0.100000,2.79911,139.742,12253.30,60.961691542288555,,,,,0.2821334805550156,34939.66136388766,1834586,1834586,0.3383553609396609,
1050360115_21,58019.9232407,1.045e+04,100.0,787.132559940219,0.200000,0.100000,2.74403,157.018,58060.10,288.85621890547264,,,,,0.28487154388864955,18884.252920062714,9233116,9233116,0.6211887820990417,
1050360115_22,58019.9875463,1.043e+04,100.0,791.087999939919,0.200000,0.100000,2.75229,158.066,61452.89,305.7357711442786,,,,,0.2830029872740193,17474.435250874263,9259787,9259787,0.6698813781389092,
1050360115_3,58019.0699306,1.060e+04,100.0,888.050160342827,0.320924,0.100000,2.87711,132.556,83342.58,414.6397014925373,,,,,0.2748537026614121,4271.6929748490775,10573116,10573116,2.787835533989437,
1050360115_4,58019.134294,1.061e+04,100.0,609.131600193679,0.313929,0.100000,2.86053,133.605,56370.74,280.45144278606966,,,,,0.27663763322332696,4273.5570967023095,7260127,7260127,2.7896210561893917,
1050360115_5,58019.1414468,1.071e+04,99.4,275.891939979047,0.284144,0.100000,2.81021,140.530,20961.93,104.28820895522388,,,,,0.2789330932282774,212.83882192094285,3332349,3332349,57.0172036024582,
1050360115_6,58019.215544,1.061e+04,100.0,480.634559880942,0.287079,0.100000,2.82401,139.678,41612.03,207.02502487562188,,,,,0.27956225090588155,23695.370746114364,5721701,5721701,0.5024177613433088,
1050360115_7,58019.2798958,1.055e+04,100.0,494.49500022456,0.300567,0.100000,2.84338,136.009,43872.34,218.27034825870646,,,,,0.277780555395008,19254.682283826758,5858729,5858729,0.6153577916463758,
1050360115_8,58019.3308102,1.058e+04,99.9,591.32631986402,0.268044,0.100000,2.79481,142.901,46465.29,231.1705970149254,,,,,0.2815036801994198,1132.9872595551567,7030769,7030769,10.50350098311118,
1050360115_9,58019.3965625,1.058e+04,99.9,454.880199786276,0.297243,0.100000,2.83948,137.282,39864.08,198.32875621890548,,,,,0.27782832300338045,1431.8655290729484,5407128,5407128,8.30750853599176,
1050360116_0,58020.0518634,1.029e+04,100.0,800.076730240136,0.255482,0.100000,2.78324,141.952,58549.31,291.2900995024876,,,,,0.28271364032146196,20826.492616281594,9243062,9243062,0.5547393120149429,
1050360116_1,58020.1160069,1.050e+04,100.0,813.831779938191,0.200000,1.63607E+06,2.68623,147.974,49291.54,245.23154228855722,,,,,0.2969717555087339,12811.036826804715,9568128,9568128,0.9177871088580217,
1050360116_2,58020.1801273,1.059e+04,100.0,840.463000210002,0.200000,2.83373E+06,2.65956,144.798,48060.46,239.1067661691542,,,,,0.3015784823563158,16866.838285736427,9962235,9962235,0.702797569739914,
1050360116_3,58020.2447569,1.030e+04,100.0,814.886559672654,0.200000,0.100000,2.74913,155.568,59666.98,296.8506467661692,,,,,0.2837921269420453,22288.366449436377,9420043,9420043,0.5186769837041098,
1050360116_4,58020.308831,1.033e+04,100.0,726.885599819943,0.274852,0.100000,2.81049,139.003,57756.77,287.3471144278607,,,,,0.2804495023151444,21453.207499956712,8431475,8431475,0.5407113704484577,
1050360116_6,58020.3178472,1.019e+04,100.0,69.1943000257015,0.277255,0.100000,2.81368,136.577,5599.49,27.858159203980097,,,,,0.2791580214498015,18775.77248600752,792595,792595,0.6101074456410556,
1050360116_7,58020.3734144,1.029e+04,100.0,826.728759866208,0.298047,0.100000,2.84888,134.183,70891.19,352.69248756218906,,,,,0.27619387712359933,25527.22957793868,9548103,9548103,0.45244665159613084,
1050360116_8,58020.4377662,1.025e+04,100.0,827.72604031954,0.313110,0.100000,2.87939,131.388,74568.90,370.9895522388059,,,,,0.27328369448352496,19881.474472065747,9536551,9536551,0.5795327349521542,
1050360116_9,58020.5016551,1.019e+04,100.0,872.245079649612,0.332614,0.100000,2.92540,127.837,82862.61,412.2517910447761,,,,,0.26913598400377803,22269.727572510503,9990155,9990155,0.5143257829842222,
1050360117_0,58021.0164815,1.017e+04,100.0,873.198700202629,0.298980,0.100000,2.85746,133.357,73363.34,364.9917412935323,,,,,0.274963882786037,15130.979689139878,9982319,9982319,0.7555792431152027,
1050360117_1,58021.1448727,1.017e+04,100.0,763.461679693311,0.305313,0.100000,2.86651,131.945,66035.58,328.535223880597,,,,,0.2741913982598696,22951.05776185453,8727747,8727747,0.4981167226859679,
1050360117_2,58021.153831,1.015e+04,100.0,138.405400048941,0.302882,0.100000,2.86375,132.226,11949.54,59.450447761194035,,,,,0.2738911693039397,31253.182939311555,1578235,1578235,0.3648701015476879,
1050360117_3,58021.4018866,1.011e+04,100.0,935.489939704537,0.288711,0.100000,2.84491,134.931,76949.70,382.83432835820895,,,,,0.2759936558226275,23422.517908917926,10617720,10617720,0.48459296984819583,
1050360117_4,58021.5969444,1.004e+04,100.0,761.468400293961,0.301538,0.100000,2.86965,131.991,63367.34,315.2603980099502,,,,,0.2728604100542371,27927.746952797042,8589613,8589613,0.40392558441660514,
1050360117_6,58021.7717361,9.924e+03,100.0,925.778879754245,0.257647,0.100000,2.81253,139.904,67986.20,338.23980099502484,,,,,0.277655121471026,12425.694806582509,10312025,10312025,0.8965013722857149,
1050360117_7,58021.9807755,1.000e+04,100.0,838.578719735146,0.270794,0.100000,2.82333,137.549,62659.92,311.74089552238803,,,,,0.27720762092447365,19316.185811837877,9417309,9417309,0.5814121363879737,
1050360117_8,58021.9907755,1.008e+04,100.0,105.772709972225,0.200000,0.100000,2.77235,156.033,8389.39,41.73825870646766,,,,,0.279135023288871,16990.572452401164,1197341,1197341,0.6662876643549074,
1050360118_0,58022.237963,9.931e+03,100.0,982.926839925349,0.295656,0.100000,2.86769,132.500,80119.48,398.60437810945274,,,,,0.2725264386609,22928.156078556643,10969291,10969291,0.4867513629399343,
1050360118_1,58022.4951273,1.003e+04,100.0,995.711529856548,0.200000,1.33553E+06,2.70853,144.783,58343.19,290.26462686567163,,,,,0.29265888281208235,17583.08982235353,11187549,11187549,0.6390442330512855,
1050360118_2,58022.5433333,9.996e+03,99.4,482.524640120566,0.200000,2.41457E+06,2.67803,139.509,25500.47,126.86800995024876,,,,,0.2974925969477581,257.522525828365,5425981,5425981,43.83623693878066,
1050360118_3,58022.5537153,1.014e+04,100.0,61.3099399711937,0.200000,3.28978E+06,2.66239,138.952,3364.48,16.738706467661693,,,,,0.2997891826527228,3475.6233354776723,696088,696088,3.2675746941480632,
1050360118_4,58022.8808333,1.008e+04,100.0,1011.40940987226,0.200000,2.90505E+06,2.66817,139.067,52440.18,260.8964179104478,,,,,0.2994938591325971,14502.65144945068,11414315,11414315,0.7782253996301167,
1050360118_5,58022.9292014,1.002e+04,100.0,980.029629992321,0.200000,2.80854E+06,2.67163,138.677,50647.03,251.9752736318408,,,,,0.29901861902004157,14211.600521015458,10983174,10983174,0.788635325581106,
1050360119_0,58023.2523148,9.596e+03,100.0,884.219639629126,0.332842,0.100000,2.96459,123.860,82145.71,408.6851243781095,,,,,0.26256431734394514,3211.8194701304246,9545858,9545858,3.362319079114915,
