Index,Frequency,Width,Norm
0,1.04713,0.115184,3.18205E-04
1,1.05876,0.116464,3.20511E-04
2,1.16944,0.128639,3.36840E-04
3,3.16072,0.316072,0.0
4,3.19584,0.319584,0.0
5,3.23134,0.323134,0.0
6,3.26723,0.326723,0.0
7,3.30353,0.330353,0.0
8,3.34023,0.334023,0.0
9,3.37733,0.337733,0.0
10,3.41485,0.341485,0.0
11,3.45278,0.345278,0.0
12,3.49114,0.349114,0.0
13,1.18243,0.130067,3.17511E-04
14,3.52992,0.352992,0.0
15,3.56914,0.356914,0.0
16,3.60878,0.360878,0.0
17,3.64887,0.328447,7.24110E-06
18,3.68941,0.332776,1.15348E-05
19,3.73039,0.340609,1.58739E-05
20,3.77183,0.411801,2.24034E-05
21,3.81373,0.419461,2.76935E-05
22,3.85610,0.424050,3.07862E-05
23,3.89893,0.428875,3.70472E-05
24,1.19557,0.131512,3.04772E-04
25,3.94225,0.433517,4.52656E-05
26,3.98604,0.438372,5.46389E-05
27,4.03032,0.443335,6.64998E-05
28,4.07509,0.448168,7.21963E-05
29,4.12036,0.453239,8.38742E-05
30,4.16613,0.458275,9.22582E-05
31,4.21241,0.463365,1.01589E-04
32,4.25921,0.468411,1.07880E-04
33,4.30652,0.473627,1.17099E-04
34,4.35436,0.478931,1.23554E-04
35,1.20885,0.132973,2.97422E-04
36,4.40273,0.484244,1.27860E-04
37,4.45164,0.489681,1.36016E-04
38,4.50110,0.495120,1.42465E-04
39,4.55110,0.500621,1.44806E-04
40,4.60165,0.506182,1.56875E-04
41,4.65277,0.511805,1.79895E-04
42,4.70446,0.517490,1.98442E-04
43,4.75672,0.523239,2.19551E-04
44,4.80956,0.529025,2.38028E-04
45,4.86299,0.534928,2.60969E-04
46,1.22228,0.134451,2.80670E-04
47,4.91701,0.540871,2.84401E-04
48,4.97163,0.546861,3.07018E-04
49,5.02686,0.552929,3.31295E-04
50,5.08270,0.559074,3.59174E-04
51,5.13917,0.565307,3.92954E-04
52,5.19625,0.571582,4.34536E-04
53,5.25398,0.577938,4.78625E-04
54,5.31234,0.584358,5.38180E-04
55,5.37136,0.590849,6.23219E-04
56,5.43103,0.597413,7.62217E-04
57,1.23586,0.135944,2.63606E-04
58,5.49136,0.604046,9.26622E-04
59,5.55236,0.610755,1.00432E-03
60,5.61404,0.617543,1.08826E-03
61,5.67640,0.624400,1.17133E-03
62,5.73946,0.631334,1.23701E-03
63,5.80322,0.638335,1.27317E-03
64,5.86769,0.645426,1.27719E-03
65,5.93287,0.643299,1.25235E-03
66,5.99878,0.619348,1.20304E-03
67,6.06542,0.606527,1.12805E-03
68,1.24959,0.137440,2.43240E-04
69,6.13279,0.607720,1.03067E-03
70,6.20092,0.605905,9.17835E-04
71,6.26981,0.602426,7.98826E-04
72,6.33946,0.609539,6.81371E-04
73,6.40988,0.626407,5.73690E-04
74,6.48109,0.633984,4.79538E-04
75,6.55308,0.621576,3.97947E-04
76,6.62588,0.597591,3.27815E-04
77,6.69948,0.602969,2.64490E-04
78,6.77391,0.609702,2.09306E-04
79,1.26347,0.138969,2.33315E-04
