Index,Frequency,Width,Norm
0,1.04713,0.104713,0.0
1,1.05876,0.105876,0.0
2,1.16944,0.116944,0.0
3,3.16072,0.347680,5.75297E-04
4,3.19584,0.351542,5.03160E-04
5,3.23134,0.355447,4.34982E-04
6,3.26723,0.359388,3.50890E-04
7,3.30353,0.363360,2.92795E-04
8,3.34023,0.367305,2.48297E-04
9,3.37733,0.371506,2.30432E-04
10,3.41485,0.375627,1.76469E-04
11,3.45278,0.379754,1.37209E-04
12,3.49114,0.383973,1.10497E-04
13,1.18243,0.118243,0.0
14,3.52992,0.388248,9.01736E-05
15,3.56914,0.392591,7.57566E-05
16,3.60878,0.396874,6.68084E-05
17,3.64887,0.401368,6.29583E-05
18,3.68941,0.405544,6.03823E-05
19,3.73039,0.410223,5.82766E-05
20,3.77183,0.414894,5.66273E-05
21,3.81373,0.419509,5.58039E-05
22,3.85610,0.423888,5.62989E-05
23,3.89893,0.428701,5.61295E-05
24,1.19557,0.119557,0.0
25,3.94225,0.433538,5.48407E-05
26,3.98604,0.437806,5.18023E-05
27,4.03032,0.443124,4.99703E-05
28,4.07509,0.447946,4.06331E-05
29,4.12036,0.452770,3.42447E-05
30,4.16613,0.457224,2.84486E-05
31,4.21241,0.463291,1.54839E-05
32,4.25921,0.467925,2.01712E-05
33,4.30652,0.472698,6.60333E-06
34,4.35436,0.477142,3.93078E-06
35,1.20885,0.120885,0.0
36,4.40273,0.480355,2.56937E-06
37,4.45164,0.482408,1.07425E-06
38,4.50110,0.450110,0.0
39,4.55110,0.455110,0.0
40,4.60165,0.460165,0.0
41,4.65277,0.511803,8.81797E-06
42,4.70446,0.517488,1.91946E-05
43,4.75672,0.523239,3.45479E-05
44,4.80956,0.529050,7.58651E-05
45,4.86299,0.534926,1.08287E-04
46,1.22228,0.122228,0.0
47,4.91701,0.540851,1.48464E-04
48,4.97163,0.546726,2.00990E-04
49,5.02686,0.551103,2.82962E-04
50,5.08270,0.556693,3.66184E-04
51,5.13917,0.565288,4.67957E-04
52,5.19625,0.571549,5.86971E-04
53,5.25398,0.577679,6.78738E-04
54,5.31234,0.496800,7.77583E-04
55,5.37136,0.483541,8.68830E-04
56,5.43103,0.488827,9.31963E-04
57,1.23586,0.123586,0.0
58,5.49136,0.494333,9.55132E-04
59,5.55236,0.503780,9.40202E-04
60,5.61404,0.547672,8.89755E-04
61,5.67640,0.599847,8.24650E-04
62,5.73946,0.631256,7.68509E-04
63,5.80322,0.638353,7.21449E-04
64,5.86769,0.645432,6.64758E-04
65,5.93287,0.652606,5.47393E-04
66,5.99878,0.659865,5.00790E-04
