Index,Frequency,Width,Norm
0,1.04713,0.104713,0.0
1,1.05876,0.105876,0.0
2,1.16944,0.116944,0.0
3,3.16072,0.347474,1.21837E-03
4,3.19584,0.347049,1.42227E-03
5,3.23134,0.290948,1.74339E-03
6,3.26723,0.294071,2.19258E-03
7,3.30353,0.297326,2.56942E-03
8,3.34023,0.300621,2.75572E-03
9,3.37733,0.304057,2.75709E-03
10,3.41485,0.307427,2.58200E-03
11,3.45278,0.312379,2.29785E-03
12,3.49114,0.324814,1.98938E-03
13,1.18243,0.118243,0.0
14,3.52992,0.328708,1.69168E-03
15,3.56914,0.323722,1.41506E-03
16,3.60878,0.325448,1.15934E-03
17,3.64887,0.401332,9.59287E-04
18,3.68941,0.405692,8.43802E-04
19,3.73039,0.410325,6.74851E-04
20,3.77183,0.414901,6.01835E-04
21,3.81373,0.419511,5.69782E-04
22,3.85610,0.424170,5.25613E-04
23,3.89893,0.428747,4.97563E-04
24,1.19557,0.119557,0.0
25,3.94225,0.421088,4.37597E-04
26,3.98604,0.409030,3.85775E-04
27,4.03032,0.443330,3.46709E-04
28,4.07509,0.448154,2.85743E-04
29,4.12036,0.453212,2.41724E-04
30,4.16613,0.458273,2.06253E-04
31,4.21241,0.463282,1.69824E-04
32,4.25921,0.468444,1.50760E-04
33,4.30652,0.473701,1.34911E-04
34,4.35436,0.478857,1.19383E-04
35,1.20885,0.120885,0.0
36,4.40273,0.484165,1.03600E-04
37,4.45164,0.489667,9.29801E-05
38,4.50110,0.490640,7.77980E-05
39,4.55110,0.498381,6.21549E-05
40,4.60165,0.505921,4.88382E-05
41,4.65277,0.511747,3.36779E-05
42,4.70446,0.517012,2.30740E-05
43,4.75672,0.499634,4.37451E-06
44,4.80956,0.480956,0.0
45,4.86299,0.486299,0.0
46,1.22228,0.122228,0.0
47,4.91701,0.491701,0.0
48,4.97163,0.497163,0.0
49,5.02686,0.502686,0.0
50,5.08270,0.508270,0.0
51,5.13917,0.513917,0.0
52,5.19625,0.519625,0.0
53,5.25398,0.525398,0.0
54,5.31234,0.531234,0.0
55,5.37136,0.537136,0.0
56,5.43103,0.543103,0.0
57,1.23586,0.123586,0.0
58,5.49136,0.549136,0.0
59,5.55236,0.555236,0.0
60,5.61404,0.561404,0.0
61,5.67640,0.622577,6.89596E-06
62,5.73946,0.631034,1.91337E-05
63,5.80322,0.638236,4.46030E-05
64,5.86769,0.645432,6.34451E-05
65,5.93287,0.652473,8.91377E-05
66,5.99878,0.659510,1.23603E-04
67,6.06542,0.666867,1.66654E-04
68,1.24959,0.124959,0.0
69,6.13279,0.674607,2.37401E-04
