Index,Frequency,Width,Norm
0,1.04713,0.115175,1.24692E-04
1,1.05876,0.116461,1.44594E-04
2,1.16944,0.128639,2.40021E-04
3,3.16072,0.316072,0.0
4,3.19584,0.294864,8.22200E-07
5,3.23134,0.290831,3.59055E-05
6,3.26723,0.294051,6.20546E-05
7,3.30353,0.297318,9.19375E-05
8,3.34023,0.300620,1.21465E-04
9,3.37733,0.303981,1.58032E-04
10,3.41485,0.307496,1.97970E-04
11,3.45278,0.310831,2.49868E-04
12,3.49114,0.314206,2.98540E-04
13,1.18243,0.130067,2.37402E-04
14,3.52992,0.318253,3.58933E-04
15,3.56914,0.336361,4.18169E-04
16,3.60878,0.355210,4.86708E-04
17,3.64887,0.374275,5.77284E-04
18,3.68941,0.366593,6.78016E-04
19,3.73039,0.348911,8.09778E-04
20,3.77183,0.339554,9.64553E-04
21,3.81373,0.343283,1.18615E-03
22,3.85610,0.347049,1.47912E-03
23,3.89893,0.350907,1.78484E-03
24,1.19557,0.131512,2.32130E-04
25,3.94225,0.354815,1.98108E-03
26,3.98604,0.358761,2.02823E-03
27,4.03032,0.362729,1.97359E-03
28,4.07509,0.366765,1.85045E-03
29,4.12036,0.370841,1.68501E-03
30,4.16613,0.374959,1.49802E-03
31,4.21241,0.379127,1.30401E-03
32,4.25921,0.383383,1.08930E-03
33,4.30652,0.387594,8.29546E-04
34,4.35436,0.391893,6.00560E-04
35,1.20885,0.132970,2.36256E-04
36,4.40273,0.396287,4.41352E-04
37,4.45164,0.400651,3.36013E-04
38,4.50110,0.405105,3.22984E-04
39,4.55110,0.409837,2.58230E-04
40,4.60165,0.414152,2.10102E-04
41,4.65277,0.419435,1.62732E-04
42,4.70446,0.423525,1.30645E-04
43,4.75672,0.429221,9.71075E-05
44,4.80956,0.510869,7.67476E-05
45,4.86299,0.523470,5.58763E-05
46,1.22228,0.134433,2.23232E-04
47,4.91701,0.536890,3.20738E-05
48,4.97163,0.545589,1.41361E-05
49,5.02686,0.502686,0.0
50,5.08270,0.508270,0.0
51,5.13917,0.513917,0.0
52,5.19625,0.519625,0.0
53,5.25398,0.525398,0.0
54,5.31234,0.531234,0.0
55,5.37136,0.537136,0.0
56,5.43103,0.543103,0.0
