Index,Frequency,Width,Norm
0,1.04713,0.104713,0.0
1,1.05876,0.105876,0.0
2,1.16944,0.116944,0.0
3,3.16072,0.347679,5.50154E-04
4,3.19584,0.351542,4.90548E-04
5,3.23134,0.355429,4.03792E-04
6,3.26723,0.359383,3.50526E-04
7,3.30353,0.363356,3.06601E-04
8,3.34023,0.367424,2.73618E-04
9,3.37733,0.371431,2.47800E-04
10,3.41485,0.373889,2.32640E-04
11,3.45278,0.379806,2.15523E-04
12,3.49114,0.383791,1.65326E-04
13,1.18243,0.118243,0.0
14,3.52992,0.388211,1.43685E-04
15,3.56914,0.392537,1.18844E-04
16,3.60878,0.396617,9.17184E-05
17,3.64887,0.401357,7.53567E-05
18,3.68941,0.405687,6.28795E-05
19,3.73039,0.410090,5.27423E-05
20,3.77183,0.414823,4.50893E-05
21,3.81373,0.419383,3.98748E-05
22,3.85610,0.423819,3.62960E-05
23,3.89893,0.428519,3.47033E-05
24,1.19557,0.119557,0.0
25,3.94225,0.433624,3.49786E-05
26,3.98604,0.438328,3.61499E-05
27,4.03032,0.443228,3.54276E-05
28,4.07509,0.448117,3.45180E-05
29,4.12036,0.453207,3.62805E-05
30,4.16613,0.458055,4.05601E-05
31,4.21241,0.463354,4.70722E-05
32,4.25921,0.468417,5.48978E-05
33,4.30652,0.473717,6.63625E-05
34,4.35436,0.478957,6.81507E-05
35,1.20885,0.120885,0.0
36,4.40273,0.484301,7.24861E-05
37,4.45164,0.489617,7.85411E-05
38,4.50110,0.495114,8.75285E-05
39,4.55110,0.500594,9.87990E-05
40,4.60165,0.506155,1.12000E-04
41,4.65277,0.511798,1.27262E-04
42,4.70446,0.517479,1.44752E-04
43,4.75672,0.523239,1.65569E-04
44,4.80956,0.529043,1.84107E-04
45,4.86299,0.534869,2.08910E-04
46,1.22228,0.122228,0.0
47,4.91701,0.540871,2.46974E-04
48,4.97163,0.546880,2.89103E-04
49,5.02686,0.552955,3.44596E-04
50,5.08270,0.559058,4.08245E-04
51,5.13917,0.565308,5.56477E-04
52,5.19625,0.571514,6.89228E-04
53,5.25398,0.577904,7.53158E-04
54,5.31234,0.502715,8.35140E-04
55,5.37136,0.483459,9.14988E-04
56,5.43103,0.488836,9.68295E-04
57,1.23586,0.123586,0.0
58,5.49136,0.494273,9.85037E-04
59,5.55236,0.499727,9.60533E-04
60,5.61404,0.505282,8.94791E-04
61,5.67640,0.550938,8.06949E-04
62,5.73946,0.631183,7.35456E-04
63,5.80322,0.638351,6.75613E-04
64,5.86769,0.645437,5.40727E-04
65,5.93287,0.652611,4.73303E-04
66,5.99878,0.659819,4.07587E-04
