Index,Frequency,Width,Norm
0,1.04713,0.104713,0.0
1,1.05876,0.105876,0.0
2,1.16944,0.116944,0.0
3,3.16072,0.347602,1.86987E-04
4,3.19584,0.351492,2.26131E-04
5,3.23134,0.355337,2.77288E-04
6,3.26723,0.359396,3.47982E-04
7,3.30353,0.363353,4.02000E-04
8,3.34023,0.367425,5.06773E-04
9,3.37733,0.371505,6.61123E-04
10,3.41485,0.375572,8.46651E-04
11,3.45278,0.379805,9.06126E-04
12,3.49114,0.383931,1.03552E-03
13,1.18243,0.118243,0.0
14,3.52992,0.384072,1.12293E-03
15,3.56914,0.390494,1.17614E-03
16,3.60878,0.396960,1.19152E-03
17,3.64887,0.401244,1.17447E-03
18,3.68941,0.405703,1.13531E-03
19,3.73039,0.410268,1.08343E-03
20,3.77183,0.414880,1.02118E-03
21,3.81373,0.419363,9.49860E-04
22,3.85610,0.424150,8.73503E-04
23,3.89893,0.428793,7.98198E-04
24,1.19557,0.119557,0.0
25,3.94225,0.433647,6.88339E-04
26,3.98604,0.435950,6.01505E-04
27,4.03032,0.443323,5.13644E-04
28,4.07509,0.448260,4.49766E-04
29,4.12036,0.453200,3.85421E-04
30,4.16613,0.458271,3.50569E-04
31,4.21241,0.463363,3.35829E-04
32,4.25921,0.468513,3.08559E-04
33,4.30652,0.472576,2.94032E-04
34,4.35436,0.478929,2.40073E-04
35,1.20885,0.120885,0.0
36,4.40273,0.484297,2.11807E-04
37,4.45164,0.489673,1.90036E-04
38,4.50110,0.495120,1.80078E-04
39,4.55110,0.500585,1.62781E-04
40,4.60165,0.506133,1.55090E-04
41,4.65277,0.511634,1.51576E-04
42,4.70446,0.517365,1.50589E-04
43,4.75672,0.523151,1.52079E-04
44,4.80956,0.529051,1.63578E-04
45,4.86299,0.534699,1.56976E-04
46,1.22228,0.122228,0.0
47,4.91701,0.540838,1.58918E-04
48,4.97163,0.546827,1.60790E-04
49,5.02686,0.552755,1.63526E-04
50,5.08270,0.558969,1.68563E-04
51,5.13917,0.565125,1.75022E-04
52,5.19625,0.571584,1.90321E-04
53,5.25398,0.577660,1.88094E-04
54,5.31234,0.584308,2.00459E-04
55,5.37136,0.590538,1.95248E-04
56,5.43103,0.597358,2.15655E-04
57,1.23586,0.123586,0.0
58,5.49136,0.586245,2.20042E-04
59,5.55236,0.609876,2.08464E-04
60,5.61404,0.617473,2.04377E-04
61,5.67640,0.624298,2.05516E-04
62,5.73946,0.631260,1.78926E-04
63,5.80322,0.638252,1.63205E-04
64,5.86769,0.645186,1.44804E-04
65,5.93287,0.652227,1.35299E-04
66,5.99878,0.659592,1.27024E-04
