Index,Frequency,Width,Norm
0,1.04713,0.104713,0.0
1,1.05876,0.105876,0.0
2,1.16944,0.116944,0.0
3,3.16072,0.347630,3.95637E-04
4,3.19584,0.351511,4.88879E-04
5,3.23134,0.355442,6.10064E-04
6,3.26723,0.359375,7.09425E-04
7,3.30353,0.363377,7.75979E-04
8,3.34023,0.367391,1.00512E-03
9,3.37733,0.371481,1.12312E-03
10,3.41485,0.375623,1.23292E-03
11,3.45278,0.379730,1.29384E-03
12,3.49114,0.384025,1.35365E-03
13,1.18243,0.118243,0.0
14,3.52992,0.388271,1.37425E-03
15,3.56914,0.392540,1.35423E-03
16,3.60878,0.396936,1.29968E-03
17,3.64887,0.401337,1.22401E-03
18,3.68941,0.405753,1.14927E-03
19,3.73039,0.410338,1.06876E-03
20,3.77183,0.414869,8.78894E-04
21,3.81373,0.419471,7.94419E-04
22,3.85610,0.424159,7.22905E-04
23,3.89893,0.428370,6.61611E-04
24,1.19557,0.119557,0.0
25,3.94225,0.433638,6.34133E-04
26,3.98604,0.438464,5.30129E-04
27,4.03032,0.443335,4.62972E-04
28,4.07509,0.448260,4.05230E-04
29,4.12036,0.453240,3.60954E-04
30,4.16613,0.458268,3.20926E-04
31,4.21241,0.463328,3.01721E-04
32,4.25921,0.468445,2.89673E-04
33,4.30652,0.473717,2.79449E-04
34,4.35436,0.478980,2.76366E-04
35,1.20885,0.120885,0.0
36,4.40273,0.484299,2.65195E-04
37,4.45164,0.489679,2.52609E-04
38,4.50110,0.495120,2.40989E-04
39,4.55110,0.500621,2.28615E-04
40,4.60165,0.506130,2.11095E-04
41,4.65277,0.511783,2.04167E-04
42,4.70446,0.517486,2.00264E-04
43,4.75672,0.523217,1.98592E-04
44,4.80956,0.529032,1.98219E-04
45,4.86299,0.534793,1.98387E-04
46,1.22228,0.122228,0.0
47,4.91701,0.540787,1.98467E-04
48,4.97163,0.546880,2.07888E-04
49,5.02686,0.552954,2.11622E-04
50,5.08270,0.555321,2.28414E-04
51,5.13917,0.565308,2.20172E-04
52,5.19625,0.571565,2.31228E-04
53,5.25398,0.559602,2.27072E-04
54,5.31234,0.584213,1.96053E-04
55,5.37136,0.590528,1.82783E-04
56,5.43103,0.597355,1.71048E-04
57,1.23586,0.123586,0.0
58,5.49136,0.604037,1.63040E-04
59,5.55236,0.610393,1.46280E-04
60,5.61404,0.617160,1.36986E-04
61,5.67640,0.623888,1.25422E-04
62,5.73946,0.631227,1.19397E-04
63,5.80322,0.638339,1.09693E-04
64,5.86769,0.645160,9.33027E-05
65,5.93287,0.652568,8.75643E-05
66,5.99878,0.659277,8.53866E-05
