Index,Frequency,Width,Norm
0,1.04713,0.104713,0.0
1,1.05876,0.105876,0.0
2,1.16944,0.105394,3.94030E-05
3,3.16072,0.347680,6.97788E-04
4,3.19584,0.351534,6.74704E-04
5,3.23134,0.355447,5.72432E-04
6,3.26723,0.359392,4.54589E-04
7,3.30353,0.363388,3.91189E-04
8,3.34023,0.367417,3.41721E-04
9,3.37733,0.371506,3.20785E-04
10,3.41485,0.370344,2.99675E-04
11,3.45278,0.379795,2.52788E-04
12,3.49114,0.383969,2.31048E-04
13,1.18243,0.106476,4.75434E-05
14,3.52992,0.388226,2.10390E-04
15,3.56914,0.392605,2.01453E-04
16,3.60878,0.396947,1.86176E-04
17,3.64887,0.401373,1.94161E-04
18,3.68941,0.405572,1.82444E-04
19,3.73039,0.409093,1.87713E-04
20,3.77183,0.412319,1.86876E-04
21,3.81373,0.419502,1.93987E-04
22,3.85610,0.424118,1.91202E-04
23,3.89893,0.427826,1.84722E-04
24,1.19557,0.107606,5.04668E-05
25,3.94225,0.416891,1.77668E-04
26,3.98604,0.438432,1.60181E-04
27,4.03032,0.443093,1.18311E-04
28,4.07509,0.447835,9.42685E-05
29,4.12036,0.453084,7.64442E-05
30,4.16613,0.458271,6.39094E-05
31,4.21241,0.463271,5.83076E-05
32,4.25921,0.468505,5.96153E-05
33,4.30652,0.473713,6.47976E-05
34,4.35436,0.478580,6.86671E-05
35,1.20885,0.108860,4.70101E-05
36,4.40273,0.483776,7.38935E-05
37,4.45164,0.483764,8.99925E-05
38,4.50110,0.494861,8.41072E-05
39,4.55110,0.500620,8.59938E-05
40,4.60165,0.505988,8.58016E-05
41,4.65277,0.511291,8.64452E-05
42,4.70446,0.517260,9.06564E-05
43,4.75672,0.523228,9.96331E-05
44,4.80956,0.528976,1.14667E-04
45,4.86299,0.534891,1.39131E-04
46,1.22228,0.110021,3.78977E-05
47,4.91701,0.540854,1.66818E-04
48,4.97163,0.546876,1.96680E-04
49,5.02686,0.552953,2.44503E-04
50,5.08270,0.559081,2.79677E-04
51,5.13917,0.565284,3.55996E-04
52,5.19625,0.571588,4.52185E-04
53,5.25398,0.577937,5.33284E-04
54,5.31234,0.478111,6.02951E-04
55,5.37136,0.483432,6.87720E-04
56,5.43103,0.488835,7.40844E-04
57,1.23586,0.111232,1.75583E-05
58,5.49136,0.494322,7.49017E-04
59,5.55236,0.499713,7.17851E-04
60,5.61404,0.525014,6.70863E-04
61,5.67640,0.594247,6.16418E-04
62,5.73946,0.630049,5.63355E-04
63,5.80322,0.638333,5.05837E-04
64,5.86769,0.645444,4.48621E-04
