Index,Frequency,Width,Norm
0,1.04713,0.104713,0.0
1,1.05876,0.105876,0.0
2,1.16944,0.116944,0.0
3,3.16072,0.347616,1.95992E-04
4,3.19584,0.351522,2.49874E-04
5,3.23134,0.355384,3.11443E-04
6,3.26723,0.359395,3.91855E-04
7,3.30353,0.363378,4.44703E-04
8,3.34023,0.367425,5.98802E-04
9,3.37733,0.371497,6.94436E-04
10,3.41485,0.375579,8.39279E-04
11,3.45278,0.379790,9.01978E-04
12,3.49114,0.338176,9.58312E-04
13,1.18243,0.118243,0.0
14,3.52992,0.341988,1.01741E-03
15,3.56914,0.387868,1.06187E-03
16,3.60878,0.396863,1.08125E-03
17,3.64887,0.401374,1.08342E-03
18,3.68941,0.405834,9.99543E-04
19,3.73039,0.410343,9.09652E-04
20,3.77183,0.414902,8.45964E-04
21,3.81373,0.419483,7.83207E-04
22,3.85610,0.424039,7.61654E-04
23,3.89893,0.428882,6.94929E-04
24,1.19557,0.119557,0.0
25,3.94225,0.433647,6.55843E-04
26,3.98604,0.438449,6.13099E-04
27,4.03032,0.443327,5.66599E-04
28,4.07509,0.448260,5.20961E-04
29,4.12036,0.453234,4.78461E-04
30,4.16613,0.458167,4.37059E-04
31,4.21241,0.463084,4.01766E-04
32,4.25921,0.468318,3.67328E-04
33,4.30652,0.473672,3.45579E-04
34,4.35436,0.478980,2.81435E-04
35,1.20885,0.120885,0.0
36,4.40273,0.484301,2.31107E-04
37,4.45164,0.489431,1.79991E-04
38,4.50110,0.494920,1.48402E-04
39,4.55110,0.500607,1.23025E-04
40,4.60165,0.506182,1.04305E-04
41,4.65277,0.511793,8.88638E-05
42,4.70446,0.517373,7.62414E-05
43,4.75672,0.523175,6.92582E-05
44,4.80956,0.528983,6.94324E-05
45,4.86299,0.534911,7.82664E-05
46,1.22228,0.122228,0.0
47,4.91701,0.540827,9.19590E-05
48,4.97163,0.546770,1.04866E-04
49,5.02686,0.552438,1.19017E-04
50,5.08270,0.558969,1.45017E-04
51,5.13917,0.562748,1.56537E-04
52,5.19625,0.516055,1.45875E-04
53,5.25398,0.479772,1.30198E-04
54,5.31234,0.478114,1.33561E-04
55,5.37136,0.552175,1.37298E-04
56,5.43103,0.597206,1.33110E-04
57,1.23586,0.123586,0.0
58,5.49136,0.603953,1.21387E-04
59,5.55236,0.610296,1.06080E-04
60,5.61404,0.617154,9.85302E-05
61,5.67640,0.624382,9.21801E-05
62,5.73946,0.631064,9.05818E-05
63,5.80322,0.637373,7.95455E-05
64,5.86769,0.645003,7.33515E-05
65,5.93287,0.652383,7.18076E-05
66,5.99878,0.659521,6.25238E-05
