Index,Frequency,Width,Norm
0,1.04713,0.115083,1.95268E-04
1,1.05876,0.116318,2.01631E-04
2,1.16944,0.128583,4.80210E-04
3,3.16072,0.316072,0.0
4,3.19584,0.319584,0.0
5,3.23134,0.353807,1.11255E-06
6,3.26723,0.358122,7.83243E-06
7,3.30353,0.361909,1.21633E-05
8,3.34023,0.354869,1.67640E-05
9,3.37733,0.359968,2.17761E-05
10,3.41485,0.369060,2.53204E-05
11,3.45278,0.369881,2.68930E-05
12,3.49114,0.370850,2.96070E-05
13,1.18243,0.129635,5.06181E-04
14,3.52992,0.373353,3.53197E-05
15,3.56914,0.377578,4.56634E-05
16,3.60878,0.383286,6.19660E-05
17,3.64887,0.385868,8.12086E-05
18,3.68941,0.405397,9.96910E-05
19,3.73039,0.402903,1.41361E-04
20,3.77183,0.414751,1.67489E-04
21,3.81373,0.419423,2.35926E-04
22,3.85610,0.421779,3.52945E-04
23,3.89893,0.427420,4.23610E-04
24,1.19557,0.131460,5.28486E-04
25,3.94225,0.433236,5.07399E-04
26,3.98604,0.438405,6.24526E-04
27,4.03032,0.443310,7.31687E-04
28,4.07509,0.448190,8.32185E-04
29,4.12036,0.453205,9.40147E-04
30,4.16613,0.450289,1.02291E-03
31,4.21241,0.463360,9.56145E-04
32,4.25921,0.468506,1.01136E-03
33,4.30652,0.469582,1.12406E-03
34,4.35436,0.478970,1.25118E-03
35,1.20885,0.132953,4.98601E-04
36,4.40273,0.484278,1.59110E-03
37,4.45164,0.489679,1.66497E-03
38,4.50110,0.405837,1.84922E-03
39,4.55110,0.409630,2.03058E-03
40,4.60165,0.414274,2.03017E-03
41,4.65277,0.419195,1.83882E-03
42,4.70446,0.456661,1.57722E-03
43,4.75672,0.522663,1.36016E-03
44,4.80956,0.528754,1.23139E-03
45,4.86299,0.534922,1.03797E-03
46,1.22228,0.133626,4.81958E-04
47,4.91701,0.540724,8.61948E-04
48,4.97163,0.546813,7.69874E-04
49,5.02686,0.552907,7.03122E-04
50,5.08270,0.559038,6.56847E-04
51,5.13917,0.565305,5.74604E-04
52,5.19625,0.571543,5.55808E-04
53,5.25398,0.577862,5.01582E-04
