Index,Frequency,Width,Norm
0,1.04713,0.104713,0.0
1,1.05876,0.105876,0.0
2,1.16944,0.116944,0.0
3,3.16072,0.347618,8.98616E-05
4,3.19584,0.351527,1.17005E-04
5,3.23134,0.355428,1.51356E-04
6,3.26723,0.359329,1.75118E-04
7,3.30353,0.363318,2.00632E-04
8,3.34023,0.367424,2.31221E-04
9,3.37733,0.371506,2.70600E-04
10,3.41485,0.375633,3.22486E-04
11,3.45278,0.379806,3.81453E-04
12,3.49114,0.384025,4.41436E-04
13,1.18243,0.118243,0.0
14,3.52992,0.388291,4.95931E-04
15,3.56914,0.392605,5.49221E-04
16,3.60878,0.396948,5.93788E-04
17,3.64887,0.401335,6.80615E-04
18,3.68941,0.405835,8.63018E-04
19,3.73039,0.410310,1.00519E-03
20,3.77183,0.414585,1.04305E-03
21,3.81373,0.419454,1.08278E-03
22,3.85610,0.424070,1.10157E-03
23,3.89893,0.428812,1.09463E-03
24,1.19557,0.119557,0.0
25,3.94225,0.433642,1.07038E-03
26,3.98604,0.438464,9.86437E-04
27,4.03032,0.443335,8.78159E-04
28,4.07509,0.448260,8.05851E-04
29,4.12036,0.453240,7.55612E-04
30,4.16613,0.458275,7.20396E-04
31,4.21241,0.463363,6.84805E-04
32,4.25921,0.468509,6.51978E-04
33,4.30652,0.473652,5.89189E-04
34,4.35436,0.478980,5.51597E-04
35,1.20885,0.120885,0.0
36,4.40273,0.484301,5.03536E-04
37,4.45164,0.489681,4.67839E-04
38,4.50110,0.493795,4.52274E-04
39,4.55110,0.500602,4.15105E-04
40,4.60165,0.506180,3.91972E-04
41,4.65277,0.511802,3.59019E-04
42,4.70446,0.517471,3.22217E-04
43,4.75672,0.523234,2.91850E-04
44,4.80956,0.528962,2.49236E-04
45,4.86299,0.534929,2.32198E-04
46,1.22228,0.122228,0.0
47,4.91701,0.540863,1.96807E-04
48,4.97163,0.546867,1.73511E-04
49,5.02686,0.552931,1.54486E-04
50,5.08270,0.559094,1.40721E-04
51,5.13917,0.565253,1.31375E-04
52,5.19625,0.571480,1.24769E-04
53,5.25398,0.577766,1.19015E-04
54,5.31234,0.584255,1.12301E-04
55,5.37136,0.590797,1.03834E-04
56,5.43103,0.597402,9.69545E-05
57,1.23586,0.123586,0.0
58,5.49136,0.603726,9.27897E-05
59,5.55236,0.610711,9.21002E-05
60,5.61404,0.617541,9.42078E-05
61,5.67640,0.624353,9.87727E-05
62,5.73946,0.631260,1.03431E-04
63,5.80322,0.638350,1.07661E-04
64,5.86769,0.644743,1.19456E-04
65,5.93287,0.652615,1.29455E-04
66,5.99878,0.659837,1.38078E-04
