Index,Frequency,Width,Norm
0,1.04713,0.114803,1.59453E-04
1,1.05876,0.116461,1.27601E-04
2,1.16944,0.116944,0.0
3,3.16072,0.347500,1.14494E-04
4,3.19584,0.351538,1.20935E-04
5,3.23134,0.355157,1.29877E-04
6,3.26723,0.357803,1.52435E-04
7,3.30353,0.362542,1.65538E-04
8,3.34023,0.366231,1.62182E-04
9,3.37733,0.356674,1.62212E-04
10,3.41485,0.375614,1.40077E-04
11,3.45278,0.379785,1.38830E-04
12,3.49114,0.379824,1.28656E-04
13,1.18243,0.118243,0.0
14,3.52992,0.383938,1.17072E-04
15,3.56914,0.392549,9.64053E-05
16,3.60878,0.396782,8.67863E-05
17,3.64887,0.401343,7.85189E-05
18,3.68941,0.405730,7.35070E-05
19,3.73039,0.410252,6.84166E-05
20,3.77183,0.414858,6.63635E-05
21,3.81373,0.419417,7.02118E-05
22,3.85610,0.424053,7.62889E-05
23,3.89893,0.428853,8.62752E-05
24,1.19557,0.119557,0.0
25,3.94225,0.433381,9.80001E-05
26,3.98604,0.437899,1.09679E-04
27,4.03032,0.443015,1.17581E-04
28,4.07509,0.448141,1.23758E-04
29,4.12036,0.453184,1.32053E-04
30,4.16613,0.458211,1.45093E-04
31,4.21241,0.463163,1.64563E-04
32,4.25921,0.468463,1.92121E-04
33,4.30652,0.473562,2.26359E-04
34,4.35436,0.478829,2.60705E-04
35,1.20885,0.120885,0.0
36,4.40273,0.484289,3.09951E-04
37,4.45164,0.489565,3.30224E-04
38,4.50110,0.495093,3.81917E-04
39,4.55110,0.500620,4.17688E-04
40,4.60165,0.506182,4.53715E-04
41,4.65277,0.511805,5.00612E-04
42,4.70446,0.517490,5.65135E-04
43,4.75672,0.523212,6.23682E-04
44,4.80956,0.529052,7.96308E-04
45,4.86299,0.534750,9.29641E-04
46,1.22228,0.122228,0.0
47,4.91701,0.540871,9.47572E-04
48,4.97163,0.546871,1.03867E-03
49,5.02686,0.552823,1.07191E-03
50,5.08270,0.559012,1.08073E-03
51,5.13917,0.565261,1.06572E-03
52,5.19625,0.571578,1.03445E-03
53,5.25398,0.576587,9.74082E-04
54,5.31234,0.584265,9.09702E-04
55,5.37136,0.590799,8.13619E-04
56,5.43103,0.596778,7.19089E-04
57,1.23586,0.123586,0.0
58,5.49136,0.602147,6.43875E-04
59,5.55236,0.610659,5.82264E-04
60,5.61404,0.617473,5.00623E-04
61,5.67640,0.624387,4.35108E-04
62,5.73946,0.631340,3.72157E-04
63,5.80322,0.638354,3.22638E-04
64,5.86769,0.645370,2.70820E-04
65,5.93287,0.652600,2.43789E-04
66,5.99878,0.659865,2.31873E-04
67,6.06542,0.667064,2.05415E-04
68,1.24959,0.124959,0.0
69,6.13279,0.674556,1.92731E-04
70,6.20092,0.682092,1.82861E-04
71,6.26981,0.680198,1.89913E-04
72,6.33946,0.697184,1.67491E-04
73,6.40988,0.704608,1.60455E-04
74,6.48109,0.709630,1.47231E-04
75,6.55308,0.720682,1.32064E-04
76,6.62588,0.728786,1.19207E-04
77,6.69948,0.736641,1.01970E-04
78,6.77391,0.745126,1.02338E-04
79,1.26347,0.126347,0.0
80,6.84916,0.752341,8.92092E-05
81,6.92524,0.760243,8.63505E-05
82,7.00217,0.769872,8.59442E-05
83,7.07996,0.778336,8.66326E-05
84,7.15861,0.785880,8.91572E-05
85,7.23813,0.795787,9.31093E-05
86,7.31854,0.803499,9.82784E-05
87,7.39984,0.812558,1.07567E-04
88,7.48204,0.822419,1.13208E-04
89,7.56516,0.798784,1.15109E-04
90,1.27750,0.127750,0.0
91,7.64919,0.838421,1.09810E-04
92,7.73417,0.850584,1.07260E-04
93,7.82008,0.860063,1.04737E-04
94,7.90696,0.867736,1.00768E-04
95,7.99479,0.876741,9.54353E-05
96,8.08360,0.886189,8.97919E-05
97,8.17340,0.892247,8.51719E-05
98,8.26420,0.907948,7.65090E-05
99,8.35600,0.918055,7.37977E-05
100,8.44883,0.914290,7.47202E-05
101,1.29169,0.129169,0.0
102,8.54268,0.844719,7.10261E-05
103,8.63758,0.786182,6.73329E-05
104,8.73354,0.791487,6.27104E-05
105,8.83055,0.805249,5.42799E-05
106,8.92865,0.803612,5.15754E-05
107,9.02784,0.812506,3.70792E-05
108,9.12812,0.821684,2.25996E-05
109,9.22953,0.834227,1.32988E-05
110,9.33206,0.933206,0.0
111,9.43572,0.943572,0.0
112,1.07052,0.117718,1.20247E-04
113,1.30604,0.130604,0.0
114,9.54054,0.954054,0.0
115,9.64653,0.964653,0.0
116,9.75369,0.975369,0.0
117,9.86204,0.986204,0.0
118,9.97159,0.997159,0.0
119,10.0824,1.00824,0.0
120,10.1944,1.01944,0.0
121,10.3076,1.03076,0.0
122,10.4221,1.04221,0.0
123,10.5379,1.05379,0.0
124,1.32055,0.132055,0.0
125,10.6550,1.06550,0.0
126,10.7733,1.07733,0.0
127,10.8930,1.08930,0.0
