Index,Frequency,Width,Norm
0,1.04713,0.104713,0.0
1,1.05876,0.105876,0.0
2,1.16944,0.116944,0.0
3,3.16072,0.347479,1.23364E-04
4,3.19584,0.351333,1.05244E-04
5,3.23134,0.355433,8.60464E-05
6,3.26723,0.359340,6.81117E-05
7,3.30353,0.363064,5.22531E-05
8,3.34023,0.367126,3.93371E-05
9,3.37733,0.370130,1.84761E-05
10,3.41485,0.375392,9.22588E-06
11,3.45278,0.378024,3.90741E-06
12,3.49114,0.374248,1.75659E-06
13,1.18243,0.118243,0.0
14,3.52992,0.383608,5.11101E-06
15,3.56914,0.380103,1.76642E-05
16,3.60878,0.395462,1.81114E-05
17,3.64887,0.398981,1.89346E-05
18,3.68941,0.404213,1.90541E-05
19,3.73039,0.409240,1.14334E-05
20,3.77183,0.414579,1.77257E-05
21,3.81373,0.419504,7.89520E-06
22,3.85610,0.424122,8.60089E-06
23,3.89893,0.427964,1.04470E-05
24,1.19557,0.119557,0.0
25,3.94225,0.433100,1.39653E-05
26,3.98604,0.438406,3.22888E-05
27,4.03032,0.443291,2.12510E-05
28,4.07509,0.448178,4.37272E-05
29,4.12036,0.453084,5.31105E-05
30,4.16613,0.458265,6.67983E-05
31,4.21241,0.463360,8.48195E-05
32,4.25921,0.468513,1.10804E-04
33,4.30652,0.473627,1.42640E-04
34,4.35436,0.478974,1.78966E-04
35,1.20885,0.120885,0.0
36,4.40273,0.484301,2.25975E-04
37,4.45164,0.489681,2.74721E-04
38,4.50110,0.495069,3.21268E-04
39,4.55110,0.500601,4.00076E-04
40,4.60165,0.506120,4.60672E-04
41,4.65277,0.511799,5.82472E-04
42,4.70446,0.517441,7.04800E-04
43,4.75672,0.523086,7.88443E-04
44,4.80956,0.528973,8.69434E-04
45,4.86299,0.534776,9.39695E-04
46,1.22228,0.122228,0.0
47,4.91701,0.540825,9.89009E-04
48,4.97163,0.546730,1.00750E-03
49,5.02686,0.552723,9.91784E-04
50,5.08270,0.558941,9.46045E-04
51,5.13917,0.563731,8.79853E-04
52,5.19625,0.571583,8.05282E-04
53,5.25398,0.577917,7.36860E-04
54,5.31234,0.584258,6.84265E-04
55,5.37136,0.590849,5.59382E-04
56,5.43103,0.597404,4.78312E-04
57,1.23586,0.123586,0.0
58,5.49136,0.604019,4.44402E-04
59,5.55236,0.610759,4.04191E-04
60,5.61404,0.613861,3.76429E-04
61,5.67640,0.624302,3.24315E-04
62,5.73946,0.631154,2.90463E-04
63,5.80322,0.638255,2.58300E-04
64,5.86769,0.645353,2.30645E-04
65,5.93287,0.652601,2.08332E-04
66,5.99878,0.659865,1.95511E-04
