Index,Frequency,Width,Norm
0,1.04713,0.104713,0.0
1,1.05876,0.105876,0.0
2,1.16944,0.116944,0.0
3,3.16072,0.347610,1.82099E-04
4,3.19584,0.351534,1.70714E-04
5,3.23134,0.354653,1.54134E-04
6,3.26723,0.358432,1.53795E-04
7,3.30353,0.359256,1.37688E-04
8,3.34023,0.365492,1.16384E-04
9,3.37733,0.370901,9.07088E-05
10,3.41485,0.375563,7.05328E-05
11,3.45278,0.379354,4.02308E-05
12,3.49114,0.379581,5.55822E-06
13,1.18243,0.118243,0.0
14,3.52992,0.352992,0.0
15,3.56914,0.356914,0.0
16,3.60878,0.360878,0.0
17,3.64887,0.364887,0.0
18,3.68941,0.368941,0.0
19,3.73039,0.373039,0.0
20,3.77183,0.412142,6.09768E-06
21,3.81373,0.416029,3.03345E-05
22,3.85610,0.423964,3.89963E-05
23,3.89893,0.428078,5.09246E-05
24,1.19557,0.119557,0.0
25,3.94225,0.433171,6.88645E-05
26,3.98604,0.438397,8.94826E-05
27,4.03032,0.443172,1.09217E-04
28,4.07509,0.448100,1.27186E-04
29,4.12036,0.453004,1.45217E-04
30,4.16613,0.458227,1.63174E-04
31,4.21241,0.463110,1.82520E-04
32,4.25921,0.468509,2.04021E-04
33,4.30652,0.473698,2.25851E-04
34,4.35436,0.478950,2.43222E-04
35,1.20885,0.112297,1.25360E-06
36,4.40273,0.484207,2.60044E-04
37,4.45164,0.489667,2.85440E-04
38,4.50110,0.495120,3.24081E-04
39,4.55110,0.500492,3.74809E-04
40,4.60165,0.506182,4.54649E-04
41,4.65277,0.511632,5.24743E-04
42,4.70446,0.517490,7.02492E-04
43,4.75672,0.523239,8.06293E-04
44,4.80956,0.502158,9.08648E-04
45,4.86299,0.437803,9.99511E-04
46,1.22228,0.110690,5.40667E-06
47,4.91701,0.442779,1.06786E-03
48,4.97163,0.447481,1.08301E-03
49,5.02686,0.452487,1.05348E-03
50,5.08270,0.496162,9.97175E-04
51,5.13917,0.565264,9.39251E-04
52,5.19625,0.571587,8.81707E-04
53,5.25398,0.577895,8.27962E-04
54,5.31234,0.584355,6.56180E-04
55,5.37136,0.590849,5.94989E-04
56,5.43103,0.597408,5.37786E-04
57,1.23586,0.111298,1.81408E-05
58,5.49136,0.604038,4.89955E-04
59,5.55236,0.608758,4.60787E-04
60,5.61404,0.617504,4.04506E-04
61,5.67640,0.624402,3.70903E-04
62,5.73946,0.631312,3.23465E-04
63,5.80322,0.638129,2.72377E-04
64,5.86769,0.645432,2.47863E-04
65,5.93287,0.652613,2.09857E-04
66,5.99878,0.659865,1.96169E-04
