Index,Frequency,Width,Norm
0,1.04713,0.104713,0.0
1,1.05876,0.105876,0.0
2,1.16944,0.116944,0.0
3,3.16072,0.347619,4.19061E-04
4,3.19584,0.351398,5.37165E-04
5,3.23134,0.354831,6.65531E-04
6,3.26723,0.331280,7.39259E-04
7,3.30353,0.354405,8.49665E-04
8,3.34023,0.367151,9.49120E-04
9,3.37733,0.363159,1.02807E-03
10,3.41485,0.336659,1.08570E-03
11,3.45278,0.310888,1.11724E-03
12,3.49114,0.314274,1.08764E-03
13,1.18243,0.118243,0.0
14,3.52992,0.320568,9.98439E-04
15,3.56914,0.358341,8.93497E-04
16,3.60878,0.396393,7.93757E-04
17,3.64887,0.401376,7.04689E-04
18,3.68941,0.405834,5.87228E-04
19,3.73039,0.410343,5.00603E-04
20,3.77183,0.414902,4.35844E-04
21,3.81373,0.419511,3.95286E-04
22,3.85610,0.424171,3.70566E-04
23,3.89893,0.428883,3.50934E-04
24,1.19557,0.119557,0.0
25,3.94225,0.433623,3.18375E-04
26,3.98604,0.438448,2.94277E-04
27,4.03032,0.443280,2.69231E-04
28,4.07509,0.448246,2.49167E-04
29,4.12036,0.453204,2.39292E-04
30,4.16613,0.458234,2.39656E-04
31,4.21241,0.463297,2.46749E-04
32,4.25921,0.468512,2.57070E-04
33,4.30652,0.473709,2.63266E-04
34,4.35436,0.478980,2.71522E-04
35,1.20885,0.120885,0.0
36,4.40273,0.484295,2.67058E-04
37,4.45164,0.489653,2.53350E-04
38,4.50110,0.495072,2.53589E-04
39,4.55110,0.500562,2.54383E-04
40,4.60165,0.506109,2.52728E-04
41,4.65277,0.511469,2.47995E-04
42,4.70446,0.517330,2.40669E-04
43,4.75672,0.523237,2.42123E-04
44,4.80956,0.529052,2.33199E-04
45,4.86299,0.534814,2.16657E-04
46,1.22228,0.122228,0.0
47,4.91701,0.540623,2.13520E-04
48,4.97163,0.546861,2.20997E-04
49,5.02686,0.552952,2.22545E-04
50,5.08270,0.558889,2.12342E-04
51,5.13917,0.560271,2.09054E-04
52,5.19625,0.571505,1.90343E-04
53,5.25398,0.577923,1.91646E-04
54,5.31234,0.584272,1.82580E-04
55,5.37136,0.590739,1.71658E-04
56,5.43103,0.597409,1.66345E-04
57,1.23586,0.123586,0.0
58,5.49136,0.566754,1.47359E-04
59,5.55236,0.608986,1.40458E-04
60,5.61404,0.616830,1.22487E-04
61,5.67640,0.624174,1.08605E-04
62,5.73946,0.631237,8.79580E-05
63,5.80322,0.638069,7.65280E-05
64,5.86769,0.645305,6.86395E-05
65,5.93287,0.652113,6.45887E-05
66,5.99878,0.658560,6.23757E-05
