CHANNEL,COUNTS
50.0,555.3415946951019
51.0,560.3356737840866
52.0,498.4090930806759
53.0,525.3771201611935
54.0,517.3865936188179
55.0,479.43159254253396
56.0,471.4410660001584
57.0,505.40080380525455
58.0,480.4304083603309
59.0,491.41738235609733
60.0,489.41975072050343
61.0,484.4256716315187
62.0,478.43277672473704
63.0,471.4410660001584
64.0,500.4067247162698
65.0,492.41619817389426
66.0,487.4221190849095
67.0,474.43751345354923
68.0,478.43277672473704
69.0,481.42922417812787
70.0,485.4244874493156
71.0,502.4043563518637
72.0,457.4576445510012
73.0,501.40554053406674
74.0,456.4588287332042
75.0,494.41382980948816
76.0,533.367646703569
77.0,496.41146144508207
78.0,533.367646703569
79.0,542.3569890637416
80.0,564.3309370552744
81.0,530.3711992501782
82.0,522.3806727078027
83.0,567.3273845086652
84.0,571.322647779853
85.0,582.3096217756193
86.0,572.3214635976499
87.0,593.2965957713858
88.0,643.237386661233
89.0,668.2077821061567
90.0,657.2208081103903
91.0,700.169888275659
92.0,749.1118633477093
93.0,760.0988373434757
94.0,798.0538384197597
95.0,923.9046314621748
96.0,970.8489748986312
97.0,1031.776739784245
98.0,1134.6547690173304
99.0,1273.4901676911059
100.0,1378.365828559785
101.0,1444.2876725343835
102.0,1640.055572822585
103.0,1742.9336020556702
104.0,1871.7808425514763
105.0,2165.4326929837785
106.0,2257.3237482210975
107.0,2466.076254140659
108.0,2658.8477069754695
109.0,2938.5161359586145
110.0,3159.2544316917392
111.0,3488.8636515647318
112.0,3686.629183488527
113.0,4222.993277645487
114.0,4366.822755408247
115.0,4757.359740166853
116.0,4912.1761919253795
117.0,5433.558048815385
118.0,5629.325949103586
119.0,6229.61425559955
120.0,6564.217554561527
121.0,7072.6148058201725
122.0,7429.192052773683
123.0,7760.798904282268
124.0,8098.398650697636
125.0,8439.993660384192
126.0,8870.483277854675
127.0,9279.997763151423
128.0,9777.408040414302
129.0,9847.325147660089
130.0,10105.0196286517
131.0,10376.69753109247
132.0,10882.098334897724
133.0,10960.005968685886
134.0,11519.342826652175
135.0,11689.141515677657
136.0,12041.723499359978
137.0,12470.215485194867
138.0,13055.521554423878
139.0,13696.761309449517
140.0,13988.415528246225
141.0,14496.812779504871
142.0,14969.252661322826
143.0,15698.388208314596
144.0,16229.758223382572
145.0,16812.06784515819
146.0,17322.46272805243
147.0,17666.05536937458
148.0,18220.398148251883
149.0,18812.695928205474
150.0,18920.568036527544
151.0,19244.184361493753
152.0,19584.78055536251
153.0,20522.668608273845
154.0,20770.37493108749
155.0,20968.14046301128
156.0,21284.765077252912
157.0,21732.234563625945
158.0,21967.955096626025
159.0,22288.574974138846
160.0,22549.265902583847
161.0,23152.550656533203
162.0,23696.905277232538
163.0,24023.51804965214
164.0,24857.52925751259
165.0,25002.357551093148
166.0,25766.45165170781
167.0,26336.775483669866
168.0,26465.62272416567
169.0,27533.356833390608
170.0,28109.673560259445
171.0,28217.545668581515
172.0,29102.496483149607
173.0,29485.04294136584
174.0,30201.19388272625
175.0,30147.257828565213
176.0,30427.925073366154
177.0,30605.71428893401
178.0,30851.42298011206
179.0,30432.91915245514
180.0,30065.354931505863
181.0,30421.932178459374
182.0,29598.90794459469
183.0,29185.398196026756
184.0,28312.433171272223
185.0,27626.246704445723
186.0,26885.12536764039
187.0,26592.472333025882
188.0,25982.19586835195
189.0,26060.10350214011
190.0,26114.039556301148
191.0,26024.14613269942
192.0,25923.26573510193
193.0,26227.904559529998
194.0,26316.799167313926
195.0,26449.64167108092
196.0,26607.454570292837
197.0,26550.522068678412
198.0,26789.239049131884
199.0,26691.35509898778
200.0,26876.136025280215
201.0,26784.2449700429
202.0,27134.829322089627
203.0,27248.694325318476
204.0,27346.578275462576
205.0,27349.574722915968
206.0,27527.363938483824
207.0,27119.84708482267
208.0,27121.844716458265
209.0,27148.812743538783
210.0,27246.696693682883
211.0,26991.99866014466
212.0,26771.260364411537
213.0,26063.099949593503
214.0,26457.632197623298
215.0,26185.954295182528
216.0,25988.18876325873
217.0,24968.39781328805
218.0,24558.8833279913
219.0,23817.76199118597
220.0,23149.55420907981
221.0,22423.41510954143
222.0,21422.601660108892
223.0,20796.344142350208
