CHANNEL,COUNTS
50.0,623.8286662848316
51.0,611.8511558921629
52.0,630.8155473472217
53.0,596.8792679013269
54.0,557.9523591251534
55.0,529.0067090095372
56.0,544.9767228664289
57.0,571.9261212499337
58.0,532.9992124737602
59.0,550.9654780627633
60.0,564.9392401875435
61.0,591.8886385710482
62.0,534.9954642058716
63.0,562.9429884554321
64.0,532.0010866077045
65.0,535.9935900719273
66.0,554.9579815269863
67.0,514.0348210187012
68.0,505.05168822419967
69.0,531.0029607416486
70.0,537.9898418040387
71.0,518.0273244829242
72.0,551.963603928819
73.0,588.894260972881
74.0,542.9804711343174
75.0,547.9711004645961
76.0,541.9823452682617
77.0,548.9692263306518
78.0,563.9411143214878
79.0,586.8980092407696
80.0,615.8436593563857
81.0,590.8905127049925
82.0,633.809924945389
83.0,617.8399110884973
84.0,629.817421481166
85.0,643.7911836059462
86.0,634.8080508114447
87.0,624.8267921508874
88.0,708.6693648995687
89.0,657.7649457307265
90.0,713.6599942298474
91.0,757.5775323362996
92.0,770.553168595024
93.0,789.5175600500829
94.0,893.3226501198789
95.0,888.3320207896003
96.0,1021.0827609750124
97.0,968.1820900740587
98.0,1123.8897251787525
99.0,1245.6610808375517
100.0,1324.5130242559544
101.0,1426.321862593639
102.0,1601.9920150194475
103.0,1678.8477067057388
104.0,1783.6509226415906
105.0,2018.2105011646872
106.0,2110.0380808418145
107.0,2324.6351420437963
108.0,2564.185349897172
109.0,2781.776788697321
110.0,3062.2501570589816
111.0,3285.830351055465
112.0,3470.483636275775
113.0,3862.7471016356776
114.0,4145.216721729449
115.0,4396.744439975493
116.0,4697.180325658268
117.0,5130.3669515264555
118.0,5430.80283720923
119.0,5751.2012402131195
120.0,6223.31477485748
121.0,6619.570743681606
122.0,7051.759243683737
123.0,7258.371297957273
124.0,7995.986312972458
125.0,8213.577751772607
126.0,8590.869329141673
127.0,8884.318333762058
128.0,9360.424371870642
129.0,9578.015810670791
130.0,10037.153709056427
131.0,10179.885707902396
132.0,10418.437789889716
133.0,11062.228973495663
134.0,11208.953475805854
135.0,11578.260046246474
136.0,12096.287370729398
137.0,12412.693270269066
138.0,13023.546300295173
139.0,13363.907220620176
140.0,13880.936419237045
141.0,14455.856918085146
142.0,14932.961082059786
143.0,15653.607957352024
144.0,16143.687757585387
145.0,16731.58389269221
146.0,17418.294488538555
147.0,17880.42676452236
148.0,18460.337892700736
149.0,19245.8629492866
150.0,19575.24448508499
151.0,19755.905266841077
152.0,20574.368477006774
153.0,20484.537149061758
154.0,21006.556977008906
155.0,21806.055795719545
156.0,21827.016438906718
157.0,22639.490893876082
158.0,22667.438418125643
159.0,23203.432008197567
160.0,23453.961600577557
161.0,24182.593482798242
162.0,24752.523352316064
163.0,25361.380130610058
164.0,26311.595955095116
165.0,26478.282974726422
166.0,27053.203473574522
167.0,27950.518627158624
168.0,28144.155045173437
