CHANNEL,COUNTS
50.0,14.964923175111792
51.0,11.971938540089434
52.0,11.971938540089434
53.0,13.96726163010434
54.0,26.93686171520123
55.0,11.971938540089434
56.0,11.971938540089434
57.0,19.95323090014906
58.0,13.96726163010434
59.0,9.97661545007453
60.0,11.971938540089434
61.0,7.981292360059623
62.0,8.978953905067076
63.0,5.985969270044717
64.0,14.964923175111792
65.0,8.978953905067076
66.0,13.96726163010434
67.0,8.978953905067076
68.0,10.974276995081981
69.0,16.9602462651267
70.0,8.978953905067076
71.0,15.962584720119246
72.0,7.981292360059623
73.0,11.971938540089434
74.0,11.971938540089434
75.0,11.971938540089434
76.0,9.97661545007453
77.0,10.974276995081981
78.0,13.96726163010434
79.0,10.974276995081981
80.0,14.964923175111792
81.0,10.974276995081981
82.0,18.955569355141606
83.0,11.971938540089434
84.0,21.948553990163962
85.0,7.981292360059623
86.0,11.971938540089434
87.0,13.96726163010434
88.0,9.97661545007453
89.0,17.957907810134152
90.0,17.957907810134152
91.0,13.96726163010434
92.0,22.946215535171415
93.0,24.941538625186322
94.0,24.941538625186322
95.0,30.927507895231038
96.0,39.90646180029812
97.0,37.91113871028321
98.0,35.915815620268305
99.0,35.915815620268305
100.0,48.88541570536519
101.0,59.85969270044717
102.0,78.81526205558878
103.0,61.855015790462076
104.0,83.80356978062603
105.0,76.81993896557387
106.0,70.83396969552915
107.0,100.76381604575273
108.0,102.75913913576764
109.0,119.71938540089434
110.0,109.74276995081982
111.0,132.68898548599122
112.0,152.6422163861403
113.0,148.65157020611048
114.0,169.602462651267
115.0,168.60480110625954
116.0,195.54166282146076
117.0,236.44578616676634
118.0,230.4598168967216
119.0,242.43175543681105
120.0,254.40369397690048
121.0,271.3639402420272
122.0,300.2961250472433
123.0,284.33354032712407
124.0,337.2096022125191
125.0,342.19790993755635
126.0,313.2657251323402
127.0,400.0622795479886
128.0,380.10904864783953
129.0,362.1511408377054
130.0,357.1628331126681
131.0,398.0669564579737
132.0,421.01317199314514
133.0,408.04357190804825
134.0,395.07397182295136
135.0,430.98978744321965
136.0,454.93366452339853
137.0,479.87520314858483
138.0,447.9500337083463
139.0,510.80271104381586
140.0,491.84714168867424
141.0,524.7699726739202
142.0,520.7793264938904
143.0,573.6553883792855
144.0,592.610957734427
145.0,602.5875731845015
146.0,593.6086192794345
147.0,638.5033888047699
148.0,637.5057272597624
149.0,632.5174195347251
150.0,649.4776657998518
151.0,633.5150810797326
152.0,698.363081505217
153.0,694.3724353251872
154.0,676.414527515053
155.0,690.3817891451574
156.0,690.3817891451574
157.0,706.3443738652767
158.0,706.3443738652767
159.0,716.3209893153512
160.0,767.2017281107312
161.0,750.2414818456045
