CHANNEL,COUNTS
50.0,736.843707571653
51.0,754.8155053173031
52.0,758.8092381496697
53.0,683.9267475427944
54.0,673.9424154618777
55.0,675.939281878061
56.0,667.9518162133277
57.0,662.9596501728694
58.0,634.0050871382109
59.0,596.0646252307274
60.0,625.0191882653859
61.0,629.0129210977525
62.0,621.0254554330191
63.0,647.9831520514942
64.0,680.9314479185194
65.0,642.990986011036
66.0,652.9753180919527
67.0,657.967484132411
68.0,657.967484132411
69.0,649.9800184676776
70.0,694.9095128318028
71.0,693.9110796237111
72.0,624.0207550572942
73.0,623.0223218492025
74.0,633.0066539301192
75.0,684.925180750886
76.0,630.0113543058442
77.0,682.9283143347027
78.0,684.925180750886
79.0,710.8844441612695
80.0,684.925180750886
81.0,701.8985452884444
82.0,657.967484132411
83.0,699.9016788722612
84.0,758.8092381496697
85.0,782.7716351438698
86.0,796.7497000571532
87.0,801.7418660976116
88.0,806.7340321380699
89.0,782.7716351438698
90.0,807.7324653461616
91.0,879.6196563287618
92.0,916.5616850281536
93.0,998.4332080916707
94.0,1033.378370374879
95.0,1061.334500201446
96.0,1152.191922137788
97.0,1199.1182829180964
98.0,1304.9522029758136
99.0,1373.8440943341388
100.0,1511.6278770507895
101.0,1669.3803239292733
102.0,1775.2142439869904
103.0,1996.8664161833415
104.0,2099.705036616783
105.0,2316.365042772676
106.0,2484.1018217320766
107.0,2734.708556963086
108.0,2904.44220233867
109.0,3147.061471904946
110.0,3453.580466789089
111.0,3657.26084123979
112.0,4096.5714528001245
113.0,4455.0089745050345
114.0,4743.556171643528
115.0,5119.965491094087
116.0,5590.227532105264
117.0,5705.047351035806
118.0,6227.22791886775
119.0,6774.369316901985
120.0,7172.744166930562
121.0,7576.111182999597
122.0,8001.4437296466485
123.0,8638.444116409135
124.0,9234.508741639862
125.0,9523.055938778354
126.0,9933.41198730403
127.0,10460.584721176434
128.0,10654.280763546218
129.0,11306.257648430079
130.0,11431.061799441537
131.0,11954.240800481573
132.0,12092.024583198223
133.0,12550.3054257123
134.0,13181.315213226237
135.0,13670.547485191155
136.0,14124.834594872866
137.0,14675.969725739467
138.0,15132.25370183736
139.0,16031.842022327955
140.0,16382.292078368133
141.0,16921.446010737636
142.0,17379.726853251712
143.0,18500.967345938658
144.0,19218.84082255657
145.0,19712.066827353854
146.0,20467.88076587925
147.0,21017.01903032967
148.0,21485.28420492466
149.0,22293.016670270823
150.0,22906.05466003911
151.0,23519.092649807393
152.0,24103.17607654102
153.0,24777.1184920029
