CHANNEL,COUNTS
50.0,16.967775123559495
51.0,15.969670704526584
52.0,16.967775123559495
53.0,22.956401637756965
54.0,17.965879542592408
55.0,13.973461866460761
56.0,17.965879542592408
57.0,18.963983961625317
58.0,14.971566285493672
59.0,12.975357447427848
60.0,17.965879542592408
61.0,15.969670704526584
62.0,21.958297218724052
63.0,17.965879542592408
64.0,9.981044190329115
65.0,20.960192799691143
66.0,12.975357447427848
67.0,11.977253028394937
68.0,12.975357447427848
69.0,14.971566285493672
70.0,26.94881931388861
71.0,14.971566285493672
72.0,17.965879542592408
73.0,15.969670704526584
74.0,14.971566285493672
75.0,24.952610475822787
76.0,12.975357447427848
77.0,15.969670704526584
78.0,12.975357447427848
79.0,23.954506056789874
80.0,14.971566285493672
81.0,21.958297218724052
82.0,25.950714894855697
83.0,17.965879542592408
84.0,18.963983961625317
85.0,29.943132570987345
86.0,13.973461866460761
87.0,21.958297218724052
88.0,20.960192799691143
89.0,38.92607234228355
90.0,22.956401637756965
91.0,30.941236990020254
92.0,32.93744582808608
93.0,43.916594437448104
94.0,37.927967923250634
95.0,33.93555024711899
96.0,43.916594437448104
97.0,53.89763862777722
98.0,46.910907694546836
99.0,54.89574304681013
100.0,77.8521446845671
101.0,81.84456236069875
102.0,79.84835352263292
103.0,79.84835352263292
104.0,98.81233748425824
105.0,97.81423306522532
106.0,124.76305237911393
107.0,124.76305237911393
108.0,149.7156628549367
109.0,153.70808053106836
110.0,173.6701689117266
111.0,169.67775123559494
112.0,173.6701689117266
113.0,200.6189882256152
114.0,206.60761473981267
115.0,265.49577546275447
116.0,263.4995666246886
117.0,284.4597594243798
118.0,289.4502815195443
119.0,305.4199522240709
120.0,332.3687715379595
121.0,373.2910527183089
122.0,362.31190410894686
123.0,385.26830574670385
124.0,397.24555877509874
125.0,425.1924825080203
126.0,459.12803275513926
127.0,479.0901211357975
128.0,493.06358300225827
129.0,534.9839686016405
130.0,489.0711653261266
131.0,530.9915509255089
132.0,539.9744906968051
133.0,532.9877597635748
134.0,629.8038884097672
135.0,589.8797116484507
136.0,589.8797116484507
137.0,618.8247398004052
138.0,659.7470209807545
139.0,638.7868281810634
140.0,640.7830370191292
141.0,699.671197742071
142.0,716.6389728656304
143.0,761.5536717221114
144.0,748.5783142746836
145.0,771.5347159124406
146.0,735.6029568272558
147.0,765.5460893982431
148.0,846.3925473399089
149.0,896.2977682915545
150.0,891.30724619639
151.0,860.3660092063697
152.0,834.415294311514
153.0,877.3337843299292
154.0,894.3015594534887
155.0,934.2257362148051
156.0,952.1916157573976
157.0,922.2484831864102
158.0,882.3243064250937
159.0,933.2276317957723
160.0,939.2162583099697
161.0,1000.1006278709773
162.0,1000.1006278709773
163.0,945.2048848241672
164.0,959.1783466906279
165.0,1008.0854632232406
166.0,983.1328527474178
167.0,1087.9338167458734
168.0,1034.0361781180964
169.0,1105.899696288466
170.0,1109.8921139645975
171.0,1112.8864272216963
172.0,1071.964146041347
173.0,1127.85799350719
174.0,1103.9034874504
175.0,1056.9925797558533
176.0,1073.9603548794128
177.0,1082.943294650709
178.0,1119.8731581549266
179.0,1118.8750537358937
180.0,1084.9395034887748
181.0,1040.0248046322938
182.0,1007.0873588042077
183.0,1006.0892543851747
184.0,963.1707643667596
185.0,976.1461218141874
186.0,927.2390052815748
187.0,903.2844992247849
188.0,910.2712301580152
189.0,806.4683705785925
190.0,839.4058164066786
191.0,814.4532059308558
192.0,837.4096075686127
193.0,817.4475191879545
194.0,803.4740573214938
195.0,868.350844558633
196.0,850.3849650160406
197.0,830.4228766353823
198.0,828.4266677973166
199.0,828.4266677973166
200.0,778.521446845671
201.0,797.4854308072963
202.0,821.4399368640861
203.0,730.6124347320912
204.0,818.4456236069874
205.0,755.565045207914
206.0,756.5631496269469
207.0,821.4399368640861
208.0,774.5290291695393
209.0,707.6560330943342
210.0,760.5555673030785
211.0,691.6863623898076
212.0,725.6219126369266
213.0,687.693944713676
214.0,715.6408684465976
215.0,722.6275993798279
216.0,684.6996314565773
217.0,645.7735591142937
218.0,647.7697679523595
219.0,607.8455911910431
220.0,584.8891895532861
221.0,544.9650127919697
222.0,497.0560006783899
223.0,495.05979184032407
224.0,527.9972376684102
225.0,466.11476368836964
226.0,394.251245518
227.0,423.19627366995445
228.0,398.24366319413167
229.0,402.2360808702633
230.0,395.24934993703295
231.0,370.29673946121017
232.0,375.2872615563747
233.0,359.31759085184814
234.0,387.26451458476964
235.0,315.4009964144
236.0,341.35171130925573
237.0,350.3346510805519
238.0,376.2853659754076
239.0,351.33275549958483
240.0,341.35171130925573
241.0,351.33275549958483
242.0,335.3630847950583
243.0,340.3536068902228
244.0,324.38393618569626
245.0,327.378249442795
246.0,341.35171130925573
247.0,333.36687595699243
248.0,336.36118921409116
249.0,358.3194864328152
250.0,320.3915185095646
251.0,270.486297557919
252.0,294.4408036147089
253.0,324.38393618569626
254.0,292.44459477664304
255.0,295.4389080337418
256.0,271.4844019769519
257.0,281.465446167281
258.0,315.4009964144
259.0,291.4464903576102
260.0,269.4881931388861
261.0,316.39910083343295
262.0,283.46165500534687
263.0,284.4597594243798
264.0,265.49577546275447
265.0,277.47302849114936
266.0,266.4938798817874
267.0,236.55074731080003
268.0,251.52231359629369
269.0,237.54885172983293
270.0,252.5204180153266
271.0,253.5185224343595
272.0,257.51094011049116
273.0,234.5545384727342
274.0,229.56401637756963
275.0,209.6019279969114
276.0,202.61519706368102
277.0,220.58107660627343
278.0,195.62846613045065
279.0,217.5867633491747
280.0,212.59624125401015
281.0,224.57349428240508
282.0,185.64742194012155
283.0,218.5848677682076
284.0,199.6208838065823
285.0,210.60003241594433
286.0,172.6720644926937
287.0,200.6189882256152
288.0,169.67775123559494
289.0,192.63415287335192
290.0,195.62846613045065
291.0,179.65879542592407
292.0,183.65121310205572
293.0,179.65879542592407
294.0,190.6379440352861
295.0,198.62277938754937
296.0,170.67585565462787
297.0,158.6986026262329
298.0,171.67396007366077
299.0,156.70239378816711
300.0,154.7061849501013
