CHANNEL,COUNTS
50.0,797.3376143400967
51.0,724.4894968847437
52.0,717.5040609643673
53.0,743.4499658114794
54.0,680.5810425280926
55.0,704.5311085408114
56.0,699.5415114548283
57.0,742.4520463942828
58.0,713.5123832955809
59.0,682.5768813624858
60.0,695.5498337860419
61.0,647.6497017606042
62.0,663.6164124357501
63.0,693.5539949516486
64.0,656.6309765153737
65.0,656.6309765153737
66.0,653.6372182637839
67.0,688.5643978656655
68.0,693.5539949516486
69.0,718.501980381564
70.0,722.4936580503505
71.0,712.5144638783843
72.0,698.5435920376317
73.0,657.6288959325703
74.0,720.4978192159573
75.0,707.5248667924012
76.0,725.4874163019404
77.0,744.447885228676
78.0,702.5352697064181
79.0,714.5103027127775
80.0,727.4832551363336
81.0,750.4354017318558
82.0,761.4125153210185
83.0,798.3355337572933
84.0,780.3729842477543
85.0,769.3958706585914
86.0,805.3209696776696
87.0,797.3376143400967
88.0,814.3022444324392
89.0,805.3209696776696
90.0,835.2585521935681
91.0,892.1399589737753
92.0,895.1337172253651
93.0,937.0463327476231
94.0,1038.834113301678
95.0,991.931900693437
96.0,1160.5802821996651
97.0,1137.628135604143
98.0,1284.3222899320456
99.0,1441.993557849111
100.0,1476.9207374509926
101.0,1555.7563714095254
102.0,1785.2778373647473
103.0,1812.221661629056
104.0,1962.907493625745
105.0,2245.3186886923877
106.0,2232.3457362688314
107.0,2636.5031002334613
108.0,2872.012082691863
109.0,3061.61677195922
110.0,3216.2942816246955
111.0,3472.7595718442262
112.0,3787.1041882611603
113.0,4192.259471642987
114.0,4465.689391954859
115.0,4835.917495734804
116.0,5272.008281049726
117.0,5703.109469278665
118.0,6041.404151708317
119.0,6337.786218615713
120.0,6933.544110682093
121.0,7300.778456210448
122.0,7811.713197815116
123.0,8218.864320031335
124.0,8709.84067329207
125.0,9161.898169282138
126.0,9435.328089594012
127.0,9888.383505001275
128.0,10246.63657577486
129.0,10862.352856185173
130.0,11071.915933796463
131.0,11289.462366745325
132.0,11843.307643289447
133.0,12013.951863630069
134.0,12349.252787808131
135.0,13109.667383711952
136.0,13498.855956418634
137.0,14224.343372720574
138.0,14793.157440522646
139.0,15304.092182127313
140.0,15942.760609133147
141.0,16781.012919578305
142.0,17349.826987380377
143.0,18014.441319233323
144.0,18569.284515194642
145.0,19275.811462569847
146.0,19994.31344295141
147.0,20773.688507781968
148.0,21148.9062086479
149.0,21954.227178325567
150.0,22627.822784933283
151.0,23299.422552706605
152.0,23753.475887531065
153.0,24414.098541715226
154.0,24813.266308593873
155.0,25140.583877434365
156.0,25756.300157844675
157.0,26189.397184908008
158.0,27193.304118607804
159.0,27267.150155480354
160.0,27621.411548585154
161.0,28464.653456116295
162.0,29219.080535516936
163.0,29727.021518870013
164.0,30631.13651085015
165.0,31502.320162062795
166.0,32387.474685116194
167.0,32947.30747816349
168.0,33790.549385694634
169.0,34634.78921264297
170.0,35315.37025517107
171.0,36498.902683966255
172.0,36986.8852789754
173.0,38041.686102952226
174.0,38694.325401798815
175.0,39263.13946960089
176.0,39439.77120644468
177.0,40109.37513538361
178.0,40886.754361379775
179.0,40670.20584784811
180.0,40173.241978084196
181.0,39447.754561782254
182.0,39347.96262006259
183.0,38395.94749605702
184.0,37680.43927392705
185.0,37025.80413624607
186.0,35974.99498993803
187.0,35743.47768514841
188.0,35437.116424069056
189.0,35519.943735696375
190.0,34854.33148442623
191.0,34835.37101549949
192.0,34952.1275873115
193.0,35194.622005690275
194.0,35668.63372885867
195.0,35897.1572753967
196.0,36135.66001610669
197.0,36782.31179845009
198.0,36625.638449950224
199.0,37378.06969051647
200.0,37054.74379934477
201.0,37573.66189628701
202.0,37843.100138930095
203.0,37924.92953114022
204.0,38040.68818353503
205.0,38346.051525197196
206.0,38031.70690878026
207.0,38490.7498406907
208.0,38517.69366495501
209.0,38628.46272026384
210.0,38598.525137747936
211.0,38313.1201844297
212.0,38201.35320970368
213.0,38233.286631053976
214.0,37863.05852727403
215.0,37413.99478953555
216.0,37195.45043716949
217.0,36561.77160724964
218.0,35988.965861778786
219.0,34993.04228341656
220.0,33603.93845467887
221.0,32866.47600537057
222.0,31668.97270473463
223.0,30359.702429372668
224.0,28938.665179284686
225.0,28238.12574841266
226.0,27277.12934965232
227.0,26392.97274601612
228.0,25506.820303545523
229.0,24808.27671150789
230.0,24603.703230982585
231.0,24358.215054352215
232.0,23871.23037876027
233.0,23937.093060295243
234.0,23971.02232047993
235.0,23600.794216699986
236.0,23586.823344859233
237.0,24149.649896158124
238.0,24202.539625269543
239.0,24407.11310579485
240.0,24256.427273798163
241.0,24671.561751351954
242.0,24955.96878525299
