CHANNEL,COUNTS
50.0,165.29863192235672
51.0,179.23948039773617
52.0,164.30285703125818
53.0,177.2479306155391
54.0,136.42116008049922
55.0,155.34088301137137
56.0,139.40848475379482
57.0,156.3366579024699
58.0,155.34088301137137
59.0,151.35778344697724
60.0,138.4127098626963
61.0,155.34088301137137
62.0,132.43806051610508
63.0,149.36623366478017
64.0,152.35355833807577
65.0,153.3493332291743
66.0,146.37890899148456
67.0,135.42538518940069
68.0,173.26483105114497
69.0,147.3746838825831
70.0,134.42961029830215
71.0,140.40425964489336
72.0,153.3493332291743
73.0,136.42116008049922
74.0,159.3239825757655
75.0,150.3620085558787
76.0,158.32820768466698
77.0,153.3493332291743
78.0,153.3493332291743
79.0,161.31553235796258
80.0,184.21835485322885
81.0,186.20990463542591
82.0,157.33243279356844
83.0,165.29863192235672
84.0,177.2479306155391
85.0,177.2479306155391
86.0,185.21412974432738
87.0,197.1634284375098
88.0,178.24370550663764
89.0,206.1254024573966
90.0,174.2606059422435
91.0,175.25638083334204
92.0,216.08315136838195
93.0,235.99864919035264
94.0,249.93949766573212
95.0,246.95217299243652
96.0,320.6395149337281
97.0,310.68176602274275
98.0,330.59726384471344
99.0,371.4240343797533
100.0,423.2043287168771
101.0,449.094475885439
102.0,514.8156186979422
103.0,502.86632000475987
104.0,551.659289668588
105.0,654.224103451737
106.0,679.1184757292004
107.0,704.0128480066638
108.0,779.6917397301524
109.0,894.2058522064839
110.0,978.8467179498593
111.0,964.9058694744798
112.0,1043.572085871264
113.0,1171.0312719318765
114.0,1344.2961029830215
115.0,1303.4693324479815
116.0,1508.5989600142796
117.0,1636.058146074892
118.0,1702.7750637784939
119.0,1789.4074793040663
120.0,1920.8497649290728
121.0,2088.1399466336266
122.0,2149.8779898817356
123.0,2345.0498685370485
124.0,2395.8343879830736
125.0,2488.4414528552375
126.0,2700.541504659225
127.0,2765.2668725806298
128.0,2795.140119313586
129.0,2939.5274785228735
130.0,3057.0289156725007
131.0,3065.990889692387
132.0,3184.488101733113
133.0,3235.2726211791382
134.0,3379.6599803884255
135.0,3540.975512746388
136.0,3576.8234088259355
137.0,3779.9614866100364
138.0,3825.767131600569
139.0,4013.968586018192
140.0,4152.3812958808885
141.0,4355.519373664989
142.0,4476.008135487912
143.0,4618.403944915002
144.0,4741.88003141122
145.0,5002.773052879037
146.0,5135.211113395142
147.0,5154.130836326014
148.0,5519.580221359176
149.0,5619.15771046903
150.0,5715.747874905587
151.0,5848.185935421692
152.0,5892.000030630028
153.0,6048.336688532498
154.0,6149.905727424548
155.0,6214.631095345953
156.0,6352.048030317551
157.0,6430.714246714335
158.0,6397.853675308083
159.0,6611.945276894268
