CHANNEL,COUNTS
50.0,7.97514526553029
51.0,4.984465790956431
52.0,8.972038423721576
53.0,7.97514526553029
54.0,6.978252107339004
55.0,4.984465790956431
56.0,2.990679474573859
57.0,3.987572632765145
58.0,6.978252107339004
59.0,4.984465790956431
60.0,9.968931581912862
61.0,7.97514526553029
62.0,5.981358949147718
63.0,4.984465790956431
64.0,1.9937863163825724
65.0,1.9937863163825724
66.0,6.978252107339004
67.0,2.990679474573859
68.0,5.981358949147718
69.0,5.981358949147718
70.0,6.978252107339004
71.0,5.981358949147718
72.0,7.97514526553029
73.0,6.978252107339004
74.0,7.97514526553029
75.0,14.953397372869293
76.0,1.9937863163825724
77.0,4.984465790956431
78.0,4.984465790956431
79.0,8.972038423721576
80.0,10.965824740104148
81.0,7.97514526553029
82.0,2.990679474573859
83.0,5.981358949147718
84.0,4.984465790956431
85.0,7.97514526553029
86.0,8.972038423721576
87.0,8.972038423721576
88.0,6.978252107339004
89.0,14.953397372869293
90.0,5.981358949147718
91.0,8.972038423721576
92.0,12.959611056486722
93.0,10.965824740104148
94.0,13.956504214678008
95.0,12.959611056486722
96.0,15.95029053106058
97.0,20.934756322017012
98.0,20.934756322017012
99.0,23.92543579659087
100.0,29.906794745738587
101.0,31.90058106212116
102.0,32.897474220312446
103.0,36.88504685307759
104.0,36.88504685307759
105.0,49.84465790956431
106.0,52.83533738413817
107.0,62.80426896605103
108.0,61.80737580785975
109.0,68.78562791519875
110.0,75.76388002253776
111.0,77.75766633892033
112.0,89.72038423721577
113.0,99.68931581912862
114.0,102.67999529370249
115.0,107.66446108465891
116.0,145.5464010959278
117.0,137.5712558303975
118.0,135.57746951401492
119.0,159.5029053106058
120.0,184.42523426538796
121.0,167.4780505761361
122.0,170.46873005070995
123.0,204.3630974292137
124.0,186.41902058177052
125.0,182.4314479490054
126.0,214.33202901112654
127.0,226.29474690942197
128.0,209.34756322017012
129.0,219.31649480208299
130.0,218.3196016438917
131.0,218.3196016438917
132.0,255.20464849696927
133.0,252.21396902239542
134.0,253.2108621805867
135.0,283.1176569263253
136.0,293.08658850823815
137.0,292.0896953500469
138.0,282.120763768134
139.0,309.03687903929875
140.0,292.0896953500469
141.0,310.03377219749
142.0,326.98095588674187
143.0,302.05862693195974
144.0,344.92503273418504
145.0,357.88464379067176
146.0,352.9001779997153
147.0,370.8442548471585
148.0,341.93435325961116
149.0,358.8815369488631
150.0,357.88464379067176
151.0,358.8815369488631
152.0,407.7293017002361
153.0,396.7634769601319
154.0,373.83493432173236
155.0,421.6858059149141
156.0,381.81007958726263
157.0,416.70134012395766
158.0,383.8038659036452
159.0,447.60502802788756
160.0,375.82872063811493
161.0,433.6485238132095
162.0,434.64541697140083
163.0,417.6982332821489
164.0,471.5304638244784
165.0,443.61745539512236
166.0,471.5304638244784
167.0,472.5273569826697
168.0,478.5087159318174
169.0,479.5056090900087
170.0,485.4869680391564
171.0,475.51803645724357
172.0,481.4993954063913
173.0,484.4900748809651
174.0,498.44657909564313
175.0,475.51803645724357
176.0,492.4652201464954
177.0,507.4186175193647
178.0,472.5273569826697
179.0,463.5553185589481
180.0,434.64541697140083
181.0,455.58017329341783
182.0,426.6702717058705
183.0,427.6671648640618
184.0,442.6205622369311
185.0,382.80697274545395
186.0,404.7386222256622
187.0,391.7790111691755
188.0,358.8815369488631
189.0,372.83804116354105
190.0,331.9654216776983
191.0,348.9126053669502
192.0,322.99338325397673
193.0,357.88464379067176
194.0,362.8691095816282
195.0,323.99027641216804
196.0,354.8939643160979
197.0,336.94988746865477
198.0,332.96231483588963
199.0,336.94988746865477
200.0,358.8815369488631
201.0,345.92192589237635
202.0,342.93124641780247
203.0,329.97163536131575
204.0,317.012024304829
205.0,338.94367378503733
206.0,354.8939643160979
207.0,275.142511660795
208.0,320.0027037794029
209.0,307.0430927229162
210.0,292.0896953500469
211.0,308.03998588110744
212.0,292.0896953500469
213.0,311.0306653556813
214.0,322.99338325397673
215.0,276.1394048189863
216.0,259.19222112973443
217.0,299.06794745738586
218.0,272.15183218622116
219.0,249.22328954782157
220.0,236.26367849133484
221.0,240.25125112409998
222.0,197.38484532187468
223.0,207.35377690378755
224.0,209.34756322017012
225.0,197.38484532187468
226.0,203.36620427102238
227.0,201.37241795463981
228.0,163.49047794337093
229.0,176.45008899985766
230.0,133.58368319763235
231.0,165.48426425975353
232.0,155.51533267784066
233.0,154.51843951964938
234.0,140.56193530497137
235.0,153.5215463614581
236.0,137.5712558303975
237.0,158.5060121524145
238.0,137.5712558303975
239.0,154.51843951964938
240.0,129.59611056486722
241.0,126.60543109029335
242.0,148.53708057050164
243.0,135.57746951401492
244.0,136.5743626722062
245.0,127.60232424848463
246.0,139.5650421467801
247.0,147.54018741231036
248.0,111.65203371742406
249.0,144.5495079377365
250.0,139.5650421467801
251.0,127.60232424848463
252.0,119.62717898295435
253.0,143.55261477954522
254.0,119.62717898295435
255.0,119.62717898295435
256.0,130.5930037230585
257.0,122.61785845752821
258.0,138.5681489885888
259.0,129.59611056486722
260.0,125.60853793210207
261.0,124.61164477391078
262.0,126.60543109029335
263.0,114.64271319199791
264.0,123.6147516157195
265.0,128.59921740667593
266.0,107.66446108465891
267.0,117.63339266657178
268.0,116.6364995083805
269.0,101.68310213551119
270.0,91.71417055359834
271.0,105.67067476827634
272.0,93.7079568699809
273.0,109.65824740104149
274.0,102.67999529370249
275.0,100.68620897731991
276.0,108.66135424285021
277.0,95.70174318636349
278.0,81.74523897168547
279.0,88.72349107902447
280.0,86.7297047626419
281.0,86.7297047626419
282.0,75.76388002253776
283.0,89.72038423721577
284.0,101.68310213551119
285.0,70.77941423158133
286.0,92.71106371178962
287.0,86.7297047626419
288.0,80.74834581349418
289.0,96.69863634455477
290.0,78.75455949711161
291.0,84.73591844625933
292.0,81.74523897168547
293.0,78.75455949711161
294.0,59.813589491477174
295.0,71.77630738977261
296.0,85.73281160445062
297.0,81.74523897168547
298.0,57.819803175094606
299.0,56.822910016903315
300.0,71.77630738977261
301.0,87.72659792083319
302.0,66.79184159881618
303.0,66.79184159881618
304.0,67.78873475700746
305.0,63.80116212424232
306.0,65.79494844062489
307.0,76.76077318072905
308.0,70.77941423158133
309.0,65.79494844062489
310.0,77.75766633892033
311.0,64.79805528243361
312.0,41.869512644034025
313.0,54.829123700520746
314.0,47.85087159318174
315.0,51.83844422594689
316.0,54.829123700520746
317.0,52.83533738413817
318.0,60.81048264966846
319.0,58.81669633328589
320.0,68.78562791519875
321.0,48.84776475137303
322.0,61.80737580785975
323.0,53.832230542329455
324.0,50.841551067755596
325.0,52.83533738413817
326.0,60.81048264966846
327.0,50.841551067755596
328.0,40.87261948584273
329.0,51.83844422594689
330.0,53.832230542329455
331.0,58.81669633328589
332.0,52.83533738413817
333.0,46.85397843499045
334.0,56.822910016903315
335.0,47.85087159318174
336.0,41.869512644034025
337.0,43.86329896041659
338.0,40.87261948584273
339.0,42.86640580222531
340.0,37.88194001126888
341.0,43.86329896041659
342.0,50.841551067755596
343.0,49.84465790956431
344.0,43.86329896041659
345.0,43.86329896041659
346.0,37.88194001126888
347.0,33.89436737850373
348.0,36.88504685307759
349.0,37.88194001126888
350.0,37.88194001126888
351.0,39.87572632765145
352.0,35.888153694886306
353.0,37.88194001126888
354.0,28.909901587547303
355.0,28.909901587547303
356.0,30.903687903929875
357.0,20.934756322017012
358.0,27.913008429356015
359.0,30.903687903929875
360.0,30.903687903929875
361.0,34.89126053669502
362.0,30.903687903929875
363.0,38.878833169460165
364.0,34.89126053669502
365.0,41.869512644034025
366.0,29.906794745738587
367.0,28.909901587547303
368.0,41.869512644034025
369.0,30.903687903929875
370.0,30.903687903929875
371.0,20.934756322017012
372.0,26.916115271164728
373.0,34.89126053669502
374.0,31.90058106212116
375.0,37.88194001126888
376.0,25.919222112973443
377.0,22.928542638399584
378.0,23.92543579659087
379.0,27.913008429356015
380.0,30.903687903929875
381.0,28.909901587547303
382.0,22.928542638399584
383.0,25.919222112973443
384.0,23.92543579659087
385.0,19.937863163825725
386.0,27.913008429356015
387.0,20.934756322017012
388.0,25.919222112973443
389.0,23.92543579659087
390.0,25.919222112973443
391.0,21.931649480208296
392.0,37.88194001126888
393.0,28.909901587547303
394.0,27.913008429356015
395.0,21.931649480208296
396.0,18.94097000563444
397.0,28.909901587547303
398.0,20.934756322017012
399.0,16.947183689251865
400.0,14.953397372869293
401.0,17.944076847443153
402.0,17.944076847443153
403.0,19.937863163825725
404.0,9.968931581912862
405.0,17.944076847443153
406.0,14.953397372869293
407.0,12.959611056486722
408.0,21.931649480208296
409.0,19.937863163825725
410.0,21.931649480208296
411.0,20.934756322017012
412.0,10.965824740104148
413.0,27.913008429356015
414.0,15.95029053106058
415.0,10.965824740104148
416.0,29.906794745738587
417.0,13.956504214678008
418.0,15.95029053106058
419.0,20.934756322017012
420.0,21.931649480208296
421.0,17.944076847443153
422.0,23.92543579659087
423.0,17.944076847443153
424.0,24.922328954782156
425.0,12.959611056486722
426.0,14.953397372869293
427.0,22.928542638399584
428.0,15.95029053106058
429.0,15.95029053106058
430.0,9.968931581912862
431.0,15.95029053106058
432.0,15.95029053106058
433.0,16.947183689251865
434.0,14.953397372869293
435.0,13.956504214678008
436.0,16.947183689251865
437.0,13.956504214678008
438.0,16.947183689251865
439.0,11.962717898295436
440.0,8.972038423721576
441.0,10.965824740104148
442.0,15.95029053106058
443.0,17.944076847443153
444.0,16.947183689251865
445.0,8.972038423721576
446.0,11.962717898295436
447.0,17.944076847443153
448.0,12.959611056486722
449.0,13.956504214678008
450.0,16.947183689251865
451.0,5.981358949147718
452.0,10.965824740104148
453.0,4.984465790956431
454.0,11.962717898295436
455.0,10.965824740104148
456.0,7.97514526553029
457.0,10.965824740104148
458.0,6.978252107339004
459.0,5.981358949147718
460.0,12.959611056486722
461.0,14.953397372869293
462.0,10.965824740104148
463.0,9.968931581912862
464.0,8.972038423721576
465.0,8.972038423721576
466.0,7.97514526553029
467.0,13.956504214678008
468.0,6.978252107339004
469.0,9.968931581912862
470.0,6.978252107339004
471.0,11.962717898295436
472.0,5.981358949147718
473.0,2.990679474573859
474.0,9.968931581912862
475.0,8.972038423721576
476.0,5.981358949147718
477.0,6.978252107339004
478.0,8.972038423721576
479.0,7.97514526553029
480.0,2.990679474573859
481.0,5.981358949147718
482.0,7.97514526553029
483.0,14.953397372869293
484.0,7.97514526553029
485.0,7.97514526553029
486.0,10.965824740104148
487.0,8.972038423721576
488.0,8.972038423721576
489.0,7.97514526553029
490.0,4.984465790956431
491.0,8.972038423721576
492.0,9.968931581912862
493.0,7.97514526553029
494.0,5.981358949147718
495.0,11.962717898295436
496.0,8.972038423721576
497.0,7.97514526553029
498.0,7.97514526553029
499.0,4.984465790956431
500.0,2.990679474573859
501.0,7.97514526553029
502.0,10.965824740104148
503.0,12.959611056486722
504.0,8.972038423721576
505.0,9.968931581912862
506.0,3.987572632765145
507.0,2.990679474573859
508.0,8.972038423721576
509.0,11.962717898295436
510.0,6.978252107339004
511.0,6.978252107339004
512.0,5.981358949147718
513.0,6.978252107339004
514.0,10.965824740104148
515.0,7.97514526553029
516.0,8.972038423721576
517.0,5.981358949147718
518.0,6.978252107339004
519.0,6.978252107339004
520.0,6.978252107339004
521.0,5.981358949147718
522.0,5.981358949147718
523.0,7.97514526553029
524.0,6.978252107339004
525.0,6.978252107339004
526.0,5.981358949147718
527.0,4.984465790956431
528.0,8.972038423721576
529.0,7.97514526553029
530.0,1.9937863163825724
531.0,5.981358949147718
532.0,4.984465790956431
533.0,4.984465790956431
534.0,2.990679474573859
535.0,8.972038423721576
536.0,3.987572632765145
537.0,4.984465790956431
538.0,4.984465790956431
539.0,3.987572632765145
540.0,1.9937863163825724
541.0,4.984465790956431
542.0,2.990679474573859
543.0,5.981358949147718
544.0,4.984465790956431
545.0,4.984465790956431
546.0,4.984465790956431
547.0,2.990679474573859
548.0,5.981358949147718
549.0,2.990679474573859
550.0,3.987572632765145
551.0,3.987572632765145
552.0,1.9937863163825724
553.0,7.97514526553029
554.0,9.968931581912862
555.0,5.981358949147718
556.0,1.9937863163825724
557.0,4.984465790956431
558.0,2.990679474573859
559.0,5.981358949147718
560.0,3.987572632765145
561.0,3.987572632765145
562.0,2.990679474573859
563.0,5.981358949147718
564.0,2.990679474573859
565.0,3.987572632765145
566.0,3.987572632765145
567.0,0.9968931581912862
568.0,3.987572632765145
569.0,2.990679474573859
570.0,3.987572632765145
571.0,2.990679474573859
572.0,4.984465790956431
573.0,4.984465790956431
574.0,4.984465790956431
575.0,3.987572632765145
576.0,7.97514526553029
577.0,4.984465790956431
578.0,5.981358949147718
579.0,4.984465790956431
580.0,0.0
581.0,3.987572632765145
582.0,5.981358949147718
583.0,0.9968931581912862
584.0,1.9937863163825724
585.0,2.990679474573859
586.0,2.990679474573859
587.0,2.990679474573859
588.0,0.9968931581912862
589.0,1.9937863163825724
590.0,4.984465790956431
591.0,0.0
592.0,2.990679474573859
593.0,1.9937863163825724
594.0,3.987572632765145
595.0,2.990679474573859
596.0,3.987572632765145
597.0,5.981358949147718
598.0,0.9968931581912862
599.0,3.987572632765145
600.0,3.987572632765145
601.0,6.978252107339004
602.0,1.9937863163825724
603.0,1.9937863163825724
604.0,4.984465790956431
605.0,4.984465790956431
606.0,2.990679474573859
607.0,2.990679474573859
608.0,3.987572632765145
609.0,0.0
610.0,1.9937863163825724
611.0,3.987572632765145
612.0,2.990679474573859
613.0,2.990679474573859
614.0,3.987572632765145
615.0,2.990679474573859
616.0,1.9937863163825724
617.0,4.984465790956431
618.0,1.9937863163825724
619.0,2.990679474573859
620.0,1.9937863163825724
621.0,1.9937863163825724
622.0,0.0
623.0,1.9937863163825724
624.0,1.9937863163825724
625.0,4.984465790956431
626.0,1.9937863163825724
627.0,2.990679474573859
628.0,0.9968931581912862
629.0,0.9968931581912862
630.0,0.9968931581912862
631.0,3.987572632765145
632.0,2.990679474573859
633.0,2.990679474573859
634.0,2.990679474573859
635.0,0.9968931581912862
636.0,3.987572632765145
637.0,2.990679474573859
638.0,1.9937863163825724
639.0,3.987572632765145
640.0,3.987572632765145
641.0,5.981358949147718
642.0,3.987572632765145
643.0,2.990679474573859
644.0,0.9968931581912862
645.0,0.9968931581912862
646.0,2.990679474573859
647.0,5.981358949147718
648.0,2.990679474573859
649.0,2.990679474573859
650.0,0.9968931581912862
651.0,1.9937863163825724
652.0,2.990679474573859
653.0,0.0
654.0,3.987572632765145
655.0,1.9937863163825724
656.0,4.984465790956431
657.0,0.9968931581912862
658.0,0.0
659.0,0.9968931581912862
660.0,2.990679474573859
661.0,2.990679474573859
662.0,3.987572632765145
663.0,3.987572632765145
664.0,1.9937863163825724
665.0,0.9968931581912862
666.0,1.9937863163825724
667.0,0.9968931581912862
668.0,1.9937863163825724
669.0,4.984465790956431
670.0,2.990679474573859
671.0,0.9968931581912862
672.0,0.9968931581912862
673.0,2.990679474573859
674.0,3.987572632765145
675.0,0.9968931581912862
676.0,0.0
677.0,0.9968931581912862
678.0,1.9937863163825724
679.0,1.9937863163825724
680.0,1.9937863163825724
681.0,2.990679474573859
682.0,0.9968931581912862
683.0,0.9968931581912862
684.0,3.987572632765145
685.0,1.9937863163825724
686.0,1.9937863163825724
687.0,3.987572632765145
688.0,0.9968931581912862
689.0,1.9937863163825724
690.0,0.0
691.0,0.0
692.0,2.990679474573859
693.0,0.9968931581912862
694.0,3.987572632765145
695.0,4.984465790956431
696.0,2.990679474573859
697.0,0.9968931581912862
698.0,1.9937863163825724
699.0,0.9968931581912862
700.0,0.9968931581912862
701.0,0.9968931581912862
702.0,1.9937863163825724
703.0,0.9968931581912862
704.0,0.9968931581912862
705.0,0.0
706.0,2.990679474573859
707.0,1.9937863163825724
708.0,1.9937863163825724
709.0,0.0
710.0,0.9968931581912862
711.0,1.9937863163825724
712.0,2.990679474573859
713.0,0.0
714.0,1.9937863163825724
715.0,0.0
716.0,0.0
717.0,1.9937863163825724
718.0,0.0
719.0,1.9937863163825724
720.0,1.9937863163825724
721.0,1.9937863163825724
722.0,1.9937863163825724
723.0,0.9968931581912862
724.0,0.9968931581912862
725.0,0.0
726.0,1.9937863163825724
727.0,0.9968931581912862
728.0,0.9968931581912862
729.0,0.0
730.0,0.0
731.0,0.0
732.0,1.9937863163825724
733.0,1.9937863163825724
734.0,0.9968931581912862
735.0,0.9968931581912862
