CHANNEL,COUNTS
50.0,1.9903319041593177
51.0,2.9854978562389767
52.0,0.9951659520796589
53.0,1.9903319041593177
54.0,4.975829760398295
55.0,1.9903319041593177
56.0,1.9903319041593177
57.0,2.9854978562389767
58.0,2.9854978562389767
59.0,1.9903319041593177
60.0,1.9903319041593177
61.0,4.975829760398295
62.0,2.9854978562389767
63.0,0.9951659520796589
64.0,3.9806638083186354
65.0,2.9854978562389767
66.0,1.9903319041593177
67.0,0.9951659520796589
68.0,1.9903319041593177
69.0,0.9951659520796589
70.0,0.0
71.0,4.975829760398295
72.0,4.975829760398295
73.0,1.9903319041593177
74.0,4.975829760398295
75.0,0.9951659520796589
76.0,2.9854978562389767
77.0,5.970995712477953
78.0,4.975829760398295
79.0,2.9854978562389767
80.0,9.95165952079659
81.0,8.95649356871693
82.0,1.9903319041593177
83.0,0.9951659520796589
84.0,0.0
85.0,3.9806638083186354
86.0,3.9806638083186354
87.0,1.9903319041593177
88.0,5.970995712477953
89.0,10.946825472876249
90.0,5.970995712477953
91.0,7.961327616637271
92.0,3.9806638083186354
93.0,4.975829760398295
94.0,4.975829760398295
95.0,6.966161664557612
96.0,11.941991424955907
97.0,8.95649356871693
98.0,9.95165952079659
99.0,15.922655233274542
100.0,15.922655233274542
101.0,15.922655233274542
102.0,18.90815308951352
103.0,16.917821185354203
104.0,26.86948070615079
105.0,27.86464665823045
106.0,19.90331904159318
107.0,27.86464665823045
108.0,42.792135939425336
109.0,35.82597427486772
110.0,41.796969987345676
111.0,39.80663808318636
112.0,43.787301891504995
113.0,37.81630617902704
114.0,51.748629508142265
115.0,45.77763379566431
116.0,73.64228045389476
117.0,75.63261235805408
118.0,71.65194854973544
119.0,80.60844211845237
120.0,84.58910592677101
121.0,75.63261235805408
122.0,79.61327616637271
123.0,86.57943783093033
124.0,99.51659520796589
125.0,101.50692711212521
126.0,110.46342068084213
127.0,110.46342068084213
128.0,110.46342068084213
129.0,117.42958234539975
130.0,106.48275687252351
131.0,142.30873114739123
132.0,145.2942290036302
133.0,125.39090996203703
134.0,117.42958234539975
135.0,131.361905674515
136.0,131.361905674515
137.0,123.40057805787771
138.0,157.2362204285861
139.0,143.30389709947087
140.0,131.361905674515
141.0,149.27489281194883
142.0,174.1540416139403
143.0,160.22171828482507
144.0,153.25555662026747
145.0,172.163709709781
146.0,200.02835636801143
147.0,171.16854375770134
148.0,180.12503732641827
149.0,188.08636494305554
150.0,217.9413435054453
151.0,180.12503732641827
152.0,174.1540416139403
153.0,196.0476925596928
154.0,193.06219470345383
155.0,209.98001588880803
156.0,198.0380244638521
157.0,197.04285851177247
158.0,193.06219470345383
159.0,200.02835636801143
160.0,205.9993520804894
161.0,205.9993520804894
162.0,205.9993520804894
163.0,198.0380244638521
164.0,232.86883278664018
165.0,220.92684136168427
