CHANNEL,COUNTS
50.0,8.980254859012
51.0,13.969285336240889
52.0,7.9824487635662225
53.0,13.969285336240889
54.0,8.980254859012
55.0,9.978060954457778
56.0,12.971479240795112
57.0,6.984642668120444
58.0,11.973673145349334
59.0,12.971479240795112
60.0,9.978060954457778
61.0,3.9912243817831112
62.0,10.975867049903556
63.0,4.989030477228889
64.0,8.980254859012
65.0,6.984642668120444
66.0,6.984642668120444
67.0,8.980254859012
68.0,8.980254859012
69.0,9.978060954457778
70.0,8.980254859012
71.0,10.975867049903556
72.0,9.978060954457778
73.0,7.9824487635662225
74.0,11.973673145349334
75.0,9.978060954457778
76.0,4.989030477228889
77.0,10.975867049903556
78.0,10.975867049903556
79.0,5.986836572674667
80.0,10.975867049903556
81.0,9.978060954457778
82.0,14.967091431686667
83.0,17.960509718024
84.0,20.953928004361334
85.0,10.975867049903556
86.0,14.967091431686667
87.0,13.969285336240889
88.0,15.964897527132445
89.0,13.969285336240889
90.0,10.975867049903556
91.0,17.960509718024
92.0,16.96270362257822
93.0,19.956121908915556
94.0,16.96270362257822
95.0,21.951734099807112
96.0,28.936376767927555
97.0,43.903468199614224
98.0,31.92979505426489
99.0,31.92979505426489
100.0,32.92760114971067
101.0,45.89908039050578
102.0,58.87055963130089
103.0,59.86836572674667
104.0,64.85739620397555
105.0,79.82448763566222
106.0,90.80035468556578
107.0,94.79157906734889
108.0,90.80035468556578
109.0,112.75208878537289
110.0,123.72795583527645
111.0,118.73892535804757
112.0,139.6928533624089
113.0,179.60509718024
114.0,176.61167889390268
115.0,173.61826060756533
116.0,209.53928004361333
117.0,210.5370861390591
118.0,235.48223852520357
119.0,242.466881193324
120.0,251.44713605233602
121.0,284.3747372020467
122.0,278.387900629372
123.0,273.3988701521431
124.0,309.31988958819113
125.0,303.33305301551644
126.0,295.35060425195024
127.0,349.23213340602223
128.0,387.1487650329618
129.0,355.2189699786969
130.0,375.17509188761244
131.0,398.12463208286533
132.0,368.190449219492
133.0,376.17289798305825
134.0,418.0807539917809
135.0,395.131213796528
136.0,446.0193246642627
137.0,472.9600892412987
138.0,442.02810028247956
139.0,454.0017734278289
140.0,516.8635574409129
141.0,483.9359562912022
142.0,517.8613635363587
143.0,535.8218732543827
144.0,554.7801890678525
145.0,551.7867707815151
146.0,575.7341170722138
147.0,554.7801890678525
148.0,606.6661060310329
149.0,597.6858511720209
150.0,619.637585271828
151.0,628.61784013084
152.0,634.6046767035147
153.0,683.4971753803578
154.0,689.4840119530325
155.0,608.6617182219245
156.0,641.5893193716352
157.0,653.5629925169844
158.0,623.6288096536111
159.0,675.5147266167916
160.0,707.4445216710565
161.0,662.5432473759964
162.0,644.5827376579724
163.0,700.4598790029361
164.0,718.42038872096
165.0,749.3523776797791
166.0,741.3699289162129
167.0,765.3172752069116
168.0,710.4379399573938
169.0,770.3063056841405
170.0,701.4576850983818
171.0,767.3128873978031
172.0,754.341408157008
173.0,791.2602336885018
174.0,739.3743167253214
175.0,826.1834470291041
176.0,759.3304386342369
177.0,788.2668154021645
178.0,738.3765106298756
179.0,750.3501837752249
180.0,750.3501837752249
181.0,736.380898438984
182.0,761.3260508251285
183.0,746.3589593934418
184.0,621.6331974627195
185.0,645.5805437534183
186.0,611.6551365082618
187.0,577.7297292631054
188.0,537.8174854452742
189.0,592.696820694792
190.0,559.7692195450813
191.0,542.8065159225031
192.0,544.8021281133947
193.0,534.8240671589369
194.0,569.7472804995391
195.0,544.8021281133947
196.0,562.7626378314187
197.0,571.7428926904307
198.0,582.7187597403342
199.0,563.7604439268645
200.0,538.8152915407201
