CHANNEL,COUNTS
50.0,229.00670129809046
51.0,220.0455695081652
52.0,225.02397605812368
53.0,224.02829474813197
54.0,219.0498881981735
55.0,207.10171247827313
56.0,182.20967972848067
57.0,198.14058068834785
58.0,184.20104234846409
59.0,212.08011902823162
60.0,213.0758003382233
61.0,204.11466854829803
62.0,171.257185318572
63.0,198.14058068834785
64.0,212.08011902823162
65.0,200.13194330833124
66.0,204.11466854829803
67.0,185.19672365845577
68.0,186.19240496844748
69.0,199.13626199833953
70.0,190.17513020841426
71.0,187.18808627843916
72.0,207.10171247827313
73.0,185.19672365845577
74.0,209.09307509825652
75.0,221.0412508181569
76.0,207.10171247827313
77.0,192.16649282839765
78.0,205.11034985828974
79.0,207.10171247827313
80.0,248.92032749792443
81.0,201.12762461832293
82.0,235.97647046803235
83.0,223.0326134381403
84.0,230.00238260808217
85.0,228.01101998809878
86.0,235.97647046803235
87.0,207.10171247827313
88.0,285.7605359676172
89.0,257.8814592878497
90.0,255.89009666786632
91.0,261.8641845278165
92.0,307.6655247874346
93.0,318.61801919734324
94.0,304.6784808574595
95.0,305.6741621674512
96.0,339.5273267071689
97.0,378.3588977968451
98.0,420.1775128164964
99.0,445.06954556628887
100.0,489.87520451591524
101.0,532.6895008455583
102.0,539.6592700155002
103.0,641.2187636346533
104.0,744.7696198737899
105.0,742.7782572538065
106.0,808.4932237132585
107.0,871.2211462427355
108.0,958.8411015220049
109.0,1088.2796718209256
110.0,1209.7527916399126
111.0,1182.8693962701368
112.0,1301.3554721591488
113.0,1416.8545041181858
114.0,1497.5046902275133
115.0,1714.5632158057035
116.0,1841.014742174649
117.0,1856.945643134516
118.0,2059.068949062831
119.0,2143.7018604121254
120.0,2279.114518570996
121.0,2536.995977858846
122.0,2589.7670872884055
123.0,2719.2056575873266
124.0,2887.475798975923
125.0,3054.7502590545287
126.0,3241.938345332968
127.0,3308.6489931024116
128.0,3473.9320905610334
129.0,3678.046759109331
130.0,3628.2626936097463
131.0,3916.014592197347
132.0,3821.424867748136
133.0,4046.4488438062594
134.0,4219.697391744815
135.0,4319.265522743985
136.0,4396.928664923337
137.0,4670.7410251710535
138.0,4725.503497220598
139.0,5073.991955717692
140.0,5220.357108286471
141.0,5348.7999972754
142.0,5667.418016472743
143.0,5902.398805630784
144.0,5949.195827200394
145.0,6212.055693038202
146.0,6421.148768136459
147.0,6594.397316075014
148.0,6830.373786543047
149.0,7244.5772114995925
150.0,7219.6851787498
151.0,7423.799847298098
152.0,7601.03112047662
153.0,7680.685625275956
154.0,7932.5929967038555
155.0,7868.869392864387
156.0,8157.616972761979
157.0,8344.805059040418
158.0,8444.373190039589
159.0,8555.889496758658
160.0,8757.01712137698
161.0,9000.959042324946
162.0,9089.574678914209
163.0,9184.16440336342
164.0,9599.363509629957
165.0,9905.037671797409
166.0,10176.858669425143
167.0,10133.048691785507
168.0,10450.67102967286
169.0,10705.565445030734
170.0,10982.364849208425
171.0,11261.1556160061
172.0,11328.861945085537
173.0,11511.071624814018
174.0,11858.56440200112
175.0,12120.428586528937
176.0,11947.18003859038
177.0,12089.562465919193
178.0,12357.40073830696
179.0,12256.836925997799
180.0,12015.882048979807
181.0,12105.49336687906
182.0,11828.693962701369
183.0,11836.659413181302
184.0,11619.600887603112
185.0,11269.121066486034
186.0,11063.015035317752
187.0,10853.921960219497
188.0,10634.872072021322
189.0,10607.988676651546
190.0,10565.174380321905
191.0,10507.424864342385
192.0,10504.437820412411
193.0,10496.472369932477
194.0,10507.424864342385
195.0,10617.945489751464
196.0,10638.85479726129
197.0,10884.78808082924
198.0,10771.280411490186
199.0,10996.304387548309
200.0,10901.714663099097
201.0,10944.52895942874
202.0,10883.792399519247
203.0,11111.803419507347
204.0,10929.593739778866
205.0,11217.345638366467
206.0,11050.07117828786
207.0,11287.043330065884
208.0,11169.552935486865
209.0,11249.2074402862
210.0,11281.069242205935
211.0,11256.177209456142
212.0,11208.384506576542
213.0,11111.803419507347
214.0,11010.243925888193
215.0,10850.934916289521
216.0,10709.5481702707
217.0,10624.915258921406
218.0,10274.435437804328
219.0,10150.970955365357
220.0,9671.052563949359
221.0,9452.998357061178
222.0,9312.607292352348
223.0,8841.650032726275
224.0,8467.273860169396
225.0,8136.707665252154
226.0,7749.387635665384
227.0,7608.996570956554
228.0,7422.804165988106
229.0,7110.160234650713
230.0,6868.209676322731
231.0,6902.062840862449
232.0,6749.723600433718
233.0,6796.520622003329
234.0,6743.749512573769
235.0,6724.831567683927
236.0,6655.1338759845075
237.0,6854.270137982847
238.0,6801.499028553287
239.0,6685.99999659425
240.0,6962.799400771942
241.0,6881.153533352623
242.0,6892.106027762531
243.0,6809.46447903322
244.0,6962.799400771942
245.0,7004.618015791593
246.0,6956.825312911992
247.0,7000.635290551627
248.0,7013.579147581519
249.0,6913.015335272357
250.0,7145.009080500423
251.0,7129.0781795405555
252.0,7069.337300941053
253.0,7104.186146790763
254.0,7175.875201110165
255.0,7022.540279371444
256.0,7195.788827309999
257.0,7077.302751420987
258.0,7075.311388801004
259.0,7078.298432730979
260.0,7096.220696310829
261.0,6994.661202691676
262.0,7097.216377620821
263.0,6992.669840071693
264.0,7101.199102860788
265.0,6954.833950292008
266.0,6963.795082081933
267.0,6857.2571819128225
268.0,6913.015335272357
269.0,6841.326280952955
270.0,6845.3090061929215
271.0,6725.827248993918
272.0,6759.680413533636
273.0,6550.587338435379
274.0,6648.1641068145655
275.0,6575.479371185172
276.0,6468.94147101606
277.0,6510.7600860357115
278.0,6536.647800095496
279.0,6401.235141936624
280.0,6335.520175477172
281.0,6326.559043687247
282.0,6433.096943856359
283.0,6310.62814272738
284.0,6316.60223058733
285.0,6479.893965425968
286.0,6184.176616358434
287.0,6189.155022908393
288.0,6439.071031716309
289.0,6313.6151866573555
290.0,6388.2912849067325
291.0,6373.356065256857
292.0,6224.999550068094
293.0,6420.153086826467
294.0,6164.262990158601
295.0,6096.556661079165
296.0,6207.077286488244
297.0,6178.202528498484
298.0,6054.738046059514
299.0,6034.824419859679
300.0,6173.224121948526
301.0,6186.1679789784175
302.0,6227.986593998069
303.0,6044.781232959596
304.0,6124.435737758932
305.0,5936.251970170501
306.0,5979.066266500145
307.0,5988.02739829007
308.0,5832.701113931365
309.0,5818.761575591481
310.0,5718.19776328232
311.0,5774.951597951846
312.0,5777.938641881822
313.0,5791.878180221705
314.0,5599.711687393308
315.0,5606.681456563249
316.0,5732.137301622203
317.0,5580.793742503465
318.0,5518.065819973988
319.0,5458.324941374487
320.0,5359.752491685309
321.0,5313.951151425691
322.0,5289.059118675898
323.0,5283.085030815948
324.0,5353.7784038253585
325.0,5224.339833526438
326.0,5230.313921386388
327.0,5243.25777841628
328.0,5119.79329597731
329.0,5134.728515627185
330.0,5132.737153007201
331.0,5063.039461307782
332.0,5123.776021217276
333.0,5166.590317546919
334.0,4890.786594679219
335.0,4957.497242448663
336.0,4935.592253628845
337.0,4880.829781579302
338.0,4870.872968479385
339.0,4965.462692928597
340.0,4768.31779355024
341.0,4756.36961783034
342.0,4690.654651370888
343.0,4777.278925340165
344.0,4690.654651370888
345.0,4635.892179321345
346.0,4544.289498802108
347.0,4650.82739897122
348.0,4589.095157751734
349.0,4462.643631382789
350.0,4438.747279942988
351.0,4560.220399761975
352.0,4465.630675312764
353.0,4274.459863794358
354.0,4429.786148153063
355.0,4437.751598632996
356.0,4334.20074239386
357.0,4227.662842224749
358.0,4354.114368593694
359.0,4321.256885363968
360.0,4191.8183150650475
361.0,4253.550556284533
362.0,4198.78808423499
363.0,4119.133579435654
364.0,4048.4402064262426
365.0,4081.297689655969
366.0,4123.11630467562
367.0,3993.6777343766994
368.0,3957.8332072169983
369.0,4101.211315855803
370.0,3980.7338773468073
371.0,4023.5481736764505
372.0,3947.8763941170814
373.0,3910.0405043373967
374.0,3839.3471313279865
375.0,3822.4205490581276
376.0,3736.7919563988416
377.0,3798.5241976183265
378.0,3754.714219978692
379.0,3718.869692818991
380.0,3792.5501097583765
381.0,3643.197913259622
382.0,3549.6038701204025
383.0,3588.4354412100784
384.0,3576.4872654901783
385.0,3585.4483972801036
386.0,3542.6341009504604
387.0,3513.7593429607014
388.0,3380.338047421814
389.0,3474.927771871025
390.0,3499.819804620817
391.0,3419.1696185114897
392.0,3393.281904451706
393.0,3420.1652998214818
394.0,3227.998806993084
395.0,3343.4978389521207
396.0,3260.85629022281
397.0,3230.985850923059
398.0,3238.9513014029926
399.0,3197.1326863833415
400.0,3114.4911376540304
401.0,3144.3615769537814
402.0,3301.6792239324695
403.0,3068.6897973944124
404.0,3097.5645553841714
405.0,2983.0612047351265
406.0,2946.2209962654333
407.0,2991.0266552150597
408.0,2956.1778093653506
409.0,2973.104391635209
410.0,2891.45852421589
411.0,2848.6442278862473
412.0,2876.5233045660148
413.0,2850.6355905062305
414.0,2905.398062555774
415.0,2747.084734267094
416.0,2807.8212941765873
417.0,2843.6658213362884
418.0,2742.1063277171356
419.0,2772.9724483268783
420.0,2780.9378988068115
421.0,2775.959492256853
422.0,2649.5079658879076
423.0,2591.758449908389
424.0,2635.568427548024
425.0,2651.499328507891
426.0,2554.9182414386964
427.0,2585.784362048439
428.0,2436.432165549684
429.0,2449.3760225795763
430.0,2536.995977858846
431.0,2472.2766927093853
432.0,2478.2507805693353
433.0,2332.8813093105477
434.0,2388.6394626700826
435.0,2365.7387925402736
436.0,2301.0195073908135
437.0,2370.717199090232
438.0,2415.5228580398584
439.0,2248.2483979612534
440.0,2304.0065513207883
441.0,2326.9072214505977
442.0,2189.5032006717433
443.0,2210.4125081815687
444.0,2144.697541722117
445.0,2242.2743101013034
446.0,2154.654354822034
447.0,2132.7493660022164
448.0,2146.6889043421
449.0,2132.7493660022164
450.0,2083.9609818126232
451.0,2065.043036922781
452.0,2077.986893952673
453.0,2052.099179892889
454.0,2056.081905132856
455.0,1981.4058068834784
456.0,1893.785851604209
457.0,1894.7815329142006
458.0,1952.5310488937191
459.0,1941.5785544838104
460.0,1924.6519722139517
461.0,1934.6087853138686
462.0,1903.742664704126
463.0,1961.4921806836444
464.0,1780.2781822651555
465.0,1857.941324444508
466.0,1879.8463132643253
467.0,1876.85926933435
468.0,1874.8679067143667
469.0,1811.1443028748981
470.0,1703.6107213957948
471.0,1848.9801926545827
472.0,1716.554578425687
473.0,1796.2090832250226
474.0,1703.6107213957948
475.0,1645.8612054162763
476.0,1724.5200289056204
477.0,1686.6841391259359
478.0,1640.882798866318
479.0,1643.869842796293
480.0,1635.9043923163592
481.0,1684.6927765059525
482.0,1633.9130296963758
483.0,1601.05554646665
484.0,1511.4442285673972
485.0,1638.8914362463345
