e,de,rate,rate_err,total,model0,model1,x,y,xerr,yerr
0.210263386,0.00406377017,0.00211386709,0.0191438459,0,0,0,0.21026338,0.002113867004582001,0.004063769999999994,0.019143845044692517
0.218551099,0.00422394508,-0.00320679764,0.0115411133,0,0,0,0.218551095,-0.0032067975588349635,0.004223945000000007,0.011541113530685624
0.227165475,0.00439043483,0.00508916471,0.0216936413,0,0,0,0.227165475,0.005089164806659412,0.004390434999999998,0.021693640582003525
0.234578595,0.00302268006,0.00343301636,0.0204148423,0,0,0,0.23457859,0.00343301633424755,0.00302268,0.020414842050459958
0.240702868,0.0031016001,-0.0066499426,0.0113102142,0,0,0,0.24070287,-0.006649942816335304,0.003101599999999996,0.011310214077309052
0.248609349,0.00480487989,-0.0107520279,0.0113102309,0,0,0,0.24860935,-0.010752027556940082,0.004804880000000011,0.011310230857652766
0.258408517,0.00499427505,-0.00251295418,0.0138830142,0,0,0,0.258408505,-0.0025129542889021886,0.0049942749999999925,0.01388301415603534
0.266841173,0.00343840499,0.0224257056,0.0346473269,0,0,0,0.266841185,0.0224257049749616,0.0034384050000000055,0.03464732803252482
0.273807764,0.00352817005,7.91499115e-05,0.0147977024,0,0,0,0.27380776,7.914991375094964e-05,0.003528169999999997,0.014797702061849615
0.280956209,0.00362028508,-0.00302670407,0.0113102244,0,0,0,0.280956215,-0.0030267040387193874,0.003620285000000001,0.011310224824078643
0.288291305,0.003714805,0.00142951962,0.0156156644,0,0,0,0.288291305,0.0014295196567632078,0.0037148049999999877,0.015615664166463927
0.295817882,0.00381178502,0.00419940427,0.0182235911,0,0,0,0.295817895,0.0041994044271920165,0.003811785000000012,0.01822359114002815
0.303540975,0.00391130522,-0.00207849219,0.0114453202,0,0,0,0.30354098500000004,-0.0020784921189283636,0.003911305000000004,0.01144531987471155
0.31146571,0.00401341496,-0.00457122317,0.0121809086,0,0,0,0.31146570500000004,-0.004571223301305728,0.004013414999999992,0.012180908975118872
0.319597334,0.00411819993,-0.00986528862,0.0113102188,0,0,0,0.31959731999999996,-0.009865288279249046,0.0041181999999999885,0.011310219221287237
0.327941239,0.00422571506,-0.00220343284,0.0137937684,0,0,0,0.327941235,-0.00220343287198937,0.004225715000000019,0.01379376819836378
0.336502999,0.00433603488,0.0123555185,0.0237942394,0,0,0,0.336502985,0.012355518355114115,0.004336034999999988,0.023794239890494343
0.345288277,0.00444924505,0.0274869893,0.0535708517,0,0,0,0.345288265,0.0274869887810724,0.004449244999999991,0.05357084985295802
0.354302913,0.00456540007,-0.00156995899,0.0127033815,0,0,0,0.35430291,-0.0015699590005919736,0.004565400000000025,0.012703381490862952
0.363552898,0.0046845898,0.0012533312,0.0096325567,0,0,0,0.3635529,0.001253331163872398,0.0046845899999999885,0.009632556878715948
0.373044372,0.00480689481,-0.0075308308,0.0113102235,0,0,0,0.37304438500000003,-0.0075308305770729845,0.0048068950000000055,0.01131022366845064
0.382783681,0.00493239006,0.00219676225,0.0142099811,0,0,0,0.38278367,0.0021967621917446446,0.004932389999999981,0.014209981110616185
0.392777234,0.00506116496,-0.00628329674,0.0113102226,0,0,0,0.392777225,-0.0062832969068634245,0.005061165000000006,0.0113102223846952
0.403031677,0.00519330008,0.00055941852,0.00993483886,0,0,0,0.40303169,0.0005594185310067569,0.005193300000000012,0.009934838658967916
0.413553864,0.00532888016,0.0064927442,0.0178259388,0,0,0,0.41355387,0.006492744376399281,0.005328880000000008,0.01782593913580249
0.424350768,0.00546800997,0.000214089363,0.00997853186,0,0,0,0.42435076000000005,0.0002140893678005366,0.005468009999999995,0.009978531813032775
0.435429543,0.00561076496,0.00520850997,0.0191939343,0,0,0,0.43542953500000003,0.0052085099813108686,0.00561076499999999,0.019193934598311112
0.44679755,0.00575724477,0.00305550522,0.0145071121,0,0,0,0.446797545,0.0030555051778398687,0.005757244999999994,0.014507112553931367
0.458462358,0.00590755511,0.00290363887,0.0103571005,0,0,0,0.458462345,0.002903638914657089,0.005907555000000009,0.010357100837869252
0.470431685,0.00606179005,0.00605663145,0.0183232836,0,0,0,0.47043169,0.006056631353745116,0.006061790000000011,0.018323283210877703
0.482713521,0.00622004503,0.00291578681,0.0103603508,0,0,0,0.482713525,0.002915786750340906,0.00622004499999998,0.010360350594963905
0.495315999,0.00638243509,-0.00152287958,0.010339791,0,0,0,0.49531600499999995,-0.0015228795652242164,0.006382434999999992,0.010339791114207662
0.508247495,0.00654907012,-0.00961712003,0.0113102179,0,0,0,0.5082475099999999,-0.00961711999379929,0.00654906999999999,0.011310218011381587
0.521516621,0.00672004512,-0.00352561194,0.00964937545,0,0,0,0.521516625,-0.003525612030509651,0.006720045000000008,0.009649375335484626
0.53513217,0.00689548999,0.000256877276,0.0097251432,0,0,0,0.53513216,0.0002568772620785733,0.006895490000000004,0.009725143148154952
0.549103141,0.00707551511,-0.000385935593,0.010144324,0,0,0,0.549103165,-0.000385935587808902,0.007075515000000032,0.010144324163226056
0.563438892,0.00726024015,-0.00307042408,0.0079975361,0,0,0,0.5634389200000001,-0.0030704240181737984,0.007260239999999973,0.007997535876525408
0.578148961,0.0074497899,0.0159523655,0.0352741964,0,0,0,0.57814895,0.01595236461427415,0.007449790000000012,0.035274196144835755
0.593243003,0.00764427986,-0.00192651944,0.00978825614,0,0,0,0.5932430200000001,-0.001926519411346623,0.007644280000000003,0.009788256417949691
0.608731151,0.00784386043,-0.00768103963,0.00799753331,0,0,0,0.60873116,-0.0076810396850178425,0.00784385999999998,0.007997533257328892
0.624623656,0.00804863963,0.00351679861,0.0113919582,0,0,0,0.6246236599999999,0.003516798500702924,0.008048639999999996,0.011391958114750514
0.64093107,0.00825877022,0.00751666818,0.00920597091,0,0,0,0.6409310699999999,0.007516668218684468,0.008258770000000026,0.009205970792034411
0.657664239,0.00847439002,5.01322393e-05,0.00991470646,0,0,0,0.65766423,5.01322398887673e-05,0.008474389999999998,0.009914706820702914
0.674834251,0.00869563036,0.00108363607,0.0100687146,0,0,0,0.67483425,0.0010836360418121245,0.00869563000000001,0.010068714646154608
0.69245255,0.00892265979,-0.00469895406,0.00799753238,0,0,0,0.69245254,-0.004698954232128926,0.008922659999999971,0.00799753211389025
0.710530818,0.00915560499,0.00590718817,0.00940439105,0,0,0,0.710530805,0.005907188107000229,0.009155605000000011,0.009404391007133512
0.729081035,0.00939463545,0.0059367097,0.0160372965,0,0,0,0.729081045,0.005936709630891537,0.009394634999999985,0.016037296758985502
0.748115599,0.00963990483,-0.0049294848,0.00805384573,0,0,0,0.748115585,-0.004929484955234734,0.009639905000000004,0.0080538459091617
0.767647088,0.00989157986,0.000353816402,0.00808242708,0,0,0,0.76764707,0.00035381641454423923,0.009891580000000011,0.008082427163515689
0.787688494,0.01014983,-0.00524964556,0.00652995892,0,0,0,0.78768848,-0.0052496454657704585,0.010149830000000026,0.006529958748095203
0.808253109,0.0104148099,0.0123402216,0.0153838582,0,0,0,0.80825312,0.012340221291162608,0.010414809999999997,0.015383858438958758
0.829354644,0.0106867198,0.00135845877,0.00775773358,0,0,0,0.82935465,0.001358458733506373,0.010686719999999983,0.0077577336737219
0.851007104,0.0109657254,-0.00618329598,0.00660496112,0,0,0,0.8510070949999999,-0.006183295822983234,0.010965724999999982,0.006604960946616733
0.873224854,0.0112520149,-0.00628875988,0.00652995938,0,0,0,0.873224835,-0.006288759820457361,0.011252015000000004,0.006529959563062905
0.896022618,0.0115457755,-0.00507256854,0.00688980613,0,0,0,0.8960226250000001,-0.0050725686840151305,0.011545775000000036,0.006889806334804841
0.919415593,0.0118472055,0.010666728,0.00903485995,0,0,0,0.919415605,0.010666727955413593,0.011847204999999972,0.009034859684046307
0.943419337,0.0121565098,-0.00317594828,0.00743393321,0,0,0,0.9434193200000001,-0.0031759482474781617,0.01215651000000001,0.007433933119044832
0.968049705,0.012473885,-0.00679632835,0.00655234233,0,0,0,0.968049715,-0.006796328529323112,0.012473885000000018,0.006552342551058989
1.00645685,0.0259332657,0.000790502992,0.00269039534,0,0,0,1.006456865,0.0007905029869605399,0.025933264999999983,0.0026903953838904276
1.06674421,0.0343540758,0.00830185972,0.00419867225,0,0,0,1.066744205,0.00830185925606955,0.034354074999999984,0.00419867203895369
1.13022053,0.0291222706,-0.00360541302,0.00152314489,0,0,0,1.13022055,-0.0036054129401047515,0.029122270000000006,0.001523144844115297
1.19000554,0.0306627452,-0.00151776068,0.00284631015,0,0,0,1.1900055649999999,-0.0015177606990015046,0.03066274499999999,0.0028463100451973276
1.25295305,0.0322847068,0.00601696549,0.00365961785,0,0,0,1.2529530150000001,0.006016965653092613,0.032284705000000025,0.003659617907844288
1.3192302,0.0339924619,-0.00265679229,0.00176631263,0,0,0,1.31923018,-0.0026567922131331954,0.03399246,0.001766312628494844
1.37989187,0.0266692247,0.00387627282,0.00348618207,0,0,0,1.379891865,0.003876272797881138,0.02666922500000002,0.0034861820151427586
1.43428147,0.0277204141,0.00157943775,0.00350504089,0,0,0,1.434281505,0.0015794377944089648,0.027720414999999998,0.0035050408885712887
1.50066948,0.0386675857,0.00368640129,0.00334345247,0,0,0,1.500669505,0.003686401193505033,0.038667585000000004,0.003343452434834348
1.56967425,0.0303371605,0.00409315061,0.00270448625,0,0,0,1.56967425,0.004093150548626425,0.030337159999999974,0.0027044863071426367
1.63154435,0.0315329209,-0.000898449682,0.0016809412,0,0,0,1.63154433,-0.0008984496764122292,0.031532919999999964,0.0016809411809457166
1.69585311,0.0327758193,-0.00195945916,0.00216560625,0,0,0,1.69585307,-0.0019594592674725083,0.03277582000000001,0.0021656062422689003
1.751194,0.0225651599,-0.00380551349,0.00178760488,0,0,0,1.75119405,-0.003805513596702562,0.022565159999999973,0.0017876048240250872
1.8087163,0.0349571332,0.00124127464,0.00264129671,0,0,0,1.8087163450000001,0.0012412746784597297,0.034957135000000084,0.0026412966639989682
