ids,bg_count_rates,source_count_rates,source_exposures,source_bg_ratios,source_counts_master
1050360105_9,3.3339409956325645,7215.095738517379,29.879160001874,2165.1342027255714,215581.0
2130360205_0,1.7067921948798914,2.9340974333969125,611.772458395106,2.7190712742879564,1795.0
1130360265_0,0.5545283976074061,2.665496523554468,69.7806199919432,5.806780924214418,186.0
1130360107_2,0.8347418453837644,10116.36878999528,29.7038400080055,12120.158570928452,300495.0
1130360214_0,1.287116879031009,5.295252556290685,150.889875696448,5.114041733550378,799.0
1130360166_6,4.217594328934111,5.421860782587782,199.93136000121,2.2855339702521884,1084.0
1130360158_1,0.7736375607058772,81.51456719022516,137.950802998908,106.36531746965619,11245.0
1130360176_3,1.7376048015583867,2.679895867802809,675.772525999229,2.542293083789432,1811.0
1130360160_2,0.6605952845072584,56.50886282374235,318.888031001552,86.54233454132603,18020.0
1050360115_1,1.5037259333802677,16365.336783607787,58.3386099915951,10884.19115892328,954731.0
1130360185_0,0.41615621394814795,168.02424082819817,297.879637802835,404.7528101145537,50051.0
1130360260_1,3.192649736614636,4.430178967830264,266.3549279992,2.3876182272747077,1180.0
1050360111_2,6.034610213782273,16348.429662993276,514.540000073612,2710.1111246349546,8411921.0
1130360193_1,47.034496787046606,9.496070019031826,829.711658002634,1.2018958566098035,7879.0
1130360130_7,1.682200165788588,2302.1424807368467,36.7540240050294,1369.5306466829647,84613.0
1050360120_5,1.3373085121040822,15991.710303046792,190.84419003129,11959.130946079078,3051925.0
1050360116_9,0.9836592528604889,15915.2597405038,872.245079649612,16180.647265272093,13882007.0
1130360166_3,1.606322555869496,6.163769455890491,234.9211810017,4.837192868498361,1448.0
1130360178_2,0.5433347391773621,1.8370153134414724,323.894959201687,4.381001031192691,595.0
1130360240_3,3.6553005640120246,5.729833855285616,1013.64195658872,2.567541096811093,5808.0
1130360175_1,10.529632953679032,4.299758456832558,237.920341402991,1.408348370332342,1023.0
1130360266_1,81.86007760494928,21.671067345853125,145.493525984697,1.2647330417940246,3153.0
2130360208_0,18.989876716261115,22.698011068613255,1296.45720548139,2.195269006100332,29427.0
1050360113_1,2.8690227682992564,16468.11393353952,860.612700227648,5740.973246465987,14172668.0
1050360113_3,13.059039433862177,16695.328374456167,879.25656032376,1279.449954838567,14679477.0
1130360181_7,10.997269922663424,213.8173254732761,385.684367800714,20.442764156641868,82466.0
1130360184_7,0.8591344706665072,182.79764293741528,76.4834807240195,213.76953629343126,13981.0
1050360109_1,18.65543166902577,10283.580810935639,883.523469795473,552.2378911075967,9085785.0
1130360227_0,0.45028130988062964,19.13089113140182,543.675667200238,43.48653166722254,10401.0
1050360115_6,0.9532028076123967,16484.415939550003,480.634559880942,17294.713161463013,7922980.0
1130360264_0,1.953854075912537,3.008251127558661,979.971377054695,2.5396498462423165,2948.0
1130360143_1,7.493904686499353,618.8181543004866,141.851042006398,83.57619761501887,87780.0
1130360167_4,5.710780658746837,6.3032761748793105,747.706410006736,2.103750354205075,4713.0
1130360263_0,0.45367917307994626,1.5470838955405326,700.026678011287,4.41008357301848,1083.0
1130360182_0,4.679749442940424,215.87065077388445,722.404826413142,47.12867705973732,155946.0
1130360135_2,0.5982928086252982,2271.690384215364,53.6789700072259,3797.954186086648,121942.0
1130360130_4,0.4467018235659656,2318.636654433613,416.989439958706,5191.569037583555,966847.0
1130360162_0,26.38272983434202,21.031644058083085,40.9858590997173,1.797174674119829,862.0
1130360207_2,1.109331280769369,57.520764996915716,33.9877259995556,52.85174707867482,1955.0
1130360248_1,0.5463852294935468,10.341501955210665,144.949931498559,19.92712576581978,1499.0
1130360244_4,0.8839178473810134,2.8596575519878944,282.901006603963,4.235207389986364,809.0
1130360285_3,42.47655530007143,13.39895557995346,843.498579613864,1.3154435543395142,11302.0
1130360152_1,0.5445798019215448,228.67151553831752,389.825552999682,420.9045112056162,89142.0
1050360119_2,139.7205290173238,14821.263312611578,673.127640307881,107.07792152557556,9976602.0
1130360285_0,28.81172945214093,19.27094558878957,248.872063796909,1.6688576477437937,4796.0
1130360166_1,31.060205478118206,25.729162869226233,916.664102904382,1.8283642195268903,23585.0
1130360110_2,32.84484243134599,11445.038688433537,104.824459983036,349.45771333373136,1199720.0
1130360190_0,0.9422130593498139,12.21202769698905,201.932067400077,13.96100449447826,2466.0
1130360110_6,1.2565224366881487,11807.948905796125,1686.89280068129,9398.324362085143,19918744.0
1130360226_1,0.6387436248997551,13.044936894297672,401.765071189497,21.42280562306192,5241.0
1050360118_1,1.2235376319477478,15539.365103293674,995.711529856548,12701.357306179934,15472725.0
1130360287_1,4.235730585898153,2.73200910530599,1240.47902820603,1.6449912358452534,3389.0
1130360130_8,0.4322750179068306,2286.3960635596763,986.399528911337,5290.216283260832,2255300.0
1130360188_0,0.612114071681559,25.014958964495207,785.729851801763,41.86649878147023,19655.0
1050360109_4,6.897557692675974,10558.222828401296,358.334736961871,1531.7190311162344,3783378.0
1130360199_1,1.009189641581381,15.006610352110103,679.767100007739,15.869960742556797,10201.0
1130360225_0,1.6444092781035047,10.271481336817375,244.85270600504,7.246304660031755,2515.0
1130360172_0,1.4473596436698388,3.7033429116931735,1469.48314800044,3.558688801287286,5442.0
1130360208_0,0.6589158159213944,41.14913315815067,610.729754704982,63.44975786566879,25131.0
1130360225_1,0.8423333777077032,10.527992757952061,229.863380003953,13.498605702415087,2420.0
1050360106_1,3.023384184259968,6893.771747681921,823.624020030722,2281.150760717598,5677876.0
2130360207_5,0.9855760633281215,2.0535421061723724,719.732015992049,3.0835957594565686,1478.0
1050360106_4,3.9936417590931774,6966.860077216331,844.464641860686,1745.4879880258143,5883267.0
1130360220_2,3.518858114392008,3.668843024263248,80.9519508018857,2.042623176324674,297.0
1130360161_1,0.6649135988984007,27.171193884539917,172.940505300125,41.86424751961149,4699.0
1130360226_9,0.6094212250927737,17.751987875895182,238.846490299678,30.129257638167676,4240.0
1130360226_6,0.6038386862113804,16.4142833360743,496.701551512873,28.18322577021555,8153.0
2130360206_1,2.581682001674013,3.5635695236783085,465.825063597062,2.3803286080034725,1660.0
1050360104_9,5.190298942377278,7455.375792880904,607.71893005399,1437.4058555490772,4530773.0
1130360107_10,0.8340271289059791,9816.860166772805,22.7734730048105,11771.432671236853,223564.0
1130360226_0,0.4241316092249181,12.488867229218839,406.762271290296,30.445735610325517,5080.0
1130360168_2,7.90510385390037,7.346385292211338,369.841751001077,1.9293217936139624,2717.0
1130360178_1,0.5458745564511833,1.8167903788630406,320.895578698983,4.328219565085213,583.0
1050360105_27,27.330536196529884,7285.335930579995,743.891984067857,267.563959016106,5419503.0
1130360244_3,0.971769424385601,3.0609243566099456,283.901167999604,4.149846331649309,869.0
1050360105_13,22.067737163509925,7685.751330953554,62.7341399998404,349.27999237104916,482159.0
1130360229_1,0.7137114933935041,64.20289113752618,1071.22901759483,90.95636434584918,68776.0
1130360137_0,0.5740097652069686,1961.4661038881359,440.207963975728,3418.1302001820422,863453.0
2130360201_4,0.6084368425218861,3.416966743909334,402.69633951009,6.615976063754591,1376.0
1050360105_11,8.56126063887479,7494.212022838161,22.9056770047173,876.3631432278329,171660.0
1050360109_8,1.6969311353981653,10513.245357261572,72.445565010421,6196.446083788639,761638.0
1130360131_8,0.6568304907122025,2288.408153122435,805.698492851574,3485.0163261012904,1843767.0
1130360184_12,0.4854140058265313,175.8410548049997,316.871393098671,363.24965224394174,55719.0
1130360143_0,15.075638927667447,649.1123081775127,175.738463995978,44.05703468303652,114074.0
1130360169_0,0.7389840539034938,2.0653344145067654,61.975435600616,3.7948294737852137,128.0
1130360183_2,1.738267646718022,224.51640090389867,527.54275199119,130.16100770085794,118442.0
1050360108_3,44.578337657076396,9180.879237054447,881.089032012504,206.94934041011888,8089172.0
2130360208_2,2.5085723860242006,4.192420205850035,1299.48805999884,2.67123748519553,5448.0
1050360104_3,1.3510027505566047,7432.63221590222,54.6537200012244,5502.567049245475,406221.0
1130360260_0,10.89155721616238,10.39706053700041,464.842921977863,1.9545981654094267,4833.0
1130360205_0,0.8974965022184077,162.4889886247667,373.44684408203,182.04693246506343,60681.0
1130360273_0,7.472706060719779,4.08170028675121,65.6589120151475,1.5462144842290313,268.0
1130360282_0,0.5666904123694435,3.546717176784033,65.9765039997292,7.258650401291446,234.0
1130360168_1,0.9331536975476177,3.181336277790666,776.717638198257,4.40923074746572,2471.0
2130360203_0,0.6848852531362876,1.8034962067724252,597.173421244629,3.6332822885493514,1077.0
1130360169_1,0.7125862250806424,2.0007538840392223,327.876409603981,3.8077358411086317,656.0
1130360183_6,5.320995729486187,229.36375496212705,463.582400007173,44.1054198542413,106329.0
1130360217_0,0.4134453281409393,2.60419434432234,720.760339600703,7.29876350527922,1877.0
1130360164_2,3.474649471339138,8.995181999127324,510.82901940681,3.588802719043933,4595.0
1130360171_1,1.7537998769069412,2.058272257944229,1545.47095882113,2.1736072541949687,3181.0
1130360216_1,0.8140038753255028,3.430565616372884,41.975585399894,5.214434009913127,144.0
1050360105_17,5.477386997542609,7406.908637901868,911.352809923701,1353.2704605727013,6750307.0
1050360117_5,0.771950572063628,15355.033068488507,31.6483199894428,19892.212759180216,485961.0
1130360232_0,0.5853755331338967,54.49717514970494,639.354240000248,94.097801436876,34843.0
1130360146_6,3.86325708428601,559.3991292204378,149.851860007038,145.79987145971245,83827.0
1130360131_5,0.5757073124195121,2273.8240775369773,844.457149947993,3950.6181974497217,1920147.0
2130360208_1,2.091841552951778,4.381540112496947,1297.48897739983,3.094585082849223,5685.0
1130360162_2,3.4929939337981604,19.64732394241804,219.928169997293,6.624780436149863,4321.0
1130360174_1,2.683427864700964,3.324705107791468,410.86350690134,2.2389768890478323,1366.0
1130360239_2,67.09763699893954,18.353872894338654,785.665242590185,1.273539780463934,14420.0
1050360108_6,7.204105799530977,9359.853798695189,388.389293057844,1300.2388034202054,3635267.0
1130360181_1,6.891302166558128,209.4309544975656,919.143020007759,31.390621313034984,192497.0
1130360266_2,0.5837915485133742,2.001307179266222,187.377531987615,4.428119479226023,375.0
1130360109_3,8.13121210730484,12050.109188300674,21.7524999901652,1482.9573059071,262120.0
1130360240_2,1.3159079636756479,4.638164112994779,574.796392505959,4.524687319346612,2666.0
1050360119_5,2.4430295620780846,14658.034271721703,388.684860083275,6000.94142488121,5697356.0
1050360104_11,1.9201901798774108,7341.169003844777,546.884153994732,3824.146832421283,4014769.0
1130360144_5,1.669166396511917,597.2163075021028,85.901874003699,358.7931527678217,51302.0
1130360199_2,1.0561670732963255,24.60793335081341,595.783473199117,24.299280931009708,14661.0
1050360116_6,1.201996447171473,15870.700326357797,69.1943000257015,13204.61666933757,1098162.0
1130360285_2,65.12132777802148,29.82210869788619,668.463796505879,1.4579468772433597,19935.0
1130360171_2,3.934851317817972,2.2183264149414628,431.857094405685,1.563763719583593,958.0
1130360248_0,1.7976352696978277,11.222381974819344,672.762700195075,7.24285813924076,7550.0
1130360107_7,1.2297040711206648,10100.334489538389,82.170249001123,8214.630195054704,829947.0
2130360210_0,50.77074097089018,15.065304049542165,119.9444759998,1.2967320106314772,1807.0
1130360266_3,0.6042335098061883,1.9244755464634427,209.92732318289,4.184986458431824,404.0
1130360285_1,52.427141236209636,19.865937009053674,457.617478393135,1.378924666510959,9091.0
1050360105_24,8.308736450244975,7810.026412024601,315.198806012981,940.9776318328559,2461711.0
1050360109_7,44.51458830338143,10862.20666848524,684.713910073042,245.01453731203264,7437504.0
2130360210_1,27.325959482079174,5.4202626123619595,341.865354599955,1.1983558021417935,1853.0
1130360146_8,2.8260266831399083,559.5132288086562,190.771181992022,198.9858265835618,106739.0
1130360157_4,0.6003227836579549,126.24831205657904,972.614983913372,211.30071736959326,122791.0
1130360267_2,0.7688251050620674,2.562187721861486,196.316606979351,4.332601530558293,503.0
1130360157_0,0.4037582338940694,134.2398958988007,423.83078159485,333.475933937288,56895.0
1050360110_0,3.4367817709047626,10165.3656816596,861.700923932716,2958.815293283367,8759505.0
1130360157_2,0.5552149352784117,128.9312279488131,700.722404008033,233.21858735511267,90345.0
1130360166_2,16.226157183315298,28.876057117771765,252.908489902708,2.779599247779003,7303.0
1130360166_7,2.725713442961872,5.5518665375235585,39.9865520000458,3.036848940177172,222.0
1130360172_4,14.878120957300663,10.228396012269807,57.9758546001394,1.6874790198053038,593.0
1130360131_2,0.9539097048239124,2287.329305597827,817.587128981948,2398.846771063156,1870091.0
1130360178_8,0.6123890807847614,2.798208393965633,517.831339197175,5.569330972361229,1449.0
1130360155_1,0.44908920920827583,173.95688600883136,455.808343200479,388.35485609977036,79291.0
1130360142_0,143.07119237290598,762.3206458718778,355.339975988958,6.328260939385599,270883.0
1130360198_0,1.5107860035717442,3.020476785759414,872.709902101516,2.9992750651770104,2636.0
1130360145_2,2.730405738605971,583.865701675999,183.770000005141,214.83843925485453,107297.0
1130360231_1,1.9322749044558774,64.62529815727751,389.677118993131,34.445188367478075,25183.0
1050360105_3,51.1586297464778,7735.68941484087,145.411473971792,152.20986338328308,1124858.0
1130360239_1,26.144914899529603,20.073804247477348,378.752323489229,1.7677900014062968,7603.0
1130360145_4,2.3200171018361075,574.3627415716121,170.801469001221,248.56832228393918,98102.0
1130360230_2,0.4599419390561629,72.64217010947064,166.859001895646,158.93769591557165,12121.0
1050360108_2,286.23137770941156,9168.282425406005,58.9355753813476,33.03101804832121,540338.0
1130360229_0,9.797189571347834,68.9421998298916,171.868609200697,8.036936391586734,11849.0
1130360210_0,1.350754269006197,22.996348572563043,128.890027503599,18.024820206181808,2964.0
1130360265_3,0.795755091723862,2.6686788185455668,354.857240001671,4.353643409009608,947.0
1050360105_19,5.204896954805598,7351.479564531827,844.248146991245,1413.415966803017,6206473.0
1130360131_1,1.432891319965049,2272.188955207613,658.559226146434,1586.7371201488163,1496371.0
1130360272_1,3.2446824656315867,3.502949012924894,908.377480876632,2.0795968634924757,3182.0
2130360207_3,0.5998265782311641,1.5791682252423402,120.949748701212,3.6327079901980475,191.0
1130360256_1,1.1203425365030297,4.13749154824612,122.779706997913,4.693059411240993,508.0
1130360103_1,2.1764473422921697,14171.197178624432,376.629929901101,6512.160138475828,5337297.0
1050360106_5,5.342681157642213,6864.746375318099,844.507092183921,1285.8879004315488,5797327.0
1130360144_1,1019.1152575522917,1104.9164046671924,114.700079992181,2.084191799189601,126734.0
1130360130_6,0.423914601441721,2288.673868979935,413.016032040119,5399.903130951901,945259.0
1130360213_0,1.4371624851855809,8.157953503835323,158.618212201338,6.676430875373069,1294.0
1130360167_1,0.7429095407100368,2.412689731147023,84.9674109992338,4.247622488252192,205.0
1050360104_8,1.8198887738496539,7397.251456499122,155.333099970594,4065.6722826096343,1149038.0
1050360104_2,1.0925339498723172,7328.711266833468,29.8221600009128,6708.994078984881,218558.0
1050360120_6,1.097098850308687,15908.953521604099,481.560210078955,14501.929899915445,7661119.0
1130360288_1,6.1188516359622405,10.217479629953043,996.625427091436,2.6698361453809394,10183.0
2130360201_2,12.798620672416423,12.411597379723862,712.237090001116,1.9697605466558852,8840.0
2130360201_3,0.659319699091651,4.014207716658754,278.759864706604,7.088408585681807,1119.0
1130360178_5,0.44576525994714267,2.5146543210962062,577.81301700609,6.64120748529032,1453.0
1130360221_0,0.6858385189480741,3.33669637899232,926.665074912744,5.865134119486436,3092.0
1050360120_3,1.177417478165714,15792.647066997613,465.781320179813,13413.954504124404,7355920.0
1130360265_5,0.437432564271539,2.5565018173360596,145.511337984353,6.844333563948145,372.0
1050360116_3,0.9932115418043572,16004.795815063026,814.886559672654,16115.186295084004,13042093.0
1130360283_0,1.8109150129608496,3.6471053729658363,764.44185590744,3.013957224311047,2788.0
2130360202_0,0.44693932654472524,2.0661294649547477,932.661787504301,5.622841048533218,1927.0
1130360212_1,1.42187597869524,9.509789178564205,200.845672194846,7.688198774755797,1910.0
1130360201_0,0.7766159252776907,47.20852437716794,852.684987109416,61.78747916518428,40254.0
1050360113_7,1.2464162282443942,16621.898045874404,876.298299977556,13336.752270561117,14565741.0
1050360117_2,0.7188448164547789,15828.789911559254,138.405400048941,22020.759410138293,2190790.0
1130360131_0,0.48847203063540445,2281.293915729816,915.898203906603,4671.265179282238,2089433.0
1130360265_2,0.646702125827989,2.7088878612631695,69.7703299950808,5.188772161209323,189.0
1050360105_2,3.5569120998664,7501.649159181221,291.780241058208,2110.03417024643,2188833.0
1130360107_14,1.7887336078420508,10078.669259353786,1593.35896304922,5635.527810719011,16058938.0
1050360108_0,8.038816910310564,8594.243807393783,863.510527082719,1070.0931144819122,7421220.0
1130360182_3,2.0208949921648545,217.16224352363494,263.604755003232,108.45845002614561,57245.0
1130360107_3,2.677951666089617,10140.141563293844,29.7063900064677,3787.528969770624,301227.0
1050360108_9,5.128096825649756,8622.41945347856,118.251728009898,1682.4073030662903,1019616.0
1050360109_9,11.803057948798656,10473.910146383672,786.146327868104,888.3895385263047,8234026.0
1130360165_0,1.9968134335995493,7.447722904981336,273.909223802562,4.72980408668211,2040.0
1050360115_3,3.8812466380144044,16480.843823450155,888.050160342827,4247.275838806663,14635816.0
1130360184_8,0.5471493667113362,182.86476800691005,22.7763939735106,335.2136153899369,4165.0
1130360130_5,0.9913614825541264,2320.704240152736,194.669356044382,2341.9263734694578,451770.0
1130360162_6,12.650593774910764,20.504716315478127,236.921102699329,2.620850110304231,4858.0
1050360116_4,1.0313210290186694,16068.362068107033,726.885599819943,15581.368882225283,11679861.0
1050360117_3,0.9300699109566867,15759.373109513408,935.489939704537,16945.288729116106,14742735.0
1050360118_4,1.5113853792642826,15569.956979131632,1011.40940987226,10302.778218015334,15747601.0
1050360114_2,1.8507507002027372,16406.016845111302,898.012000054121,8865.5201340808,14732800.0
1130360160_1,1.2763860887334841,57.20656541136129,428.849378101761,45.81917024661831,24533.0
1130360161_2,0.8959641331603978,28.49604078931617,501.824099204736,32.80489010067854,14300.0
1050360106_2,2.693984081716623,7009.77954787894,824.607958141714,2603.0122373597196,5780320.0
1130360177_2,8.36682504219204,3.9718724398883167,916.696106207877,1.4747168035496196,3641.0
1130360182_1,2.1824946684951687,217.24434765144161,370.513667536914,100.5394631599406,80492.0
1130360107_4,1.1748337483861995,10166.55457778709,38.6219340087846,8654.611280534198,392652.0
1130360284_0,0.4410245377465908,3.0988260230786855,1107.83889590204,8.026425420481358,3433.0
1050360112_3,1.680013824952174,16175.310978686282,847.932940397412,9629.082066019162,13715579.0
1130360172_1,12.28958248663109,9.859691498767205,945.567110407632,1.802280428118109,9323.0
2130360206_0,36.75029317630996,185.16015764427348,453.780127803853,6.038331442853136,84022.0
1130360206_0,0.9121025835009697,132.99432638442414,206.865967503574,146.81071119648107,27512.0
1130360182_8,17.24064126081392,226.9005054561078,194.596305156937,14.160792688832732,44154.0
1130360204_0,1.9965371395304177,184.81060931055316,346.841559795343,93.5655754913832,64100.0
1130360211_0,1.37812708543616,18.22965033995344,176.854736096284,14.227844175331613,3224.0
1130360212_0,4.955358207970398,14.980712287606835,164.878675498185,4.023134082115649,2470.0
1050360108_4,1.7894987690876714,9276.623100974792,65.5480979857966,5184.922593981013,608065.0
1130360157_5,0.5380455827212232,124.55818840654331,763.699289600481,232.5011820682124,95125.0
1130360234_0,0.7488683125632756,8.407664230531449,629.782523994218,12.227159821668971,5295.0
2130360212_0,4.7111709078875,5.468413535968015,773.716174201341,2.16073342336461,4231.0
1130360177_0,20.02580490823988,5.17220633859274,398.862664199376,1.2582770761171536,2063.0
1130360189_0,4.779190422428413,23.384337624136393,140.949042601831,5.892949549445718,3296.0
1130360196_3,0.4901063097807473,2.508727750153802,505.834082603105,6.1187419955399065,1269.0
1130360184_17,0.4190976006971733,170.89404246424795,296.879863501468,408.76669248395575,50735.0
1130360147_2,1.82497283711181,519.0139465418903,140.790050993557,285.39543646210007,73072.0
1130360202_0,0.6992523698951914,54.996934091293404,281.88844080409,79.6510514072862,15503.0
1130360166_5,4.222005953706358,5.875876269164497,324.887712496275,2.391726192144817,1909.0
1130360224_1,4.363344080045166,9.222713805992552,1336.26612071518,3.1136801583378877,12324.0
1130360257_1,1.3222329094368739,3.2221652225336976,852.221971982159,3.4369119839151385,2746.0
1050360109_0,59.52830618219413,9594.61294989189,903.562660138123,162.17732160102673,8669334.0
1130360258_0,1.125778924442746,3.183631142580942,852.17158599617,3.827936350075855,2713.0
1130360177_1,0.5461255679350328,1.1163059447329773,68.9775059994136,3.0440462968138737,77.0
1130360163_0,1.8191418640607786,11.986322726445474,454.851760996826,7.588998342157335,5452.0
1130360174_4,2.532316936381458,2.5967692471213635,588.808574999479,2.0254519131527053,1529.0
1130360184_16,0.40074716675472827,174.5667450668723,253.897155400482,436.6031921086879,44322.0
1130360153_0,0.45543541755263317,227.82276822669206,390.825731304445,501.23067913984386,89039.0
1130360146_2,11.659182765113208,579.3541984021693,233.684333993588,50.690806815012984,135386.0
1130360220_5,0.3736677432928427,1.9811544633572264,614.793052499299,6.301914599046885,1218.0
1130360243_0,1.6693930659935017,3.5416570786336625,395.859895205009,3.1215237745856608,1402.0
1130360181_0,4.815578033749135,206.3284281275504,974.102317474899,43.84603565377485,200985.0
1050360103_2,2.6846307703122045,2878.784550649993,166.483802996576,1073.320477916302,479271.0
1130360206_1,1.1805770577961223,129.88717156763607,227.905493997037,111.02007087119486,29602.0
1130360183_7,3.8292130401591162,225.0512469756178,410.635360798566,59.77219277574229,92414.0
1130360237_1,6.214683930381745,4.373327155567037,1298.5536636039,1.7037087009666154,5679.0
1050360119_4,2.1856760034325338,14560.907805774466,1059.46533044335,6662.969927339199,15426777.0
1050360106_9,5.91631447015186,7428.966730358006,236.680289980955,1256.6747562756445,1758290.0
1050360111_3,2.513351508441641,15544.634548591137,109.855590021238,6185.823132132963,1707665.0
1050360104_5,2.1084068763100063,7604.337900663804,658.318983900361,3607.6747771058363,5006080.0
1050360108_1,27.57877189911082,8792.309674351513,806.740920499159,319.80715017027245,7093116.0
1130360220_4,1.878207383172327,2.8284341551285417,74.9531325011048,2.5059221790254407,212.0
2130360204_1,1.3404506410930732,3.0741482240020153,218.922430202103,3.2933692071609553,673.0
1130360107_0,2.491088244803601,10256.41466664812,558.202079974115,4118.242609948867,5725152.0
1050360119_1,0.8181688977647256,15016.281419599845,1029.43448967487,18354.522678049732,15458278.0
1130360184_0,0.444440487431319,183.09797809759985,214.912258501427,412.974118640338,39350.0
2130360210_2,4.6925104720245425,0.9887362445924718,945.651588190114,1.2107051759366432,935.0
1050360116_8,1.1098228492440625,15988.637973611403,827.72604031954,14407.47756036182,13234212.0
1130360170_1,3.7820362155261966,3.4722707435709985,587.799785998533,1.9180955828282304,2041.0
1130360132_0,0.5003456334435222,2290.129462219433,805.703358888626,4578.094930274708,1845165.0
1050360115_13,1.1113121383081983,16310.993297882464,59.3015999905765,14678.238496389899,967268.0
1130360230_0,0.4692491837358582,69.4861348518318,621.490892997361,149.07939419015753,43185.0
1130360184_11,0.4775171230460434,180.77662320520997,211.913461601245,379.57621115668155,38309.0
1130360283_2,0.5311573569417445,3.486017870480343,1149.44907022174,7.563060503485933,4007.0
1050360105_28,4.3169827454405265,7119.100428382625,745.954499929212,1650.091703204423,5310525.0
1130360157_1,0.49933128932840204,128.26299031319556,32.9869122002274,257.8695234094155,4231.0
1130360176_2,1.4188967647836719,1.9277110370300663,712.762428396352,2.3585985146170723,1374.0
1130360241_1,19.47820015421288,19.52272282762637,357.788207191858,2.0022857693760714,6985.0
1050360105_1,5.404673809179961,7610.077505070377,136.463918969035,1409.0549120549122,1038501.0
1050360105_0,12.061948518257099,7558.6992756817335,197.14741196204,627.6565691472487,1490178.0
1130360172_3,0.48589121690121595,0.9208707304894713,276.911830897763,2.8952199555331513,255.0
1130360242_1,31.60228728028703,26.466677778110824,101.939503802452,1.8374924746228825,2698.0
1050360104_0,2.177869004863538,7147.127582882888,222.787264049053,3282.7068276017444,1592289.0
1130360262_0,0.4675684755069224,1.5433594352858144,497.615774032427,4.300820128244435,768.0
1130360184_13,0.44877014275960947,177.91541841665781,235.904231198831,397.4511037267488,41971.0
1130360237_0,0.47508847500230905,2.3592915455053536,52.9820065002714,5.96600458576455,125.0
1130360229_2,0.5266535822159969,64.04891972596836,817.390835380065,122.61489428491139,52353.0
1130360106_0,2.279152197661571,11983.403578469504,2104.28438255274,5258.83385188781,25216489.0
1130360265_1,1.1336258355687474,2.7286963554293853,24.9203249986749,3.407052018235259,68.0
1050360115_2,1.8578553998867373,16387.329047816595,776.380700166337,8821.562164749548,12722806.0
1130360266_0,15.044382044469888,4.157036794932346,195.331444020383,1.2763182151745753,812.0
1130360133_0,0.4489615017916742,2270.0338627040746,330.988014031202,5057.188233612532,751354.0
1130360228_1,4.107542061103092,52.46267741529194,1014.34014849743,13.772280024127847,53215.0
