,ids,bg_count_rates,source_count_rates,source_exposures,source_bg_ratios,source_counts_master,redpgstat
19,1130360160_2,0.6605952845072584,56.508862823742355,318.888031001552,86.54233454132603,18020.0,0.9748867979061627
20,1130360185_0,0.416156213948148,168.02424082819815,297.879637802835,404.75281011455365,50051.0,1.0348052831472139
21,1050360120_5,1.3373085121040822,15991.710303046792,190.84419003128997,11959.130946079078,3051925.0,0.905296802308651
22,1050360113_1,2.8690227682992564,16468.11393353952,860.612700227648,5740.973246465987,14172668.0,0.9555749897317619
23,1130360227_0,0.4502813098806296,19.13089113140182,543.6756672002381,43.486531667222536,10401.0,0.9738624873609706
24,1130360182_0,4.679749442940424,215.87065077388442,722.4048264131419,47.12867705973732,155946.0,0.9527119986073597
25,1130360152_1,0.5445798019215448,228.67151553831752,389.82555299968203,420.90451120561613,89142.0,0.9095848042232083
26,1130360110_6,1.256522436688149,11807.948905796124,1686.89280068129,9398.324362085144,19918744.0,0.9168987967699151
27,1130360226_1,0.6387436248997551,13.04493689429767,401.765071189497,21.422805623061922,5241.0,0.9427870657723495
28,1050360118_1,1.2235376319477478,15539.365103293674,995.711529856548,12701.357306179934,15472725.0,0.9116430373943237
29,1130360130_8,0.4322750179068306,2286.3960635596763,986.399528911337,5290.216283260832,2255300.0,1.6268474256571743
30,1130360188_0,0.612114071681559,25.01495896449521,785.729851801763,41.86649878147023,19655.0,1.0600580732899623
31,1130360208_0,0.6589158159213944,41.149133158150676,610.729754704982,63.44975786566879,25131.0,1.0769205579933199
32,1050360106_1,3.0233841842599682,6893.771747681922,823.624020030722,2281.150760717598,5677876.0,1.0762815227958247
33,1050360106_4,3.9936417590931774,6966.860077216331,844.464641860686,1745.4879880258145,5883267.0,1.0702910353729371
34,1130360226_6,0.6038386862113804,16.4142833360743,496.701551512873,28.18322577021555,8153.0,0.9404358353510895
35,1130360226_0,0.4241316092249181,12.48886722921884,406.76227129029604,30.445735610325517,5080.0,0.9075634942785376
36,1130360229_1,0.7137114933935041,64.20289113752618,1071.22901759483,90.9563643458492,68776.0,1.0429890295755126
37,1050360109_8,1.696931135398165,10513.245357261572,72.445565010421,6196.446083788639,761638.0,1.0361968006804279
38,1130360184_12,0.4854140058265313,175.8410548049997,316.871393098671,363.24965224394174,55719.0,0.9563385386776211
39,1130360183_2,1.738267646718022,224.5164009038987,527.54275199119,130.16100770085794,118442.0,0.991304878420844
40,1130360205_0,0.8974965022184077,162.4889886247667,373.44684408202994,182.04693246506343,60681.0,1.1612324712084872
41,1130360232_0,0.5853755331338967,54.49717514970493,639.3542400002481,94.097801436876,34843.0,1.0589527186019514
42,1130360131_5,0.5757073124195121,2273.824077536977,844.457149947993,3950.6181974497217,1920147.0,1.4533307644308677
43,1050360104_11,1.9201901798774108,7341.169003844777,546.884153994732,3824.146832421283,4014769.0,1.0792237038536472
44,1130360199_2,1.0561670732963255,24.607933350813408,595.783473199117,24.29928093100971,14661.0,0.9381832837926344
45,1130360107_7,1.2297040711206648,10100.334489538387,82.170249001123,8214.630195054704,829947.0,1.033950491692099
46,1130360157_4,0.6003227836579549,126.24831205657905,972.614983913372,211.3007173695933,122791.0,0.9432218816968914
47,1130360157_0,0.4037582338940694,134.2398958988007,423.83078159485,333.475933937288,56895.0,0.9943510749534569
48,1130360157_2,0.5552149352784117,128.9312279488131,700.722404008033,233.21858735511267,90345.0,0.9810586403736377
49,1130360131_2,0.9539097048239124,2287.329305597827,817.5871289819479,2398.846771063156,1870091.0,1.644076010326641
50,1130360155_1,0.44908920920827583,173.95688600883136,455.808343200479,388.35485609977036,79291.0,0.9311026912575918
51,1130360231_1,1.9322749044558771,64.62529815727751,389.67711899313105,34.445188367478075,25183.0,0.961376543384285
52,1130360145_4,2.3200171018361075,574.3627415716121,170.80146900122102,248.56832228393918,98102.0,1.4123746123521466
53,1130360230_2,0.4599419390561629,72.64217010947064,166.859001895646,158.93769591557162,12121.0,1.0271225843948273
54,1130360103_1,2.1764473422921697,14171.19717862443,376.629929901101,6512.160138475828,5337297.0,0.9372292872014313
55,1050360104_8,1.8198887738496536,7397.2514564991225,155.333099970594,4065.672282609634,1149038.0,1.0860026148063409
56,1050360120_6,1.097098850308687,15908.953521604099,481.560210078955,14501.929899915443,7661119.0,0.9090439260460564
57,1050360120_3,1.177417478165714,15792.647066997612,465.781320179813,13413.954504124404,7355920.0,0.9007269677024811
58,1050360116_3,0.9932115418043572,16004.795815063026,814.886559672654,16115.186295084004,13042093.0,0.9075403084863467
59,1130360131_0,0.4884720306354045,2281.293915729816,915.8982039066029,4671.265179282238,2089433.0,1.674816376288237
60,1050360105_2,3.5569120998663997,7501.649159181221,291.780241058208,2110.03417024643,2188833.0,1.0817288606589917
61,1130360107_14,1.7887336078420508,10078.669259353785,1593.35896304922,5635.5278107190115,16058938.0,1.0640290676938742
62,1130360182_3,2.0208949921648545,217.1622435236349,263.604755003232,108.4584500261456,57245.0,0.9317140174078797
63,1050360115_3,3.881246638014405,16480.843823450155,888.050160342827,4247.275838806663,14635816.0,0.9002848681760173
64,1130360130_5,0.9913614825541264,2320.704240152736,194.66935604438203,2341.9263734694573,451770.0,0.9084494224832828
65,1050360116_4,1.0313210290186694,16068.362068107032,726.885599819943,15581.368882225283,11679861.0,0.9028347569314653
66,1050360117_3,0.9300699109566868,15759.373109513408,935.489939704537,16945.288729116106,14742735.0,0.9002977131760858
67,1050360118_4,1.5113853792642826,15569.956979131632,1011.40940987226,10302.778218015335,15747601.0,0.9265068719161059
68,1050360106_2,2.693984081716623,7009.77954787894,824.607958141714,2603.01223735972,5780320.0,1.0733936322352409
69,1130360182_1,2.1824946684951687,217.24434765144161,370.513667536914,100.53946315994058,80492.0,0.9127239462606497
70,1050360112_3,1.680013824952174,16175.310978686282,847.9329403974119,9629.082066019162,13715579.0,0.9744826167689111
71,1130360206_0,0.9121025835009696,132.99432638442414,206.86596750357398,146.8107111964811,27512.0,1.0517464424320828
72,1130360204_0,1.9965371395304177,184.81060931055316,346.841559795343,93.56557549138321,64100.0,1.107451964687554
73,1050360108_4,1.7894987690876714,9276.623100974792,65.5480979857966,5184.922593981013,608065.0,1.0451834178347748
74,1130360184_17,0.4190976006971733,170.89404246424797,296.87986350146804,408.76669248395575,50735.0,0.9513811028437468
75,1130360202_0,0.6992523698951914,54.996934091293404,281.88844080409,79.6510514072862,15503.0,1.0986058104213725
76,1130360184_16,0.40074716675472827,174.56674506687233,253.89715540048198,436.6031921086879,44322.0,1.070409879501417
77,1130360153_0,0.4554354175526332,227.8227682266921,390.825731304445,501.2306791398439,89039.0,0.9203447297277112
78,1130360181_0,4.8155780337491345,206.32842812755038,974.102317474899,43.846035653774855,200985.0,0.9365907055428401
79,1050360103_2,2.6846307703122045,2878.7845506499934,166.483802996576,1073.320477916302,479271.0,1.0538611778846154
80,1130360206_1,1.1805770577961223,129.88717156763607,227.905493997037,111.02007087119486,29602.0,1.1021736985760797
81,1130360183_7,3.829213040159116,225.05124697561783,410.63536079856596,59.77219277574229,92414.0,0.9835520887197035
82,1050360111_3,2.513351508441641,15544.634548591135,109.855590021238,6185.823132132962,1707665.0,0.9709320052850899
83,1050360104_5,2.1084068763100063,7604.337900663803,658.318983900361,3607.6747771058363,5006080.0,1.0840496543167162
84,1130360107_0,2.4910882448036014,10256.41466664812,558.202079974115,4118.2426099488675,5725152.0,1.054679031675298
85,1130360184_0,0.444440487431319,183.09797809759982,214.912258501427,412.97411864033796,39350.0,1.0048710942140904
86,1130360132_0,0.5003456334435222,2290.129462219433,805.703358888626,4578.0949302747085,1845165.0,1.2247953825163618
87,1130360230_0,0.4692491837358582,69.48613485183179,621.490892997361,149.07939419015753,43185.0,1.02684547364307
88,1130360184_11,0.4775171230460434,180.77662320521,211.913461601245,379.5762111566816,38309.0,0.920158461113958
89,1050360105_28,4.316982745440527,7119.100428382624,745.954499929212,1650.0917032044229,5310525.0,1.0670420007124253
90,1050360104_0,2.1778690048635383,7147.127582882888,222.787264049053,3282.7068276017444,1592289.0,1.082839650670748
91,1130360229_2,0.5266535822159969,64.04891972596836,817.390835380065,122.6148942849114,52353.0,1.0879886282871356
92,1130360106_0,2.279152197661571,11983.403578469504,2104.2843825527398,5258.83385188781,25216489.0,0.9940053513809479
93,1130360228_1,4.107542061103092,52.462677415291935,1014.3401484974302,13.772280024127848,53215.0,1.0021741328749116
94,1130360105_0,2.2479956199969684,11937.58506899989,1206.15173980128,5311.32398942841,14398539.0,1.0066080025532569
95,1050360120_2,1.4944012462550431,16015.075681047241,616.059779953212,10717.717294756603,9866244.0,0.9076216282762916
96,1050360106_3,4.003409518099039,6955.40860565664,884.2376269595699,1738.3712517322774,6150234.0,1.0701731899340876
97,1130360109_5,1.665013576675795,12051.773340307805,1972.6560007967103,7239.243284699942,23774003.0,0.9395805220025463
98,1130360231_2,0.4320942358471989,63.95053518878682,393.632358598523,149.0013614701437,25173.0,1.128380396190729
99,1130360228_2,0.8264109607728146,57.51705098491949,103.934396802913,70.59860615974003,5978.0,0.9152440687210254
100,1130360103_3,3.090835013985918,13254.087735513145,2342.3308808207503,4289.189979581204,31045459.0,0.9895586588845315
101,1050360104_12,2.5235759293695383,7247.674185588316,846.324606064241,2872.985780669177,6133885.0,1.078990606843444
102,1130360113_0,1.7184744945914177,10153.615872510418,282.525755949318,5909.505424122996,2868658.0,0.9951158107601454
103,1130360109_2,1.3781177822811057,12105.620710658764,978.7436995748429,8785.169877425966,11848300.0,0.9134032059261046
104,1050360108_5,4.599556827549988,9199.483374852409,77.4829380037263,2001.0803816033354,712803.0,1.0658461317640302
105,1050360109_5,4.269185516163343,10553.71199577259,197.53675302444,2473.066851116149,2084746.0,1.0818116693086208
106,1050360106_0,2.8830127743363385,6860.966180864129,825.68399998825,2380.7904199170616,5664990.0,1.0675861128053674
107,1050360104_13,3.2743971043555264,7067.565970481805,845.4159501241521,2159.4327573099467,5975033.0,1.076412615874658
108,1050360120_7,1.4323898047468546,15912.119831430915,888.0142400693151,11109.791600372395,14130189.0,0.9035451854502906
109,1130360144_4,2.8189769420070685,596.871385819486,250.685497001279,212.73333379396956,149627.0,1.9363451653103259
110,1050360106_8,3.099999187854636,7331.030380174638,309.29758607083903,2365.8491292825465,2267470.0,1.0740639004613732
111,1050360115_20,0.6666070537246287,16341.163013782612,155.188219948672,24514.93654249126,2535956.0,0.908649312040922
112,1130360227_1,0.4061674378274195,25.432773424750128,294.81645099323896,63.61647551263457,7498.0,0.9724096745297105
113,1050360115_17,1.2257809901551155,16418.683335142832,303.570810049772,13395.467255578125,4984233.0,0.9099608880181251
114,1130360160_0,0.5002580143830548,58.018234133012065,450.841022497043,116.97662099339534,26157.0,1.0085813182058554
115,1050360118_3,4.84677653823995,15672.54837390916,61.30993997119371,3234.6024263252843,960883.0,0.9122200878524509
116,1130360104_0,3.8370664838059554,11736.753062125115,1403.46549959853,3059.782825801737,16472128.0,1.0301751855135577
117,1130360235_1,0.6638783378320798,6.4537091698558715,854.702288997505,10.721222703139713,5516.0,0.9759236420183387
118,1130360207_1,0.7336998297824481,58.81813739155128,617.751625797304,81.16648635313389,36335.0,1.039364346145156
119,1050360105_18,4.881928851853113,7251.127105560433,846.228442926425,1486.299627586339,6136110.0,1.0794847967955736
120,1050360106_7,2.3615984815088518,7289.072007195818,143.198064029217,3087.4992776158747,1043781.0,1.075546978120875
121,1130360207_0,0.6928345617699014,58.03649334788558,218.86229279672298,84.76674108119938,12702.0,1.0099736805651751
122,1050360109_3,3.94695472941949,10692.098011873451,160.639848053455,2709.9487325956798,1717577.0,1.0612830099304698
123,1050360115_14,0.8497140907870145,16255.358728370387,670.453859684989,19131.38621416116,10898468.0,0.903358550872293
124,1050360109_2,3.0636536063753104,10749.387255872687,66.4528110297397,3509.6823241060115,714327.0,1.0489993446589705
125,1130360105_3,1.8195617955129773,11814.928700929155,1952.4018793432,6494.282465077395,23067489.0,1.0120608145853778
126,1130360205_1,0.9384541197266392,161.37478715344932,504.50260190016195,172.95809977418597,81414.0,1.1217793689181728
127,1130360134_0,0.7642865702063155,2240.9254991660705,87.49197600409391,2933.0487713936195,196063.0,1.5790409033654595
128,1050360117_4,0.7769591246976868,15675.768023192995,761.468400293961,20176.794999888065,11936602.0,0.9117614072217199
129,1130360184_14,0.4682615387759561,177.15360099441853,256.895709398726,379.32191270182295,45510.0,1.0537237721927601
130,1130360231_3,1.5246428097232525,64.05086397461235,942.1730833157781,43.01040634969357,60347.0,0.9583109371976521
131,1050360104_1,1.2230016856066837,7177.692318595436,118.363112026826,5869.9144937971705,849574.0,1.0659813397396503
132,1130360106_1,1.8773364115241715,12015.207964884528,2141.5097495773803,6401.1357940581465,25730685.0,0.9996052318898917
133,1130360183_8,0.9316950311547776,221.69580172610569,97.9134464026429,238.94889348215978,21707.0,1.011603776342326
134,1130360155_0,0.4414018557463291,175.43048403482788,473.800208996166,398.43938941581314,83119.0,0.9668111261398037
135,1130360156_0,0.4338626369074704,158.73751348814432,490.797658902593,366.87043913163285,77908.0,0.9206825145470049
136,1050360117_6,1.60912463666386,15483.97496798076,925.7788797542449,9623.607606134929,14334737.0,0.9074068089986743
137,1050360105_16,3.223361542285871,7420.436718718242,845.0861098486929,2303.0801797666118,6270908.0,1.0790721073741247
138,1130360131_6,0.4661855335158794,2272.7574276052624,795.747041911818,4876.220838503015,1808540.0,1.669904683371182
139,1050360106_6,4.506238177374665,6992.7767880515585,885.229600146413,1552.7991976459516,6190213.0,1.0747092093037602
140,1050360107_0,3.5336720893455187,8020.666525146589,871.743261994328,2270.782346055805,6991962.0,1.0778099621622852
141,1130360182_2,2.925498013310216,214.2172444688029,109.561674449687,74.22419755343294,23470.0,0.9012534658040665
142,1130360146_1,4.3342422142623205,572.4755367443174,237.70797399291803,133.08203613091143,136082.0,0.9121824856754006
143,1050360107_1,3.8390455977194016,8176.0534394280285,882.612504120916,2130.709906098808,7216287.0,1.073406827229603
144,1050360104_6,1.846257905100108,7628.596078428363,231.090095985681,4132.9233122063315,1762893.0,1.0819786415799715
145,1050360115_19,1.1358143677051926,16609.70047839841,295.552530064248,14624.604834262456,4909039.0,0.9030564114286141
146,1130360203_1,0.5545422614648484,86.73119205778343,484.80827949402703,157.40141082967972,42048.0,1.0399844935482085
147,1130360186_0,1.3517857856254234,59.78176371612103,454.837701495708,45.22428786559707,27191.0,0.9768580329327992
148,1130360234_1,0.5595220437062111,8.4524649921671,653.773781390511,16.10658085279165,5526.0,0.9354050823676142
149,1050360103_0,0.9326406135102588,2890.159712514333,148.539888000349,3099.899694745647,429304.0,1.05943219718539
150,1130360105_2,1.9710131527394064,11559.22475148735,2226.6450002789497,5865.610662502074,25738290.0,1.0204389965595817
151,1130360107_11,3.1806255698620314,9973.522243513218,231.55169694457996,3136.710892227358,2309386.0,1.0603738528538367
152,1130360158_0,1.5289415943332048,88.14190057621391,117.95751999935601,58.64896507682097,10397.0,1.0146909622174425
153,1050360116_1,1.777475337813195,16205.431300558997,813.8317799381911,9118.106131270617,13188495.0,0.9112652597238509
154,1130360156_1,0.4514227700868068,156.30109376174497,248.89781039729098,347.24104967431936,38903.0,0.955633834217684
155,1050360118_0,0.9355993702356509,15525.58275970875,982.926839925349,16595.26379882908,15260512.0,0.9003525735460927
156,1050360110_6,2.5758162881800084,12982.116843269492,673.0893047330901,5041.001067949708,8738124.0,1.0413282520993596
157,1130360184_9,0.5242926283215092,179.0569494475819,125.948755798512,342.52101283747163,22552.0,0.9897322327360579
158,1050360113_0,2.284101951546257,16138.229068399914,849.9117803983389,7066.459165461026,13716071.0,0.9772788258469189
159,1050360118_5,1.4540939703959932,15472.517907564505,980.029629992321,10641.658872514874,15163526.0,0.9269802383978435
160,1050360103_1,1.8527324627110449,2929.8124674129435,166.488812995842,1582.3467547958012,487781.0,1.07397575571582
161,1050360115_18,1.6538076561215114,16327.257649379268,170.021999996156,9873.525132499231,2775993.0,0.9113569681718925
162,1130360203_0,0.5718141929746523,84.23072932791703,674.730000006821,148.3043697809209,56833.0,1.0381153490827504
163,1130360107_15,1.5130919203806286,10851.695915482249,1034.07975005917,7172.868258177225,11221519.0,1.0261788449368827
164,1130360179_0,0.8521067752578726,81.89809647501674,98.96444910013821,97.11248126765798,8105.0,1.0195436059647538
165,1130360131_4,0.7606628378504684,2271.06618182419,841.480100973975,2986.641034130076,1911057.0,1.6739207984100175
166,1050360109_10,2.932356193563924,9914.462707703233,864.8063190896061,3382.056752063058,8574090.0,1.093658670967948
167,1130360181_5,1.1542994355969598,211.9084529696284,427.632775994018,184.5818735023788,90619.0,0.9984371376428003
168,1130360156_3,0.4384543686156401,147.73309109310972,818.665602304187,337.9406297844787,120944.0,0.9185829355100558
169,1130360183_3,1.597705711014224,226.77699146959557,426.621763403062,142.93915056211287,96748.0,0.9551919927509123
170,1130360110_5,0.992694973366735,11751.39911461328,432.026939982548,11838.875107555237,5076921.0,0.9122477957930192
171,1130360146_0,1.6148350224659958,571.7853463946201,246.71496198617402,355.08282483337103,141068.0,1.9723314974500301
172,1130360108_2,3.3409897862751667,10936.1819614534,2230.08505948074,3274.3359456468233,24388616.0,1.0180498817355204
173,1050360117_7,1.130440828913804,15603.007436359128,838.578719735146,13803.586599204351,13084350.0,0.9097568785643693
174,1130360203_2,0.4796462880610952,86.7591856470222,680.723309694033,181.8815950556699,59059.0,1.0907833430401865
175,1130360145_3,3.8478580945371386,577.2577705449016,161.811593998689,151.0205455508983,93407.0,1.0522861119249927
176,1130360205_2,1.0028139444766269,162.16904636854508,857.5742604044501,162.71399217347525,139072.0,1.1464479398726346
177,1130360107_6,2.2450625766447256,10127.847697348438,123.789874953218,4512.1649905476725,1253725.0,1.0476847822825075
178,1130360161_3,1.0382603835465196,27.711903572227165,617.785059600079,27.690706889506888,17120.0,0.9437760612482057
179,1130360135_1,0.4560527280312815,2244.2764222939873,685.7644560676999,4922.089787100337,1539045.0,1.172323762690091
180,1130360158_2,1.317743247422174,80.81517214056932,345.875647599692,62.32846614745584,27952.0,0.9021257104786492
181,1050360104_14,2.7762209296426152,7385.092548796041,866.168562917039,2661.1242249645925,6396735.0,1.0843839900926777
182,1050360116_0,1.0779685847225515,15995.270848783415,800.0767302401359,14839.346010705207,12797444.0,0.9037655090458587
183,1130360110_3,1.2166960203083677,11510.305442114806,834.4796798229221,9461.296779139258,9605116.0,0.9595883324969806
184,1050360120_4,1.6034404235709692,15827.863990826392,229.387679986656,9872.189324001623,3630717.0,0.9087919796917034
185,1050360115_10,0.7922411126013871,16255.537356760806,619.10774028115,20519.421851883515,10063929.0,1.423878247179218
186,1130360111_2,2.4617924430613294,11629.592959776044,1512.75690050796,4725.0347140371505,17592747.0,0.9236719111972358
187,1130360132_2,4.825660041487821,2282.0379008621107,376.58576997136703,473.8965325453231,859383.0,0.9074000169309097
188,1130360209_0,1.0340550673821347,29.909269351292103,316.82485749491,29.9242520004393,9476.0,0.945310405576194
189,1130360111_0,1.231274154767731,11697.281635993691,1568.2209397740698,9501.14388810125,18343922.0,0.9281690876713801
190,1130360226_7,0.8268898137662437,16.908616776150552,382.763420904346,21.44845213310429,6472.0,0.9179553885436238
191,1130360228_4,0.6475949603402824,58.470646869084746,548.600053490431,91.28891583461522,32077.0,1.0844095289230509
192,1130360226_4,0.631276240820164,15.441136340350326,469.719315996626,25.46018928304503,7253.0,0.9185983024767955
193,1130360103_2,2.16219888909189,14132.116320650424,70.1543900081888,6536.992776587646,991430.0,0.9391041682195885
194,1050360105_4,4.277504646922126,7715.8044959920035,104.583780008834,1804.809728539723,806948.0,1.074749826831533
195,1050360105_26,2.450226642814384,7630.754586101367,177.904161991086,3115.3056126989604,1357543.0,1.0691050774542916
196,1050360110_3,4.968401129772159,11862.331033288116,327.25836002267897,2388.5550148729835,3882047.0,0.9897974418951874
197,1130360107_12,2.006056523222998,10081.851452384491,87.9186728931975,5026.706571909872,886383.0,1.035651257414579
198,1130360111_3,1.2170233850653636,11510.932464783238,849.138680111617,9459.267282320965,9774378.0,0.9150341658449019
199,1050360120_1,1.150050939587459,15757.081338010932,624.052690283395,13702.202960334296,9833249.0,0.9023597142811394
200,1130360156_5,0.43727038083634784,146.51869957040722,783.681539193727,336.07574716167005,114824.0,0.900733597859186
201,1130360105_1,1.7998134001830428,12066.953018834023,537.12473976519,6705.557826720706,6481459.0,1.0031810544003361
202,1130360232_1,1.5664645604716108,55.07008749310729,112.874344003503,36.15565489494859,6216.0,0.92928528982767
203,1130360110_0,3.7267484069248704,11125.313771050283,2027.9215008486103,2986.260220512268,22561263.0,0.9957615157364084
204,1130360107_13,1.4959483152103141,9964.7644584689,87.3366353642564,6662.168943572734,870289.0,1.037318109030147
205,1130360187_0,1.195624489731479,61.81753778195902,1191.57123759622,52.70313782702996,73660.0,1.0427255164214593
206,1050360113_4,3.83538620695168,16825.090742648732,876.245140397921,4387.804831323914,14742904.0,0.9478365382482362
207,1130360232_2,0.5712335453477988,52.992324104305276,465.501380000729,93.76822857460267,24668.0,1.0347334076735637
208,1130360110_1,3.798060241265313,10695.732130935483,1937.3039401453,2817.1038665811766,20720884.0,1.0197448869401193
209,1130360104_1,1.8932147945940805,11857.360519259353,638.246849938296,6264.082537236171,7567923.0,1.0227235914854524
210,1050360115_15,1.6042710665765036,16436.411137552976,360.919299861416,10246.407699478177,5932218.0,0.9073788786602236
