freq,fwhm,norm,fit_stat,redchi
1.0471285480508996,0.104713,0.0,755.5,3.071138211382114
1.0587608285836607,0.105876,0.0,755.5,3.071138211382114
1.070522329115862,0.107052,0.0,755.5,3.071138211382114
1.0824144851190958,0.108241,0.0,755.5,3.071138211382114
1.0944387480112365,0.109444,0.0,755.5,3.071138211382114
1.1065965853335857,0.11066,0.0,755.5,3.071138211382114
1.1188894809299823,0.111889,0.0,755.5,3.071138211382114
1.1313189351279025,0.113132,0.0,755.5,3.071138211382114
1.1438864649215728,0.107788,5.23266e-06,755.49,3.07109756097561
1.1565936041571172,0.10522,1.9619e-05,755.37,3.070609756097561
1.1694419037197599,0.10612,3.51709e-05,755.08,3.0694308943089434
1.1824329317231081,0.106425,3.86714e-05,754.75,3.0680894308943087
1.1955682737005384,0.107614,5.062e-05,754.39,3.0666260162601624
1.2088495327987077,0.108797,5.83448e-05,754.15,3.065650406504065
1.2222783299732152,0.110061,7.3573e-05,754.04,3.06520325203252
1.2358563041864368,0.11123,5.80749e-05,754.29,3.0662195121951217
1.2495851126075586,0.112507,4.83881e-05,754.66,3.067723577235772
1.2634664308148307,0.113882,3.44524e-05,755.07,3.0693902439024394
1.2775019530000689,0.118901,2.07443e-05,755.38,3.070650406504065
1.2916933921754286,0.141728,1.12664e-05,755.5,3.071138211382114
1.3060424803824748,0.130604,0.0,755.5,3.071138211382114
1.3205509689035746,0.132055,0.0,755.5,3.071138211382114
1.3352206284756383,0.133522,0.0,755.5,3.071138211382114
1.3500532495062354,0.135005,0.0,755.5,3.071138211382114
1.3650506422921107,0.136505,0.0,755.5,3.071138211382114
1.3802146372401272,0.138021,0.0,755.5,3.071138211382114
1.3955470850906657,0.149062,1.14504e-06,755.5,3.071138211382114
1.4110498571435033,0.153634,2.07948e-05,755.48,3.071056910569106
1.4267248454862032,0.156904,3.06401e-05,755.4,3.0707317073170732
1.4425739632250398,0.158395,4.25441e-05,755.26,3.0701626016260164
1.4585991447184923,0.160392,5.70387e-05,755.02,3.069186991869919
1.474802345813327,0.16217,7.11739e-05,754.67,3.067764227642276
1.491185544083308,0.163859,8.69839e-05,754.22,3.0659349593495935
1.5077507390705542,0.165849,0.00010725,753.63,3.0635365853658536
1.5244999525295826,0.167682,0.00013507,752.82,3.0602439024390247
1.5414352286740576,0.169544,0.000170867,751.7,3.055691056910569
1.5585586344262863,0.171277,0.000211581,750.12,3.049268292682927
1.5758722596694812,0.171358,0.000278243,748.13,3.0411788617886177
1.593378217502827,0.174611,0.000341354,745.35,3.0298780487804877
1.6110786444993823,0.175895,0.000386696,741.92,3.015934959349593
1.6289757009668435,0.179187,0.000439629,738.01,3.000040650406504
1.6470715712112072,0.181116,0.000508996,733.83,2.983048780487805
1.6653684638033603,0.18318,0.000571594,729.34,2.9647967479674797
1.6838686118486341,0.185182,0.000612756,724.48,2.9450406504065043
1.70257427325935,0.187086,0.000731012,718.91,2.92239837398374
