freq,fwhm,norm,fit_stat,redchi
1.0471285480508996,0.115175,0.000159497,706.33,2.8712601626016263
1.0587608285836607,0.116463,0.000174849,706.92,2.8736585365853657
1.070522329115862,0.117681,0.000181014,707.74,2.876991869918699
1.0824144851190958,0.1181,0.000183455,708.95,2.8819105691056914
1.0944387480112365,0.120331,0.000144266,709.84,2.885528455284553
1.1065965853335857,0.121712,0.000132397,710.86,2.8896747967479675
1.1188894809299823,0.123029,0.000120249,711.56,2.8925203252032516
1.1313189351279025,0.124443,0.000114769,711.93,2.8940243902439025
1.1438864649215728,0.125821,0.00011594,712.01,2.894349593495935
1.1565936041571172,0.12714,0.000127753,711.89,2.8938617886178863
1.1694419037197599,0.128556,0.000141553,711.56,2.8925203252032516
1.1824329317231081,0.13006,0.000153833,711.06,2.8904878048780485
1.1955682737005384,0.131481,0.000173896,710.48,2.888130081300813
1.2088495327987077,0.132955,0.000199919,709.78,2.8852845528455284
1.2222783299732152,0.134435,0.000241598,709.02,2.8821951219512196
1.2358563041864368,0.135702,0.000282811,708.26,2.8791056910569104
1.2495851126075586,0.137255,0.000339781,707.65,2.8766260162601625
1.2634664308148307,0.138636,0.000368366,706.93,2.8736991869918698
1.2775019530000689,0.140525,0.000388279,706.26,2.8709756097560977
1.2916933921754286,0.141966,0.000402302,705.82,2.869186991869919
1.3060424803824748,0.143555,0.000402973,705.69,2.8686585365853663
1.3205509689035746,0.145145,0.000403045,705.93,2.8696341463414634
1.3352206284756383,0.146573,0.000389153,706.47,2.871829268292683
1.3500532495062354,0.148493,0.000364418,707.2,2.87479674796748
1.3650506422921107,0.150047,0.000340298,708.02,2.878130081300813
1.3802146372401272,0.151638,0.00030802,708.76,2.8811382113821136
1.3955470850906657,0.153509,0.000279613,709.42,2.883821138211382
1.4110498571435033,0.155212,0.000231156,709.84,2.885528455284553
1.4267248454862032,0.156502,0.00019524,710.25,2.8871951219512195
1.4425739632250398,0.158538,0.000175333,710.64,2.888780487804878
1.4585991447184923,0.156034,0.000146035,711.01,2.8902845528455283
1.474802345813327,0.133838,0.000121179,711.35,2.8916666666666666
1.491185544083308,0.134272,0.000105095,711.71,2.893130081300813
1.5077507390705542,0.135986,9.03801e-05,712.13,2.894837398373984
1.5244999525295826,0.13769,7.39874e-05,712.63,2.896869918699187
1.5414352286740576,0.139414,5.33251e-05,713.21,2.899227642276423
1.5585586344262863,0.147884,3.34685e-05,713.72,2.90130081300813
1.5758722596694812,0.145087,8.18484e-06,713.99,2.90239837398374
1.593378217502827,0.159338,0.0,714.01,2.902479674796748
1.6110786444993823,0.161108,0.0,714.01,2.902479674796748
1.6289757009668435,0.162898,0.0,714.01,2.902479674796748
1.6470715712112072,0.164707,0.0,714.01,2.902479674796748
1.6653684638033603,0.166537,0.0,714.01,2.902479674796748
1.6838686118486341,0.168387,0.0,714.01,2.902479674796748
1.70257427325935,0.170257,0.0,714.01,2.902479674796748
1.7214877310303935,0.172149,0.0,714.01,2.902479674796748
1.7406112935178513,0.174061,0.0,714.01,2.902479674796748
1.7599472947207409,0.175995,0.0,714.01,2.902479674796748
1.779498094565872,0.17795,0.0,714.01,2.902479674796748
1.7992660791958721,0.179927,0.0,714.01,2.902479674796748
1.81925366126041,0.181925,0.0,714.01,2.902479674796748
1.839463280210657,0.183946,0.0,714.01,2.902479674796748
1.8598974025970172,0.18599,0.0,714.01,2.902479674796748
1.8805585223701655,0.188056,0.0,714.01,2.902479674796748
1.901449161185431,0.190145,0.0,714.01,2.902479674796748
1.9225718687105604,0.192257,0.0,714.01,2.902479674796748
1.9439292229369007,0.194393,0.0,714.01,2.902479674796748
1.9655238304940383,0.215785,8.58776e-06,713.98,2.9023577235772358
1.9873583269679354,0.21716,4.40941e-05,713.58,2.9007317073170733
2.0094353772225966,0.182561,6.77607e-05,712.55,2.8965447154471544
2.031757675725313,0.182862,9.67975e-05,710.91,2.8898780487804876
2.0543279468755165,0.186012,0.000114598,709.26,2.883170731707317
2.077148945337289,0.187519,0.00013495,707.71,2.876869918699187
2.100223456375563,0.18902,0.000168352,706.39,2.8715040650406505
2.123554296196061,0.19112,0.000182414,705.97,2.86979674796748
2.147144312289006,0.193484,0.000194086,706.38,2.8714634146341464
2.1709963837766555,0.195403,0.000179334,707.63,2.8765447154471544
2.1951134217646913,0.241047,0.00019236,709.0,2.8821138211382116
2.219498369697517,0.244127,0.00017526,710.13,2.8867073170731707
2.244154203717499,0.24672,0.000162764,710.96,2.890081300813008
2.269083933028201,0.249557,0.000159027,711.33,2.8915853658536586
2.2942906002616517,0.252345,0.000171079,711.25,2.891260162601626
2.3197772818496922,0.255153,0.000199697,710.69,2.8889837398373985
2.3455470883994516,0.257997,0.000245271,709.56,2.884390243902439
2.371603165072989,0.260873,0.000314527,707.75,2.877032520325203
2.397948691971156,0.263686,0.00045527,705.2,2.8666666666666667
2.424586884521724,0.266527,0.0005831,701.53,2.8517479674796746
2.45152099387182,0.245774,0.000740681,696.91,2.832967479674797
2.478754307284725,0.224255,0.000973999,690.96,2.8087804878048783
2.50629014854108,0.22586,0.00125306,684.09,2.7808536585365853
2.5341318783445423,0.229183,0.00158616,675.94,2.7477235772357727
2.5622828947319634,0.230873,0.00199032,666.26,2.7083739837398375
2.5907466334881044,0.233319,0.00238558,656.13,2.6671951219512193
2.6195265685649725,0.235835,0.00261077,647.37,2.6315853658536588
2.648626212505812,0.238843,0.00271232,640.9,2.605284552845528
2.678049116873801,0.241926,0.00271098,636.99,2.589390243902439
2.7077988726855153,0.259538,0.00259713,636.11,2.5858130081300814
2.737879110849208,0.279356,0.00243901,637.16,2.590081300813008
2.7682935026079525,0.289045,0.00228651,638.77,2.5966260162601627
2.7990457599877123,0.279513,0.00214486,640.46,2.6034959349593496
2.8301396362503914,0.255388,0.0020196,642.12,2.6102439024390245
2.8615789263519074,0.257546,0.00191154,645.43,2.6236991869918698
2.8933674674053647,0.26066,0.00173706,652.12,2.6508943089430894
2.9255091391493653,0.263335,0.00140713,660.32,2.684227642276423
2.9580078644215257,0.266256,0.00103182,668.35,2.716869918699187
2.9908676096372515,0.269529,0.000764686,675.48,2.7458536585365856
3.024092385273832,0.27248,0.000603378,681.08,2.768617886178862
3.057686246359914,0.275618,0.000485097,685.63,2.7871138211382114
3.0916532929704084,0.278555,0.000384601,690.06,2.805121951219512
3.1259976707269,0.282883,0.000361526,694.57,2.823455284552846
3.1607235713036137,0.284571,0.000282407,700.37,2.8470325203252034
3.195835232938998,0.3515,0.000252764,705.22,2.8667479674796748
3.2313369409529997,0.355439,0.000188208,708.54,2.880243902439024
3.267233028270078,0.359339,0.000147901,710.59,2.888577235772358
3.3035278759480278,0.363349,0.000122382,711.61,2.8927235772357722
3.3402259137126866,0.367397,0.00011361,711.92,2.8939837398373984
3.377331620498571,0.371496,0.000122191,711.72,2.893170731707317
3.4148495249955215,0.375606,0.000144218,711.02,2.8903252032520323
3.452784206201428,0.379787,0.000167708,709.83,2.885487804878049
3.4911402939810827,0.383842,0.000198672,708.55,2.880284552845528
3.52992246963125,0.387826,0.000216582,707.53,2.8761382113821137
3.5691354664520105,0.39209,0.000217463,707.07,2.874268292682927
3.608784070324455,0.396729,0.000204539,707.1,2.874390243902439
3.6488731202947875,0.401375,0.000201257,707.45,2.8758130081300814
3.6894075091649277,0.405625,0.000186852,707.84,2.87739837398374
3.73039218408967,0.41008,0.000193134,708.25,2.8790650406504064
3.771832147180468,0.414868,0.00018885,708.62,2.8805691056910567
3.8137324561159454,0.419401,0.000184235,709.07,2.88239837398374
3.856098224759168,0.422987,0.000183747,709.7,2.884959349593496
3.898934623781784,0.422575,0.000177373,710.44,2.887967479674797
3.9422468812951004,0.433522,0.000150201,710.79,2.889390243902439
3.9860402834881605,0.438395,0.000141169,711.14,2.890813008130081
4.030320175272916,0.443313,0.00013463,711.24,2.891219512195122
4.075091960936564,0.448255,0.000131354,711.09,2.890609756097561
4.120361104801134,0.452892,0.000135279,710.76,2.8892682926829267
4.166133131890395,0.458232,0.000155397,710.36,2.8876422764227643
4.21241362860418,0.463268,0.000163456,709.93,2.8858943089430893
4.259208243400194,0.468209,0.000181784,709.75,2.8851626016260163
4.3065226874833975,0.473662,0.000178234,709.77,2.8852439024390244
4.354362735503053,0.478937,0.000162423,710.04,2.886341463414634
4.402734226257512,0.484244,0.000165711,710.5,2.888211382113821
4.451643063406824,0.489625,0.000144297,710.78,2.889349593495935
4.501095216193276,0.49492,0.000139849,711.04,2.8904065040650404
4.551096720169926,0.500607,0.000138108,711.18,2.8909756097560972
4.601653677937228,0.506178,0.000137233,711.14,2.890813008130081
4.652772259887852,0.511649,0.000140918,710.82,2.8895121951219513
4.704458704959767,0.517374,0.000155353,710.14,2.8867479674796748
4.756719321397685,0.523177,0.000178385,708.98,2.8820325203252035
4.809560487522986,0.528852,0.000211681,707.22,2.874878048780488
4.862988652512174,0.53486,0.000255614,704.59,2.8641869918699188
4.917010337183984,0.540821,0.000318854,700.71,2.8484146341463417
4.971632134795246,0.54688,0.000423106,694.96,2.825040650406504
5.026860711845576,0.552943,0.00054356,686.45,2.790447154471545
5.082702808891011,0.558934,0.00073616,675.43,2.745650406504065
5.139165241366684,0.564673,0.00084257,661.57,2.689308943089431
5.196254900418639,0.545018,0.000941126,647.52,2.6321951219512196
5.2539787537448746,0.507734,0.00100122,634.61,2.5797154471544714
5.312343846445754,0.487787,0.000999143,624.87,2.540121951219512
5.371357301883837,0.483651,0.00096415,619.34,2.517642276422764
5.431026322553275,0.489076,0.000920601,617.7,2.510975609756098
5.491358190958871,0.494229,0.000866831,619.76,2.519349593495935
5.5523602705048924,0.499757,0.000815384,626.27,2.5458130081300814
5.614040006393758,0.505472,0.000762058,637.5,2.591463414634146
5.676404926534721,0.619943,0.000741999,651.99,2.6503658536585366
5.739462642462633,0.631287,0.000640982,664.57,2.7015040650406505
5.803220850266918,0.638314,0.000534816,674.62,2.7423577235772356
5.867687331530871,0.645351,0.000472313,681.54,2.770487804878049
5.932869954281387,0.652616,0.000454444,686.03,2.788739837398374
5.9987766739492345,0.659865,0.00043008,689.16,2.801463414634146
6.065415534340013,0.667172,0.000399652,692.13,2.8135365853658536
6.132794668615875,0.674605,0.000358481,695.34,2.8265853658536586
6.200922300288177,0.682036,0.00031545,698.45,2.839227642276423
6.26980674422113,0.689665,0.000277175,700.98,2.8495121951219513
6.33945640764663,0.6973,0.000248913,702.75,2.856707317073171
6.409879791190342,0.705013,0.000227445,703.85,2.861178861788618
6.481085489909176,0.712553,0.000202391,704.59,2.8641869918699188
6.553082194340318,0.720397,0.000203707,705.39,2.8674390243902437
6.625878691561884,0.728693,0.000187408,706.32,2.8712195121951223
6.699483866265369,0.72846,0.000171658,707.51,2.8760569105691056
6.773906701840011,0.739466,0.000151638,708.8,2.8813008130081297
6.849156281469203,0.748642,0.000120505,710.03,2.88630081300813
6.925241789239067,0.761024,0.000101482,711.13,2.890772357723577
7.0021725112593725,0.769599,8.02046e-05,712.01,2.894349593495935
7.079957836796883,0.778112,7.02159e-05,712.68,2.8970731707317072
7.158607259421295,0.784938,5.33498e-05,713.13,2.8989024390243903
7.238130378163925,0.795311,4.25822e-05,713.43,2.900121951219512
7.318536898689247,0.789227,3.44976e-05,713.62,2.9008943089430894
7.399836634479451,0.6909,2.42405e-05,713.72,2.90130081300813
7.482039508032168,0.673515,2.0768e-05,713.75,2.9014227642276422
7.565155552071494,0.682081,1.35805e-05,713.85,2.901829268292683
7.649194910772461,0.724109,1.05454e-06,714.01,2.902479674796748
7.734167840999122,0.773417,0.0,714.01,2.902479674796748
7.820084713556388,0.782008,0.0,714.01,2.902479674796748
7.906956014455753,0.790696,0.0,714.01,2.902479674796748
7.994792346195112,0.799479,0.0,714.01,2.902479674796748
8.083604429052771,0.80836,0.0,714.01,2.902479674796748
8.173403102395827,0.81734,0.0,714.01,2.902479674796748
8.264199326003121,0.82642,0.0,714.01,2.902479674796748
8.356004181402835,0.8356,0.0,714.01,2.902479674796748
8.448828873224988,0.844883,0.0,714.01,2.902479674796748
8.542684730568942,0.854268,0.0,714.01,2.902479674796748
8.637583208386094,0.863758,0.0,714.01,2.902479674796748
8.733535888877936,0.873354,0.0,714.01,2.902479674796748
8.830554482909648,0.883055,0.0,714.01,2.902479674796748
8.928650831439386,0.892865,0.0,714.01,2.902479674796748
9.027836906963444,0.902784,0.0,714.01,2.902479674796748
9.128124814977493,0.912812,0.0,714.01,2.902479674796748
9.229526795454028,0.922953,0.0,714.01,2.902479674796748
9.332055224336228,0.933206,0.0,714.01,2.902479674796748
9.435722615048434,0.943572,0.0,714.01,2.902479674796748
9.54054162002339,0.954054,0.0,714.01,2.902479674796748
9.646525032246434,0.964653,0.0,714.01,2.902479674796748
9.753685786816883,0.975369,0.0,714.01,2.902479674796748
9.862036962526732,0.986204,0.0,714.01,2.902479674796748
9.971591783456889,0.997159,0.0,714.01,2.902479674796748
10.082363620591163,1.00824,0.0,714.01,2.902479674796748
10.194365993448185,1.01944,0.0,714.01,2.902479674796748
10.307612571731394,1.03076,0.0,714.01,2.902479674796748
10.422117176997459,1.04221,0.0,714.01,2.902479674796748
10.537893784343142,1.05379,0.0,714.01,2.902479674796748
10.654956524110943,1.0655,0.0,714.01,2.902479674796748
10.7733196836137,1.07733,0.0,714.01,2.902479674796748
10.892997708878294,1.0893,0.0,714.01,2.902479674796748
11.014005206408806,1.1014,0.0,714.01,2.902479674796748
11.13635694496919,1.11364,0.0,714.01,2.902479674796748
11.260067857385788,1.12601,0.0,714.01,2.902479674796748
11.38515304236985,1.13852,0.0,714.01,2.902479674796748
11.511627766360313,1.15116,0.0,714.01,2.902479674796748
11.639507465387025,1.16395,0.0,714.01,2.902479674796748
11.768807746954717,1.17688,0.0,714.01,2.902479674796748
11.899544391947854,1.18995,0.0,714.01,2.902479674796748
12.031733356556671,1.20317,0.0,714.01,2.902479674796748
