freq,fwhm,norm,fit_stat,redchi
1.0471285480508996,0.0943945,0.00604145,331.92,1.349268292682927
1.0587608285836607,0.0957768,0.00320219,332.1,1.35
1.070522329115862,0.0992459,0.000418438,332.17,1.3502845528455285
1.0824144851190958,0.108241,0.0,332.17,1.3502845528455285
1.0944387480112365,0.109444,0.0,332.17,1.3502845528455285
1.1065965853335857,0.11066,0.0,332.17,1.3502845528455285
1.1188894809299823,0.111889,0.0,332.17,1.3502845528455285
1.1313189351279025,0.113132,0.0,332.17,1.3502845528455285
1.1438864649215728,0.114389,0.0,332.17,1.3502845528455285
1.1565936041571172,0.115659,0.0,332.17,1.3502845528455285
1.1694419037197599,0.116944,0.0,332.17,1.3502845528455285
1.1824329317231081,0.118243,0.0,332.17,1.3502845528455285
1.1955682737005384,0.108585,7.44595e-05,332.17,1.3502845528455285
1.2088495327987077,0.111698,0.000301608,332.17,1.3502845528455285
1.2222783299732152,0.113339,0.00036257,332.16,1.3502439024390245
1.2358563041864368,0.113369,0.000316251,332.17,1.3502845528455285
1.2495851126075586,0.114411,0.000267395,332.17,1.3502845528455285
1.2634664308148307,0.116198,0.000398542,332.16,1.3502439024390245
1.2775019530000689,0.121174,0.000400829,332.16,1.3502439024390245
1.2916933921754286,0.122073,0.000324483,332.16,1.3502439024390245
1.3060424803824748,0.130604,0.0,332.17,1.3502845528455285
1.3205509689035746,0.132055,0.0,332.17,1.3502845528455285
1.3352206284756383,0.133522,0.0,332.17,1.3502845528455285
1.3500532495062354,0.135005,0.0,332.17,1.3502845528455285
1.3650506422921107,0.136505,0.0,332.17,1.3502845528455285
1.3802146372401272,0.138021,0.0,332.17,1.3502845528455285
1.3955470850906657,0.139555,0.0,332.17,1.3502845528455285
1.4110498571435033,0.141105,0.0,332.17,1.3502845528455285
1.4267248454862032,0.142672,0.0,332.17,1.3502845528455285
1.4425739632250398,0.144257,0.0,332.17,1.3502845528455285
1.4585991447184923,0.14586,0.0,332.17,1.3502845528455285
1.474802345813327,0.14748,0.0,332.17,1.3502845528455285
1.491185544083308,0.149119,0.0,332.17,1.3502845528455285
1.5077507390705542,0.150775,0.0,332.17,1.3502845528455285
1.5244999525295826,0.15245,0.0,332.17,1.3502845528455285
1.5414352286740576,0.154144,0.0,332.17,1.3502845528455285
1.5585586344262863,0.155856,0.0,332.17,1.3502845528455285
1.5758722596694812,0.157587,0.0,332.17,1.3502845528455285
1.593378217502827,0.159338,0.0,332.17,1.3502845528455285
1.6110786444993823,0.161108,0.0,332.17,1.3502845528455285
1.6289757009668435,0.162898,0.0,332.17,1.3502845528455285
1.6470715712112072,0.164707,0.0,332.17,1.3502845528455285
1.6653684638033603,0.166537,0.0,332.17,1.3502845528455285
1.6838686118486341,0.168387,0.0,332.17,1.3502845528455285
1.70257427325935,0.170257,0.0,332.17,1.3502845528455285
1.7214877310303935,0.172149,0.0,332.17,1.3502845528455285
1.7406112935178513,0.174061,0.0,332.17,1.3502845528455285
1.7599472947207409,0.175995,0.0,332.17,1.3502845528455285
1.779498094565872,0.17795,0.0,332.17,1.3502845528455285
1.7992660791958721,0.179927,0.0,332.17,1.3502845528455285
1.81925366126041,0.181925,0.0,332.17,1.3502845528455285
1.839463280210657,0.183946,0.0,332.17,1.3502845528455285
1.8598974025970172,0.18599,0.0,332.17,1.3502845528455285
1.8805585223701655,0.188056,0.0,332.17,1.3502845528455285
1.901449161185431,0.190145,0.0,332.17,1.3502845528455285
1.9225718687105604,0.174246,0.000929775,332.15,1.3502032520325202
1.9439292229369007,0.180926,0.00243434,332.11,1.3500406504065041
1.9655238304940383,0.176977,0.0063844,332.02,1.3496747967479674
1.9873583269679354,0.178885,0.00664534,332.01,1.3496341463414634
2.0094353772225966,0.185307,0.00259661,332.11,1.3500406504065041
2.031757675725313,0.183011,0.00303185,332.13,1.3501219512195122
2.0543279468755165,0.205433,0.0,332.17,1.3502845528455285
2.077148945337289,0.207715,0.0,332.17,1.3502845528455285
2.100223456375563,0.210022,0.0,332.17,1.3502845528455285
2.123554296196061,0.212355,0.0,332.17,1.3502845528455285
2.147144312289006,0.214714,0.0,332.17,1.3502845528455285
2.1709963837766555,0.2171,0.0,332.17,1.3502845528455285
2.1951134217646913,0.219511,0.0,332.17,1.3502845528455285
2.219498369697517,0.22195,0.0,332.17,1.3502845528455285
2.244154203717499,0.224415,0.0,332.17,1.3502845528455285
2.269083933028201,0.226908,0.0,332.17,1.3502845528455285
2.2942906002616517,0.229429,0.0,332.17,1.3502845528455285
2.3197772818496922,0.231978,0.0,332.17,1.3502845528455285
2.3455470883994516,0.234555,0.0,332.17,1.3502845528455285
2.371603165072989,0.23716,0.0,332.17,1.3502845528455285
2.397948691971156,0.239795,0.0,332.17,1.3502845528455285
2.424586884521724,0.242459,0.0,332.17,1.3502845528455285
2.45152099387182,0.245152,0.0,332.17,1.3502845528455285
2.478754307284725,0.247875,0.0,332.17,1.3502845528455285
2.50629014854108,0.250629,0.0,332.17,1.3502845528455285
2.5341318783445423,0.253413,0.0,332.17,1.3502845528455285
2.5622828947319634,0.256228,0.0,332.17,1.3502845528455285
2.5907466334881044,0.259075,0.0,332.17,1.3502845528455285
2.6195265685649725,0.261953,0.0,332.17,1.3502845528455285
2.648626212505812,0.264863,0.0,332.17,1.3502845528455285
2.678049116873801,0.267805,0.0,332.17,1.3502845528455285
2.7077988726855153,0.27078,0.0,332.17,1.3502845528455285
2.737879110849208,0.273788,0.0,332.17,1.3502845528455285
2.7682935026079525,0.276829,0.0,332.17,1.3502845528455285
2.7990457599877123,0.279905,0.0,332.17,1.3502845528455285
2.8301396362503914,0.283014,0.0,332.17,1.3502845528455285
2.8615789263519074,0.286158,0.0,332.17,1.3502845528455285
2.8933674674053647,0.289337,0.0,332.17,1.3502845528455285
2.9255091391493653,0.292551,0.0,332.17,1.3502845528455285
2.9580078644215257,0.295801,0.0,332.17,1.3502845528455285
2.9908676096372515,0.299087,0.0,332.17,1.3502845528455285
3.024092385273832,0.302409,0.0,332.17,1.3502845528455285
3.057686246359914,0.305769,0.0,332.17,1.3502845528455285
3.0916532929704084,0.309165,0.0,332.17,1.3502845528455285
3.1259976707269,0.3126,0.0,332.17,1.3502845528455285
3.1607235713036137,0.316072,0.0,332.17,1.3502845528455285
3.195835232938998,0.319584,0.0,332.17,1.3502845528455285
3.2313369409529997,0.323134,0.0,332.17,1.3502845528455285
3.267233028270078,0.294278,0.00515515,332.1,1.35
3.3035278759480278,0.298715,0.00982719,331.99,1.3495528455284553
3.3402259137126866,0.300639,0.00948859,331.93,1.349308943089431
3.377331620498571,0.304245,0.0127454,331.87,1.3490650406504066
3.4148495249955215,0.324142,0.0160571,331.82,1.3488617886178862
3.452784206201428,0.31114,0.0191197,331.71,1.3484146341463414
3.4911402939810827,0.314551,0.022258,331.56,1.3478048780487806
3.52992246963125,0.317734,0.0238819,331.42,1.3472357723577237
3.5691354664520105,0.32378,0.0257671,331.32,1.3468292682926828
3.608784070324455,0.329486,0.0268866,331.26,1.3465853658536584
3.6488731202947875,0.330534,0.0267384,331.23,1.3464634146341463
3.6894075091649277,0.33517,0.0255841,331.24,1.3465040650406503
3.73039218408967,0.337295,0.0245601,331.31,1.3467886178861788
3.771832147180468,0.363777,0.0237126,331.41,1.3471951219512197
3.8137324561159454,0.404487,0.0234646,331.48,1.3474796747967481
3.856098224759168,0.420226,0.0248678,331.52,1.3476422764227642
3.898934623781784,0.428414,0.0260496,331.53,1.3476829268292683
3.9422468812951004,0.432511,0.0271688,331.49,1.3475203252032522
3.9860402834881605,0.432763,0.0288133,331.43,1.3472764227642278
4.030320175272916,0.367077,0.0257793,331.36,1.3469918699186993
4.075091960936564,0.371496,0.0276801,331.3,1.3467479674796747
4.120361104801134,0.373339,0.0273616,331.29,1.3467073170731707
4.166133131890395,0.378789,0.0233416,331.39,1.3471138211382114
4.21241362860418,0.379799,0.0217897,331.56,1.3478048780487806
4.259208243400194,0.38339,0.0171844,331.81,1.3488211382113822
4.3065226874833975,0.465178,0.0129847,332.03,1.3497154471544714
4.354362735503053,0.4771,0.00540865,332.13,1.3501219512195122
4.402734226257512,0.467295,0.00106537,332.16,1.3502439024390245
4.451643063406824,0.445164,0.0,332.17,1.3502845528455285
4.501095216193276,0.483153,0.000483988,332.17,1.3502845528455285
4.551096720169926,0.480488,0.0028935,332.15,1.3502032520325202
4.601653677937228,0.487857,0.0091928,332.12,1.3500813008130081
4.652772259887852,0.490238,0.0121361,332.05,1.3497967479674797
4.704458704959767,0.496193,0.015751,331.95,1.349390243902439
4.756719321397685,0.518822,0.0197863,331.8,1.3487804878048781
4.809560487522986,0.452299,0.0228671,331.62,1.348048780487805
4.862988652512174,0.448144,0.0274691,331.38,1.3470731707317074
4.917010337183984,0.446062,0.0312804,331.15,1.3461382113821136
4.971632134795246,0.45233,0.0349634,331.0,1.3455284552845528
5.026860711845576,0.455604,0.0373899,330.91,1.3451626016260163
5.082702808891011,0.457835,0.0377601,330.87,1.345
5.139165241366684,0.466267,0.0363901,330.91,1.3451626016260163
5.196254900418639,0.468727,0.0342428,331.01,1.3455691056910568
5.2539787537448746,0.473236,0.0326822,331.18,1.346260162601626
5.312343846445754,0.481435,0.0290758,331.36,1.3469918699186993
5.371357301883837,0.484044,0.0254566,331.51,1.3476016260162602
5.431026322553275,0.493463,0.0215643,331.65,1.348170731707317
5.491358190958871,0.499485,0.0178236,331.81,1.3488211382113822
5.5523602705048924,0.524572,0.0146785,331.97,1.3494715447154473
5.614040006393758,0.610006,0.0103643,332.09,1.3499593495934958
5.676404926534721,0.599352,0.00573851,332.15,1.3502032520325202
5.739462642462633,0.62924,0.000133395,332.17,1.3502845528455285
5.803220850266918,0.580322,0.0,332.17,1.3502845528455285
5.867687331530871,0.586769,0.0,332.17,1.3502845528455285
5.932869954281387,0.593287,0.0,332.17,1.3502845528455285
5.9987766739492345,0.599878,0.0,332.17,1.3502845528455285
6.065415534340013,0.606542,0.0,332.17,1.3502845528455285
6.132794668615875,0.613279,0.0,332.17,1.3502845528455285
6.200922300288177,0.620092,0.0,332.17,1.3502845528455285
6.26980674422113,0.626981,0.0,332.17,1.3502845528455285
6.33945640764663,0.633946,0.0,332.17,1.3502845528455285
6.409879791190342,0.640988,0.0,332.17,1.3502845528455285
6.481085489909176,0.648109,0.0,332.17,1.3502845528455285
6.553082194340318,0.655308,0.0,332.17,1.3502845528455285
6.625878691561884,0.662588,0.0,332.17,1.3502845528455285
6.699483866265369,0.669948,0.0,332.17,1.3502845528455285
6.773906701840011,0.677391,0.0,332.17,1.3502845528455285
6.849156281469203,0.684916,0.0,332.17,1.3502845528455285
6.925241789239067,0.692524,0.0,332.17,1.3502845528455285
7.0021725112593725,0.700217,0.0,332.17,1.3502845528455285
7.079957836796883,0.707996,0.0,332.17,1.3502845528455285
7.158607259421295,0.715861,0.0,332.17,1.3502845528455285
7.238130378163925,0.723813,0.0,332.17,1.3502845528455285
7.318536898689247,0.731854,0.0,332.17,1.3502845528455285
7.399836634479451,0.739984,0.0,332.17,1.3502845528455285
7.482039508032168,0.748204,0.0,332.17,1.3502845528455285
7.565155552071494,0.756516,0.0,332.17,1.3502845528455285
7.649194910772461,0.764919,0.0,332.17,1.3502845528455285
7.734167840999122,0.773417,0.0,332.17,1.3502845528455285
7.820084713556388,0.782008,0.0,332.17,1.3502845528455285
7.906956014455753,0.790696,0.0,332.17,1.3502845528455285
7.994792346195112,0.799479,0.0,332.17,1.3502845528455285
8.083604429052771,0.80836,0.0,332.17,1.3502845528455285
8.173403102395827,0.81734,0.0,332.17,1.3502845528455285
8.264199326003121,0.82642,0.0,332.17,1.3502845528455285
8.356004181402835,0.8356,0.0,332.17,1.3502845528455285
8.448828873224988,0.844883,0.0,332.17,1.3502845528455285
8.542684730568942,0.776451,0.00148642,332.16,1.3502439024390245
8.637583208386094,0.783299,0.00195524,332.15,1.3502032520325202
8.733535888877936,0.800903,0.00188416,332.16,1.3502439024390245
8.830554482909648,0.883055,0.0,332.17,1.3502845528455285
8.928650831439386,0.892865,0.0,332.17,1.3502845528455285
9.027836906963444,0.902784,0.0,332.17,1.3502845528455285
9.128124814977493,0.912812,0.0,332.17,1.3502845528455285
9.229526795454028,0.922953,0.0,332.17,1.3502845528455285
9.332055224336228,0.933206,0.0,332.17,1.3502845528455285
9.435722615048434,0.943572,0.0,332.17,1.3502845528455285
9.54054162002339,0.954054,0.0,332.17,1.3502845528455285
9.646525032246434,0.964653,0.0,332.17,1.3502845528455285
9.753685786816883,0.975369,0.0,332.17,1.3502845528455285
9.862036962526732,0.986204,0.0,332.17,1.3502845528455285
9.971591783456889,0.997159,0.0,332.17,1.3502845528455285
10.082363620591163,1.00824,0.0,332.17,1.3502845528455285
10.194365993448185,1.01944,0.0,332.17,1.3502845528455285
10.307612571731394,1.03076,0.0,332.17,1.3502845528455285
10.422117176997459,1.04221,0.0,332.17,1.3502845528455285
10.537893784343142,1.05379,0.0,332.17,1.3502845528455285
10.654956524110943,1.0655,0.0,332.17,1.3502845528455285
10.7733196836137,1.07733,0.0,332.17,1.3502845528455285
10.892997708878294,1.0893,0.0,332.17,1.3502845528455285
11.014005206408806,1.1014,0.0,332.17,1.3502845528455285
11.13635694496919,1.11364,0.0,332.17,1.3502845528455285
11.260067857385788,1.12601,0.0,332.17,1.3502845528455285
11.38515304236985,1.13852,0.0,332.17,1.3502845528455285
11.511627766360313,1.15116,0.0,332.17,1.3502845528455285
11.639507465387025,1.16395,0.0,332.17,1.3502845528455285
11.768807746954717,1.17688,0.0,332.17,1.3502845528455285
11.899544391947854,1.18995,0.0,332.17,1.3502845528455285
12.031733356556671,1.20317,0.0,332.17,1.3502845528455285
12.165390774224598,1.21654,0.0,332.17,1.3502845528455285
12.300532957617323,1.23005,0.0,332.17,1.3502845528455285
12.437176400613707,1.24372,0.0,332.17,1.3502845528455285
12.575337780318868,1.25753,0.0,332.17,1.3502845528455285
12.715033959099575,1.2715,0.0,332.17,1.3502845528455285
12.856281986642266,1.28563,0.0,332.17,1.3502845528455285
12.999099102033945,1.29991,0.0,332.17,1.3502845528455285
13.143502735866187,1.31435,0.0,332.17,1.3502845528455285
13.289510512362487,1.32895,0.0,332.17,1.3502845528455285
13.4371402515293,1.34371,0.0,332.17,1.3502845528455285
13.58640997133093,1.35864,0.0,332.17,1.3502845528455285
13.73733788988859,1.37373,0.0,332.17,1.3502845528455285
13.88994242770389,1.38899,0.0,332.17,1.3502845528455285
14.044242209907045,1.40442,0.0,332.17,1.3502845528455285
14.200256068530011,1.42003,0.0,332.17,1.3502845528455285
14.35800304480494,1.4358,0.0,332.17,1.3502845528455285
14.517502391488105,1.45175,0.0,332.17,1.3502845528455285
14.678773575209679,1.46788,0.0,332.17,1.3502845528455285
14.841836278849597,1.48418,0.0,332.17,1.3502845528455285
15.00671040393983,1.50067,0.0,332.17,1.3502845528455285
15.173416073093307,1.51734,0.0,332.17,1.3502845528455285
15.341973632459885,1.5342,0.0,332.17,1.3502845528455285
15.512403654209539,1.55124,0.0,332.17,1.3502845528455285
15.684726939043165,1.44189,0.0039858,332.16,1.3502439024390245
15.858964518731268,1.42878,0.0146263,332.08,1.3499186991869918
16.03513765868087,1.44769,0.0246892,331.92,1.349268292682927
16.213267860530888,1.46111,0.0330849,331.72,1.3484552845528457
16.393376864776396,1.47924,0.0401023,331.54,1.3477235772357725
16.57548665342203,1.4941,0.0447171,331.42,1.3472357723577237
16.75961945266481,1.50978,0.0473216,331.4,1.3471544715447155
16.945797735606863,1.59522,0.0455601,331.48,1.3474796747967481
17.13404422499819,1.88293,0.0545773,331.52,1.3476422764227642
