observation_ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
1050360117_7,66179.98654730836,796587.9396150527,2799900.149848871,2545217.2202885323,2003377.132721716,1638399.8854917304,1177381.3037042816,777983.1521987512,490062.9052576066,301939.5090968973,186630.17893907562,115129.54480672203,70914.33412626732,41530.41610403238,24689.52274352036,14854.265230860263,9216.995666378329,5455.486598370007,3297.06357766741
1050360117_8,8269.076050692165,100412.61479812118,352560.0015983002,319958.1688172231,253187.45985399146,205238.110981704,148794.83216994777,98848.5430343403,61912.081983278935,37902.24317245868,23647.299060634177,14997.853435976294,9074.389758072706,5289.51438796073,3105.3609749544735,1903.8289613596485,1154.9763626146462,642.8642018326805,363.53029595160814
1050360118_0,77362.21387182194,932651.1826157572,3276841.845222286,2982008.105616053,2341672.227395583,1914183.5843139398,1373266.457459332,903844.5194888881,564639.9673759616,347792.8057854779,212971.10898498184,129874.73481532982,79798.73250708457,45706.452283383085,27284.213598316153,16268.432134174669,9790.029776783036,5744.150124132904,3285.6538710040213
1050360118_1,77276.31284093784,933894.1407300519,3269701.9144316814,2973019.1745111267,2343794.7442676416,1929714.0264814869,1399217.3435960095,935367.6593773148,598833.9822649173,377576.41616606124,237696.04022815294,149314.89126316382,94257.24163156612,56143.557949953545,34516.30019090471,21210.67655504295,13027.902833191178,7978.978600467596,4644.330977034412
1050360118_3,4581.0416806444755,56689.038225007615,199205.96300314192,180519.7985699183,142717.59742207924,117485.9635142994,85996.09744584524,57475.00608045853,37003.44532978381,23744.295487952833,14943.22614787851,9630.319530493754,6060.510585022677,3622.928174750612,2279.208411864558,1452.9092897384348,948.2766115828374,537.0944293819806,317.7316862461167
1050360118_4,77525.27340516854,943858.864929891,3307617.4581803544,3009636.3694171775,2376075.4033302595,1959250.9336032893,1429718.0111873285,961590.3161511009,616339.0106188671,392257.783323185,248163.39322832547,158023.6043817113,101516.52931126788,60869.757333276444,37607.7796620908,23354.8857202911,14557.59238241432,8767.322999455671,5300.753855413833
1050360118_5,75939.4339778374,910040.4668796522,3190106.56280354,2896376.584344728,2287936.0573914195,1887542.027679393,1374177.3883561247,923478.7407640449,593456.8315926177,376966.95858038194,239699.16658613484,151401.35569603016,96687.24176143456,58333.4171075925,35725.50926655118,22489.029265941506,13984.715738002627,8569.247203413568,5142.747097595365
1050360119_0,68366.59389304143,825727.0942786719,2886618.709102037,2624213.8094922863,2058347.495329391,1674376.235729594,1193621.5563694318,779764.134516117,483117.0046853484,292737.5563327649,176266.4274140823,105700.32385251658,63885.66729313225,36329.86655490342,20858.383695787667,12218.166333055968,6978.099248097531,4204.23987048991,2443.233718987484
1050360119_3,26540.39446542119,321606.8396517522,1125204.6332554072,1019972.4079501464,799492.488373187,648226.3995836996,458798.02357651846,297165.4657134468,181077.16607150697,108134.9563049921,64098.403089560394,37737.49731529399,22230.671558915692,12067.623001973521,6848.490726950434,3928.808017499229,2202.72510422736,1147.7304639953334,661.1166790867993
1050360119_4,79517.87437038955,965280.038114852,3383754.150700002,3066781.614958891,2399366.1650871527,1936414.5451379057,1371549.209604079,887058.9385981904,543275.7326146743,325489.48922957806,193008.65236251842,112714.51138092193,66377.28912302191,36603.41840591926,20649.491103006316,11876.779245853166,6717.653402516545,3674.5284376049744,2106.0103171482565
1050360120_0,68176.5574973032,819103.5279431186,2888655.6335889464,2635718.0782556166,2079787.0293118968,1702196.553755536,1220914.4254745457,801722.0366152244,501493.2808508063,306154.7635823929,185930.61778459343,111699.20449889265,68648.00123404418,38687.35223556626,22754.152048083928,13305.300883741978,7662.958364992752,4508.68014332342,2552.987693029389
1050360120_2,49559.42340400186,596489.1931412477,2094957.8954817676,1909973.6536322413,1504683.5978016378,1231974.9833445486,892206.3988910168,592134.2736229509,374394.2879687935,233159.9150351972,145009.23554218875,89882.86320787435,56013.92929253674,33107.17243150897,19930.59567715731,12223.126928589738,7462.86643724645,4426.802646521841,2638.7098319254
1050360120_3,37151.067640356145,446775.7398965953,1568479.3391196686,1428006.5732237448,1128176.6720866275,922661.8473973945,663460.5318487583,437885.8668980744,274989.34681843064,169515.2794913836,104490.18420026037,64256.748427405495,39806.3546589962,23044.41879311286,13668.591349617216,8279.186919825815,4938.374842258402,2863.838310220573,1677.39101027205
1050360120_4,18200.309582445476,219021.01214148552,772404.0136612171,703335.4318207451,553322.2674450855,454466.1110921626,328777.4414325163,215897.68767977154,135654.03610443277,84060.9375129261,51843.00437406652,31538.906271505763,19231.79321085978,11321.42889835818,6956.540648388761,4105.026061729907,2463.2147651515384,1407.835763106012,882.1375432191844
1050360120_5,15126.32243686587,182763.29843717077,646336.4373570741,588961.6577180425,464274.44480692095,380525.59001540847,276005.14908656897,181303.9853361,115045.00303472148,71949.01020739411,44504.57316210327,27682.184714790437,17113.8531634776,10219.170747989154,6097.879556621584,3739.3033039707225,2179.519430433587,1332.9785653952563,772.9286159045628
1050360120_6,38350.196895018176,462911.7248159395,1625242.0262282614,1483893.1597489207,1168844.7454750508,958868.6856449322,692250.492695864,458067.8045523846,291025.40386913985,180552.2878954423,111233.53361704921,69492.39295285924,43281.93441922269,25402.14056629424,15296.1701276825,9343.556948427144,5687.165550473811,3479.758953237793,1986.8655221957113
1050360120_7,70966.99340011209,855444.5909158244,3004975.2581550437,2744603.795114518,2162430.1246796325,1773056.0962438378,1278577.5602772539,847597.4376208046,532651.5006206676,330770.09719612816,203638.4226004483,124998.0799625125,77055.12977143926,45226.01320501745,26856.72233238298,16314.607276929788,9976.752432619527,5762.503482557273,3375.194880839145
1130360103_0,86242.31716289255,1044684.7928910805,3647822.302620625,3304500.683581531,2585239.1789179766,2124797.5495841918,1542839.5131728826,1037526.6595837576,667983.5312783209,425616.17172721983,270063.6601018666,172794.38046275743,110340.56661934339,67001.08697038595,41561.93649517081,26554.23656831569,16637.364279764617,10257.593039220683,6184.930928577443
1130360103_1,26812.61958685265,322009.7473645422,1124637.994716628,1021132.5463702823,798793.4563123799,657778.8646078309,478388.4368497588,321767.3925602123,208950.7324722042,133396.87155857444,85136.350460962,54919.792819879025,35497.498747777834,21307.27588355602,13536.961971892239,8559.213706828205,5273.959692578365,3239.3761500556984,1986.710988580958
1130360103_2,4979.0016546447,58626.24122121142,206882.3981918237,187113.26768620123,146430.55588876674,120248.16369929578,88036.95065854646,59582.41457401391,38447.0404941808,24513.52467782704,15758.13115247479,10087.135999203963,6478.320901667981,3966.6407955435106,2471.264531418385,1613.665751069763,1054.747925256351,607.2193663158058,401.19850988722885
1130360103_3,156716.06539170715,1959711.9922928254,6715954.565375748,5981326.33061106,4616067.44293357,3757467.157562589,2719297.56758997,1828871.8750893474,1182985.7379084267,757839.3211354092,491264.1773809908,318809.8339260215,210223.2120875739,129890.52278238568,82594.7231735377,53516.1428535403,34475.275351026445,21815.68235825318,13377.286460504116
1130360104_0,83663.34552326085,1081003.21226043,3619029.52331494,3160057.7839423884,2408365.762917443,1946751.9074529747,1407029.7455556244,956101.2710937507,625417.0588634498,407265.60739675,267907.9735728618,179074.3146382642,119450.82797401561,75355.26943090404,49125.971707523946,32130.090281158176,20758.19878115569,13557.333214458153,8346.049016522038
1130360104_1,38175.09371138503,493186.06746896164,1658184.8923669416,1453787.6428728306,1106703.3051771312,896977.4176514355,647722.5609841824,438593.73651692533,287007.61313161545,187575.64680418215,122662.51178010218,81159.64018614763,54296.79472244124,34064.544193671616,22212.1435804154,14484.270549785868,9441.184415714839,5971.629017596282,3858.9443492743067
1130360105_0,73353.13369472725,933174.6786860384,3148277.650412444,2772723.2745535844,2118806.875437373,1718723.8527390566,1240837.389082053,837207.3096286723,543595.9398372964,353095.0119883439,229931.2097433463,151742.08881072872,100642.48977763229,63029.69978111511,40384.49012005184,26371.118010256032,17227.704949525803,10800.03844098274,6677.459237772935
1130360105_1,32796.826128146015,416883.4134003163,1417484.0555028224,1246203.5343636828,953538.424318646,774160.00767833,558932.4581870036,377513.84699419106,245224.59787008248,158805.78947715284,102668.49885997624,67498.10000881815,44803.43095788211,27957.851964494792,18028.37280195305,11806.977182720775,7392.211768977095,4753.134275434638,2940.515240535583
1130360105_2,130536.34898019952,1690171.59246095,5655763.820333151,4941319.825702175,3769808.1951952255,3047210.863923249,2207462.1696903985,1492760.2909288132,974067.3437953163,635127.6321034918,417559.3872463066,276408.807324488,185044.85787362745,115557.07928520914,74451.548327196,48671.131673439675,31922.656896363813,20274.890330520826,12612.333178392415
1130360105_3,117450.81208415987,1502082.2547872441,5049242.505051624,4440226.596535681,3394354.555864071,2744738.453003168,1983088.761990299,1342579.992057469,873134.5603569417,566578.655575526,370332.22247319046,244305.80497607274,162313.82194034016,101468.00250856439,64992.694356992804,42783.075722804366,27744.782128006693,17438.06382749136,10818.45605942377
1130360106_0,128309.99541285181,1616427.4745984862,5502346.926314503,4882167.788551347,3742597.593646446,3034919.0571995047,2188404.5298914188,1466571.7230481936,948243.1607465864,607954.9497152367,393817.7605739667,256109.23366360343,167411.40476972182,104157.47865161952,66387.43630045887,42735.68145353617,27428.958986994567,17808.53298853153,10705.909908523387
1130360106_1,131095.75489008357,1652389.0394705995,5619603.642351682,4975746.438554047,3810330.8955663163,3087499.5867676483,2228902.7047173427,1499557.4390988431,970306.6936350901,622574.1467829539,404551.00249481475,262484.37296080403,173758.82362429853,107573.74386643757,69065.73397832362,44764.08718369886,28820.53566718261,18235.48077658596,11409.66964836268
1130360107_0,29392.25028613049,388048.5765828425,1275575.7484084272,1097042.1592532026,826302.051387486,665555.5401011208,479297.8133091474,325286.2150022531,214625.81512213292,141740.6207973883,94066.18120949251,63102.75069071234,42860.079828004236,27037.476354224164,17594.423621780814,11562.249450305637,7713.157342874182,5027.9763861857455,3064.5001996407063
1130360107_11,11776.9185345818,157620.33409692574,514270.39229202183,440175.77192767966,332378.33490142855,265975.35265677224,192324.80615668633,130869.36434137876,86213.05758825113,57083.405183134026,37986.23765749326,25574.074447136754,17655.42098877278,10972.408036108509,7235.616079709667,4769.313474860232,3169.2536097035736,2058.073267752839,1304.342516089124
1130360107_12,4547.678919066624,59855.363581732534,195928.83722116976,168249.2906176855,126002.34208540856,101463.65981363624,73260.1415086074,50083.78566085113,32945.95651693375,21732.962103878606,14429.982935368793,9831.884097851647,6699.917398807502,4244.170782511525,2770.1296372227566,1816.1056900707365,1221.9415530361625,765.196409425558,451.8020143507494
1130360107_13,4382.242377136339,58750.51809510259,192587.34388200933,165690.87408793633,123814.9053674598,99446.1580544014,71799.37877143906,48978.70083861878,32348.323326648413,21207.364249200513,14164.93368418376,9612.66069823455,6425.575333044485,4167.727016017778,2717.5240908521982,1786.3099425863668,1188.2371615876111,761.1835394529621,494.2750256188066
1130360107_14,82526.1736370052,1095773.8550022766,3588751.2674241792,3084410.9926641933,2313977.824002817,1857887.2484750063,1344099.9064647765,913869.0910308309,601897.0092182821,397228.540832783,264894.6463997461,177548.4997014985,120946.04599163996,77290.46165942922,50001.59904066799,33300.08757488255,21741.346453935046,14048.177756973797,8666.557409723038
1130360107_15,57498.342784009925,742711.070923246,2480448.9762879917,2164469.837610565,1641988.5887385323,1325901.5545017936,953191.3303510243,643871.7453622768,419457.9732888339,273290.46044201683,179059.67390983168,118988.82126258328,79307.23222653237,49350.22999000109,32134.894081913742,21174.50351508306,13619.816297293106,8723.55577700898,5478.696733980444
1130360107_6,6223.31734116081,84516.69653388696,276881.0821393471,238719.86684621056,179491.2245513344,144371.24148134084,104308.51210739376,71161.46148744303,46846.48252922262,30911.25889426113,20657.763300448685,13938.4850618412,9523.441152770949,5994.183406540449,3853.616173160622,2601.8108680052283,1742.8065936275968,1153.6050474609533,700.2967871946975
1130360107_7,4209.144248656935,55591.129250743405,183270.1511769124,157307.01147086918,117867.89292413645,94844.5357301803,68492.190946932,46829.07586290323,30922.047034899795,20477.718909800107,13974.833064010714,9103.842618076113,6232.220386007181,3951.3205807622007,2693.8128059346304,1789.948223085277,1097.4792913067015,740.8726088929126,451.43837635208143
1130360108_2,125116.87075081829,1615659.1917721129,5398380.208070118,4714552.982915808,3589681.616582232,2892548.3607069617,2080419.6934468928,1397215.1889310423,906252.4419648501,585130.5019407842,382261.51192228106,250776.4980131662,167260.96429708428,103888.39415438073,67217.84509639481,43949.28371168486,28319.295551853706,17942.95053124827,11106.017678831233
1130360109_2,60743.873418724004,742944.1442785041,2580485.774837047,2326292.754032939,1801806.1794528195,1457685.1336979908,1043643.6000254676,687980.3591997586,433769.35678657383,268298.59414674476,167941.23593135463,104862.75026746471,65445.065214081624,38715.40332109741,23607.854761557835,14394.278066151272,9002.792277892655,5457.418354874342,3117.811218298155
1130360109_5,121006.62690709831,1491313.6238252402,5153154.38262428,4626800.3430065205,3586628.905338513,2917114.474933886,2095220.329671695,1392946.5144295623,885775.7452897809,557211.3891444961,353949.48111791565,223947.41658763133,143480.22856902474,85478.6462677905,53146.04497085222,33344.088283012075,20845.427452129734,12756.530042747014,7831.028197518049
1130360110_0,116443.55152383796,1476475.5674648243,5001159.632797716,4405200.654533641,3356476.052272933,2702891.504103404,1931583.036091293,1284805.1298036133,824893.0315844797,526081.4529712911,336001.23076294654,218289.30500297542,142640.62696044188,87840.6630168065,55875.43335110526,36159.16055208012,23335.487226951227,14880.658492947696,9105.5077156605
1130360110_1,106566.96372108138,1381463.5461266257,4612644.80952159,4021590.0584749146,3051728.9411603264,2446967.2690235293,1759519.300046668,1177210.0324139167,760710.1328900807,492183.8127298482,320362.54945124616,210399.33971410585,140290.54724899313,87567.77581076234,56009.07423422893,36807.99059252559,23586.818638309156,15190.15507712287,9389.150993189383
1130360110_3,49613.47428451399,618665.7314762998,2123648.069773046,1886185.974253944,1447639.138054713,1166663.2499183111,830739.2878929102,545676.303410964,346224.6034260851,217568.96308649934,136034.78691849168,86197.5810647201,55119.86777253616,33186.18357210681,20841.99399865024,13103.278826294747,8290.05368231164,5081.902787421882,3125.2503580666407
1130360110_6,101773.63220427588,1266727.6309743642,4378541.834964835,3922126.5611187536,3028346.7133605788,2445912.1887812843,1742228.5840062296,1144264.2710377697,718765.6587412611,445218.91505054734,276933.73467152857,173141.29993516483,108230.8020853748,63617.26494062084,38599.10465064264,23704.939236926963,14770.238921646931,8781.791014582284,5250.885397816697
1130360111_0,94316.81906655729,1167945.766359536,4029570.8431574055,3603510.700259417,2782005.879588458,2246930.296404432,1602340.5911293272,1055170.724970174,665616.2887982123,413556.121365616,259052.7056888315,162183.51521932657,101982.92753641288,60548.36577540616,36839.49374583322,23045.295439299953,13978.08097612699,8526.55944007403,5103.743443560487
1130360111_2,90328.24948756165,1122648.3882825305,3875689.3012333987,3463427.005327402,2667685.374104654,2153428.545747452,1535148.526859878,1008712.7546549871,635230.8062466041,394391.1173691771,245385.6817848806,154054.09598624325,95995.50070281103,56827.40969055841,34814.97052316317,21465.80075887091,13205.264954735581,7913.7651866619535,4764.848138654399
1130360111_3,49929.13093518077,623285.1141508264,2157720.933817882,1932021.0458267832,1487713.9072529776,1198043.4439263062,850310.4393818828,556312.0788730449,348210.4416210622,216163.13232635742,133898.1270834319,83150.9606550145,51919.78385095687,30505.0329657389,18544.135491369252,11532.402692198073,7000.745753474475,4204.043212494516,2402.1677182345716
1130360113_0,14737.650790455178,196788.99116331388,649073.4438293377,558268.9878738401,426519.96998596896,338748.7397915361,240927.20899720248,158587.68498659448,100631.54940346708,63694.75160085771,40633.66625646932,26401.220939358343,16949.793099772993,10318.348474318009,6615.5012574598995,4195.098703706308,2765.17788664727,1644.1598244929712,1002.439262690866
1130360113_1,14297.792236995396,194942.7130598285,627140.4749819142,528647.5628237467,397451.9142461919,315374.65355432517,224962.49557554987,150764.6678563366,97677.66093483953,63321.49935713806,41429.31308376284,27562.069170089766,18299.300380835946,11507.201252498875,7392.076190003825,4906.4569345272785,3188.250199787277,2076.000364537949,1326.5273572731685
1130360130_4,6176.153101237736,91769.39489304787,283810.74531261955,222896.17827745917,144850.7921412725,98028.3489484776,57030.90300299772,30604.42979159607,15284.258062358802,7491.989951590276,3526.5225670934256,1684.9495377145108,768.1534304559938,333.199020483509,146.64747308705333,68.83452818371892,29.9280557320517,12.968824150555736,13.966426008290792
1130360130_5,2846.3032852312535,42746.28215887145,132291.91868354625,103518.48854881774,67847.67264809541,45472.20701085804,26830.462530374574,14170.829777991596,7159.034757261131,3446.2057252852355,1680.3237500019522,742.1678611613124,376.0582460039894,165.14727205466198,86.55308836599755,40.78938647133217,14.922946269999574,8.953767761999746,4.974315423333191
1130360130_6,5946.567146218137,90660.95769425442,278539.95844630816,217003.31342339065,141466.64771098708,95941.1422111027,55617.012503934515,29776.729197695884,14766.161197503921,7050.886862853514,3336.9010407816927,1546.2471190468232,771.128401950448,307.254266236401,139.66103010745502,52.871675683536544,26.93462723500918,7.980630291854571,11.970945437781857
1130360130_8,13967.825216263607,215815.98631064995,665220.9226297431,519379.9245252441,338769.21131188667,228563.0503758426,133652.36733181772,70620.33329910648,35331.14536000536,16944.80412804057,7996.8846271055745,3671.2743291209235,1744.2299261619407,741.2477693082244,332.66240859789593,133.86415240876292,76.92193832443837,26.97262772415372,23.97566908813664
1130360130_9,14310.550172333056,218030.84716662206,670327.1488890868,523255.65176023013,341414.2629212127,230287.47125488415,134270.42278971005,71408.89611647742,35201.455945724236,17081.75199977123,8237.6821445765,3785.177982755319,1841.140940147282,784.2081595309911,342.6540111071719,146.85171904593082,60.93846844763116,33.96570372490917,17.981843148481325
1130360131_0,13005.784446410677,200611.72781544566,616024.6740808426,482353.7787455633,314020.7697167009,211935.35089413318,122891.67721229797,64797.175535312424,32410.574665763503,15450.11275212242,7345.970723418135,3424.2572259827807,1673.1711941426943,639.3012323888503,316.65389166760247,134.85260370702312,47.947592429163784,35.960694321872836,31.96506161944252
1130360131_1,9272.898003351433,143624.57925014326,440672.83552203415,345261.9340890365,223922.4641892541,151392.7655822283,88728.0645280304,46621.09977091472,23488.279598453657,11169.0144358231,5335.88531602348,2519.1689094923727,1160.235542144327,514.2179898488197,231.6477158153906,87.8663749644585,39.939261347481136,30.95292754429788,24.96203834217571
1130360131_2,11718.649235923504,179687.95250460462,552096.8971353569,430349.9895020038,280731.2140106707,188785.81118439895,110465.72267471024,58592.247402728746,28902.605607189493,14020.829964535425,6633.876095201901,3164.125183619335,1510.150655818319,638.2184319232181,270.66853685632566,129.84099553993482,49.938844438436476,30.962083551830617,23.97064533044951
1130360131_3,11589.73795709372,178572.25343198038,547793.8984704652,429094.96642024093,280070.3523990379,187374.42170291004,109930.7219911649,58187.39603949699,28987.328914919945,13999.772228936805,6626.845169365464,3002.3054376959435,1442.2252335438932,582.2834564792863,238.70625402838675,111.86234498401386,64.92011092822233,20.9741896845026,20.974189684502598
1130360131_4,11729.044827457705,183472.70487954808,563401.6668580195,441117.16049459897,287263.2153283635,193560.70221901184,112802.78767594234,59189.57646897246,29432.9807524077,14337.940773069518,6801.9071170047655,3166.2328283267416,1458.2649619422848,613.2703333099745,232.72310694010432,118.85858251447388,42.94889956405358,29.96434853306064,13.983362648761632
1130360131_5,12072.686662726766,184484.27605407644,566014.9345705287,442135.8052554505,288822.5729153127,194339.5916246171,113266.71136261089,59786.1177770196,29848.611585085353,14564.732101917905,6812.922621532164,3162.2508458834236,1473.2533157542798,594.295405338167,278.6696102341994,111.86737041659617,56.932501015589125,22.972763567693853,23.97157937498489
1130360131_6,11365.69897291398,173018.29765129407,533356.8972853521,416231.2720085032,271960.80205811915,183435.19047093313,106788.63192274883,56503.90328581797,28085.660880256066,13661.809863839222,6475.851681930954,2925.319182044381,1402.2356202083683,583.2660984342499,290.63430589788834,93.88187200825257,46.940936004126286,25.96732630015497,14.98114978855094
1130360131_7,10783.755034391706,166496.0644854277,511002.9828197333,400087.4983198618,261194.97052183803,176402.97779726,103250.60953330761,53999.66831492814,27147.13957213093,13047.764356763071,6396.550379262721,2913.1518276829606,1337.233560941887,543.2823429069355,214.7163671415278,101.8654392950504,41.944592650903104,25.965700212463826,17.976253993244185
1130360131_8,11533.66709494624,176087.17620727327,542408.9476034541,425633.06516422576,277057.69998893974,186749.9255929371,109295.17872073622,57621.39380920795,28793.218624887868,14218.330859339681,6513.905160481415,2995.2777639196206,1434.2176955613786,630.2168286206337,284.64626966225126,120.84981975134178,55.930495091530084,29.9627652276054,14.981382613802701
1130360132_0,11528.673387267587,176690.42787330065,543286.8607021443,425065.77333282185,277867.69549440156,186329.44951936486,108854.72688887588,58276.58004623378,28894.093484679142,13972.636289341901,6537.875421732101,3075.178494273318,1438.212741719252,584.2739263234462,254.68350634611758,115.8560264162731,53.932977814471954,32.95904199773286,14.981382726242211
1130360132_1,11264.002672849232,176200.0432294191,541949.5409070286,424171.89848877426,276543.35060092265,186876.77567956614,109438.00575233035,57543.49299487573,28732.295521593078,13922.698817123453,6584.817309992462,3112.132676768772,1338.3369020764294,567.2950450592625,294.6338702332438,102.87216486109868,42.94663193230333,15.980142114345426,17.977659878638605
1130360132_2,5333.798719902756,82624.01293037095,252372.0574568199,197908.06824680316,128803.06086023958,87244.71028813263,50659.11970432695,26759.751954695366,13192.873871891108,6380.013165897143,3031.9274698026134,1468.091195904423,715.0960512659452,298.20602416808595,143.61761699065013,74.80084218263028,39.89378249740282,26.928303185746895,24.93361406087676
1130360133_0,4668.851451407668,72247.0615583404,221701.15391925632,172142.3376053499,112511.04505536152,75826.21524413017,44096.369783421134,23198.698360624603,11787.279673284831,5855.256155053861,2660.9362638921775,1276.1327904765778,624.1086928424515,274.16915420395236,107.67370419646127,56.82778832591011,22.930511078876012,16.948638623517052,9.969787425598266
1130360134_0,1173.433041586071,18758.122968909604,57231.30503499782,44968.0894656,29080.774881497437,19508.447887665992,11461.484990858391,5984.805083203096,3001.2996750255365,1396.849947566233,703.8621108755542,320.2968032635948,143.34270516426312,41.51995597861414,28.668541032852623,9.88570380443194,3.9542815217727756,4.94285190221597,0.9885703804431939
1130360135_1,9721.802705413125,149071.30280283693,454835.7777645521,353458.82422438485,230993.66697267094,154648.15860704117,90610.67613982163,47764.247186804794,24005.942773298786,11448.281431549045,5458.029333174625,2668.1036184124773,1160.3055406419528,532.2227651997941,231.66169141904737,100.85271910915425,47.930005121182226,25.962086107307037,16.97521014708537
1130360137_0,5488.503633622804,86827.30934666871,260832.1306895974,199118.6415505127,127818.97845908333,84233.2156459926,48668.19100972311,25243.52489261781,12348.883743564706,5794.80623597187,2821.5757636584785,1285.0741101810893,553.7392322597085,249.4320866034723,113.74103149118338,48.88868897428057,24.94320866034723,10.975011810552783,8.979555117725003
1130360138_0,7528.126608308949,125794.4362099141,356533.1150829503,253278.10571264272,149321.82977133826,90762.07527217704,47941.859366502526,23350.5784858309,10728.77916311546,4761.020623036153,2200.6983702368116,969.985527689489,490.48701760611647,257.73044916981274,206.78373247345442,147.8453739423732,131.86209027292745,118.87567229150277,134.85895596094852
1130360138_1,712.4935624791,12537.907550847496,34954.73626034617,24892.743839113555,14773.356103125672,9047.678669092236,4820.216865049578,2293.8334414257693,1053.8967278336688,454.21464608042623,199.89402725108084,79.16595138656666,42.55169887027958,15.833190277313332,9.895743923320833,3.9582975693283333,1.9791487846641667,1.9791487846641667,0.9895743923320833
1130360143_1,635.4882248945966,11990.86844347992,31607.595585694995,20667.268613993958,10940.326971701039,6126.50366812447,2810.0494944557945,1283.8848043573646,588.8195583788996,215.47022625332414,95.32323373418949,50.64046792128816,38.72506370451448,23.830808433547368,16.88015597376272,14.894255270967106,16.880155973762722,20.851957379353948,16.88015597376272
1130360144_4,1060.7516489276818,20768.82007834744,53895.14786396789,35181.09835063246,18699.109349266007,10483.015122031786,5015.911083567893,2148.3955931802902,978.08274107698,383.46421111470187,188.24606727449,102.58912660990724,43.82448127025164,27.888306262887408,15.936175007364232,8.964098441642381,8.964098441642381,6.972076565721853,12.94814219348344
1130360144_5,395.3435241705813,6941.243925624981,18445.740478988893,12025.361646458656,6355.147151042093,3480.0113715115413,1683.1750541562496,756.0944899762368,347.9023012701115,139.3585922701299,61.27824624644009,27.67404669194069,22.732252639808422,2.9650764312793596,4.941794052132266,4.941794052132266,2.9650764312793596,3.9534352417058125,3.9534352417058125
1130360145_0,690.3612300284447,12335.11619351543,32127.1269968489,21110.153756207925,11181.865275439137,6208.28444270184,2887.59725998948,1361.849275351076,566.1955411744079,234.4248205564215,122.17903783237222,56.61955411744078,33.77306736829801,20.85983572747818,19.86651021664589,22.846486749142773,22.846486749142773,16.886533684149004,13.906557151652121
1130360145_2,838.4127441912368,14809.969363881028,38970.77694945364,25354.27768406548,13199.779289331073,7197.619252327379,3560.519127170377,1570.4077379335267,624.5826848779319,285.43826522287657,108.40686727976848,66.63541383251822,36.79866137019663,14.918376231160797,17.902051477392956,19.891168308214393,12.929259400339358,12.929259400339358,10.940142569517917
1130360145_3,706.6060008901107,12833.197312931083,34062.185758801206,21849.13210909857,11608.811106044139,6325.664128924831,3059.9716972442343,1401.286162102751,525.7307657818124,227.58477384505676,108.32637707035454,46.709538736758375,27.826959247430523,12.919659650592742,11.925839677470224,10.932019704347706,4.969099865612593,0.9938199731225187,4.969099865612593
1130360145_4,690.9309483456783,13802.712642922874,35391.57087928942,22845.457831631204,12219.039260599615,6712.46872407197,3286.6441945767087,1412.680399423322,626.3115071334925,264.44263634525237,120.29157517960729,67.60187696044046,21.871195487201327,24.853631235456053,8.947307244764179,8.947307244764179,10.935597743600663,7.953161995345937,3.9765809976729685
1130360146_0,1069.646798267305,19668.952159200195,51442.64099078476,33209.844030003056,17442.01524958595,9558.100859377399,4500.683315986919,2043.6827095386498,821.6560601215332,369.4962403698046,150.3879576707291,88.63925981917146,34.85813588394383,26.890561967613813,19.91893479082505,10.955414134953777,15.93514783266004,9.959467395412524,11.951360874495029
1130360146_1,1119.2715090658528,19111.26227935218,49283.79495256867,31670.20558214447,16714.3881491729,9145.364358772946,4465.136518373029,1981.6283834884764,839.4536317993897,432.17423036884355,205.13339045157088,108.54145417097683,106.54986785591304,72.69290049982853,53.772830506722464,52.777037349190564,51.78124419165867,42.81910577387159,52.77703734919057
1130360146_10,251.3530290740317,5352.340972047027,13908.200942096419,9022.095196527891,4703.751587220703,2674.1990897170504,1223.2514081602872,548.0481731967122,218.82499001739228,94.6270227102237,38.44222797602838,23.65675567755592,12.814075992009458,3.942792612925987,7.885585225851974,0.9856981532314968,3.942792612925987,4.928490766157484,4.928490766157484
1130360146_4,523.7031671919592,9657.7608692199,24877.884165736214,16406.390319170827,8354.454123594454,4569.508506161658,2164.2430129031345,1016.6586105525723,404.6797201028776,171.59213622009267,81.33268884420578,35.707034126724494,24.796551476892006,12.894206767983842,4.959310295378401,2.975586177227041,8.926758531681122,6.943034413529762,4.959310295378401
1130360146_6,649.6356898074587,11444.117404085217,30575.590470892024,19495.030654680704,10419.00420548996,5741.428573527693,2731.648542768366,1155.2390019053125,494.6767179267805,239.39174502079132,91.38606033988715,73.50617896903967,39.733069712994414,21.853188342146925,18.87320811367234,15.893227885197765,17.879881370847485,25.826495313446365,16.886554628022623
1130360146_7,1243.7060801543123,23138.11519953751,59405.89995519127,38260.90347384977,20026.85688043354,10856.517658013683,5084.445850118029,2264.1828638706706,960.6832221704783,435.49643992582884,155.46326001928898,101.64905462799666,59.7935615458804,36.87269628662624,37.86925564572425,39.86237436392026,33.88301820933222,41.855493082116276,31.88989949113621
1130360146_8,846.5391585295331,14880.586689122545,38863.21015914429,25007.224331696747,13295.937006939763,7206.027807741408,3314.534049612696,1557.7912129932417,625.7028563044375,280.5217893129593,126.33428100264474,71.62258450543641,30.837501662062895,15.916129890096979,8.952823063179551,11.937097417572735,16.91088800822804,10.942339299441674,7.9580649450484895
