LinearRegression
0.031183069794329093
0.029046219216550543
0.03213797423169312
0.03511132153596042
0.023640536671916502
0.04075816414643615
0.025839444879125286
0.040817019610357115
0.03005252627722767
0.04150337967569009
0.022947695385662093
0.023435433398439343
0.031445460298874774
0.044948143000692865
0.04252158296793344
0.03966201157209865
0.04023239526118552
0.024355004911083295
0.03772514207946775
0.03458997321384341
